beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
24.92751268052887,0.04,0.04,0.5,0.053024516842337444,0.10499890420822976,0.025230595859485914,0.500176669322014,1.658730336023578,0.3307130358166158,0.023886880022479972,0.9900000000000001,0.2590247927271937,42.81019523703766,0.9920888736343623,0.9660725183036731
