beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
9.13998702869886,0.04,0.04,0.12838399009185264,0.01,0.09899802482045737,0.054790024618036615,0.49981504825314704,0.42837344322310544,1.0902807619206019,0.047787891626985414,0.9600000000000001,0.06416253741099417,1.479989528234556,0.9983037435250954,0.8295347901261498
