beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
1.5757618339084007,0.27452365866038175,0.9,0.04755140876300873,0.17557789690875455,0.2,0.4066103066095214,0.021462203052677403,0.16178256748284126,0.3568284356972123,0.8900000000000001,3.7782477311611507e-06,1.1741903346173922e-08,0.06775181007949996,0.0,0.03261845482263096,0.04023088972426447,0.9951738071189757,0.985571385541451,2021-06-10
