series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16
S0,21566600.750381317,21534250.70708236,21501936.67776708,21469664.58893086,21437436.2685904,21405251.997237723,21373111.43569646,21341013.95709331,21308958.75926991,21276944.895359296,21244971.272785444,21213036.638865482,21181139.559406254,21149278.392329417,21117451.256718516,21085655.997030288,21053890.14191716,21022150.856935382,20990434.890277512,20958738.51053652,20927057.435368657,20895386.74976798,20863720.812494323,20832053.14900604,20800376.32903877,20768681.82674001,20736959.861017108,20705199.21348363,20673387.021098185,20641508.540284082,20609546.87900404,20577482.69295024,20545293.841709953,20512955.00049913,20480437.222846873,20447707.44949655,20414727.958810855,20381455.75418751,20347841.884485617,20313830.694326032,20279359.002480064,20244355.208542813,20208738.330867786,20172416.9825105,20135288.296899647,20097236.82134065,20058133.404458784,20017834.11346141,19976179.228701424,19932992.376359146,19888079.8747919,19841230.38555881,19792214.97520741,19740787.70697955,19686686.89045384,19629637.119045503,19569352.21709626,19505539.196805075,19437903.287724108,19366154.046374317,19290012.481079224,19209219.040445503,19123542.21930021,19032787.44273663,18936805.808991347,18835502.217724603,18728842.393045016,18616858.337666113,18499651.827515453,18377395.669840645,18250332.59098366,18118771.776639976,17983083.239947665,17843690.32481158,17701060.75096313,17555696.66632348,17408124.190011475,17258882.909625165,17108515.746661264,16957559.53345101,16806536.563394822,16655947.292218171,16506264.28835539,16357927.46025284,16211340.530212566,16066868.679483362,15924837.25741741,15785531.427491087,15649196.613134963,15516039.604688806,15386230.193441901,15259903.207830215,15137160.838866098,15018075.155471275,14902690.724544771,14791027.26455642,14683082.27467249,14578833.593540821,14478241.852687987,14381252.798926549,14287799.468237426,14197804.200341757,14111180.488707403,14027834.6651685,13947667.421803424,13870575.175348643,13796451.281350214,13725187.106588494,13656672.969161442,13590798.956071831,13527455.628315475,13466534.623381073,13407929.164806422,13351534.488039212,13297248.191363474,13244970.520107199,13194604.591768224,13146056.56910433,13099235.787644656,13054054.843504777,13010429.646835042,12968279.445706988,12927526.824749395,12888097.682385955,12849921.190101484,12812929.736772979,12777058.86074487,12742247.172003355,12708436.266510956,12675570.634497734,12643597.56426798,12612467.042868495,12582131.65477507,12552546.479585236,12523668.989556123,12495458.947694404,12467878.306989245,12440891.11127725,12414463.39813925,12388563.104151,12363159.972742246,12338225.464860084,12313732.672581991,12289656.235780574,12265972.2619049,12242658.248911774,12219693.011353636,12197056.609607328,12174730.282209327,12152696.38124767,12130938.310748216,12109440.467982855,12088188.187619295,12067167.688625997,12046366.023841295,12025771.032112606,12005371.29290963,11985156.08331442,11965115.337291034,11945239.60713796,11925520.027027616,11905948.278538747,11886516.558089491,11867217.546181168,11848044.378365254,11828990.617848754
E0,81.48396035398657,59.25707240049052,55.66186713447882,59.59400624760003,67.09328754923993,76.83378135512186,88.47373495884304,102.05385352435911,117.78015778229705,135.94824194608418,156.91990299578043,181.11960478469436,209.0389505977289,241.24493899206902,278.3905777374554,321.2274734944883,370.62041601625344,427.5641440435468,493.2025657198537,568.8507644473024,656.0201720212227,756.4473422075968,872.1268124917325,1005.3486004991657,1158.740944701054,1335.3189660601095,1538.5399973308893,1772.366398263246,2041.336745627262,2350.6463533753436,2706.2381355764273,3114.904866370371,3584.403908122496,4123.585459246784,4742.535301097553,5452.7328785487525,6267.225305390921,7200.817510775378,8270.27819616167,9494.560504476562,10895.035256252606,12495.733214348658,14323.591025230802,16408.693172958057,18784.499397431726,21488.043510812484,24560.085365894374,28045.192912981045,31991.72593945403,36451.687457675325,41480.40320468273,47135.984975863634,53478.53043155063,60569.01176750398,68467.80965778707,77232.8587467709,86917.38823013329,97567.26691468962,109217.99700128351,121891.44384760113,135592.43756695883,150305.43192110458,165991.45004102754,182585.5771649974,199995.26971404118,218099.7309522219,236750.55274820662,255773.74183276112,274973.14409822744,294135.16345993814,313034.55728102446,331440.99352861126,349125.9884661206,365869.8158116908,381467.9908861564,395736.9823494443,408518.8809945348,419684.848351163,429137.2656529691,436810.5955017924,442671.04637957737,446715.1892030836,448967.7136271578,449478.5305462882,448319.42878472497,445580.4818945174,441366.3792461084,435792.82798895304,428983.14228013257,421065.10606247385,412168.16754425206,402420.9986448388,391949.4317043584,380874.7689333906,369312.4472877856,357371.03235498595,345151.50896061206,332746.8330168867,320241.70810159727,307712.5508725042,295227.611235466,282847.21580767294,270624.10633066343,258603.848037162,246825.28636692435,235321.03371767665,224117.9710098041,213237.75167540347,202697.29821957526,192509.28373176092,182682.5926505995,173222.75672119035,164132.3634499324,155411.43548451233,147057.78025227287,139067.3099064613,131434.3321831844,124151.81318703675,117211.61342296052,110604.69859620646,104321.32682915973,98351.2140087598,92683.6789945515,87307.77039626558,82212.37658060821,77386.32049737271,72818.44083136992,68497.66089408075,64413.046571387255,60553.85454437771,56909.57190145269,53469.94816358277,50225.020651887826,47165.134038629,44280.954839811806,41563.48153022968,39004.05089006935,36594.34112614619,34326.37225031894,32192.504142450533,30185.43267517917,28298.184232452113,26524.10891293947,24856.872672767364,23290.448629165803,21819.107717301602,20437.408866455713,19140.188838516966,17922.55185122623,16779.859090460068,15707.71819985273,14701.972821999892,13758.692253164572,12874.16126263074,12044.870118454724,11267.504853196006,10538.937796129398,9856.218392325232,9216.564323721086,8617.35294279731,8056.113025619079,7530.516847739562,7038.3725837004085,6577.61702855331,6146.308637903136,5742.620881388981
I0,0.025323294151649932,2.2566004169616587,3.379833564434971,4.153743589278993,4.862918129196713,5.619728060447459,6.47507111688768,7.459106336026293,8.59638084332667,9.911620337664464,11.432148250387844,13.189123537645523,15.218405216333235,17.56134677904279,20.265639994114252,23.386261806939988,26.986555576293163,31.139471425983878,35.92899010120127,41.45175676664273,47.81895436920976,55.15845006068616,63.61725259338975,73.36432353158622,84.59379056471732,97.52861716976142,112.42478934168727,129.57608706184328,149.3195155378652,172.04147890940453,198.18478688813417,228.25659241354748,262.8373654628121,302.59101409993514,348.2762679284196,400.7594403019298,461.0286825976516,530.2098348033542,609.5839593437214,700.6066166016608,804.9288973964154,924.4201653832467,1061.192375697011,1217.6257190637045,1396.395186168546,1600.4974479040347,1833.27719582795,2098.4517771846445,2400.1325857865336,2742.841233575726,3131.518034082669,3571.5197944849306,4068.603367562036,4628.890906489105,5258.812363679743,5965.02057308563,6754.27436949165,7633.28576092449,8608.528316986713,9686.00578359685,10870.982550814195,12167.68096703726,13578.954469977762,15105.949804503622,16747.775779307474,18501.199513791064,20360.393321568983,22316.755689553826,24358.82782741586,26472.322842425907,28640.27794844582,30843.331810754757,33060.12001656786,35267.772760560074,37442.49115490931,39560.17295288254,41597.05545582982,43530.34313822715,45338.789903509794,47003.210415798225,48506.90099325459,49835.95737785484,50979.48362256601,51929.69277488922,52681.90555176612,53234.45752838664,53588.52839399865,53747.908585506884,53718.7192172615,53509.10086897444,53128.885690009025,52589.265648642155,51902.467805647284,51081.44540165595,50139.59146237656,49090.47965453683,47947.63534425904,46724.3382644935,45433.45691030954,44087.31375201425,42697.579573717994,41275.19468696193,39830.31440753575,38372.275988253255,36909.58414063054,35449.91232503257,34000.11711541514,32566.263128009203,31153.656223377133,29766.88293189941,28409.854300905285,27085.852607309003,25797.579615346265,24547.205279647114,23336.41599610423,22166.4616849589,21038.201151552166,19952.145310474614,18908.49797922884,17907.19404926331,16947.934926887596,16030.221205825575,15153.382588742432,14316.605118706611,13518.955814859131,12759.40483108973,12036.845273664101,11350.110824770205,10697.991324973784,10079.246469573714,9492.617772674275,8936.838949168308,8410.644859364784,7912.779154207882,7442.000751344649,6997.089264048404,6576.849496472119,6180.115110108365,5805.751557839885,5452.658373705889,5119.770898578069,4806.061514403527,4510.540452572713,4232.25623533442,3970.295803017596,3723.7843741307906,3491.885080185486,3273.7984123138635,3068.761512404978,2876.0473375427273,2694.9637229695713,2524.8523655957642,2365.0877471987633,2215.076013885607,2074.2538260972497,1942.0871913939015,1818.0702904514528,1701.7243050993213,1592.5962558194328,1490.2578548856588,1394.3043802355828,1304.3535742159697,1220.0445705151885,1141.036851876766,1067.009240566137,997.6589230265669
A0,0.22790964736484945,20.314675144554382,30.892461600840715,38.46641875293524,45.49710316873692,52.974507827602885,61.3630279517702,70.94974243604162,81.97437147374127,94.67959302778692,109.33258231296676,126.23646914870388,145.7386302235181,168.23842794736828,194.19544131475766,224.13867299516343,258.6770255534747,298.51128576389294,344.4478544324604,397.4144790678598,458.4782770333335,528.8663736271179,609.9895216717705,703.4691163803589,811.1680715386,935.2260804519084,1078.0998475988042,1242.608944235392,1431.9880127124684,1649.9461189407004,1900.7341285833159,2189.2210576328744,2520.9804183718193,2902.387642174378,3340.7297041035627,3844.328091247834,4422.67623456353,5086.592446087183,5848.389248433166,6722.059724441068,7723.481117907993,8870.635340128678,10183.845231785283,11686.024337489458,13402.936505300033,15363.459754858051,17599.846493723988,20147.96923747015,23047.53745965311,26342.267054305732,30079.979188147787,34312.60019592982,39096.02890186524,44489.83277195705,50556.73025823866,57361.81445353742,64971.47381959755,73451.97053200494,82867.6471966271,93278.74947281754,104738.87619024998,117292.09979500482,130969.83721476336,145787.59192625506,161741.72813676135,178806.47235041065,196931.3603647925,216039.35342910883,236025.83180075404,256758.63563667762,278079.26360166457,299805.2636380594,321733.7656666031,343646.02185171,365312.7458683908,386499.9863626162,406975.2369257025,426513.4775987803,444902.86012734415,461949.78711298405,477483.18822728214,491357.8582934527,503456.7859420378,513692.46218241274,522007.2113713035,528372.6299517064,532788.2496669701,535279.5616498706,535895.5467216301,534705.8569274363,531797.7856473918,527273.1505217474,521245.19680016907,513835.61024133937,505171.7097461912,495383.871593389,484603.2202459068,472959.6057255423,460579.8747871396,447586.4326570421,434096.0838787485,420219.1346795313,406058.73501650745,391710.43582563684,377261.93571664306,362792.9911703245,348375.4649585873,334073.48880270735,319943.71802116703,306035.6579339647,292392.043953691,279049.2595001589,266037.7780446317,253382.61766267123,241103.79841032016,229216.79461065168,217732.97573254234,206660.03095609444,196002.37375175857,185761.52386032854,175936.46495955627,166523.97705334675,157518.94323571483,148914.63097869165,140702.94848575038,132874.67695406658,125419.67981313655,118327.09016598422,111585.47776327646,105182.99689983607,99107.5166458289,93346.73481872768,87888.27707340507,82719.78244180858,77828.97659518944,73203.73403459179,68832.1303423811,64702.485551530684,60803.3996122187,57123.78085860114,53652.86830364342,50380.24851752788,47295.867776066756,44390.04010019133,41653.45174623808,39077.16264955871,36652.605270979715,34371.581246785565,32226.256198088704,30209.153014527084,28313.143890008556,26531.441354493698,24857.588515353775,23285.44869443191,21809.194622346564,20423.297329583816,19122.51485431273,17901.880869419045,16756.693315790417,15682.503115216328,14675.103024215136,13730.516679509165,12844.98787658793,12014.970114693468,11237.11643450553,10508.269568684193
IH0,0.0,0.0012041583114310143,0.10799322008274592,0.2224801387088068,0.3247588666922662,0.416977131334735,0.505706670391818,0.5971263002929557,0.696203960732381,0.806948203388432,0.9328273709765771,1.0771243716945502,1.243198443249347,1.4346759728024263,1.6555974076920457,1.9105414015951858,2.2047408436213423,2.54420063285157,2.9358240173036334,3.3875525570342244,3.908523862287427,4.509250889313414,5.20182654999821,6.0001575863608725,6.920232006870769,7.980424838200149,9.20184749067158,10.608746654892709,12.228959331751248,14.094431339686986,16.24180743165927,18.713101974866177,21.556459977628638,24.82701905888689,28.587883702397292,32.91122375870044,37.87950956969102,43.58689618109245,50.14076872936812,57.66346004912221,66.29414959818264,76.19094962902221,87.5331797606874,100.52382425477445,115.39215681274199,132.39650494277572,151.82710917085504,174.00901082804774,199.30487508541776,228.11762269184453,260.8927041177666,298.11980360091525,340.33370874619953,388.1140257460663,442.08336432368594,502.9035653910371,571.2695055865795,647.8999960778594,733.525310169256,828.8709385933305,934.6372960203016,1051.4752980183007,1179.9579997092685,1320.5488320539312,1473.567373292563,1639.154021603948,1817.235346539317,2007.4922365089358,2209.33316875735,2421.874953536656,2643.933108474726,2874.0235911637037,3110.3769782122017,3350.9653798153236,3593.5414985849316,3835.6883727228524,4074.877579547105,4308.533094821856,4534.097660118696,4749.0984272201495,4951.20881650255,5138.303909517741,5308.5072399336495,5460.227487439046,5592.18425164071,5703.422729853695,5793.317698430135,5861.567670663844,5908.180458634228,5933.4515978948075,5937.937209386462,5922.422886516631,5887.89012560965,5835.481685359883,5766.467085719535,5682.209257288838,5584.1331445204705,5473.696862532273,5352.365817454,5221.590030404973,5082.784759147446,4937.314390727381,4786.479482829914,4631.506759720178,4473.541818253738,4313.644267778851,4152.785011861246,3991.8453766915127,3831.6177979913964,3672.8077926789283,3516.036961255355,3361.8467899455927,3210.703046498532,3063.00058898943,2919.0684320059177,2779.174938535813,2643.5330282175523,2512.3053130494104,2385.6090900119993,2263.5211362824434,2146.082266835623,2033.301626327062,1925.160697364669,1821.6170157602971,1722.6075902786229,1628.0520299463205,1537.8553863224179,1451.9107214269416,1370.1014144343553,1292.3032219026622,1218.3861073560565,1148.2158565820282,1081.6554951421076,1018.5665244148702,958.809992063847,902.2474122136906,848.7415498771772,798.1570833462036,750.361157376743,705.2238390887676,662.6184875895593,622.4220474297684,584.5152751289902,548.7829071710042,515.1137770747745,483.40088840014903,453.5414498493586,425.436877977863,398.9927724306541,374.11886807174346,350.72896787354836,328.74085997709176,308.07622192088235,288.6605146633936,270.42286868846327,253.2959641819267,237.2159069986379,222.1221018990753,207.95712432142028,194.6665917659231,182.19903570125018,170.5057747552192,159.54078982288996,149.26060161157324,139.62415104326618,130.5926828487892
IN0,0.004446210729948459,0.008173102072436099,0.40305999200840475,0.9312759807967834,1.5099173252922058,2.1194599616834227,2.763268321457673,3.4530990468060088,4.204102020539443,5.033286071194774,5.959249581566427,7.002379430941758,8.185235080924517,9.533022316270936,11.074129824423064,12.84072711846612,14.869431981514179,17.202059771430118,19.88646927943936,22.97752174126739,26.538171555832715,30.64070946575154,35.3681814772883,40.81600968815391,47.09384448020921,54.327681246456045,62.66227898010074,72.26392267539718,83.32357658457404,96.06048093844097,110.72625074656857,127.60954169416814,147.0413548551064,169.40105879749,195.12321445007422,224.705294506938,258.71639472916,297.80703864508166,342.7201790337297,394.30349811235624,453.5231021235513,521.4786932151657,599.4202798372528,688.766453504385,791.1242112356099,908.3102351850573,1042.3734491766947,1195.6185507871946,1370.6300617132467,1570.296242974683,1797.8319804234193,2056.7994572838297,2351.125094570789,2685.1108629302075,3063.4376639307065,3491.158068389005,3973.675319836424,4516.705213190135,5126.217307643765,5808.352007514166,6569.310431824377,7415.214777175741,8351.938126536628,9384.904401026128,10518.861368931062,11757.632218899505,13103.853991927675,14558.713888829472,16121.696806444883,17790.35906601843,19560.143870839052,21424.253344151246,23373.589964722818,25396.776912998794,27480.2625081799,29608.508936507715,31764.260309834557,33928.88023724765,36082.74498057425,38205.67523543447,40277.3878361958,42277.9482825107,44188.20584829742,45990.19497364399,47667.489396304205,49205.498758233734,50591.700930765466,51815.80677471554,52869.857271194545,53748.255764208,54447.74034500295,54967.3031329067,55308.06436702183,55473.10985290868,55467.30046932954,55297.06220888742,54970.164686460805,54495.49528402343,53882.83518765807,53142.642581350636,52285.84725065184,51323.65986407333,50267.39827628367,49128.33235935354,47917.54813172678,46645.831326682026,45323.57002390882,43960.67555572845,42566.52058623549,41149.893037701986,39718.96439313026,38281.27082548718,36843.7055816057,35412.521071230294,33993.33916927436,32591.16832313792,31210.426159108792,29854.966395787407,28528.108992593974,27232.672583238225,25971.008364008983,24745.034722170618,23556.271998666773,22405.876880383435,21294.676009586186,20223.198481415413,19191.70697442707,18200.227324291933,17248.576407291064,16336.388248682551,15463.138311966914,14628.165959199434,13830.695100462266,13069.853073090824,12344.687808901941,11654.18336111812,10997.273872505066,10372.856072975204,9779.800399046137,9216.96082951899,8683.18353194782,8177.314413251557,7698.205665474352,7244.721394487536,6815.742415568453,6410.170295475571,6026.930716022857,5664.976229369506,5323.28847039013,5000.879886661203,4696.795041859628,4410.111543771283,4139.9406436906465,3885.42754978563,3645.751493023808,3420.125580519107,3207.796467667354,3008.043877195495,2820.179990249618,2643.5487318848336,2477.524970787072,2321.5136507427164,2174.9488692653526,2037.292916877703,1908.03528881853,1786.6916793864134
D0,4387.0,4387.0,4387.00002584389,4387.002343616308,4387.00711853022,4387.014088570961,4387.023037818822,4387.033891398067,4387.046707043972,4387.061649114743,4387.0789680009375,4387.098988531387,4387.122105993365,4387.148787770789,4387.1795790778315,4387.215111845569,4387.25611627307,4387.303434868734,4387.358039019323,4387.421048270509,4387.49375261134,4387.577638144108,4387.67441660231,4387.786059259971,4387.914835860437,4388.06335928494,4388.234636783264,4388.432128702569,4388.659815777411,4388.922276185712,4389.224773733036,4389.573358702077,4389.9749830964065,4390.437632217543,4390.970474741777,4391.584033706645,4392.290381073666,4393.103358799587,4394.038829615862,4395.1149609755485,4396.352545863842,4397.775364363723,4399.4105899954375,4401.289244873308,4403.446707601096,4405.923277501298,4408.764798173845,4412.02334241977,4415.757959143158,4420.03548084163,4424.931387579736,4430.530719770473,4436.929027529381,4444.233338692163,4452.563120720317,4462.051203651643,4472.8446220879805,4485.105324214683,4499.010685488334,4514.753754639465,4532.543151028019,4552.602526455812,4575.169502806755,4600.494000990147,4628.835888164664,4660.461890342069,4695.641746788346,4734.643620790275,4777.728826796903,4825.145983875789,4877.124755896786,4933.869385128567,4995.552263020308,5062.307805297071,5134.2269047011605,5211.352222022013,5293.674544724185,5381.130394751227,5473.601006891474,5570.912731533611,5672.838846295761,5779.102695271746,5889.382017124181,6003.314277414245,6120.502788463473,6240.523382380171,6362.931399103547,6487.268759895925,6613.070915450721,6739.87348412579,6867.218427123042,6994.659641224943,7121.767883779186,7248.134977206875,7373.37727004825,7497.1383575385435,7619.09108640628,7738.938885827164,7856.416479339635,7971.290041326042,8083.35686681643,8192.444625390306,8298.410269379003,8401.138663946973,8500.541002463935,8596.55306533194,8689.133374504028,8778.26128966271,8863.935085692156,8946.1700448929,9024.996591512832,9100.458490716013,9172.611129153818,9241.519889879619,9307.25863047098,9369.908269883352,9429.55548673312,9486.291529361184,9540.211136120171,9591.411562814323,9639.991713055244,9686.05136643382,9729.69049880539,9771.008688601265,9810.104602877725,9847.075556760368,9882.0171400074,9915.022904574305,9946.18410729193,9975.589502051282,10003.325176205386,10029.474426238023,10054.11766810029,10077.332377970075,10099.193059539726,10119.771234278336,10139.135451443019,10157.351314925727,10174.481524316436,10190.585927838898,10205.721585071009,10219.942837598113,10233.301385964514,10245.846371486725,10257.624461672267,10268.679938151077,10279.054786173767,10288.78878486324,10297.919597524498,10306.482861422955,10314.51227653535,10322.039692860308,10329.095195948848,10335.707190379417,10341.902480958413,10347.706351476292,10353.142640891989,10358.233816855318,10363.001046508763,10367.4642645372,10371.642238457254,10375.552631157476,10379.212060716927,10382.636157543291,10385.839618882843,10388.836260763592
R0,0.0,0.04630124886043071,4.111048166389103,10.398659723243574,18.333070410453942,27.808819648133827,38.91616008715381,51.84143986549977,66.83283729031965,84.19094570984673,104.2692757152754,127.47919209877216,154.29731872237105,185.27477041410336,221.04808686696106,262.35195925510965,310.0339454808071,365.0714358249023,428.5911845728961,501.89177582141195,586.4694478805505,684.0477629038553,796.6116781628269,926.4466539922001,1076.1835220259215,1248.8499370644101,1447.9293479025678,1677.4285478296115,1941.9550053535859,2246.805330951184,2598.0664070276985,3002.7308961775702,3468.8290471263517,4005.57893751625,4623.557526009429,5334.895129596929,6153.496190102236,7095.28943860448,8178.5107963687315,9424.022549894305,10855.67248424534,12500.696724195805,14390.169979487015,16559.506670778424,19049.015966522104,21904.513013935608,25177.98751029521,28928.329129335358,33222.10707295147,38134.39803170248,43749.6529769665,50162.588350705235,57479.08127163643,65817.04129994533,75307.22314672572,86093.93566128242,98335.59284070099,112205.04306903007,127889.60415744162,145590.7251455464,165523.19260721083,187913.8009110167,212999.41404842542,241024.36256899516,272237.1436493195,306886.42535739776,345216.39667467703,387461.5505118079,433841.03434361576,484552.74784244417,539767.4042533493,599622.7977213323,664218.5287749699,733611.4326408566,807811.9298464971,886781.4774544048,970431.2457473064,1058622.0839415812,1151165.7747806597,1247827.5167706928,1348329.5187929044,1452355.5481889686,1559556.2421968123,1669554.974536286,1781954.0635674663,1896341.114414899,2012295.3027935305,2129393.430682473,2247215.611096436,2365350.468760337,2483399.7735345555,2600982.452360024,2717737.952078581,2833328.948903675,2947443.420087503,3059796.1092677894,3170129.429133205,3278213.8536503585,3383847.8574983273,3486857.462981791,3587095.4549960853,3684440.323052408,3778794.9863719814,3870085.3540191962,3958258.7673132042,4043282.3666311167,4125141.41943791,4203837.64114254,4279387.535335321,4351820.775216458,4421178.6436532345,4487512.545348119,4550882.601082838,4611356.330926508,4669007.43064762,4723914.643327956,4776160.726312549,4825831.5121104475,4873015.060650927,4917800.899363071,4960279.346848313,5000540.915421999,5038675.787480184,5074773.360473024,5108921.855210478,5141207.982266625,5171716.66136555,5200530.788807032,5227731.048209133,5253395.760094592,5277600.766118119,5300419.344013417,5321922.149625106,5342177.182675738,5361249.773197683,5379202.585830072,5396095.639439986,5411986.339772696,5426929.523066999,5440977.508787739,5454180.159828288,5466584.948721143,5478237.0285650855,5489179.307533109,5499452.525967192,5509095.335194567,5518144.377316331,5526634.365323789,5534598.162991661,5542066.864081003,5549069.8704593005,5555634.968811279,5561788.405672485,5567554.960569173,5572958.017093206,5578019.631780173,5582760.600693279,5587200.523645321,5591357.866016717,5595250.018149543,5598893.35231626,5602303.27727765,5605494.290457767,5608480.027774765,5611273.311175497,5613886.193929137
G0,261540.0,261542.23692749185,261543.86367432354,261545.3917242649,261547.0277207278,261548.86959020476,261550.9788592814,261553.40767262303,261556.209292348,261559.4426363312,261563.17473720794,261567.48255979666,261572.45472145273,261578.1933352048,261584.81607953334,261592.45855952703,261601.27701365564,261611.45142091354,261623.18906822702,261636.72864550722,261652.344944816,261670.3542505938,261691.12051979048,261715.06246412857,261742.6616617324,261774.47184209028,261811.12950689442,261853.3660698007,261902.0217206145,261958.06124381124,262022.59204752577,262096.88468694425,262182.3961949737,262280.79656247114,262393.99873917823,262524.19255339657,262673.88297134824,262845.9331333967,263043.6126102371,263270.65131309204,263531.29946179816,263830.3939557762,264173.4313957409,264566.647857081,265017.10530544864,265532.7842555173,266122.68188772147,266796.91433688713,267566.8212335179,268445.0697986938,269445.7548592164,270584.4900642621,271878.4843692756,273346.59655266063,275009.3592238465,276888.96258461836,279009.18727981474,281395.27522162884,284073.7275295203,287072.0199423554,290418.2284547994,294140.5616595555,298266.8013683065,302823.659385467,307836.06545166223,313326.40876732906,319313.762376714,325813.1251697445,332834.71950946306,340383.3828645824,348458.08898595156,357051.62818114355,366150.4675984942,375734.8019672084,385778.7940102109,396250.9928622002,407114.909288379,418329.7190726255,429851.06107799435,441631.89430145087,453623.3785833281,465775.7461068422,478039.1349187617,490364.36085529305,502703.609924779,515011.0389086305,527243.2773203644,539359.8286443971,551323.3728001453,563099.9749723822,574659.2083174314,585974.1996511907,597021.6081381652,607781.547338299,618237.4608442012,628375.9612660274,638186.6415961602,647661.8670993621,656796.5549001072,665587.9474364773,674035.3849646011,682140.0813619937,689904.9066145362,697334.1785936952,704433.4660443767,711209.4041107112,717669.5232243031,723822.0917616184,729675.972537063,735240.4929278442,740525.3282174574,745540.397588258,750295.7720820919,754801.593773977,759068.005360664,763105.0893475969,766922.8160191547,770530.9993936059,773939.2603921484,777156.9964875842,780193.3571399502,783057.2243716948,785757.1978820324,788301.5841476013,790698.3890034676,792955.313244075,795079.7508273954,797078.7893068925,798959.2121547246,800727.5026757485,802389.8492452997,803952.1516344179,805420.0282142427,806798.8238568077,808093.6183725569,809309.2353457169,810450.2512473512,811521.004722643,812525.6059638645,813467.946093734,814351.7064955966,815180.3680372202,815957.220144114,816685.3696862627,817367.749649161,818007.127566113,818606.1136940388,819167.1689195946,819692.6123863347,820184.6288370076,820645.2756679395,821076.4896948824,821480.0936317445,821857.8022853166,822211.2284705167,822541.8886518175,822851.2083174448,823140.5270936636,823411.1036070252,823664.120102868,823900.6868286504,824121.8461908879,824328.5766945523,824521.7966738215,824702.367823016,824871.0985364693
H0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
