series,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
S,11607.664163827147,11605.821761585135,11603.462106818186,11600.44336598189,11596.586949637862,11591.669315289782,11585.41276138129,11577.475619380531,11567.442654526583,11554.817051191374,11539.016065769323,11519.373173506376,11495.150075548829,11465.561869058265,11429.81752076623,11387.175150566381,11337.007650538231,11278.869800348144,11212.555046576657,11138.130304314844,11055.94121016832,10966.587022127265,10870.871209666771,10769.738150768846,10664.207136167028,10555.31268426813,10444.056557100806,10331.373342611865,10218.108897378337,10105.009523520366,9992.719273061777,9881.782889235645,9772.65230148271,9665.695080676853,9561.203718494184,9459.404971403343,9360.468796002802,9264.516607661726,9171.62873454278,9081.851030343925,8995.200665422386,8911.671148263897,8831.236645598348,8753.855675569323,8679.47424818631,8608.028523472285,8539.4470519962,8473.652655950043,8410.564002268182,8350.096912886815,8292.165451315554,8236.682819337972,8183.562092899452,8132.716822062925,8084.061516277376,8037.512033060706,7992.985885494116,7950.4024816070205,7909.683306749903,7870.7520583621745,7833.53474110252,7797.959729084567,7763.957800919917,7731.462152386521,7700.408390789909,7670.734514447857,7642.380880188718,7615.290161295336,7589.407297937728,7564.6794418082,7541.0558963931735,7518.488054079288,7496.929331090744,7476.33510108504,7456.662628090485,7437.870999347262,7419.921058511055,7402.775339591424,7386.398001923934,7370.75476641333,7355.812853233197,7341.540921123986,7327.909008394808,7314.888475703922,7302.451950667473,7290.573274324972,7279.227449472641,7268.390590861456,7258.039877245071,7248.153505253395,7238.710645060042,7229.691397805915,7221.076754736569,7212.848558007483,7204.989463108816,7197.482902859437,7190.313052918892,7183.464798765406,7911.82792428263,8639.493635723928,9366.750284825954,10093.596806912698,10820.019901983864,11545.993896150288,12271.480325784876,12996.427165586143,13720.767622326246,14444.418407573607,15167.27738568257,15889.22046768738,16610.097586639626,17329.72754399266,17312.98723771166,17295.674686812836,17277.78229051109,17259.303300196625,17240.23188855528,17220.563217523242,17200.29350444484,17179.420085777,17157.941477666413,17135.85743271654,17113.168992262366,17089.87853348143,17065.989810691353,17041.50799021649,17016.43967825005,16990.792941192452,16964.57731801159,16937.803824245366,16910.48494735,16882.634633188456,16854.26826354989,16825.402624692004,16796.055867001596,16766.247455972447,16735.99811480228,16705.329759009514,16674.265423564302,16642.829183115136,16611.04606597006,16578.94196255953,16546.54352916448,16513.878087737474,16480.97352267657,16447.858175430112,16414.56073781628,16381.11014493418,16347.53546852409,16313.86581160389,16280.130205168101,16246.357507686005,16212.57630807774,16178.814832783379,16145.100857471049,16111.461623857904,16077.923762043378,16044.51321867909,16011.255191225357,15978.174068471437,15945.293377426708,15912.635736623477,15880.222815810119,15848.075301956023,15816.212871438
I,5.0,6.4164521111276125,8.229489154767714,10.547159594547479,13.505063136624383,17.272200802576137,22.057335472564397,28.115412487025097,35.753224615232256,45.33300980956476,57.272074939265714,72.03595763893604,90.1223104795503,112.03299498124547,138.2332494981622,169.09952555475562,204.86143257440975,245.54713196086414,290.943719132964,340.58295834586045,393.7577813555244,449.56773369557766,506.9848591542941,564.9278646296166,622.3326596556261,678.2105759877751,731.6899264333082,782.0404569360844,828.6828551718995,871.1867149054995,909.2605463163962,942.7370004002902,971.5557984112716,995.7461553182379,1015.4098764638835,1030.7058295985703,1041.836148395013,1049.034287982367,1052.554902647718,1052.6654271374807,1049.6391967657512,1043.749923275557,1035.2673426552128,1024.453860663441,1011.5620368395962,996.832765155784,980.4940272743423,962.7601114707878,943.8312060544612,923.8932902855546,903.1182582728059,881.664222187369,859.6759504585859,837.2854045719687,814.6123448245673,791.7649810616765,768.8406491657377,745.9264980246046,723.1001749890269,700.4305005409814,677.9781251245112,655.7961629157996,633.9307987949989,612.4218659847601,591.3033927868761,570.6041176189756,550.3479721615562,530.5545329001387,511.23944171175606,492.41479641924,474.0895124374604,456.2696567766455,438.9587557607014,422.15807787260974,405.8668931624444,390.0827106528565,374.8014951574246,360.01786489348535,345.7252712265784,331.9161618314044,318.58212849661305,305.71404073973275,293.30216633567323,281.33627979870636,269.80575979461634,258.6996763975596,248.00686904564944,237.71601599080594,227.81569598228612,218.2944428697418,209.14079376076876,200.34333131977644,191.8907207496405,183.77174195497628,175.97531734593943,168.49053570414537,161.3066724975087,154.41320699843683,147.7998365297537,136.70872603776286,127.40215865079367,119.6598862449909,113.30121042345486,108.18021626189571,104.18187443296938,101.21898281893293,99.22992173032041,98.17720853996116,98.046856299201,98.84856599198046,100.61681350277077,103.41293073555765,107.32832671931227,111.3303935931885,115.41598352136111,119.58148687630164,123.82282038823566,128.13541792989392,132.51422424100855,136.95369188442533,141.4477817070093,145.98996705350754,150.57324195013032,155.19013343691492,159.83271818420465,164.49264347925822,169.16115261472626,173.829114652303,178.4870584732589,183.12521096391265,187.73353911966552,192.30179578734814,196.8195687037278,201.27633242952217,205.66150272456096,209.96449286216185,214.17477134054974,218.2819204173107,222.27569487028973,226.14608037565833,229.88335089148117,233.47812444313385,236.92141672523022,240.20469196291202,243.31991051279542,246.25957272969154,249.01675867836278,251.58516332882468,253.95912693772152,256.1336603856793,258.1044653098335,259.86794894050684,261.4212336198991,262.7621610473442,263.8892913590267,264.80189720898244,265.4999530718759,265.9841200357436,266.25572639410234,266.3167443812007,266.1697634215738,265.8179602854424,265.26506655501777,264.5153338137124,263.57349697099926
IH,0.0,0.21246385252779365,0.3935370570955751,0.5736021134372926,0.774536841076287,1.0145509334245555,1.3111863675404345,1.6832948056140435,2.1524354938840093,2.7439113366550565,3.4875112634017738,4.417916620144148,5.574641819405542,7.001315765967737,8.744087211464246,10.84898238925257,13.358185025854816,16.305452872996806,19.711189523727086,23.57795697733461,27.887316284491575,32.59873106283412,37.65087477528796,42.96517413800678,48.45097666120114,54.01148821245183,59.549625186467296,64.97311012737258,70.19840998989942,75.15338091379674,79.7786865044844,84.02818029439867,87.8684954935138,91.2780861969658,94.24593499091466,96.7700993573402,98.85622480476385,100.51611264264555,101.76639754348616,102.62736499909587,103.12192076225145,103.27471215070115,103.11139336503685,102.65802254485544,101.94057617464063,100.9845658869369,99.81474312811471,98.45487814635325,96.9276010536866,95.25429411938643,93.45502585356341,91.5485187678824,89.55214391697534,87.4819364128555,85.35262706209028,83.17768610642938,80.96937576124225,78.73880885387203,76.4960113779181,74.24998721134273,72.00878360725429,69.7795563663509,67.56863384832454,65.3815791839442,63.223250216937416,61.097856841102626,59.009015508383584,56.95980077224376,54.95279380125501,52.99012785345603,51.07353074534745,49.20436438256121,47.383661444104845,45.61215933017054,43.89033149609245,42.218416303197806,40.59644352191218,39.02425862427794,37.50154500263338,36.027844249075045,34.60257462689785,33.22504786080983,31.894484367624194,30.610027043561,29.370753718421916,28.175688380876316,27.023811273027867,25.91406794640576,24.845377365611952,23.81663914010678,22.82673995906802,21.87455929894012,20.95897446821893,20.078865049204275,19.233116791902695,18.420625010977496,17.6402975326192,16.891057234441853,16.171844217991374,22.248747283801237,25.19087501490602,26.29516493331037,26.36410654160071,25.890633981964243,25.174695447919085,24.39667417841351,23.663583452148416,23.038105473946857,22.55684288074635,22.24181188566734,22.107728095965356,22.166703672662344,22.43138783389302,22.91721537165617,23.549978929815953,24.282481401940174,25.084573922443276,25.93685326456577,26.826674272763405,27.745626948592275,28.68794029089665,29.64947265521961,30.627073431123506,31.618179925791782,32.62056336874536,33.632169594040334,34.651019967694495,35.67515078221571,36.702577339936695,37.73127400228058,38.75916467479796,39.78412021218366,40.80396049650915,41.8164597396185,42.81935406048427,43.81035070014038,44.78713843018761,45.747398829920314,46.68881817984287,47.60909976350815,48.5059763965156,49.37722301833092,50.22066919388436,51.034211380538125,51.81582482376741,52.563574952849294,53.275628156608605,53.95026182912967,54.58587358639795,55.18098956703429,55.73427174348025,56.24452418397497,56.71069822018276,57.13189649011669,57.50737584077975,57.836549089443345,58.11898565644529,58.35441109558688,58.54270556043488,58.683901255919494,58.77817893442739,58.82586350401952,58.82741882339399,58.78344176373546,58.69465562164962
IN,0.21348627835627687,0.384531329516422,0.5820511182077541,0.817715535638851,1.10548786304635,1.4623452065380174,1.9091054910236254,2.471361624889383,3.180504094128521,4.0747821426271305,5.20030760327219,6.611843101170342,8.3731415911911,10.556530293529365,13.241385834109593,16.51116910892461,20.448822374212217,25.130602597682458,30.618809221133347,36.95426607074911,44.149688785105226,52.185075251000455,61.00595285529458,70.52478727071315,80.62527780978755,91.16881070350848,102.00211528001188,112.96517253738904,123.89859552339534,134.64994848123794,145.0787228282221,155.05989737455573,164.48615989055963,173.26895815873195,181.33859160572376,188.64356299153832,195.14939598184878,200.83709871573691,205.70142282136646,209.7490363462377,212.9967004549077,215.46951484803571,217.19927612783175,218.2229766953489,218.5814588412124,218.31822897823076,217.47842992426334,216.10796426351618,214.2527586344024,211.95815691768757,209.26842940172898,206.22638481611332,202.87307243968922,199.24756213949615,195.3867910579146,191.32546664261412,187.09601673888963,182.7285784878971,178.2510187635877,173.68897981391802,169.06594463504086,164.40331739393363,159.72051492319264,155.03506594262723,150.36271521910905,145.7175303635216,141.11200938705232,136.55718750426786,132.06274198327137,127.63709410946119,123.28750755441646,119.02018263027877,114.84034606731942,110.75233608238891,106.75968261241913,102.86518267345743,99.07097087483267,95.37858517260243,91.78902798869264,88.30282285410243,84.92006675792385,81.64047840019722,78.46344255705469,75.38805077227724,72.41313859122351,69.53731955185806,66.75901614396687,64.07648794214793,61.487857111260865,58.991131475092025,56.58422533035301,54.26497817903633,52.031171542810796,49.88054401371798,47.810804686062795,45.819645105180456,43.904749859789156,42.06380593596324,40.294510942429575,38.59458030893092,36.75903713970716,34.89103639856974,33.06382177714573,31.32836074231674,29.719258224701058,28.259328232976582,26.963126043209474,25.839682340376676,24.89463209740703,24.131892846195594,23.555017515842884,23.168324736217443,22.97789329441853,22.99249642493558,23.175073715026684,23.495797984969613,23.93061759884548,24.460088059011667,25.068435486976362,25.74280601700862,26.472664280878313,27.24931149394605,28.065499526008818,28.915122044558284,29.792967585541763,30.694522423313302,31.615813526252303,32.55328381693749,33.50369350151514,34.46404246872489,35.43150974647042,36.403406792194566,37.3771420222345,38.35019448657651,39.32009499452853,40.28441331429286,41.24075032174243,42.18673417414526,43.120019743815824,44.03829067328605,44.93926351449003,45.82069349519669,46.680381520955684,47.516182073706524,48.326011711776005,49.107857912499725,49.85978802991262,50.57995816722715,51.2666217881991,51.918137913749085,52.532978770925055,53.10973678084931,53.647130790941894,54.144011474595445,54.59936583865156,55.01232079549402,55.38214577228227,55.708254344725304,55.990204896752005,56.22770032037485,56.420586781879976,56.568851591129004,56.672620220162585,56.73215252540831,56.74783823459117
D,0.01,0.01,0.02541610676596113,0.05397065482845516,0.09559049423513014,0.15178990177736285,0.2254044264275381,0.3205424406901377,0.4426801696882468,0.5988581500165447,0.7979528648065436,1.0510022440041675,1.3715606518883832,1.7760495682263067,2.284056130595528,2.918515971265009,3.705704327424892,4.674957233780348,5.858060144542938,7.288278972670985,8.999065526530915,11.022533707790638,13.387856149798807,16.119755710415795,19.23725407001547,22.752795279673514,26.67180013139381,30.992645154325206,35.70701134284707,40.80051863987509,46.253552321632675,52.04219229106177,58.139170122142104,64.5147963370305,71.13781811444532,77.97618322357705,84.9976984869806,92.17058035812494,99.46390157847554,106.8479418801659,114.29445288480072,121.77684822625716,129.27032991642298,136.7519614033343,144.2006968804758,151.59737536198958,158.9246869536101,166.16711769452263,173.31087836287125,180.343821748931,187.25535211322497,194.03632986183152,200.67897388244978,207.1767634843973,213.52434146431358,219.71741946741682,225.7526865225248,231.62772138919817,237.34090915960775,242.89136239926128,248.27884698359344,253.5037126864838,258.5668284976044,263.4695225843533,268.2135267678177,272.8009253480439,277.23410808961467,281.5157271622637,285.6486578214116,289.6359626087856,293.48085885260167,297.1866892492423,300.75689531322956,304.19499348896005,307.50455372565,310.6891803258321,313.7524948872338,316.69812116768657,319.52967171267,322.2507360950146,324.86487062605676,327.37558940705793,329.78635659890017,332.10057979690157,334.32160440602075,336.4527089197201,338.4971010133221,340.4579143698138,342.3382061627432,344.1409551271053,345.8690601549581,347.5253393579429,349.11252954393797,350.6332860597545,352.0901829561212,353.48571343520535,354.82229054461186,356.1022480852039,357.327841703215,357.47266780894444,357.6719153024917,357.8975108671749,358.1329958425105,358.3690982208162,358.60096044035845,358.82641110977505,359.04489425037315,359.2568122352846,359.4631287848507,359.6651354124149,359.86432079636666,360.06230539994715,360.2608181562226,360.4617012776712,360.66693520224413,360.87783580779296,361.09529630094926,361.31993989175436,361.55221602566644,361.79246090511407,362.04093541722426,362.2978487672247,362.56337307006277,362.83765222555854,363.1208071834706,363.41293893392,363.71413007105195,364.02444546945856,364.343932417852,364.6726204310882,365.0105208835228,365.3576265571561,365.7139111665387,366.0793289022892,366.45381402209665,366.83728050958183,367.2296218156825,367.6307106932512,368.0403991326451,368.45851840382727,368.8848792086366,369.31927194526077,369.76146708547395,370.21121566383255,370.66824987672675,371.1322837879635,371.60301413640275,372.08012124009525,372.5632699903847,373.0521109285483,373.5462813967749,374.04540675461726,374.5491016515239,375.0569713456489,375.5686130588678,376.08361735778846,376.6015695505344,377.1220510891956,377.64464096807336,378.1689171081905,378.69445771897944,379.2208426285912,379.7476545748739,380.2744804497379,380.80091249034245
R,0.0,0.04244122719613178,0.1950498504802925,0.45183622516145344,0.8200221326588208,1.317447971405211,1.9718569666561994,2.8214193667527643,3.9161512059871457,5.320037475266341,7.113737665435158,9.397756994873513,12.295920014639979,15.958890438269453,20.56735066494268,26.33430651492437,33.50585526537111,42.359705092037025,53.20082550648091,66.35388542404644,82.15258798553405,100.92655426103792,122.98689750405904,148.61191758790739,178.0343457418477,211.43129565396714,248.9176259735187,290.5429227384696,336.2918806991273,386.08756364473055,439.79686907299333,497.23749050955445,558.1857247053069,622.3845734176859,689.5517104363531,759.3870035311352,831.5793864340947,905.8129627449028,981.7722909716755,1059.1468493985974,1137.6347138154063,1216.9455033410566,1296.8026624426514,1376.9451532292026,1457.1286331832691,1537.1261912502773,1616.7287108289736,1695.7449225802807,1774.0012037319013,1851.3411741471302,1927.6251331486271,2002.7293751343364,2076.5454165083515,2148.9791614338615,2219.9500294192426,2289.3900637666616,2357.243036422994,2423.463561742911,2488.0162290654603,2550.874761777826,2612.0212086525844,2671.445171658369,2729.143073121467,2785.1174640232985,2839.376374324854,2891.932705486003,2942.8036647701792,2992.010240471254,3039.5767168500815,3085.530227306361,3129.900344122504,3172.7187029874876,3214.0186604294045,3253.8349822463347,3292.203561018414,3329.161160802899,3364.745187153047,3398.9934806560286,3431.9441322509965,3463.635318662579,3494.1051563648175,3523.3915725737224,3551.532191851446,3578.5642369901375,3604.5244429277504,3629.448982530521,3653.3734031569,3676.332572994878,3698.360636238534,3719.4909762400657,3739.756185840317,3759.188044143896,3777.8174990643297,3795.67465502037,3812.7887652166633,3829.1882279905603,3844.900586752085,3859.952533086054,3874.3699126242695,3888.1777333317045,3903.8260397560016,3920.1641255278932,3936.5267145108437,3952.5507659169216,3968.0600771381623,3982.992849737529,3997.3564840562562,4011.199635890161,4024.595226503345,4037.6304186192638,4050.401046087113,4063.008924295422,4075.5610691169595,4088.1702393521773,4100.956470952927,4114.005830564836,4127.381536066712,4141.131216164,4155.2916783612145,4169.892061300326,4184.955933470046,4200.502700146029,4216.548552592777,4233.107111718214,4250.189865819153,4267.806468185448,4285.9649384026925,4304.671796919101,4323.932153088314,4343.749760721096,4364.1270510580125,4385.065150295131,4406.563886893571,4428.621792582459,4451.236100029205,4474.402739473849,4498.11633612203,4522.370209708334,4547.156377341578,4572.465560501057,4598.287196851292,4624.609457371023,4651.419269142451,4678.702344014012,4706.443213230839,4734.62526801936,4763.230806014913,4792.2410833330205,4821.636372005684,4851.396022433577,4881.498530443362,4911.921608486525,4942.64226047219,4973.636859691394,5004.881229264104,5036.350724522866,5068.020316737963,5099.864677588137,5131.85826378776,5163.975401295356,5196.19036854891,5228.4774781998185,5260.811156848909,5293.166022323859,5325.516958076894
G,5.0,6.8424022420116835,9.20205700896102,12.220797845257254,16.077214189284692,20.99484853736501,27.25140244585592,35.188544446615154,45.22150930056391,57.84711263577356,73.64809805782511,93.29099032077194,117.51408827831902,147.10229476888205,182.84664306091798,225.48901326076592,275.6565132889165,333.7943634790045,400.10911725049203,474.5338595123053,556.72295365883,646.0771416998846,741.7929541603783,842.9260130583034,948.4570276601216,1057.3514795590197,1168.6076067263434,1281.2908212152843,1394.555266448812,1507.6546403067832,1619.944890765372,1730.881274591504,1840.0118623444373,1946.9690831502953,2051.4604453329634,2153.259192423804,2252.1953678243435,2348.1475561654197,2441.035429284364,2530.8131334832196,2617.4634984047593,2700.9930155632496,2781.427518228798,2858.8084882578246,2933.1899156408367,3004.635640354861,3073.2171118309466,3139.011507877103,3202.1001615589653,3262.567250940332,3320.4987125115927,3375.9813444891747,3429.102070927694,3479.947341764221,3528.60264754977,3575.15213076644,3619.6782783330304,3662.2616822201253,3702.980857077243,3741.9121054649713,3779.1294227246262,3814.704434742579,3848.7063629072295,3881.2020114406255,3912.2557730372364,3941.929649379289,3970.283283638428,3997.37400253181,4023.256865889418,4047.9847220189463,4071.6082674339723,4094.1761097478575,4115.734832736402,4136.329062742106,4156.001535736661,4174.793164479884,4192.743105316091,4209.888824235722,4226.2661619032115,4241.909397413816,4256.851310593949,4271.12324270316,4284.755155432338,4297.7756881232235,4310.2122131596725,4322.090889502174,4333.436714354505,4344.27357296569,4354.624286582075,4364.51065857375,4373.953518767104,4382.972766021231,4391.587409090577,4399.815605819663,4407.674700718329,4415.181260967709,4422.351110908254,4429.19936506174,4435.740459739299,4442.978968492784,4450.62653958554,4458.684237693579,4467.165362817195,4476.095588845554,4485.513379405749,4495.470759799266,4506.034523253946,4517.287958201368,4529.333200287188,4542.29433847716,4556.321439719696,4571.595702561443,4588.336008842442,4605.648559741266,4623.540956043012,4642.019946357478,4661.091357998824,4680.760029030864,4701.029742109267,4721.903160777104,4743.3817688876925,4765.465813837565,4788.1542542917405,4811.444713072676,4835.333435862754,4859.815256337619,4884.883568304057,4910.530305361655,4936.745928542517,4963.519422308742,4990.838299204109,5018.6886133656535,5047.054983004221,5075.920621862106,5105.267379552515,5135.075790581665,5165.325131751832,5195.9934875446015,5227.057822989812,5258.494063438977,5290.277180584056,5322.381283994586,5354.779717389635,5387.445158816641,5420.349723877544,5453.465071124004,5486.762508737839,5520.213101619937,5553.787778030028,5587.457434950228,5621.1930413860155,5654.965738868113,5688.746938476377,5722.508413770739,5756.222389083069,5789.861622696213,5823.39948451074,5856.810027875027,5890.068055328761,5923.14917808268,5956.029869127408,5988.687509930639,6021.100430743996,6053.247944598092,6085.110375116115
H,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,10288.659082726963,9553.75486253218,8818.850642337396,8083.946422142613,7349.04220194783,6614.137981753047,5879.233761558264,5144.3295413634805,4409.425321168697,3674.521100973914,2939.616880779131,2204.7126605843478,1469.8084403895648,734.9042201947818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beta,13.36967518878954,13.369675188789575,13.345315804056916,13.314246889673562,13.274710260808346,13.224542838953992,13.161117642373423,13.081297785678736,12.981419902370474,12.857330569866111,12.704506104017028,12.518289205622473,12.294269970327242,12.028817054399303,11.719722718449328,11.366866615629522,10.97274562932822,10.542693120375457,10.084652876644759,9.608486997558737,9.124944417610301,8.644527983230002,8.17651634192814,7.728319085699035,7.305218572442727,6.910442058610135,6.545450137630722,6.2103228552657175,5.904152510905092,5.625389028786251,5.372115248261603,5.142250309225872,4.933690201162816,4.744398456004099,4.572459882678209,4.416108342498508,4.273737154037369,4.143898447762664,4.025295918623881,3.916773992417438,3.817305379530898,3.7259782587028845,3.641983835743461,3.5646046921586114,3.4932041255872575,3.4272165505939713,3.366138948162104,3.309523306822744,3.256969975234223,3.208121836826132,3.16265921632217,3.1202954319727665,3.0807729138734707,3.0438598163896033,3.009347060586032,2.9770457501714827,2.9467849115402878,2.9184095149068727,2.8917787392435987,2.8667644487670048,2.8432498531148447,2.821128327174527,2.800302369824731,2.780682683697853,2.7621873605194076,2.744741158684572,2.728274861539004,2.7127247063825766,2.6980318755471244,2.6841420420441584,2.6710049632629027,2.6585741170461326,2.646806375201144,2.63566171013259,2.6251029308275036,2.6150954448927988,2.6056070437525314,2.596607708465053,2.5880694339265777,2.5799660694941835,2.572273174293256,2.5649678856768126,2.55802879948089,2.5514358608748293,2.545170264740738,2.5392143646352614,2.5335515894912075,2.528166367308436,2.5230440551643505,2.5181708749457825,2.513533854267096,2.5091207720952395,2.50492010865186,2.500920999206506,2.4971131914139097,2.4934870058829706,2.4900332996959587,2.486743432623946,2.483609235809048,2.6070511905199973,2.727032033068639,2.8437833354329247,2.9574007176001085,3.067969825136163,3.175565689295655,3.280252066619628,3.3820806812424764,3.481090296089888,3.5773055383248105,3.670735399458771,3.76137132129156,3.849184765146961,3.9341241437142416,3.923972340620863,3.913528474716606,3.9027930724976327,3.891767366099765,3.880453319483473,3.8688536511959852,3.856971853304459,3.8448122061172234,3.8323797883411954,3.8196804823626347,3.8067209743848647,3.79350874921039,3.7800520795148236,3.7663600095255725,3.7524423330880983,3.7383095661753316,3.723972913970228,3.7094442327258834,3.6947359866803167,3.679861200372675,3.6648334067723325,3.6496665916909143,3.634375134998173,3.618973749204896,3.6034774160086127,3.587901321420179,3.572260790101011,3.5565712195417145,3.540848014703164,3.5251065237215293,3.5093619752495857,3.4936294179691654,3.4779236627647583,3.4622592279972513,3.446650288261034,3.431110626948509,3.4156535928848037,3.4002920612335594,3.385038398813295,3.369904433904149,3.3549014305679576,3.3400400674512545,3.3253304209918304,3.3107819529054314,3.296403501790324,3.282203278654194,3.2681888661401217,3.254367221206215,3.240744680996739,3.227326971630916,3.214119219628744,3.201125965690731
