beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
1.0026089059563272,0.2153322232643077,0.7731561593024273,0.04017450535780104,0.14891256528235866,0.19183362500846204,0.4693481167815616,0.036679419974244926,0.11083672619074038,0.24324490716607375,0.8,0.00013273433926042498,0.002321179385678027,0.03333333333333333,1.4936039638199743,2021-03-17,0.07035612931650269,2.6567636979279996e-05,2021-07-17,0.008524165535432787,0.04000908984647993,0.9995513917956943,0.9865735715490326
