beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
1.0,0.3,0.9,0.2,0.2,0.2,0.17725148064784543,0.0035002258147091665,0.2,0.2562719299945466,0.9900000000000002,0.00020610214022453096,0.0,0.05692615571835862,3.721721165212088,2021-03-22,0.6864539017771027,0.03333333333333333,4.182407586804781,2021-09-05,0.03326919655243505,0.031217156138625735,0.9878575940523397,0.9909500091414367
