beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2,reopen
5.767210230086825,0.057543352480336464,0.040030233456849085,0.5,0.02977083046436775,0.08531561593871193,0.07142857142857142,0.4634755248057805,1.9924847231651734,0.7578307134810969,0.0499738566926068,0.9,3.1157062124789676,9.77155972569795,0.39125792085021005,0.2644101110726633,2020-06-10
5.840097033467255,0.048822046092701604,0.050581910633236096,0.376151200562506,0.02676024922882267,0.0757301379410358,0.07092620252670045,0.3982486810009421,1.219514313301918,1.1843974056257565,0.049668223395759145,0.9,184.3698883500668,20.049079018659874,0.4685793714239467,0.29345472202258427,2020-06-10
6.343931552814242,0.04,0.07768339208121612,0.4999819890753049,0.06966220457519295,0.1611194067415436,0.07142857142857142,0.06697844920599562,0.1,0.1,0.05,0.9,3.1239612456554853,70.7988772874375,0.39725892594274137,0.3177861802883083,2020-06-10
4.880959138441099,0.04,0.04,0.21577728137367178,0.027453540168998286,0.05652454783055432,0.03225808093488182,0.37288136260657173,1.4023601396674583,0.1016031765928629,0.05,0.9,7.266535239382372,26.546294017216983,0.4669681948829967,0.4215305145438035,2020-06-10
5.935043249823301,0.04812096062628917,0.04,0.5,0.03988222390749674,0.16605449158727204,0.07142857142857142,0.7059500640817311,1.9994107863207047,0.1,0.04987307114379601,0.92,4.0408606195210375,31.455063300396116,0.5113677435640596,0.32614230323886084,2020-06-10
9.890386484227315,0.04,0.04,0.1273938827582681,0.017156869265585673,0.12520228660558483,0.07142857142857142,0.9373192237291549,1.9944676659825686,0.22243717531361523,0.03201682264903798,0.92,19.336845706297993,5.052545125052467,0.42965179905589745,0.3369180732196848,2020-06-10
5.6387041894749865,0.04,0.04,0.10672130606598437,0.01,0.13681943572935962,0.07142857142857142,0.11624818569402562,0.10006935059225372,2.0,0.05,0.93,2.771720062756154,24.351218790251963,0.4536287006459834,0.3691240433950861,2020-06-10
7.220076096604173,0.04,0.04,0.5,0.047302763552193976,0.09401451556005547,0.07142857142857142,0.6629890168887294,2.0,0.5823584801806115,0.03765474066507202,0.9,22.085808913493544,9.505113474631003,0.40384258758594016,0.3729480266556373,2020-06-10
6.316815927305518,0.04410297172231574,0.0535551079495863,0.09934930076032926,0.010000228749030962,0.12128140126928147,0.001469250515942986,4.949701049522098,0.17864294302530245,2.0,0.05,0.92,9.434476861829713,10.865849470896961,0.47618388504039966,0.47479387418271957,2020-06-10
8.250135330062347,0.04,0.04,0.42130628830634953,0.04729705156126431,0.14740725152417813,0.07142857142857142,0.8765053547075583,2.0,0.2074553495442871,0.03390822668354691,0.9,1.5481541044758487,5.796313769472057,0.5791780134394264,0.4118376708625915,2020-06-10
5.99499698729078,0.04528748343989538,0.04715161663202388,0.09885404272954042,0.01,0.03162908162819782,0.011699882419414439,1.2096046289767068,1.00987280899449,0.1,0.05,0.91,15.699224689293624,31.451830153456186,0.5259183939984585,0.3286837614088868,2020-06-10
