series,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29
S,5365.055982458062,5362.457015949524,5359.544256063504,5356.280531574026,5352.624452176342,5348.52997708674,5343.9459519745005,5338.81561538416,5333.07607706595,5326.657772262384,5319.483898073174,5311.46984061969,5302.522604938829,5292.540263438418,5281.411443418365,5269.014879660385,5255.219064436573,5239.88203444926,5222.8513420740655,5203.9642665987585,5183.048329537424,5159.922185952302,5134.396970183009,5106.278178322297,5075.368169733438,5041.469364119704,5004.388197138422,4963.9398742156245,4919.953927130584,4872.280529687699,4820.797466961601,4765.417578349135,4706.096411315152,4642.839736260266,4575.7104922183335,4504.83466955642,4430.405602600336,4352.686155178633,4272.0083460126,4188.77008392425,4103.428862310208,4016.492485964489,3928.5071493011383,3840.0434241860908,3751.6809158605447,3663.9924776169532,3577.528918536567,3492.805086509632,3410.2880686926296,3330.3880446754843,3253.4520840700957,3179.7609330029914,3109.528612867158,3042.90448149759,2979.9772932197097,2920.7807412905377,2865.2999671755006,2813.4785637149985,2765.22566929136,2720.4228339040797,2678.9304241744,2640.593414409812,2605.246479825623,2572.718363465631,2542.8355300073363,2515.425148593568,2490.3174649885295,2467.347632890025,2446.357077281589,2427.1944611873682,2409.716322684975,2393.787442780812,2379.2809976830667,2366.078541770745,2354.0698605831817
I,7.0,7.8489665085383145,8.799484767424197,9.863338065045825,11.053582946468307,12.384662299454035,13.872521836829499,15.53472796796244,17.39058429418232,19.4612430242027,21.769806457362797,24.34141229650577,27.203294903240735,30.38481267784145,33.91742952843463,37.83463590430519,42.171792152041334,46.965874101344426,52.255097951202075,58.078398938708226,64.47473626536505,71.48219578414549,79.13686260740235,87.47143881626357,96.51358770105716,106.28399638952726,116.79416427342699,128.0439461278674,140.0189066809412,152.68757745359085,165.99874581629132,179.878947974684,194.2303780149953,208.92945856613272,223.82633796653244,238.74557613681276,253.48824905869296,267.83563421572313,281.55453482782616,294.4041632092196,306.14434402095617,316.5446343614368,325.39381243442836,332.50908444086895,337.74432165619766,340.99667948573966,342.21106869469133,341.38213354795323,338.5536179779673,333.8152375006209,327.29738873085415,319.16419261524504,309.6054645972675,298.82822981751843,287.04836064101914,274.48282240993655,261.3428909224894,247.8285716523692,234.12432316291523,220.39607775946698,206.78946804928,193.4291108015479,180.41876768534996,167.84219212400455,155.7644775512978,144.23373957724192,133.28298828797,122.932073314482,113.18961059429722,104.054824039944,95.51925653235156,87.56832230342646,80.18268682531489,73.33947103130804,67.01328446104395
R,0.0,1.75,3.7122416271345786,5.912112818990628,8.377947335252085,11.141343071869162,14.237508646732671,17.705639105940044,21.589321097930654,25.936967171476233,30.80227792752691,36.244729541867606,42.33008261599405,49.130906341804234,56.727109511264594,65.20646689337325,74.66512586944954,85.20807390745988,96.94954243279598,110.0133169205965,124.53291665527355,140.6516007216148,158.52214966765118,178.30636531950177,200.17422502356766,224.30262194883196,250.87362104621377,280.0721621145705,312.0831486465374,347.0878753167727,385.2597696801704,426.75945613424324,471.72919312791424,520.2867876316631,572.5191522731963,628.4757367648293,688.1621307990325,751.5341930637057,818.4931016176365,888.881735324593,962.4827761268979,1039.018862132137,1118.1550207224961,1199.5034738311033,1282.6307449413205,1367.06682535537,1452.315995226805,1537.8687624004779,1623.2142957874662,1707.852700281958,1791.3065096571133,1873.130856839827,1952.9219049936382,2030.323271142955,2105.0303285973346,2176.7924187575895,2245.4131243600737,2310.748847090696,2372.7059900037884,2431.2370707945174,2486.3360902343843,2538.0334572467045,2586.3907349470915,2631.495426868429,2673.45597489943,2712.3970942872547,2748.455529181565,2781.7762762535576,2812.509294582178,2840.8066972307524,2866.8204032407384,2890.7002173738265,2912.592297949683,2932.637969656012,2950.972837413839
G,7.0,9.598966508538314,12.511726394558774,15.775450884036452,19.43153028172039,23.526005371323194,28.110030483562166,33.24036707390248,38.979905392112975,45.398210195678935,52.572084384889706,60.58614183837338,69.53337751923479,79.51571901964569,90.64453903969924,103.04110279767846,116.8369180214909,132.17394800880433,149.20464038399808,168.09171585930474,189.00765292063863,212.13379650576033,237.65901227505356,265.7778041357654,296.68781272462485,330.58661833835924,367.66778531964076,408.1161082424379,452.1020553274785,499.7754527703635,551.2585154964617,606.6384041089271,665.9595711429095,729.2162461977957,796.3454902397286,867.221312901642,941.6503798577254,1019.3698272794288,1100.0476364454626,1183.2858985338125,1268.627120147854,1355.5634964935737,1443.5488331569245,1532.0125582719722,1620.375066597518,1708.0635048411095,1794.5270639214962,1879.250895948431,1961.7679137654334,2041.6679377825787,2118.603898387967,2192.2950494550714,2262.527369590905,2329.1515009604727,2392.078689238353,2451.275241167525,2506.756015282562,2558.5774187430643,2606.8303131667026,2651.633148553983,2693.125558283663,2731.462568048251,2766.80950263244,2799.337618992432,2829.2204524507265,2856.630833864495,2881.7385174695332,2904.7083495680376,2925.6989051764735,2944.8615212706945,2962.339659773088,2978.268539677251,2992.774984774996,3005.977440687318,3017.986121874881
