series,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,77243.81676518633,77242.15741033698,77240.08085566554,77237.48268758948,77234.23263167456,77230.16830006668,77225.0875129411,77218.73891711821,77210.81059921812,77200.91638066567,77188.57950157092,77173.21347114604,77154.10001417733,77130.36431706214,77100.94822403578,77064.58271037655,77019.76191169031,76964.72222758507,76897.43147292777,76815.59450495259,76716.68278716347,76597.99530932083,76456.7563733085,76290.25131322262,76095.99417300746,75871.91273939259,75616.52842637578,75329.10438883115,75009.73740935464,74659.37798893638,74279.77637025194,73873.36572857952,73443.10335969656,72992.29418114018,72524.41856871248,72042.98057404043,71551.385461649,71052.8492225436,70550.33823909299,70046.53472188831,69543.82255403996,69044.28824409131,68549.73233157738,68061.68746160506,67581.44023082298,67110.05469466353,66648.39607163476,66197.15368137832,65756.86252531965
I,5.0,6.25935484935603,7.835161132845024,9.80651631828201,12.272050927737594,15.35461846139249,19.207036110067996,24.01906904414301,30.02586142070471,37.51801105950072,46.853449269502455,58.471203752818276,72.90696442130093,90.81010438277991,112.96138905852467,140.2899915930672,173.88759095185623,215.0162677809543,265.1057210157817,325.73423130969525,398.5872105940357,485.387711589155,587.7956306743522,707.2770403062867,844.952017296934,1001.4372895280566,1176.706619382617,1369.994127376637,1579.7615766630208,1803.7400709482372,2039.0424839568063,2282.3297269126797,2530.0057176426294,2778.4144387875917,3024.016896112277,3263.5335390953564,3494.045968359148,3713.0585299958157,3918.524831046758,4108.846361767702,4282.850820674645,4439.7570649693225,4579.132412285701,4700.846689275164,4805.026184915237,4892.0096262814695,4962.307479207715,5016.565271127544,5055.531205496002
IH,0.2,0.39407342169764914,0.632770080719058,0.927425718879027,1.2922040658975544,1.7447943601112679,2.307275796583469,3.0071859876183344,3.8788371332572926,4.9649304301239034,6.318525627704663,8.005427414044748,10.107051602091866,12.723829015315411,15.979189345801652,20.024135323812715,25.04236195786817,31.255788000846824,38.93023933714151,48.380852618968625,59.97655731445236,74.1427669220661,91.36121081704943,112.16573919549936,137.13302562683486,166.86745824763358,201.98018454166152,243.063192420919,290.6602923044747,345.2376504623622,407.15686345836747,476.6533276535117,553.8219003829456,638.6107847977693,730.8234782451243,830.1277412445346,936.0699975111518,1048.0933755618614,1165.557679469481,1287.7598284449398,1413.9536356261433,1543.3681337659689,1675.223955894156,1808.7475226426805,1943.1829711030618,2077.801888329486,2211.9109954409582,2344.8579760477082,2476.035664878116
IN,0.2,0.380823299703849,0.5946828222570302,0.8510689963023695,1.161726173666467,1.5412178374829901,2.0076252131362233,2.5834085224423946,3.2964650293211144,4.181422876629134,5.28121385242623,6.648970546967034,8.350292119794155,10.46591544981317,13.094811005594748,16.357690237490583,20.40085728510511,25.40025529347431,31.56544058866908,39.14306445987601,48.419259633164,59.72013990419188,73.4094722448236,89.8825402311097,109.55536916401753,132.84889745443215,160.16837157976568,191.87913206153175,228.28085411344935,269.5829495665552,315.8839952605336,367.15763109149566,423.2464609035709,483.86433694850416,548.6063076317214,616.9646897660548,688.3492965851119,762.1097945210826,837.558380109455,913.9913431718816,990.7085073361711,1067.0299395329926,1142.3096553445437,1215.9463023062624,1287.3909807995678,1356.1524731823713,1421.8002105631185,1483.9653271365605,1542.3401463397747
D,0.01,0.013621116516115068,0.020756045395471746,0.03221271634644798,0.04900429928696165,0.07240040671302504,0.10399092508614172,0.14576549755734647,0.20021235179131924,0.27044095782411126,0.360333915733531,0.47473450327341943,0.6196774304112083,0.8026714878390189,1.0330438248169327,1.3223563570879941,1.684904992797901,2.1383115452387416,2.7042157960090294,3.4090704592092074,4.285033981620589,5.370944492976015,6.7133424822358325,8.367490429345274,10.398316483060665,12.881189803071479,15.902422348384716,19.559391259243615,23.960191961918838,29.222765887131672,35.473494677501776,42.84530689209529,51.47539307823198,61.50266123054657,73.06508153154861,86.29706636873902,101.32701274026843,118.27510538140554,137.2514465447948,158.35454736285322,181.67018928071062,207.2706435956445,235.21422279377268,265.54512846817244,298.29355610679056,333.4760158592648,371.09582953448967,411.14376672332855,453.5987864483811
R,0.0,0.021482162082386846,0.06253943957692251,0.12685384704823982,0.21914804518766223,0.34543405395036975,0.5133242003632178,0.7324190163564162,1.0147900331362063,1.3755791965851607,1.8337409500579438,2.4129578231973627,3.1427654354107974,4.0599277884445,5.21010791582116,6.649881298325174,8.449138308390662,10.693914980750465,13.489675520967069,16.96504138599538,21.275916499587893,26.6098929571137,33.19073565937125,41.28264180147396,51.193863608018184,63.27919076054876,77.9407409581186,95.62653323684549,116.82644078882794,142.0653393856634,171.8935575811686,206.87504405701333,247.57393348238185,294.54036228172066,348.2964329531538,409.32315467120196,478.04902834162675,554.8407371825411,639.9961889228252,733.739962550622,836.2210582286874,947.5127392310783,1067.6141872907576,1196.453660888971,1333.8928414386792,1479.7320668701968,1633.7161788052697,1795.5407427728562,1964.8584367043852
G,5.0,6.65935484935603,8.735909520793507,11.334077596858098,14.584133511776242,18.648465119650147,23.72925224523705,30.077848068117504,38.006165968210645,47.90038452066303,60.23726361542482,75.60329404030084,94.71675100900895,118.45244812419202,147.86854115055917,184.2340548097837,229.0548534960181,284.0945376012647,351.38529225856837,433.22226023374446,532.1339780228604,650.8214558655026,792.0603918778322,958.565451963715,1152.822592178865,1376.9040257937424,1632.2883388105474,1919.7123763551767,2239.079355831692,2589.43877624995,2969.040394934378,3375.4510366067957,3805.7134054897597,4256.522584046133,4724.398196473825,5205.836191145887,5697.431303537307,6195.967542642707,6698.478526093315,7202.282043297999,7704.994211146358,8204.528521095008,8699.084433608932,9187.12930358125,9667.376534363337,10138.76207052279,10600.420693551552,11051.663083807998,11491.95423986666
H,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492,38621.25991057492
beta,6.9245168438067495,6.924516843806724,6.922187168024499,6.919273965775798,6.915632442634794,6.911082643494084,6.905401345774918,6.898312326126838,6.88947481341456,6.8784700066133455,6.864785670530602,6.847799061098691,6.8267588225533435,6.800767097299121,6.768763951886226,6.72951738423818,6.6816236108217835,6.623523881739167,6.553545362048674,6.469973968455984,6.371165458543551,6.255696382007478,6.122547918758303,5.971303560966184,5.802328617460239,5.616890639496913,5.417181193501307,5.2062149002166045,4.987609434349879,4.765281314771922,4.543114383257777,4.324661754686891,4.112927245606592,3.9102467501705003,3.718264702452854,3.5379837086439867,3.369859082062283,3.2139121962346358,3.0698432614529545,2.9371317513159325,2.815119117630403,2.703072866934567,2.6002336292245953,2.50584799583199,2.4191901511312888,2.3395750841394127,2.266365719951945,2.198975821656894,2.1368700642609646
