series,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
S,40195.350000000006,40192.12805562409,40188.0137288159,40182.762196852906,40176.062938133866,40167.52301650135,40156.64668049283,40142.81082101772,40125.23601525124,40102.95326748785,40074.76724140909,40039.21788427436,39994.543987429555,39938.654458905534,39869.115777316576,39783.16679142387,39677.77376397495,39549.737817962836,39395.8619519548,39213.1743498398,38999.18952311939,38752.172623543025,38471.36148638276,38157.102079685625,37810.86843886512,37435.16356732725,37033.32375895787,36609.26594854272,36167.22159419313,35711.49304556475,35246.25489274234,34775.40908738886,34302.49219907705,33830.627061576226,33362.508678902195,32900.41436981429,32446.229549190404,32001.482421133816,31567.382690546106,31144.860954147556,30734.606641980536,30337.10326626447,29952.6603512255,29581.441827268925,29223.490931483528,28878.751809155903,28547.088091986443,28228.298762883835,27922.131622004687,27628.294655994756,27346.465590090065,27076.299875970748,26817.437340237324,26569.507691024297,26332.13505465983,26104.941690958374,25887.551014889443,25679.590033987046,25480.69129481945,25290.49441793562,25108.647288724613,24934.806961346432,24768.64032410471,24609.82456713692,24458.047486919397,24313.007656664773,24174.414487090304,24041.98819813703,23915.45971891771,23794.570530377012,23679.072462783857,23568.727458178113,23463.30730620614,23362.59336035497,23266.376240392772,23174.455525809764,23086.63944419996,23002.744557805392,22922.595450840316,22846.024419705296,22772.87116777568,22702.982506092503,22636.21206098621,22572.41998941533,22511.4727025958,22453.24259832549,22397.607802267277,22344.45191833769,22293.663788253292,22245.137260209667,22198.77096660573,22154.468110676444,22112.136261857868,22071.687159678284,22033.03652594605,21996.103884988148,21960.812391681535,21927.08866701182,21894.86264088974,21864.067401954486,21834.639054093903,21806.516579414456,21779.64170739798,21753.958789987762,21729.41468235272,21705.95862908541,21683.542155597122,21662.11896448098,21641.644836622065,21622.077536841676,21603.376723870922,21585.50386445699,21568.422151413422,21552.096425433567,21536.49310049411,21521.58009268303,24037.563884786137,26551.81110532362,29064.988740792836,31577.112261686798,34088.167263283096,36598.10917999018,39106.862428889886,41614.318769009114,44120.33467113163,46624.727477278604,49127.27009044082,51627.683872945214,54125.62934321109,56620.694140679945,56582.140437561626,56542.3323542602,56501.24461187269,56458.85254865857,56415.13221424871,56370.060467101895,56323.615074912144,56275.77481762388,56226.51959266549,56175.830521964825,56123.690060263645,56070.08210420227,56014.99210160148,55958.40716032701,55900.316156083194,55840.709838446906,55779.58093442306,55716.92424877714,55652.73676038149,55587.01771379952,55519.76870532692,55450.99376271211,55380.69941778924,55308.89477127749,55235.59154902942,55160.804149049705,55084.54967865291,55006.847981185565,54927.72165180273,54847.19604186239,54765.29925158152,54682.062110684594,54597.51814686817,54511.703542002084,54424.65707608831,54336.420059100936,54247.036250933525,54156.55176978263,54065.01498939589,53972.476425709705,53878.98861349299,53784.60597369858,53689.384672301785,53593.38247147523,53496.658574008834,53399.27346193425,53301.288730352375,53202.766917490975,53103.7713320369
I,9.0,11.501944375915096,14.696115634029026,18.771958346306405,23.969460397644557,30.591825198347504,39.02081519099952,49.73500945082688,63.331014461243186,80.54728106773797,102.28952466107917,129.65571982292727,163.9571590818951,206.73011487936486,259.7303872779725,324.90094218844047,404.3018942622883,499.9936887334165,613.8700596427767,747.4480569863597,901.6370391478556,1076.522975592394,1271.2122747052704,1483.7746994259812,1711.3063642924005,1950.106726686883,2195.9379969213055,2444.3207675827507,2690.8194605257268,2931.2824523120503,3162.018008949495,3379.9023735870123,3582.4270720118593,3767.698043751734,3934.400582925624,4081.7428453794796,4209.388238373005,4317.384307359751,4406.093293358681,4476.127566288537,4528.291673152474,4563.531715016345,4582.892092854006,4587.479249382257,4578.431805217076,4556.896383127334,4524.0083896466085,4480.877047577487,4428.574024650436,4368.125068688333,4300.504129097957,4226.629512889437,4147.361687591707,4063.5024017973965,3975.7948460180714,3884.924622038082,3791.5213283439653,3696.1606029788463,3599.3664939081327,3501.614051279311,3403.3320563879747,3304.9058192551183,3206.679990956431,3108.961348647708,3012.0215209734133,2916.0996295501636,2821.404828760619,2728.118731413044,2636.3977121193197,2546.375083690473,2458.1631445883904,2371.855097627065,2287.5268417888733,2205.2386402969328,2125.036669035378,2046.9544500955565,1971.0141756977187,1897.2279280364678,1825.5988007586286,1756.121927832958,1688.7854255359357,1623.571253176238,1560.4559980284334,1499.411589757038,1440.405949396007,1383.4035777146353,1328.3660875556789,1275.2526844808128,1224.0205998067472,1174.6254798658344,1127.0217350805042,1081.162852203352,1037.001672845659,994.4906411975918,953.58202363402,914.2281027011986,876.3813477917171,839.9945646380958,805.021025589127,771.4145824772525,739.129763739654,708.1218573199282,678.3469807508089,649.7621397009605,622.3252761599279,595.9953073344423,570.7321562359729,546.4967748532381,523.2511607238941,500.95836764637136,479.5825112054157,459.088769722913,439.4433811886473,420.6136366734102,402.56787067899523,385.2754488357548,368.70675331826766,340.47305283371946,316.695358243,296.823734533794,280.4040824934137,267.0669295764356,256.5181360275076,248.5315000059682,242.94323913019045,239.64834425067178,238.59884030894273,239.8040471591945,243.33301071656473,249.3193743338312,257.9690865841208,266.8357108430722,275.9185090434935,285.2162144813512,294.727001012903,304.4484526987279,314.3775341380066,324.51056175310254,334.84317629996116,345.370316893716,356.08619685080356,366.9842816584563,378.05726938928495,389.29707388239643,400.6948110127617,412.2407883669989,423.92449863607277,435.7346170233589,447.65900294987085,459.68470631705515,471.79797856134667,483.9842887036537,496.2283445612086,508.5141192489675,520.8248830532675,533.1432407121437,545.4511740850713,557.7300901405151,569.9608741332285,582.123947785505,594.1993322283835,606.1667154010183,618.0055235499915,629.6949964161769,641.2142656458345,652.542435915804,663.6586682208701,674.5422647353764,685.1727546316931,695.5299802158016,705.5941827255411,715.3460871303183,724.7669852725259,733.8388167006055,742.5442465615371,750.8667399462892,758.790632115045,766.3011940692845,773.3846929844194
IH,0.0,0.36,0.7165406504554216,1.0983059463896816,1.533308059131933,2.0511022874275104,2.684871870188827,3.47352694086144,4.463930119972115,5.713330451329496,7.292050008725781,9.28641463348658,11.801841568570854,14.965881429700834,18.930851774725046,23.87549515854505,30.004865855339077,37.54744847553643,46.74843255121437,57.85823970073078,71.1159515025672,86.72826326172971,104.84586284642745,125.54035615866019,148.78554553690725,174.44661243045346,202.27949082021468,231.94079724909278,263.0067301184082,294.9979513673289,327.40691712116455,359.7243853493809,391.4626233461723,422.17383288701035,451.46324149669744,478.99702626186695,504.5056990156829,527.7838135203165,548.6869123358607,567.1265740741461,583.0643024112044,596.5048545662228,607.4894636099236,616.0892798920387,622.3992484081265,626.5325525010694,628.6156885415257,628.7841884101412,627.1789735074118,623.9433025080544,619.2202623573357,613.1507457243545,605.871856386856,597.5156853489741,588.2084037731277,578.0696232217485,567.2119786696405,555.7408948604617,543.7545015739896,531.3436680774125,518.5921313587144,505.57669663837765,492.3674921163871,479.0282629463703,465.61669206287394,452.18473775405556,438.7789798067541,425.44096769091226,412.2075656314542,399.11129057153323,386.18063999231526,373.44040734883686,360.91198353357504,348.6136433108039,336.5608160944297,324.76634078608555,313.2407046628421,301.99226651693414,291.0274644136223,280.3510085563596,269.96605983812265,259.8743947202528,250.07655712060745,240.5719980155518,231.3592034689441,222.43581179876446,213.79872058089128,205.44418417178198,197.36790240914465,189.56510112346388,182.03060506458476,174.75890381736076,167.74421124935893,160.98051900236018,154.4616445083451,148.18127398016475,142.13300079742763,136.3103596794837,130.70685700989512,125.31599765054828,120.13130855863848,115.14635949617963,110.35478109946133,105.75028055498251,101.32665510880925,97.07780361799726,92.99773633564126,89.08058310521565,85.32060012509774,81.7121754304605,78.24983322702921,74.9282371994579,71.74219290623928,68.68664936306155,65.75669990731105,62.947582427941185,60.254679037132526,73.44525552438003,80.81380039141729,84.29003267845808,85.23817160501564,84.61743306143549,83.09825333679926,81.14635859767087,79.08352211547191,77.1314597473375,75.44357049082755,74.12795962788805,73.26426035617504,72.91610346451016,73.14060631432478,73.99591345549928,75.32888068975322,77.02769442154268,79.01065915815661,81.2180129001523,83.6059521233152,86.14226923078704,88.80316675614525,91.5709303801495,94.4322287745104,97.37687100812725,100.39689802247672,103.48591808422566,106.63862049758592,109.85041964582071,113.11719441073623,116.43509748991154,119.80041604171214,123.20947012948005,126.65853911342737,130.14380881999628,133.6613342725588,137.2070141904541,140.77657449864662,144.3655588422162,147.96932464473682,151.5830436430664,155.20170611384597,158.82012820884856,162.43296195899066,166.0347076062815,169.6197279909456,173.18226476603553,176.7164562404194,180.2163566678024,183.67595680794108,187.08920558907016,190.45003269977076,193.75237193557814,196.9901851216992,200.15748642917004,203.24836689829425,206.2570189807737,209.17776091094342,212.00506071722174,214.73355968745352,217.35809510635931,219.8737220898314
IN,0.36,0.6514933652396038,0.9875944235503993,1.3875035753960845,1.8743452407249976,2.476442865460684,3.228858187591517,4.175251327035811,5.370117211474158,6.881444849848947,8.793823234357323,11.21197300840159,14.264605857346488,18.108391822093832,22.931638126561957,28.95704984658653,36.44267076307222,45.67984449006609,56.98689086608981,70.69730403320705,87.14179746280698,106.62452544219636,129.39520162986676,155.62027645750783,185.3573159884738,218.53677626408722,254.95432557256737,294.27500416446674,336.0484175638623,379.732456529734,424.7221082162423,470.37982206801206,516.0644207085106,561.1564014158921,605.0783880680258,647.3102887939798,687.3993094673373,724.9653572571812,759.7025713750214,791.3777848212507,819.8266961887897,844.948451885367,866.6992344174844,885.08534063344,900.1561268238524,911.9971017890505,920.7233672396927,926.4735377287465,929.4042188975252,929.68508163692,927.4945390236487,923.0160107788025,916.4347448265428,907.9351558147418,897.6986349268489,885.9017829124607,872.7150181396289,858.3015129467093,842.8164141165972,826.4063065063875,809.2088824366677,791.3527831534166,772.9575823621931,754.133885388879,734.9835208715249,715.5998049903069,696.0678610748641,676.4649799833279,656.8610089289701,637.3187584497364,617.8944189888406,598.6379800997213,579.5936466259345,560.800247356242,542.2916326370806,524.0970582576972,506.2415536252467,488.74627283443226,471.6288277237425,454.90360241146465,438.5820491314754,422.67296545203465,407.1827531698727,392.1156593350627,377.4739999867356,363.25836727191717,349.4678206850717,336.10006320901033,323.1516031626713,310.6179025713255,298.49351287291955,286.7721987629932,275.4470509619824,264.5105886644733,253.95485240155895,243.77148801607547,233.95182241713565,224.48693174586043,215.36770254917408,206.58488652351156,198.12914935570132,189.99111415445682,182.16139993308693,174.63065557240134,167.38958966247571,160.42899659303998,153.73977923481698,147.31296852819045,141.13974027112417,135.21142937527134,129.5195418376739,124.05576465531445,118.81197389099957,113.78024108156644,108.95283816315644,104.32224107322757,99.88113217501996,95.62240163728134,91.04474335097137,86.38708829291633,81.82090238066553,77.46685824940683,73.40788608766563,69.6993691933757,66.37710355927942,63.4635220411855,60.972588241535,58.91368953984029,57.294799727060244,56.125137048579035,55.41751128675398,55.19053251386383,55.36141191103381,55.86308553497065,56.64120078829967,57.6516751210538,58.8587180877722,60.23322861300319,61.751496102487124,63.39414762837135,65.14529442211033,66.99183982021471,68.92291802407956,70.92943887827221,73.00371860303017,75.13918024773915,77.33011073400954,79.57146386824192,81.85870073647706,84.18766053970963,86.55445625926374,88.95539061883406,91.3868886806112,93.84544411658281,96.32757676425841,98.82979953432499,101.348593106863,103.88038714956619,106.42154702956486,108.96836518103085,111.51705644274449,114.06375680055318,116.60452506511012,119.13534709031819,121.65214219649452,124.15077150767502,126.6270479473691,129.07674766365503,131.49562267458717,133.87941453996928,136.22386887686423,138.5247505447874,140.7778593332036,142.97904598940957,145.12422842969383,147.20940798127378,149.23068550727177,151.1842772721785,153.06653041106208
D,0.01,0.01,0.02143679957243766,0.044200499030112014,0.07909245730254327,0.1278039488444747,0.192965187077466,0.2782605800136479,0.38861066732502236,0.5304247620124909,0.7119309155207139,0.9435912333595724,1.238610296997734,1.613541676457201,2.088991082947077,2.690403187066677,3.4489011115694144,4.402122325417723,5.594962999504224,7.080108703431611,8.91820062307415,11.17747530012431,13.932735756207675,17.263572198912897,21.251849675688,25.978600963414124,31.5205758035747,37.9467702317012,45.315271372838076,53.67070264663374,63.04245943571111,73.44381301833462,84.87185661988795,97.3081887401958,110.72018182757505,125.06266684791046,140.27986958444,156.30745448109258,173.0745591833389,190.50573208446366,208.5227125286004,227.04601687448965,245.996312612434,265.2955771615294,284.86804830834245,304.6409801363413,324.5452224379038,344.51564365440197,364.4914179243038,384.41619630222453,404.2381810115286,423.9101199886761,443.3892371735098,462.6371121403909,481.6195208479574,500.30624757233727,518.6708765159531,536.6905701690932,554.3458402488884,571.620315946423,588.5005132683264,604.9756084521955,621.0372177520517,636.6791853168264,651.8973804080781,666.6895048100351,681.0549109639475,694.9944310990822,708.5102174251514,721.6055932872886,734.2849150577429,746.5534444420423,758.4172308062037,769.8830030811049,780.9580707665575,791.650233537691,801.9676989472589,811.9190077171424,821.5129661187545,830.7585849536805,839.66502466143,848.241546099567,856.4974665618562,864.4421206217274,872.0848254107406,879.4348499643881,886.5013882901519,893.2935358349498,899.820269050771,906.0904277782316,912.1127001878925,917.8956100383737,923.4475060285349,928.7765530382449,933.8907250685143,938.797799707045,943.5053539595439,948.0207613005141,952.3511898096839,956.5036012718101,960.4847511283361,964.3011891793357,967.9592609433736,971.4651095914146,974.8246783787379,978.0437135060295,981.1277673474503,984.0822019895646,986.912193030593,989.6227335945675,992.2186385196399,994.7045486840682,997.0849354373078,999.3641051071851,1001.546203557373,1003.635220772331,1005.6349954495472,1006.5045514840648,1007.5644652728106,1008.7307170714361,1009.9471355759654,1011.1772370000342,1012.3983803322992,1013.5975998585099,1014.7686509191959,1015.9099324758371,1017.0230431478418,1018.1117953084072,1019.181561435303,1020.2388632204129,1021.2911406334583,1022.346657924484,1023.4145184475684,1024.5016154800971,1025.613228678932,1026.7534587251307,1027.925543853745,1029.1320901560764,1030.3752389244983,1031.6567880219466,1032.9782796699128,1034.341063700896,1035.7463428785575,1037.1952051066426,1038.6886460475905,1040.2275847233598,1041.8128739792937,1043.445307187459,1045.1256221981755,1046.8545032804661,1048.6325815969199,1050.460434616291,1052.338584763681,1054.2674975328744,1056.2475792306614,1058.2791744831823,1060.3625636053846,1062.4979599135954,1064.685507045813,1066.9252763429915,1069.2172643361855,1071.5613903780645,1073.957494452396,1076.405335191152,1078.9045881256159,1081.4548441949864,1084.0556085333492,1086.706299553373,1089.406248342625,1092.1546983859173,1094.9508056245743,1097.79363886094,1100.6821805137984,1103.6153277276992,1106.5918938364625,1109.61061017839,1112.6701282579954,1115.7690222463712,1118.905791809686
R,0.0,0.06850663476039627,0.2845836764949492,0.6558347799796518,1.2008557113405685,1.9498091985789376,2.945809071321597,4.24713068354847,5.930312288754223,8.09425138123404,10.865429771240194,14.404417027482603,18.91379576564945,24.647611286864265,31.92235442123124,41.129318195504865,52.74790403279764,67.35907801274118,85.65770198562633,108.46194073648743,136.71748814431731,171.49413686054373,213.97243867948373,265.41901607332636,327.15048564141676,400.48771632792307,486.7038519244718,586.9707122292723,702.3085262260445,833.5433915795145,981.2756135350571,1145.860518588407,1327.4018282365248,1525.7564716289462,1740.5489267798848,1971.1928029024757,2216.917334369131,2476.7966462478416,2749.7799732009908,3034.7213885840456,3330.4079737383945,3635.5856953931075,3948.9825452806526,4269.328725661807,4595.373839759074,4925.9011732903,5259.7392401478255,5595.770819745387,5932.939743015634,6270.255694869711,6606.797298419464,6941.71373464798,7274.22513378406,7603.621953874198,7929.263539774162,8250.576033296995,8567.049783441365,8878.23638505784,9183.745455332937,9483.24124025484,9776.4391278237,10063.102131154457,10343.037392708226,10616.092750563295,10882.15339876471,11141.138666230663,11392.998932303508,11637.712691676601,11875.28377697739,12105.738743623953,12329.12441858885,12545.50561230422,12754.962991039272,12957.591105599944,13153.496571073782,13342.796391513206,13525.616422866977,13702.089967089632,13872.356490144939,14036.560456540245,14194.850273057358,14347.377334459406,14494.295164133024,14635.758642855293,14771.923319141777,14902.944794924808,15028.978180620934,15150.177613965761,15266.695837317382,15378.683828451487,15486.290480188378,15589.662324501487,15688.943297056607,15784.274538419057,15875.794228441524,15963.637450607379,16047.936083352653,16128.81871562424,16206.410584152392,16280.833530122405,16352.205973123779,16420.642900435654,16486.2558698753,16549.153024592488,16609.43911833734,16667.215549863093,16722.580405249006,16775.62850704282,16826.451469227235,16875.13775711166,16921.772751339326,16966.43881528126,17009.21536516339,17050.178942341216,17089.40328719906,17126.959414207722,17162.91568772638,17197.3378981819,17234.324289426408,17272.32469570652,17310.328107124245,17347.705157077387,17384.094842773196,17419.323463275192,17453.347005576532,17486.210589131144,17518.02032478729,17548.92422532919,17579.099746956013,17608.746236147403,17638.081072514393,17667.338685897554,17696.771922930136,17726.578696318138,17756.91555100767,17787.907788347715,17819.65703177969,17852.24688751782,17885.74718414609,17920.21715000567,17955.70779491369,17992.26369450471,18029.9243249788,18068.725058616124,18108.69790265051,18149.872043463845,18192.274242711497,18235.929120548557,18280.85935258694,18327.085800828438,18374.62759403679,18423.50216942378,18473.725284827364,18525.3110085283,18578.271692318416,18632.6179322731,18688.358520799706,18745.500392862363,18804.04856876949,18864.006095513898,18925.37398834684,18988.151174024155,19052.334436968056,19117.918369428906,19184.895326597994,19253.25538750747,19322.98632245162,19394.073567570566,19466.500207150108,19540.2469641077,19615.292199052998,19691.611918230876,19769.17979057506,19847.96717402095,19927.9431511472,20009.074574137245,20091.326118974528,20174.660348709498,20259.037785562767
G,9.0,12.221944375915097,16.336271184102234,21.587803147101937,28.2870618661446,36.82698349865911,47.70331950717893,61.539178982286245,79.1139847487687,101.39673251216293,129.58275859092316,165.13211572565757,209.8060125704596,265.695541094481,335.2342226834378,421.18320857614356,526.5762360250666,654.6121820371778,808.4880480452114,991.1756501602165,1205.1604768806212,1452.177376456988,1732.988513617256,2047.2479203143885,2393.4815611348863,2769.186432672761,3171.026241042134,3595.0840514572837,4037.12840580688,4492.856954435262,4958.095107257671,5428.940912611148,5901.857800922956,6373.722938423779,6841.841321097808,7303.935630185713,7758.120450809597,8202.867578866184,8636.967309453894,9059.489045852444,9469.743358019465,9867.246733735534,10251.689648774502,10622.908172731073,10980.859068516473,11325.598190844097,11657.26190801356,11976.051237116168,12282.218377995316,12576.055344005248,12857.884409909939,13128.050124029256,13386.91265976268,13634.842308975707,13872.214945340174,14099.408309041632,14316.798985110561,14524.75996601296,14723.658705180555,14913.855582064383,15095.702711275391,15269.543038653574,15435.709675895296,15594.525432863087,15746.302513080609,15891.342343335233,16029.9355129097,16162.361801862975,16288.890281082295,16409.779469622994,16525.27753721615,16635.622541821893,16741.042693793865,16841.756639645035,16937.973759607234,17029.89447419024,17117.710555800048,17201.605442194614,17281.75454915969,17358.32558029471,17431.478832224326,17501.367493907503,17568.137939013795,17631.930010584674,17692.877297404208,17751.107401674515,17806.74219773273,17859.898081662315,17910.686211746714,17959.21273979034,18005.579033394275,18049.881889323562,18092.213738142138,18132.662840321722,18171.313474053957,18208.246115011858,18243.53760831847,18277.261332988186,18309.487359110266,18340.28259804552,18369.710945906103,18397.83342058555,18424.708292602027,18450.391210012243,18474.935317647287,18498.391370914596,18520.807844402883,18542.231035519028,18562.70516337794,18582.27246315833,18600.973276129083,18618.846135543015,18635.927848586583,18652.25357456644,18667.856899505896,18682.769907316975,18697.023247706347,18713.013159661343,18730.072656684606,18748.186268283123,18767.368399179304,18787.6636149647,18809.147498557468,18831.92829093072,18856.14952130067,18881.993847646176,18909.688366976436,18939.51171696452,18971.80337919112,19006.97571421474,19045.529417333055,19085.337500634476,19126.425243021986,19168.8173062361,19212.537640645958,19257.609387792774,19304.054779982525,19351.895037270788,19401.150262229177,19451.839332929845,19503.97979463102,19557.587750692397,19612.677753293196,19669.262694567657,19727.353698811476,19786.96001644776,19848.088920471604,19910.745606117525,19974.93309451317,20040.652141095143,20107.90114956774,20176.67609218255,20246.97043710542,20318.775083617176,20392.07830586525,20466.865705844964,20543.12017624176,20620.821873709105,20699.94820309194,20780.473813032273,20862.370603313146,20945.607744210076,21030.151708026504,21115.966312892593,21203.012778806362,21291.24979579374,21380.633603961152,21471.118085112044,21562.65486549879,21655.193429184972,21748.681241401682,21843.0638811961,21938.285182592892,22034.287383419447,22131.011280885847,22228.396392960432,22326.381124542306,22424.902937403705,22523.89852285778
H,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,35423.3198548947,32893.08272240222,30362.845589909743,27832.608457417264,25302.371324924785,22772.134192432306,20241.897059939827,17711.65992744735,15181.42279495487,12651.18566246239,10120.948529969912,7590.711397477433,5060.474264984954,2530.2371324924757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
