beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
10.608480204059065,0.27568341493611354,0.4483081993104503,0.09590906984896849,0.1738561830890067,0.1510383977314638,0.46804215629020707,0.041366218689748956,0.08612337859204848,0.06664063366105025,0.06046918400520447,0.7671025597899919,0.0924446372088984,0.9100000000000001,0.00046443178413802216,0.00452612102904182,0.007619489043582795,0.9983119077907887,0.998056482359777,2021-03-23,2021-04-20
