series,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,41104.15,41100.49494556235,41096.070645718086,41090.72196157312,41084.265581113774,41076.486324265345,41067.133626058225,41055.91857519708,41042.51204343168,41026.54462137348,41007.60925746352,40985.26763850537,40959.0613895355,40928.529023921124,40893.2291502856,40852.769673202434,40806.841611929645,40755.25483006607,40697.97169368283,40635.13385096423,40567.077355475936,40494.33247616324,40417.60666633427,40337.75185240997,40255.719764513065,40172.510795294394,40089.12244216822,40006.50275715718,39925.51273304848,39846.89969183034,39771.28197722117,39699.14389630517,39630.839025579065,39566.59966252715,39506.550248278545,39450.722868561475,39399.07333309196,39351.49674515545,39307.84184643604,39267.923729418726,39231.53474367782,39198.45358800526,39168.45268846508,39141.3040256766
I,6.0,7.275681857805523,8.814722050042828,10.667821537531033,12.893748321357158,15.559833301902216,18.742091391428772,22.524739194945962,26.998813158896883,32.25952926396861,38.40198661234419,45.51483324430452,53.67162451452893,62.91985818126864,73.26810093604443,84.67222629507413,97.02249198098728,110.13383100319702,123.74206445264483,137.50849464916024,151.03433319337122,163.8847206700588,175.62006206260622,185.83061596305498,194.1693251734737,200.37809969789322,204.304093486839,205.90451883230213,205.24061524490733,202.46300776554185,197.79156752286514,191.49300972399857,183.85901102176996,175.1868591764653,165.76380524601433,155.85554280745708,145.69867744804787,135.49669237787396,125.41873867992742,115.60053772819413,106.14673185472753,97.13411699133852,88.61530744201804,80.6224981167553
IH,1.1988641380592764,1.964031023787679,2.7072884584901247,3.4891841454598933,4.358492838643433,5.358087167983667,6.528783731716979,7.911822038224047,9.550350301294221,11.490097630188163,13.779275488774877,16.46765633330155,19.604719921660646,23.236743519090474,27.40275383535114,32.12937111916789,37.42476862015633,43.27223517919032,49.624126649541644,56.397248708449204,63.47082772793438,70.68809857589673,77.86211741286192,84.78573282076056,91.24486110199997,97.03351905394777,101.96867015779193,105.9029523252009,108.73376326368023,110.40785406643272,110.92133547400599,110.31565779485277,108.67056895602839,106.09524764297967,102.71877768186508,98.68094177915879,94.12404371383671,89.18618423095927,83.99616331273883,78.66998486673761,73.30880617965329,67.99809885854741,62.80775922365416,57.79291102654542
IN,1.1805084417895948,2.2054859669962257,3.346415833188989,4.63983754743747,6.12745205526876,7.8570289273544285,9.883291586135266,12.268709733713052,15.084092481117827,18.408831452142156,22.33059237431125,26.94420197721001,32.34943528145041,38.647394158689394,45.93520565144769,54.2988859110898,63.804436591278886,74.48757174018981,86.34288792175934,99.31371602567738,113.28421380041371,128.07533892736024,143.4460785492327,159.10068209610137,174.701746668896,189.88803790251217,204.29513416200805,217.57655335706215,229.4230435567709,239.57814545153877,247.84882370194094,254.11073515336957,258.3083953413276,260.45101762101825,260.6050932815624,258.884870494841,255.44182092480742,250.45401246324948,244.11608832658308,236.63032837755483,228.19906566173242,219.01856455548878,209.27434148923817,199.1378232102724
D,1.0,1.0408027278482386,1.1076475193513302,1.1997886975479441,1.318541295594671,1.4668803704556055,1.6492401271301915,1.8714439426655294,2.140718759686864,2.4657600482100714,2.856819645099171,3.325790239735965,3.886258501597346,4.553495118416482,5.344345800983059,6.276984514195469,7.37049122950406,8.644224090730104,10.116972485939986,11.805904259031072,13.725355777670542,15.885552940860098,18.29138622649898,20.94138357451167,23.827022632244425,26.93249481787682,30.234981016625174,33.705432559391625,37.30978538376188,41.01048341076665,44.768158262124956,48.543309190599274,52.297846189002875,55.99639343006384,59.60729092723623,63.10327199598485,66.46182738470547,69.66529107813818,72.70069724925744,75.55946371256492,78.23695641623259,80.73198414495405,83.04626466585971,85.18389463159461
R,0.0,0.5484254410655992,1.4826530006950254,2.8107790787570184,4.56555695521589,6.801218546813994,9.5923396852195,13.03408247323051,17.243354447184487,22.360532811866698,28.551440995808314,36.00925227993529,44.95594482512308,55.64285768127091,68.34981607043375,83.38223153789973,101.06557222828994,121.73668050048033,145.7316273871357,173.3701579733048,204.93728660452834,240.66318530244087,280.7030619943859,325.1191057154596,373.8666524901793,426.78642581323675,483.6040515883801,543.9371583487281,607.3094320822623,673.1701900552447,740.9175103977542,809.9227644118764,879.5545254926751,949.200192182194,1018.2841571646466,1086.2818769409548,1152.7296700165107,1217.2304472742017,1279.4558385753244,1339.145328476088,1396.103068789702,1450.1930200242816,1501.3330112940237,1549.4882199180993
G,6.0,9.655054437654394,14.079354281919425,19.428038426884484,25.884418886231035,33.663675734661034,43.016373941781836,54.23142480293023,67.6379565683314,83.60537862652681,102.54074253648892,124.88236149463845,151.08861046451153,181.620976078887,216.9208497144112,257.38032679757816,303.30838807036764,354.89516993393875,412.17830631717266,475.0161490357739,543.0726445240693,615.8175238367679,692.5433336657369,772.3981475900393,854.4302354869445,937.6392047056178,1021.0275578317953,1103.647242842836,1184.6372669515338,1263.2503081696757,1338.8680227788423,1411.0061036948478,1479.310974420955,1543.5503374728721,1603.5997517214757,1659.4271314385476,1711.0766669080592,1758.6532548445737,1802.3081535639822,1842.2262705812907,1878.615256322199,1911.6964119947615,1941.697311534945,1968.845974323418
H,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898,20554.771452742898
beta,12.183514792181315,12.183514792181315,12.162965292797432,12.138183481134206,12.108358426159295,12.07255135671684,12.029687931958254,11.978556131130844,11.917812937937947,11.846003718684143,11.761598682466985,11.663050751075009,11.548878138494498,11.417772496655179,11.268729312389167,11.10119142937281,10.915189911741047,10.711460636598956,10.491512360132601,10.257624849736262,10.012765078411496,9.760424185693733,9.50439416381659,9.248515953603924,8.996435621215802,8.751401159315964,8.51612121811253,8.292692934093937,8.082593354685951,7.886720592816474,7.705467518687774,7.538811590973938,7.386407690094174,7.247674941815185,7.121872388700779,7.008161411119949,6.905654878198731,6.813454231540471,6.730676280416423,6.656471632644905,6.590036578707348,6.5306200158107215,6.477526726053027,6.430118056132647
