beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
7.379944127673401,0.04,0.04,0.086251306191493,0.023411434129592054,0.11742047773380739,0.003929067340906526,0.4999945690565524,1.7565854045105238,0.9570929197460364,0.04627988336626298,0.9600000000000001,0.2553736851139744,26.044402687948555,0.9940808149689063,0.9926258585544157
