series,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,38441.089281452085,38439.04002373121,38436.458238090134,38433.20782958357,38429.11925318504,38423.98205809204,38417.53620830501,38409.46223570112,38399.370466058564,38386.78984494445,38371.15730266358,38351.80914280375,38327.97658546592,38298.78824154688,38263.28273346716,38220.43459382519,38169.1955899049,38108.55145266855,38037.59068330269,37955.5782906177,37862.02419575692,37756.73505651492,37639.84032079207,37511.78813735119,37373.312803971676,37225.38065744979,37069.124151341835,36905.773928552306,36736.59665504928,36562.84340313405,36385.71049867446,36206.31257795695,36025.666295944386,35844.682566401134,35664.165164671,35484.81376139333,35307.229812066325,35131.92409835008,34959.3250481258,34789.787231826056,34623.59964066301,34460.993505403,34302.14952266101
I,6.0,7.569257720869574,9.545502744277627,12.032271031299114,15.158265747325888,19.08279958053423,24.002025401118647,30.155835972928124,37.835138737645295,47.388948752747254,59.23037513339378,73.84010498255047,91.76545392177769,113.61256152707858,140.02906468463016,171.67487915182784,209.1798927399727,253.08963855712062,303.80323683841243,361.5113705763344,426.1445557910001,497.3421305697237,574.4494958469886,656.5457196201087,742.4973954300177,831.0297503175029,920.8038764000534,1010.48978907758,1098.8278794544,1184.6749010132771,1267.0338133918085,1345.0690290379714,1418.1097887274987,1485.6447351725508,1547.3105580888816,1602.8771167194466,1652.2308967088932,1695.3581386884277,1732.3285378176342,1763.28007109197,1788.4052565676639,1807.9389713022604,1822.1478363400647
IH,0.24,0.45368094232293954,0.7066993557911367,1.0110208776230403,1.381440398913034,1.8362784890710133,2.3982191411881937,3.095304874319763,3.962098698589771,5.041009647385624,6.38375666557818,8.052911421423635,10.123411286689375,12.683868420464725,15.837423112687635,19.701810481911025,24.408251121251098,30.098771126448412,36.92164294670975,45.024843877553394,54.547750938465235,65.6116773238411,78.31020621423484,92.70047423955212,108.79651499018303,126.56548683617626,145.92715873234908,166.75654167449187,188.88915391110308,212.1281668544563,236.25260681843935,261.02585108240174,286.203802119581,311.5423004379341,336.8035074528775,361.76113419939725,386.2045015502054,409.9414934542269,432.8005114582553,454.63156287208125,475.30662269474993,494.71940621999016,512.7846792959764
IN,0.24,0.4518190853438862,0.7015365813283382,1.0009819305721277,1.3647369953334043,1.8108195552533908,2.3615042412071863,3.044296301078972,3.8930670139601413,4.949346774837027,6.263750062175275,7.8974725428052395,9.923751743241441,12.429118229509434,15.514187690273605,19.29366694741493,23.895190523285613,29.45660154609998,36.121378862427335,44.03211877353376,53.32230117456706,64.10695332842344,76.47316946533002,90.4716332067721,106.11023959907948,123.35062039010751,142.1079216278397,162.25369663654243,183.62138162650658,206.01358645195643,229.21036875164376,252.97773028695593,277.07572550216616,301.26575299436047,325.31677375982946,349.01034509368463,372.1444683075211,394.5363229212139,416.0240049480024,436.4674090509815,455.7484002086569,473.7704155924445,490.45762590952563
D,0.01,0.015618744191102093,0.026240065688146845,0.042784911105676185,0.06645435978579034,0.0987958606889002,0.14178577357937305,0.19793152303162728,0.27039704920776964,0.36315546190474646,0.48117272721115306,0.6306256258866808,0.8191558311807798,1.056159407685877,1.3531069577199997,1.723883745705165,2.185131384036131,2.7565635473798427,3.461218944988357,4.325607556791569,5.3797037234260765,6.656744801439348,8.192808263238502,10.026162497697833,12.196413544139052,14.743495988360896,17.70657554650579,21.122939610886704,25.026949401977642,29.449115386561807,34.41533999190602,39.94635233438033,46.05734185311668,52.757783314078054,60.05143535936233,67.93648848871094,76.40583545266664,85.4474367012612,95.04475497225143,105.17723563751012,115.82081252492334,126.94842221350034,138.53051300485052
R,0.0,0.04888122814207209,0.14106461486194405,0.2843931179109317,0.4891307656834766,0.7685298744884721,1.1395385899697619,1.6236770796036444,2.248113894110575,3.046975870752484,4.062924200135054,5.349024075655608,6.970923203263607,9.009332320457382,11.562765539602466,14.750447300022996,18.7152257786275,23.62625400646992,29.68112055684236,37.10705005016207,46.16077406768918,57.12671891372367,70.3132808702021,86.0471545367425,104.66591391697169,126.50927047013,151.90959780348038,181.18238590025823,214.61726200879835,252.47010861176312,294.9566538238107,342.2477407534065,394.46632730531843,451.68614313200953,513.9318421201169,581.180435557504,653.3637673664595,730.3717913368621,812.0564241301291,898.2357709734762,988.6985487930764,1083.2085607208846,1181.509104240648
G,6.0,8.049257720869575,10.631043361947192,13.88145186851089,17.97002826704159,23.107223360036002,29.55307314706316,37.627045750962125,47.71881539351355,60.299436507627135,75.93197878849344,95.28013864832162,119.11269598615289,148.30103990519598,183.80654798491383,226.65468762688192,277.89369154717303,338.53782878351876,409.4985981493802,491.51099083437515,585.0650856951476,690.3542249371512,807.248960659994,935.3011441008732,1073.776477480391,1221.7086240022775,1377.965130110228,1541.315352899759,1710.4926264027856,1884.2458783180145,2061.378782777608,2240.7767034951157,2421.422985507681,2602.406715050933,2782.924116781068,2962.275520058743,3139.8594693857453,3315.1651831019913,3487.764233326272,3657.3020496260187,3823.48964078907,3986.0957760490796,4144.939758791064
H,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409,19220.33586934409
beta,7.379944127673401,7.379944127673401,7.370514166133346,7.358667949917189,7.343807876971318,7.325200915970553,7.301954969532208,7.272995199143593,7.23704310320901,7.192602796483672,7.1379610194436784,7.0712096804699325,6.990301621908832,6.893150723968325,6.777784816000054,6.642552347308452,6.48637027695465,6.308982289675688,6.111178070416245,5.894914558512994,5.663288116406522,5.420336287826956,5.170692369994368,4.919158235832552,4.67028203344331,4.428018823065087,4.195520235051342,3.975060079903691,3.7680721051249817,3.575261245893163,3.3967495281912052,3.232226376701718,3.0810843486617907,2.942531268727227,2.8156767625339283,2.6995952628316493,2.5933693921226912,2.496118030486283,2.4070130230138043,2.325287814078542,2.2502405725261827,2.181233718493253,2.117691225469375
