series,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,16173.724508270672,16171.274979907554,16168.182456100349,16164.281979847849,16159.368526054135,16153.188578392788,16145.430696164627,16135.71541847487,16123.585199672554,16108.495564821187,16089.809322167575,16066.796424908924,16038.642797635237,16004.471858743684,15963.382157054311,15914.503003870632,15857.066867692314,15790.492747584523,15714.46972280323,15629.026201394974,15534.570102922506,15431.889450666979,15322.11086014524,15206.622555930391,15086.97556620699,14964.779448055344,14841.607123495362,14718.918693837419,14598.00857098588,14479.975595453625,14365.7127907052,14255.912043904229,14151.078890734589,14051.553201985884
I,5.0,6.322050041565822,7.988978974844697,10.087975106250475,12.726634251833353,16.036781068126512,20.17843869592933,25.34356594719966,31.75892051025588,39.68705648338094,49.42403997074577,61.29203050328799,75.62457064169887,92.74249673820978,112.9191675157893,136.33553800711354,163.02860147339499,192.84047879034003,225.3788117008621,260.0003882431313,295.8275264477405,331.800354105618,366.75940335986974,399.5450522719811,429.0963650113611,454.53311328157184,475.2101915110302,490.7407833470979,500.9909872535543,506.05266730152215,506.2027896607162,501.85700213134305,493.5235772165276,481.7618390679228
IH,0.8271919948471586,1.6378401497973738,2.650993183882705,3.9196572112038095,5.510202517401295,7.50547246194611,10.008462397241331,13.14658174085388,17.076449080517726,21.98906506112155,28.115046844319068,35.72937995079406,45.154847747827716,56.76295868258451,70.97086968573,88.23261857878865,109.02309933774585,133.81382816497492,163.04077166924793,197.06626600528662,236.13898864755518,280.3574412212055,329.64281175750534,383.7260440211961,442.15161690480664,504.297600197793,569.4088787337317,636.638714416599,705.0933096342156,773.8745902708744,842.1176415380312,909.0206677825995,973.8666733711556,1036.0370903721016
IN,0.30028632670507593,0.5759748958238355,0.9084793266832535,1.313858068327073,1.8120904437263625,2.427981093183437,3.192219829527907,4.142593081919175,5.3253205502488825,6.7964543246488285,8.623223306181997,10.885130305132291,13.674513731632388,17.09617980955535,21.26561818359295,26.305275417264884,32.33843560852752,39.48050583338182,47.82795788439875,57.4457971665525,68.35507465822378,80.52240578177845,93.85348760888469,108.19210750502484,123.32520516876909,138.99345608891073,154.90591404720732,170.75672221765578,186.24184670330868,201.0741165844741,214.99540146397402,227.78534935763176,239.26662093981855,249.30692897608773
D,0.01,0.018271919948471584,0.03465032144644532,0.06116025328527237,0.10035682539731047,0.15545885057132341,0.23051357519078453,0.3305981991631978,0.4620640165717366,0.6328285073769139,0.8527191579881294,1.13386962643132,1.4911634259392605,1.9427119034175377,2.5103414902433827,3.2200501871006826,4.102376372888569,5.192607366266028,6.5307456479157775,8.161153364608257,10.131816024661124,12.493205911136675,15.296780323348731,18.593208440923785,22.430468881135745,26.851985050183814,31.894961052161744,37.58904983949906,43.95543698366505,51.00637008000721,58.74511598271595,67.16629239809626,76.25649907592225,85.9951658096338
R,0.0,0.03286967753478789,0.09642868501883833,0.1973561053098853,0.34417649973227454,0.5477147256096209,0.8216559297088548,1.1832291482188366,1.654032762076155,2.2610173945100334,3.0376351454143475,4.025151297655262,5.27409340988867,6.845780714772841,8.813832662555987,11.265500531323651,14.302606107352183,18.04181885273764,22.613976886570324,28.162180417670424,34.838477891536705,42.799128905505746,52.19864339737545,63.18301842270647,75.88276441916233,90.40638391842116,106.83491775273157,125.21802293395302,145.57183503160041,167.87864690172103,192.08824724158583,218.12063101832413,245.86972525421186,275.2077603805942
G,5.0,7.449528363118056,10.542052170323704,14.44252842282428,19.355982216538358,25.535929877884765,33.29381210604597,43.00908979580251,55.139308598118134,70.22894344948602,88.91518610309706,111.92808336174868,140.08171063543466,174.2526495269878,215.3423512163594,264.2215044000392,321.6576405783569,388.2317606861483,464.25478546744273,549.698306875697,644.1544053481653,746.8350576036923,856.613648125432,972.1019523402803,1091.748942063683,1213.9450602153286,1337.1173847753107,1459.8058144332529,1580.7159372847923,1698.748912817047,1813.0117175654714,1922.8124643664428,2027.6456175360838,2127.171306284788
H,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423,8086.862067965423
beta,12.757150191308156,12.757150191308156,12.739785101135896,12.717929117665358,12.690469749753223,12.656047324613603,12.613016403050374,12.559410797285828,12.49291913162944,12.410881335279722,12.310320352732308,12.18802680637175,12.040715596224722,11.865269757890122,11.65907509157089,11.420426858102262,11.148958565810442,10.846010395523523,10.514835998407412,10.160558137975423,9.789834026931182,9.410269016800937,9.029692137313324,8.655444745995187,8.293817880604418,7.949716274615506,7.626557189834331,7.3263586048371625,7.049946902467714,6.797215982682891,6.56738646863832,6.359234234993396,6.171274938558877,6.001903054077388
