beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
10.040897179766379,0.04,0.04,0.5,0.1086874008426182,0.10860869030553907,0.027330236014019196,0.5000000137353051,1.7022779667122867,0.6508869500018991,0.039233918806318005,0.9700000000000001,0.4384039987649774,34.40047820298164,0.9986777992069762,0.9979974858917651
