series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10
S,38929010.0166182,38928984.27673368,38928581.93621061,38927895.26341938,38926971.72617506,38925830.499187395,38924472.287174016,38922885.074129686,38921047.38112324,38918929.988610625,38916496.69867838,38913704.4817688,38910503.21251831,38906835.11460263,38902633.98324558,38897824.22321337,38892319.72180857,38886022.56589723,38878821.606591955,38870590.873302594,38861187.83961885,38850451.54653202,38838200.593745805,38824231.017358184,38808314.08219852,38790194.02978077,38769585.83833857,38746173.069758266,38719605.89919871,38689499.44619925,38655432.550053,38616947.155459054,38573548.494540416,38524706.26503962,38469857.00803471,38408407.87760466,38339741.96535523,38263225.29124229,38178215.497072645,38084072.18148587,37980168.69970384,37865905.126353174,37740721.957269736,37604114.020808235,37455643.99554969,37294954.901912756,37121780.95768184,36935956.262797326,36737420.90047701,36526224.19693007,36302525.05338319,36066589.43339665,35818785.238826536,35559574.92678747,35289506.300565,35009201.94815928,34719347.80624909,34420681.30131732,34113979.47158344,33800047.4115664,33479707.313057918,33153788.308100324,32823117.255667154,32488510.556985572,32150767.03630459,31810661.884836823,31468941.635274187,31126320.111917794,30783475.286035936,30441046.956446968,30099635.170409538,29759799.298670866,29422057.6800743,29086887.75469541,28754726.60942852,28425971.865774676,28100982.84588748,27780081.95941008,27463556.26005692,27151659.12709477,26844612.032746244,26542606.362004418,26245805.256367046,25954345.45755736,25668339.131394234,25387875.65562088,25113023.35871893,24843831.1995506,24580330.380115744,24322535.88581453,24070447.94940216,23824053.436341323,23583327.150530145,23348233.06043768,23118725.446541358,22894749.971655473,22676244.676289916,22463140.90160262,22255364.142827097,22052834.836282894,21855469.083227,21663179.3138899,21475874.895072926,21293462.68467281,21115847.536453314,20942932.75831017,20774620.527179465,20610812.263627555,20451408.969035726,20296311.528159846,20145420.979707006,19998638.757429767,19855866.90409694,19717008.260559045,19581966.63198829,19450646.933238093,19322955.31513662,19198799.273403443,19078087.741758168,18960731.170675464,18846641.593132388,18865496.04531328,18886367.05039024,18909229.27364353,18934051.381269485,18960797.847335793,18989430.318779252,19019908.643744435,19052191.643523574,19086237.6892813
E,5571.127004616895,4481.757032767855,3987.0346389664533,3875.6675327186354,4023.4559811121517,4359.3530207302365,4845.002352126583,5462.445747956646,6206.782403280371,7081.8330650408025,8097.632093645781,9269.037028654577,10615.02734884646,12158.434584784163,13925.948788208396,15948.308220839781,18260.61607579336,20902.749771230705,23919.840664263094,27362.808378468162,31288.936348968946,35762.47482812692,40855.25510526184,46647.29441382344,53227.365105888166,60693.494285304005,69153.35135296549,78724.47108360972,89534.24936506589,101719.63830207827,115426.4580826149,130808.236301054,148024.48323542523,167238.3161652556,188613.359682642,212309.87448374514,238480.1061562547,267262.89865012973,298777.6832319432,333118.0291216617,370345.0202581687,410480.794690339,453502.63813342043,499338.0502468685,547861.1920418402,598891.0704674597,652191.722451177,707474.5328397979,764402.6720529938,822597.4869091765,881646.539959463,941112.8843884371,1000545.0938163593,1059487.5435479656,1117490.4599897715,1174119.3109570635,1228963.1910085047,1281641.951221,1331811.9210708076,1379170.162399582,1423457.275501401,1464458.8415424556,1502005.632564983,1535972.7508152586,1566277.8748968602,1592878.7937981412,1615770.4039317728,1634981.3316289324,1650570.3264427427,1662622.5511387505,1671245.873968902,1676567.2489213466,1678729.2509356313,1677886.8160964162,1674204.221855476,1667852.3294873214,1659006.100233571,1647842.3878216515,1634538.0030854337,1619268.0410697558,1602204.4570570467,1583514.8752037028,1563361.6117186449,1541900.8935746988,1519282.2534523557,1495648.0818323104,1471133.3177552174,1445865.26065049,1419963.4867143387,1393539.8545198813,1366698.5858122215,1339536.4087340364,1312142.7520077627,1284599.979842968,1256983.658523063,1229362.8467412079,1201800.4027927993,1174353.3026869071,1147072.9641098818,1120005.571961832,1093192.401893242,1066670.1388981997,1040471.1885771173,1014623.9791703299,989153.2528898725,964080.3454454269,939423.4529771644,915197.8858781958,891416.3092174662,868088.9696648589,845223.9089783322,822827.1642421025,800902.9551488649,779453.858701154,758480.9717701887,737984.0619976133,717961.7075588728,698411.4263286401,679329.7950006819,660712.5587184196,642554.7317696857,624850.6898910443,608673.7141327638,593743.4835580493,579841.7850043376,566798.274713064,554479.531851543,542780.6397273489,531618.7084951327,520927.88956555864
I,14.770798263689706,230.41907563190833,386.41688335166583,510.68012186017506,620.6678599653445,727.6085499523953,839.067198705831,960.5107738307452,1096.269945905956,1250.138191059424,1425.754211950831,1626.8561553568438,1857.461376227229,2122.0045281471153,2425.4541024619416,2773.4198960631957,3172.2592644966057,3629.1872017145324,4152.393543280407,4751.169463926433,5436.044651494567,6218.935907350084,7113.30732792527,8134.341577356139,9299.121001477548,10626.81640514158,12138.880173222962,13859.239025322866,15814.480032312558,18034.021585723796,20550.258822936998,23398.6706359838,26617.87294575411,30249.60058753742,34338.59818345561,38932.399104274424,44080.97144566879,49836.211299793984,56251.26691978971,63379.682999416225,71274.36239916018,79986.35315597121,89563.48108337392,100048.86188300603,111479.34026528081,123883.91567242569,137282.22328722876,151683.14372399138,167083.614159168,183467.707286366,200806.03268781365,219055.4989894107,238159.45602530582,258048.21599223153,278639.9330607929,299841.80374420114,321551.53671108594,343659.0313730315,366048.1996780947,388598.8648581787,411188.6738422569,433694.96589029,455996.5478758401,477975.33571949106,499517.83100998186,520516.4112354053,540870.4208195185,560487.0579990216,579282.0592971112,597180.1888654334,614115.5442839912,630031.6935912468,644881.6604700473,658627.7757682067,671241.4140248017,682702.6335436912,692999.7379366988,702128.77607093,710092.9961044675,716902.2678736631,722572.4863798501,727124.9675756457,730585.8461201189,732985.4832953593,734357.8918817327,734740.1834941445,734172.0426987088,732695.2311643614,730353.1241586625,727190.2808693448,723252.049318483,718584.206028101,713232.6300869113,707243.0108493454,700660.5881613275,693529.9237436214,685894.7021644706,677797.5596904506,669279.939210247,660381.9693732925,651142.366067289,641598.3543696736,631785.6091427085,621738.2124954046,611488.6264037297,601067.6788599195,590504.5620090787,579826.8408239605,569060.4709646094,558229.8245665652,547357.7227980029,536465.4741212856,525572.9172869237,514698.4681770975,503859.1697011279,493070.7440261482,482347.6465024642,471703.1207145169,461149.25415492663,450697.0340807945,440356.4031683536,430136.314634319,420044.7865400413,410130.967923748,400429.1657253058,390962.4494073724,381745.41304519615,372786.2904090066,364088.5731781413,355652.2475998407
A,61.1922474158935,956.9682877793053,1640.442479879813,2216.1818840341984,2750.406425180366,3286.600656972827,3855.014322041754,4478.474888416228,5175.980209064052,5964.960581356464,6862.749138131983,7887.587696931105,9059.367260239556,10400.225148973086,11935.074186119356,13692.111270268839,15703.335724377057,18005.097502315875,20638.688957692375,23650.98974689964,27095.171498058564,31031.466446195907,35528.00184498434,40661.699271720216,46519.23466868569,53198.05087419223,60807.409282783454,69469.46096062887,79320.30990139396,90511.03208862912,103208.60369900176,117596.68037153722,133876.1574448513,152265.42917886618,173000.2543183264,196333.12736815345,222532.05140738096,251878.611162971,284665.2564142639,321191.727343827,361760.5862710388,406671.86429885816,456216.8853114037,510671.3903364029,570288.1477404021,635289.292986736,705858.6891220754,782134.6295322657,864203.2130292772,952092.7055378705,1045769.1629386209,1145133.5292659893,1250020.3491134935,1360198.149914725,1475371.4663148052,1595184.402060792,1719225.5602246502,1847034.1237289244,1978106.836662316,2111905.6225198777,2247865.57662168,2385403.083945469,2523923.837365989,2662830.561663343,2801530.2827056334,2939441.016402419,3075997.7863488323,3210657.9110460016,3342905.5301942797,3472255.364240641,3598255.7218960747,3720490.7867628657,3838582.226754319,3952190.1790034347,4061013.668864794,4164790.524867306,4263296.852524733,4356346.129183895,4443787.979979134,4525506.691814918,4601419.518418462,4671474.825147232,4735650.117613904,4793949.993475184,4846404.052055931,4893064.791949289,4934005.522423272,4969318.310427347,4999111.981263315,5023510.187582014,5042649.558297694,5056677.936272711,5065752.71120642,5070039.252048813,5069709.441433051,5064940.313060348,5055912.791653889,5042810.534002782,5025818.868720139,5005123.831619744,4980911.293052307,4953366.173116091,4922671.740349151,4889008.989305329,4852556.0922981305,4813487.92055212,4771975.630018261,4728186.307176777,4682282.67025904,4634422.82146034,4584760.045880707,4533442.65311503,4480613.857611133,4426411.69412046,4370968.964776951,4314413.214552079,4256866.732045406,4198446.572777995,4139264.6023591557,4079427.5570935756,4019037.119785186,3958190.0086751347,3896978.0776235964,3835662.47617804,3774448.4696094035,3713497.7397560314,3652937.886766748,3592869.777056776,3533373.233166749,3474511.4464143547
IH,0.0,0.5908319305475882,9.509727498161368,20.17208111993378,30.429547007166097,39.91522897977813,48.89633937255769,57.80797590518682,67.08456082501522,77.11472956485966,88.2429263518588,100.78549223067004,115.04881102571076,131.34549759291187,150.0079483954475,171.39972213226082,195.92548154301156,224.04017318412878,256.25798241801175,293.1614618795761,335.4111177358083,383.75564999767016,439.04297420327435,502.23209378981784,574.4058379239193,656.784422124518,750.7397234010319,857.8100834319484,979.7153589206091,1118.3718249875917,1275.906403805045,1454.6695368836329,1657.2458481581384,1886.4615622550527,2145.3874582679837,2437.3359692868066,2765.850902669394,3134.6881818809607,3547.78602818295,4009.22314178041,4523.163737096799,5093.788757516428,5725.213248550391,6421.3906912610255,7186.006050377463,8022.360306946917,8933.250232681454,9920.848016324075,10986.585963926682,12131.051772618739,13353.899760223858,14653.782903254809,16028.309624102409,17474.028050512596,18986.43905680929,20560.037914846398,22188.382961414216,23864.188439538826,25579.437677414113,27325.512080004162,29093.33103952462,30873.497806692812,32656.446566457453,34432.58637691826,36192.43819888819,37926.761906953885,39626.6708772569,41283.73244738668,42890.05320458782,44438.34865492625,45921.99734247768,47335.07991636554,48672.40398338635,49929.515838640385,51102.70034299724,52188.97032338892,53186.04691987773,54092.33230246175,54906.87614057441,55629.33713838752,56259.94085755295,56799.43494304475,57249.04275331024,57610.41627795102,57885.58910858115,58076.93011440076,58187.098365643775,58218.9997470011,58175.74561041711,58060.61373287889,57877.011770167446,57628.44333193854,57318.476746649474,56950.71653629318,56528.77758008425,56056.26191253334,55536.738074088295,54973.722911038974,54370.66570502006,53730.93450056374,53057.80449115151,52354.44831952992,51623.928146173064,50869.18934022724,50093.05564963785,49298.22571106139,48487.27076527501,47662.63344982468,46826.62754734994,45981.43857517632,45129.12510919325,44271.62074258571,43410.73658753478,42548.16423544633,41685.47909852355,40824.1440625071,39965.51338711605,39110.83679709902,38261.26371282349,37417.84757497865,36581.55022323462,35753.24629359025,34933.727603655294,34123.707499262215,33325.50565502668,32541.644561008026,31774.297774372943,31025.12681814515,30295.284910619095,29585.48354315769
IN,0.5908319305475882,1.1043568263735088,10.176620972852888,24.301742695440794,41.549201233842766,60.93943636251376,82.07019589286877,104.89446034793733,129.59004118903283,156.48471107108634,186.015094485949,218.7062341730843,255.16399985389444,296.0756808027036,342.21602450165284,394.4571467365654,453.781443723943,521.2970648831007,598.2557642731978,686.0731043983236,786.3510763606405,900.9032472513655,1031.7825611636354,1181.3119098609664,1352.1175543511706,1547.1654179951274,1769.8001819591511,2023.7869900875414,2313.3554071153053,2643.2450658577436,3018.7521804976686,3445.775790878142,3930.862236341732,4481.245941386357,5104.884140169121,5810.482692401457,6607.509679852076,7506.193062874582,8517.49837442812,9653.082299290114,10925.218098353356,12346.689259778559,13930.64854568487,15690.440785792538,17639.389341982223,19790.548077592044,22156.422809058557,24748.66844439349,27577.770137025396,30652.71860409316,33980.69108571452,37566.75010379848,41413.57212277452,45521.217400122485,49886.95079683917,54505.12121829918,59367.104844350295,64461.314579943944,69773.2754127054,75285.76278213046,80978.99879384605,86830.89925686733,92817.36314277619,98912.59518209883,105089.45190809872,111319.80148753122,117574.88807881571,123825.69215744303,130043.27916992108,136199.12994725516,142265.44745936096,148215.43566438433,154023.54735336028,159665.69897322936,165119.4514022942,170364.15653327596,175381.07027974338,180153.43325801348,184666.52091017188,188907.66523020604,192866.25054288752,196533.68597443233,199903.3573566728,202970.5613345044,205732.4244116656,208187.80958393213,210337.21308228307,212182.65359130964,213727.55612883694,214976.63257907526,215935.7606701995,216611.86298359765,217012.78738070314,217147.19003797296,217024.42209404244,216654.42073749297,216047.6054005066,215214.7795739028,214167.03862315917,212915.68386313875,211472.14304120114,209847.89728375236,208054.41447948635,206103.08900285795,204005.1876228776,201771.80139424434,199413.80328922573,196941.81129863198,194366.15670781143,191696.85723793917,188943.5947331452,186115.69706944175,183222.1239612281,180271.45634469265,177271.8890240778,174231.2262759591,171156.880117906,168055.87096069317,164934.83037721258,161800.00573605023,158657.26646303767,155512.11170970087,152369.67922318954,149234.75522779254,146113.46565880158,143012.50718492828,139938.62303195792,136898.25787552184,133897.34249250518,130941.17131817134
D,51082.0,51082.0,51082.00737164005,51082.12602177465,51082.37770302846,51082.757363733675,51083.255374564396,51083.86544012614,51084.58669361356,51085.42368838268,51086.38582668208,51087.48680829187,51088.74427988837,51090.17971081075,51091.81847080384,51093.69007682748,51095.8285818589,51098.27308773586,51101.06837253348,51104.26562966975,51107.923320904294,51112.10814894221,51116.896157803276,51122.37397070554,51128.64017607709,51135.80687249405,51144.0013828106,51153.36814639576,51164.070796065185,51176.294422791885,51190.248026362395,51206.16714355936,51224.3166369481,51244.9936167033,51268.5304549914,51295.29783720627,51325.7077770167,51360.21650315651,51399.32710593621,51443.591811720245,51493.61373564229,51550.04794854158,51613.60168568535,51685.03352458003,51765.15136917806,51854.80909967686,51954.90178166491,52066.359375246815,52190.13894230138,52327.21541517799,52478.571058754074,52645.18382492999,52828.01485918149,53027.99546795841,53246.01388969342,53482.90222852218,53739.423907670745,54016.26197958614,54314.0085944213,54633.15588062101,54974.08843489881,55337.077557836885,55722.277309479534,56129.722399948165,56559.32787594084,57010.89051691026,57484.09181592216,57978.50239019261,58493.5876450343,59028.71450191949,59583.158995784914,60156.11454756636,60746.70072416136,61353.97230847102,61976.92851580146,62614.52220873651,63265.66897976084,63929.255988679215,64604.150459631026,65289.207759754565,65983.27899793824,66685.2180973383,67393.88830926227,68108.16814850918,68826.9567412771,69549.17858630174,70273.78773801842,70999.77142731694,71726.1531409745,72451.99518521155,73176.40076212925,73898.51559016971,74617.52910130491,75332.67524851464,76043.23295736276,76748.52625522131,77447.92411101081,78140.84001730452,78826.73134535526,79505.09850211063,80175.48391664108,80837.47088166405,81490.68227404793,82134.77917635658,82769.45941967746,83394.45606618891,84009.53584818263,84614.49757858185,85209.17054639594,85793.41290903461,86367.11009197867,86930.17320496817,87482.53748262915,88024.16075631336,88555.02196287192,89075.11969512096,89584.47079788109,90083.10901268198,90571.08367350946,91048.45845533667,91515.31017661329,91971.72765638582,92417.81062628253,92853.66869721231,93279.42038029477,93695.21312856248,94101.22586743091,94497.6646411631,94884.75622436687,95262.74178002309
R,0.0,2.581181812702273,42.173567523247875,115.30469685966256,219.08460784915601,352.0240563138199,514.1045437204766,706.6240841679505,932.0225233242429,1193.7539233391396,1496.2195307986283,1844.756315979649,2245.671906033254,2706.3177466789234,3235.1947343612123,3842.0879542021676,4538.229120074391,5336.486802148199,6251.585624016326,7300.356412597851,8502.019868065041,9878.506740553776,11454.817783293323,13259.426905002236,15324.730957517051,17687.549442422565,20389.677064733965,23478.49145270294,27007.617440869355,31037.648011128433,35636.92023223216,40882.34226149871,46860.26461254819,53667.38540881848,61411.67522789122,70213.30244071892,80205.53477637324,91535.58739735144,104365.38235325135,118872.17929687245,135249.0332971362,153705.0330362665,174465.27222258435,197770.5092242952,223876.47514169093,253052.79897685023,285581.5301347115,321755.2527711005,361874.80273874936,406246.61504506663,455179.746626661,508982.63462796935,567959.6631126963,632407.6203394614,702612.1338267389,778844.1712174421,861356.6915936874,950381.5248611124,1046126.5468212524,1148773.2054136605,1258474.4402089268,1375353.0234005149,1499500.3370077724,1630975.5883578192,1769805.454600455,1915984.1373162647,2069473.800354144,2230205.3579136776,2398079.5755108334,2572968.4437045543,2754716.783144319,2943144.039425809,3138046.2272052425,3339197.9848166374,3546354.703065757,3759254.6947620483,3977621.3747385824,4201165.42346474,4429586.910764113,4662577.359518994,4899821.732500467,5141000.328554633,5385790.577261489,5633868.723836881,5884911.39845467,6138597.066319185,6394607.356718373,6652628.270942023,6912351.270368156,7173474.247217514,7435702.381467395,7698748.88821857,7962335.660440554,8226193.812498859,8490064.130210161,8753697.433394553,9016854.85701377,9279308.057015443,9540839.34695955,9801241.771396872,10060319.121811615,10317885.90074164,10573767.239458837,10827798.77433713,11079826.486763202,11329706.511161314,11577304.915413793,11822497.457666915,12065169.323222045,12305214.844926683,12542537.21020208,12777048.15757526,13008667.665325189,13237323.634606238,13462951.569178414,13685494.253652925,13904901.43195418,14121129.487505374,14334141.126463966,14543905.065165827,14750395.72278195,14953592.920049053,15153481.584804803,15350051.464938993,15543303.971086035,15733250.855023993,15919912.600716313,16103316.864282481,16283497.089285852,16460491.328496592
G,2026399.0,2026615.8299412294,2026790.2612749997,2026945.4378641762,2027096.2800120304,2027252.8741308148,2027422.5414635644,2027611.1104145856,2027823.7104485673,2028065.2802893932,2028340.9073655694,2028656.0696459315,2029016.82335923,2029429.9634212486,2029903.173357815,2030445.1754796132,2031065.8884397317,2031776.5971181095,2032590.1384358124,2033521.105839921,2034586.074584603,2035803.8494125784,2037195.7357057412,2038785.8345414065,2040601.3612917163,2042672.9863754986,2045035.1954559914,2047726.664721949,2050790.6448509644,2054275.3448069608,2058234.3037710323,2062726.7362899138,2067817.8322505627,2073578.9897280063,2080087.9553709277,2087428.8441464228,2095692.0084161593,2104973.7259859378,2115375.6785099166,2127004.1959431265,2139969.249982823,2154383.189731567,2170359.225911448,2188009.68519775,2207444.072530665,2228766.995159032,2252076.016027629,2277459.51432737,2304994.6362604657,2334745.418520397,2366761.1605047546,2401075.109421376,2437703.506376424,2476645.0228253747,2517880.597173314,2561373.6625015857,2607070.739768007,2654902.357366839,2704784.248181745,2756618.769336077,2810296.4875088097,2865697.873464223,2922695.052720996,2981153.564394714,3040934.0865427637,3101894.093248986,3163889.415731932,3226775.6865769965,3290409.6525150076,3354650.3468270986,3419360.1173548913,3484405.510204866,3549658.012570966,3614994.660706729,3680298.521024781,3745459.0536656543,3810372.3687421577,3874941.3859113245,3939075.908030536,4002692.619488089,4065715.0194241693,4128073.299530353,4189704.1754808775,4250550.680345727,4310561.92759573,4369692.8505586805,4427903.924442776,4485160.876324325,4541434.387811775,4596699.794455149,4650936.785373837,4704129.106028932,4756264.26656999,4807333.257739376,4857330.275919307,4906252.458554507,4954099.630874846,5000874.064573983,5046580.248869016,5091224.674168881,5134815.628412741,5177363.006000509,5218878.129123119,5259373.581207231,5298863.052115188,5337361.194683677,5374883.49214163,5411446.135917238,5447065.913323803,5481760.104602927,5515546.388799691,5548442.757946814,5580467.439042156,5611638.823315282,5641975.402293481,5671495.710194591,5700218.272193,5728161.558125249,5755343.94122282,5781783.661481082,5807498.793295105,5832507.217014538,5856826.594091006,5880516.358397916,5903625.033633374,5926192.650573464,5948252.610163878,5969833.120571304,5990958.306573159,6011649.06684911
H,3892901.0016618203,3892901.0016618203,3892901.0016618203,3892901.001661821,3892901.0016618203,3892901.0016618203,3892901.0016618203,3892901.0016618203,3892901.001661821,3892901.0016618203,3892901.001661821,3892901.0016618203,3892901.001661821,3892901.0016618213,3892901.001661821,3892901.001661821,3892901.001661821,3892901.0016618213,3892901.0016618213,3892901.0016618213,3892901.001661821,3892901.001661821,3892901.001661821,3892901.0016618203,3892901.001661821,3892901.001661821,3892901.0016618213,3892901.001661821,3892901.0016618213,3892901.001661821,3892901.0016618203,3892901.001661821,3892901.0016618203,3892901.001661821,3892901.001661821,3892901.0016618203,3892901.0016618213,3892901.001661821,3892901.001661821,3892901.0016618203,3892901.0016618203,3892901.001661821,3892901.0016618203,3892901.0016618203,3892901.00166182,3892901.001661821,3892901.0016618203,3892901.0016618203,3892901.0016618203,3892901.0016618203,3892901.00166182,3892901.00166182,3892901.00166182,3892901.00166182,3892901.00166182,3892901.0016618203,3892901.00166182,3892901.0016618203,3892901.0016618203,3892901.0016618203,3892901.0016618203,3892901.0016618203,3892901.00166182,3892901.00166182,3892901.0016618203,3892901.0016618203,3892901.00166182,3892901.0016618203,3892901.0016618203,3892901.001661821,3892901.001661821,3892901.001661821,3892901.001661821,3892901.001661821,3892901.001661821,3892901.001661821,3892901.0016618213,3892901.001661821,3892901.0016618213,3892901.001661821,3892901.0016618213,3892901.0016618217,3892901.0016618213,3892901.0016618213,3892901.0016618213,3892901.001661821,3892901.0016618213,3892901.0016618213,3892901.0016618213,3892901.001661821,3892901.001661821,3892901.0016618213,3892901.001661821,3892901.001661821,3892901.0016618213,3892901.001661821,3892901.0016618203,3892901.001661821,3892901.0016618203,3892901.001661821,3892901.0016618203,3892901.0016618203,3892901.0016618203,3892901.0016618203,3892901.0016618203,3892901.0016618203,3892901.001661821,3892901.0016618203,3892901.0016618203,3892901.0016618203,3892901.0016618203,3892901.00166182,3892901.0016618203,3892901.001661821,3892901.0016618203,3892901.001661821,3892901.001661821,3892901.0016618203,3892901.0016618203,3892901.0016618203,3892901.0016618203,3763137.63493976,3633374.2682176987,3503610.901495638,3373847.534773577,3244084.1680515166,3114320.801329456,2984557.434607395,2854794.0678853346,2725030.7011632733
