series,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,2033.484586712129,2030.4630825057752,2027.016631575674,2023.0877060050093,2018.6116697268396,2013.5161076821441,2007.7201575361014,2001.1338696424345,1993.6576299653784,1985.1816915545148,1975.5858729500471,1964.7394964084929,1952.5016546071533,1938.721910588754,1923.2415506133632,1905.8955209797534,1886.5151845239272,1864.9320261742741,1840.9824145407897,1814.5134824561094,1785.3901183989615,1753.502959165333,1718.7771418060204,1681.1814151613576,1640.7370415189093,1597.5257593475662,1551.6959597259922,1503.466188316055,1453.1251564009517,1401.0276522043819,1347.5860888971627,1293.2578793761886,1238.529328962651,1183.897200630198,1129.8494424831647
I,11.0,12.56571972666694,14.349172497297792,16.379070557242986,18.687434407328254,21.309825817900972,24.285547446623063,27.65778778997277,31.473683993655303,35.78426779756182,40.644251704152786,46.11160362576306,52.2468493460253,59.112034056199846,66.76926841870646,75.27878308104464,84.69642098604483,95.0705125032894,106.43810808421487,118.82059055105742,132.21875719080205,146.60755145699108,161.93073263303506,178.09589133665523,194.97033456966057,212.3784542804732,230.10123048737788,247.87847461546647,265.4142668766053,282.38577376350383,298.45526191352064,313.28469523681014,326.5518822822455,337.9668140657013,347.2866774340069
R,0.0,1.4557844796866937,3.118782639157117,5.017810149876506,7.185482577960835,9.658653212083706,12.478881729404346,15.692929279721497,19.35327275309518,23.51862736005217,28.254462057928794,33.633486677872895,39.73608275895022,46.65064206717499,54.47376768005927,63.31028265133088,73.27298120215688,84.48204803456547,97.06406408712442,111.15051370496214,126.87571112236549,144.37407608980484,163.77671227307357,185.2072802141161,208.7772106235589,234.58037308408925,262.68739649875863,293.1399237806073,325.94516343457167,361.07116074424295,398.4432359014454,437.94201209913,479.4033754672322,522.6205720162294,567.3484667949573
G,11.0,14.021504206353633,17.467955136454908,21.39688070711949,25.872916985289084,30.96847902998467,36.764429176027406,43.35071706969426,50.826956746750476,59.30289515761398,68.89871376208157,79.74509030363593,91.9829321049755,105.76267612337482,121.24303609876571,138.5890657323755,157.9694021882017,179.55256053785487,203.5021721713393,229.97110425601957,259.09446831316757,290.98162754679595,325.70744490610866,363.30317155077137,403.7475451932195,446.95882736456247,492.78862698613653,541.0183983960737,591.359430311177,643.4569345077468,696.898497814966,751.2267073359401,805.9552577494776,860.5873860819306,914.635144228964
