beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
14.176806450374373,0.3,0.1000239366137419,0.19937381711554764,0.19960643371004183,0.2,0.39161416908709856,0.010694149472396887,0.13366104121097327,0.033885592638071615,0.8400000000000001,0.0004193435318937239,0.0,0.03333333333333333,0.7878550575217678,2021-03-22,0.03346626520094433,1.0460712616414505,2021-07-15,0.017912790563423802,0.02177021866977725,0.9961143167645846,0.9940087236829155
