series,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,3964.7344303869927,3959.966692598723,3953.319090524529,3944.0595901411125,3931.1797577504685,3913.2985462945467,3888.540280211283,3854.387426115839,3807.517626114784,3743.6525196739663,3657.478303215972,3542.7488483769853,3392.7468752917885,3201.3270643277374,2964.7172799200575,2683.9751189354834,2367.3845087637096,2031.3256065502724,1698.0291209464815,1390.0698034331654,1124.035770113459,906.9902204681598,737.2909433458526,608.1249891735074,511.08782473290523,438.39039694345024,383.7142912598761,342.2751229665349,310.57192531092215
I,8.0,11.1677377882698,15.581792304809838,21.72493422726479,30.259779772455897,42.08903527388674,58.42949430237301,80.89644953734265,111.58695963092919,153.13467414556115,208.68195577444283,281.6750194585412,375.3419886520296,491.6934018856746,629.9645059162197,784.7137657175499,944.3616227458137,1091.5482004100884,1206.5350459318615,1273.1873542588053,1284.5839167267507,1244.7126830266998,1165.469423543667,1061.5414930072789,946.2703588464252,829.7137148665952,718.4470775768502,616.1968303548214,524.6606619394698
R,0.0,1.6,3.83354755765396,6.949906018615928,11.294892864068885,17.346848818560066,25.764655873337414,37.45055473381201,53.62984464128054,75.94723656746638,106.5741713965786,148.31056255146717,204.64556644317543,279.71396417358136,378.0526445507163,504.04554573396024,660.9882988774702,849.860623426633,1068.1702635086506,1309.477272695023,1564.114743546784,1821.031526892134,2069.974063497474,2303.067948206208,2515.3762468076634,2704.6303185769484,2870.5730615502675,3014.2624770656375,3137.501843136602
G,8.0,12.7677377882698,19.415339862463796,28.674840245880716,41.554672636524785,59.43588409244681,84.19415017571043,118.34700427115467,165.21680427220974,229.08191071302753,315.25612717102143,429.9855820100084,579.987555095205,771.407366059256,1008.0171504669361,1288.7593114515103,1605.3499216232842,1941.4088238367215,2274.7053094405123,2582.6646269538282,2848.6986602735346,3065.744209918834,3235.443487041141,3364.609441213486,3461.6466056540885,3534.3440334435436,3589.0201391271175,3630.4593074204586,3662.1625050760713
