beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
3.3918422766572807,0.20038653617437402,0.7032241245431549,0.08826065480275949,0.08617496810887071,0.04000073754966014,0.4999986898056698,0.015796259778138064,0.06207486829962413,0.165248271769724,0.07116070218027844,0.8025292482571647,0.9100000000000001,0.0026714234107467006,0.0047519429854064425,0.00599713282099898,0.9998713310707222,0.9997612253972722,2021-03-15
