series,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04
S,16974.888839527062,16972.239714566094,16969.25078550909,16965.878709685436,16962.074682720166,16957.783768545538,16952.94415223649,16947.486308175434,16941.332075729715,16934.393634425734,16926.572370582646,16917.75762759698,16907.825332638426,16896.63649354027,16884.03556128785,16869.848655899026,16853.881656864603,16835.91816392712,16815.717340122883,16793.01165703921,16767.50457253509,16738.86818416197,16706.74091764174,16670.725329437853,16630.38612605658,16585.24853046994,16534.797157955538,16478.47559932558,16415.68694804426,16345.795547418973,16268.130272191049,16181.989691457606,16086.649481416105,15981.372459742312,15865.421589629872,15738.076240422763,15598.651882553002,15446.52322710467,15281.150587520528,15102.108941083112,14909.118808035264,14702.07766596782,14481.090210623614,14246.49541131706,13998.888052612083,13739.132372990422,13468.365570280343,13187.989386929248,12899.648724071316,12605.197221107683,12306.65088285171,12006.131998655206,11705.806611487511,11407.819499931255,11114.230913405736,10826.959100418035,10547.732022953162,10278.050664209664,10019.165169494852,9772.063884699304,9537.474327342698,9315.87434992053,9107.51128467447,8912.426688361656,8730.484388745273,8561.399801465739,8404.768860915512,8260.09532357941,8126.815604295902,8004.3206603025055,7891.9747266837585,7789.1309250907825,7695.143919550626,7609.3798882274195,7531.224129666561,7460.086637902679,7395.405973170551,7336.651732345412,7283.325892239799,7234.963264292893,7191.131264287652
I,7.0,7.899124960966578,8.91327277772697,10.057030406951643,11.346799770482935,12.801014002491424,14.440376810917705,16.288126669243482,18.370327447651803,20.71618688972019,23.358404010379132,26.333545993448332,29.68245445364161,33.45067993838732,37.688942206213355,42.45361204348318,47.80720806703404,53.818898987759,60.56499804505606,68.12943161746631,76.60415821721836,86.0895070360363,96.69439679725693,108.53638580182798,121.74149273264577,136.4437151361216,152.78415886649498,170.90967777982934,190.9709096161922,213.11958283743013,237.50496235599704,264.2693025004416,293.542186916831,325.4336618614172,360.0261165085017,397.3649365884858,437.448060311125,480.21470068167673,525.5336650953993,573.1918952589659,622.8840544920726,674.2041829364983,726.64059254658,779.5752437164879,832.2887914923443,883.9722732409192,933.7460076407681,980.6856890816703,1023.8549296691842,1062.3427002155213,1095.303363417613,1121.9964067597145,1141.8226922374804,1154.3541307343673,1159.3541845762938,1156.7874514199211,1146.8176660298147,1129.794608265859,1106.2314509142057,1076.774872981202,1042.1707120925084,1003.2280114915492,960.7840738647217,915.6726517113557,868.6967883998994,820.6071785794595,772.0863244848213,723.7382806997177,676.0834298082957,629.5575163496179,584.5140708809603,541.2293547536964,499.90902160542856,460.6957975272785,423.67760670631776,388.89569679362006,356.3524373273432,326.0185688206468,297.8397667210979,271.7424529877294,247.6388397460376
R,0.0,1.75,3.7247812402416445,5.953099434673387,8.467357036411297,11.30405697903203,14.504310479654887,18.11440468238431,22.18643634969518,26.779018211608133,31.95806493403818,37.79766593663297,44.38105243499505,51.80166604840545,60.16433603300228,69.58657158455561,80.19997459542641,92.15177661218492,105.60650135912466,120.74775087038867,137.78010877475526,156.93114832905985,178.45352508806891,202.62712428738314,229.76122073784012,260.1965939210016,294.307522705032,332.5035624216557,375.23098186661304,422.97370927066106,476.2536049800186,535.6298455690179,601.6971711941283,675.082717923336,756.4411333886902,846.4476625158156,945.7888966629371,1055.1509117407184,1175.2045869111375,1306.5880031849874,1449.8859769997289,1605.606990622747,1774.1580363568714,1955.8181844935164,2150.711995422638,2358.7841932957244,2579.777261605954,2813.213763516146,3058.385185786564,3314.3489182038597,3579.93459325774,3853.7604341121432,4134.259535802072,4419.715208861442,4708.3037415450335,4998.1422876891065,5287.339150544087,5574.043567051541,5856.492219118006,6133.050081846557,6402.243800091857,6662.786478114985,6913.593480987872,7153.789499454052,7382.707662381891,7599.881859481866,7805.033654126731,7998.055235247936,8178.989805422866,8348.01066287494,8505.400041962344,8651.528559682585,8786.83589837101,8911.813153772368,9026.987103154188,9132.906504830768,9230.130429029172,9319.218538361009,9400.72318056617,9475.183122246444,9543.118735493377
G,7.0,9.649124960966578,12.638054017968614,16.01012984162503,19.814156806894232,24.105070981523454,28.94468729057259,34.40253135162779,40.55676379734699,47.495205101328324,55.31646894441731,64.13121193008129,74.06350688863665,85.25234598679276,97.85327823921563,112.04018362803879,128.00718266246045,145.97067559994392,166.17149940418074,188.877182487855,214.38426699197365,243.0206553650962,275.1479218853259,311.1635100892112,351.50271347048596,396.6403090571232,447.091681571527,503.41324020148505,566.2018914828052,636.0932921080912,713.7585673360156,799.8991480694594,895.2393581109593,1000.5163797847532,1116.467249897192,1243.8125991043016,1383.2369569740622,1535.365612422395,1700.7382520065369,1879.7798984439532,2072.770031491801,2279.811173559245,2500.7986289034516,2735.3934282100045,2983.000786914983,3242.756466536644,3513.5232692467225,3793.899452597817,4082.2401154557483,4376.6916184193815,4675.237956675353,4975.756840871858,5276.082228039552,5574.06933959581,5867.657926121328,6154.929739109029,6434.156816573903,6703.838175317401,6962.723670032212,7209.82495482776,7444.414512184367,7666.014489606535,7874.377554852595,8069.462151165409,8251.40445078179,8420.489038061325,8577.119978611552,8721.793515947655,8855.073235231162,8977.568179224558,9089.914112843304,9192.75791443628,9286.744919976438,9372.508951299646,9450.664709860504,9521.802201624387,9586.482866356515,9645.237107181654,9698.562947287268,9746.925575234174,9790.757575239415
