beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
1.3945938267691889,0.27484183897181536,0.39508567592648686,0.19999900472550072,0.19974346680426253,0.04,0.3759491886112504,0.01696294981813688,0.05763787387816954,0.42815951161861465,0.07142857142857142,0.4888646019731576,0.9200000000000002,0.02356441448751398,0.011122838615853394,0.01792244206168501,0.9537575481670698,0.8814970566349901,2021-05-06
