beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
5.239026882342624,0.20116327422304703,0.35647134731176616,0.18564794143506425,0.11749399734307116,0.04009688038886433,0.4647752934888316,0.008514223191966834,0.10577110739389878,0.16220565822517788,0.9700000000000002,3.217017029190706e-09,6.484746843527318e-11,0.057186098607647264,0.0,0.06656514633197375,0.03383510306700445,0.9721436407376008,0.9940674235951127,2021-06-10
