beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2,reopen
5.2783227067577165,0.04021419539597487,0.04072505940151563,0.2667928790905782,0.02609681193812686,0.164278012718939,0.014927892982865692,0.45356935182775643,0.20520029287439623,0.774694276437331,0.04316865813067574,0.9,0.12863015528621932,0.18251415009583527,0.9651198592558358,0.9386291732083449,2020-06-04
4.57440660148188,0.046373442095225,0.04015228669618469,0.499535749172475,0.039302449466254094,0.19651949031440683,0.01941647895853501,0.9949137927580849,1.6756045177958976,0.25260128065806303,0.05,0.9,0.15516859389266013,0.15856161687720974,0.956396583746708,0.9392531990863024,2020-06-04
4.6036432006938215,0.04016740152406687,0.0468476422698907,0.4973743184060419,0.05388783386614806,0.13858335191239818,0.009997336725508902,0.616249274947597,0.1,1.2058343441611958,0.049934703058157656,0.91,0.1403159546645542,0.13736915112133288,0.9564542853950755,0.9573582295469364,2020-06-04
4.830982212676112,0.04,0.05685058025338509,0.07118806105107944,0.01272086855661369,0.13510866134860341,0.009440338341561083,0.8426900517603745,0.1,0.32895411046854744,0.04992734307934849,0.91,0.13970107582361244,0.2295707422940648,0.9540952543869826,0.9207981675130957,2020-06-04
4.878606959104351,0.04,0.04,0.4982265882329935,0.05059512062106428,0.10576873188925281,0.028955479866888793,0.7478523957744837,1.4132896848312775,0.1467619075361037,0.045591597499133864,0.9,0.14245084659809168,0.1429142573317776,0.9603608353487411,0.948022575039735,2020-06-04
4.851712235520585,0.043948960996055296,0.043254340488778756,0.48994921673031544,0.042604848905335155,0.06737583321356655,0.008041945379851957,0.7118689477826009,0.1,1.6428704070544096,0.048607534317829916,0.91,0.15543014463435084,0.14494873893017862,0.9523211875595942,0.9408461824577902,2020-06-04
5.3535678962909685,0.04,0.06545300983582472,0.06321467895168519,0.010094114016270177,0.08128010905210799,0.0690112336425008,0.3607769929516892,0.1,0.6208843698324891,0.0498929379284715,0.92,0.28085109002410424,0.18593474391525847,0.931401352658383,0.9469511559190812,2020-06-04
4.912859202520579,0.04,0.06431752883673189,0.32094141392220266,0.03962515346952973,0.018512495021606373,0.020232089781386433,0.40002032636173523,0.1,1.5358385928074616,0.05,0.9,0.15787223502832734,0.15448927176295985,0.9541796758094359,0.9410393184851441,2020-06-04
4.71218351454119,0.04000521678521613,0.04965054405477249,0.5,0.050840704960984986,0.14173391372960648,0.011530479803821485,0.5784363639505702,0.11320153772873609,1.8141647105022713,0.05,0.91,0.13827448322334296,0.14421209248146477,0.9603667772391217,0.9491921358160954,2020-06-04
4.438396879245025,0.04,0.04001626707411487,0.4682269867490467,0.047188512271246985,0.013138839550372788,0.011904766567209358,0.8523637028479336,0.7563008500957203,0.23077031094372183,0.049940700941720366,0.91,0.1638828896267662,0.14735374060135045,0.9453470686099191,0.945377176573712,2020-06-04
4.49190269316291,0.04027561849946429,0.04013803891870464,0.25868061030625256,0.02630802267317787,0.06402440016517373,0.011359180230746396,0.939270770310736,0.8077756237020187,0.23973937996228642,0.04998729564879412,0.91,0.14254037515891338,0.17704007430471533,0.9558972192892714,0.9418387977081639,2020-06-04
4.686808842845501,0.040468537503005296,0.0408162268004915,0.1497426756052866,0.01861123684848848,0.09206914008024565,0.005817239679944454,1.2381111119827324,0.19228168286159014,0.47027449222684964,0.048689335317468684,0.92,0.14170111876161534,0.17141627924517583,0.9576789810254046,0.9575535037912881,2020-06-04
4.915341577023982,0.047769934285880264,0.04,0.310741282402775,0.025334801976003785,0.1793342923572845,0.02152835074804243,1.0910262669980078,1.7308345073107296,0.1955157171071985,0.04886049611164428,0.91,0.21075981503870453,0.13729626454713045,0.9501026989892563,0.9485315526840354,2020-06-04
4.693917440144853,0.04292060779064117,0.044679147963374494,0.49949134692425984,0.045465159983179106,0.08210905311307995,0.016947942378317003,0.31521380755211154,0.1000090726442276,1.515440751628538,0.05,0.91,0.16180243421290463,0.15017641266330153,0.9530625361712459,0.950097725558128,2020-06-04
4.91720476398133,0.05973865738284807,0.040003204899110176,0.3648451643192218,0.02712083611331537,0.05500895291595543,0.010544058296243273,0.4778372927779758,0.10618455075310851,1.328658788150425,0.05,0.91,0.16090766484688426,0.15720277318156087,0.9587336518687407,0.9430984197926552,2020-06-04
4.78354804607967,0.04,0.05131825861210839,0.2033708993016347,0.0217781330614246,0.07226042857471737,0.011765902449698362,0.623730719472633,0.1,1.4938317384745714,0.05,0.91,0.15052354214835104,0.15650067024071862,0.9643814928886375,0.956480116245418,2020-06-04
4.6498674716720165,0.04,0.047946117166786394,0.2514878036450126,0.025489941853064618,0.17020334989704985,0.01136362996159144,0.5921443873388468,0.1,1.5423969054336983,0.05,0.91,0.15937054681185195,0.1543625155262285,0.9483782829197127,0.9595509921607203,2020-06-04
4.649993023429853,0.04715946928270704,0.04628068511047383,0.4896182656687515,0.044865623812708096,0.19307920819036395,0.02165188686318543,0.8096420081330633,1.1693931550084997,0.18325825028867962,0.05,0.9,0.142485448176484,0.1474896420892161,0.9643133612802702,0.9578505429080516,2020-06-04
5.085566677296259,0.07175066920769477,0.040618476534079365,0.19477595204591766,0.014719369868275161,0.020147134918844373,0.012820060055056749,0.36637120206061935,0.16668033655767237,0.6325369586247938,0.05,0.9,0.16095740529983282,0.16412894982864118,0.9499199977218171,0.9467026105067289,2020-06-04
4.599274805037197,0.040476223589118496,0.04,0.331642134631462,0.03296996016652723,0.014329154744429331,0.006852735311100244,0.9524545314199202,0.12910929807085075,1.0067301996892,0.04998540504761474,0.92,0.15925439746175454,0.15123070519330778,0.9603719478978685,0.9374520404740946,2020-06-04
