beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
12.187246976294754,0.2038664344220065,0.10421542735647989,0.049964611545778706,0.1950285338655652,0.09292493872298525,0.10144344276674029,0.006939714688244383,0.030886086445469633,0.028174487530120813,0.8500000000000001,0.000803054007954727,0.0002581211441649827,0.033942001451884495,1.5100825728472071,2021-03-22,0.40106727343075027,0.03333333333333333,1.1157783665540442,2021-07-11,0.006553462582580379,0.01425176074512244,0.9994908457800242,0.9977290495722538
