series,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,5471.03590016858,5468.927038457077,5466.351482698987,5463.206640372382,5459.367704541672,5454.683010193352,5448.968502038701,5442.001185010511,5433.511431992748,5423.17404148457,5410.597979871731,5395.314821499077,5376.766032324639,5354.289452689063,5327.105650434183,5294.305270131683,5254.839129625839,5207.513632052588,5150.995059241584,5083.827416390861,5004.469522979181,4911.357638942832,4802.99951191891,4678.103554958716,4535.742057622966,4375.539299965688,4197.864443689458,4003.996998842589,3796.223507257418,3577.823498436677,3352.9159589369524,3126.165686511757,2902.385909301104,2686.106319161201,2481.1894860581615,2290.565731509601,2116.1217549220314,1958.7367089418112,1818.4274321101625,1694.5511879552153,1586.0185130364125,1491.4832221910706,1409.493058774201,1338.5975864010563,1277.4179038448112,1224.686213219301,1179.2636930554058,1140.1439860561359,1106.4479358733217,1077.413573626114,1052.3840088425795,1030.794874975343,1012.1622802830293,996.0717544106707,982.16839309401,970.1482332281263,959.7507970923227,950.7526990589394,942.9621913709439,936.214525116407,930.3680105956307,925.3006731909829
I,5.0,6.108861711502893,7.462645127292527,9.114958428439147,11.130902573461347,13.589416407088613,16.58604128032181,20.236150052448092,24.678673059721877,30.08032895595535,36.640324777603176,44.59541819473654,54.22512373022732,65.8566786197579,79.8691451506865,96.69569642304972,116.82269764428389,140.78365568867815,169.1454973619458,202.48404074028,241.34512600390332,286.18798483947216,337.3085148954997,394.7427688765933,458.15571243702476,526.727327606898,599.0567183617483,673.1128195362678,746.2637472141853,815.4110065920894,877.236344773396,928.5393482439121,966.6112558057822,989.5685947845287,996.5717089306625,987.8811216930903,964.7488739420417,929.1841451338535,883.6565929387314,830.8015185059324,773.1738897235487,713.0744026241807,652.449685516214,592.8552207861159,535.4638591851378,481.1027779736206,430.3047425427916,383.3635010335032,340.38685100961663,301.3438430549012,266.1046392274553,234.47284524920087,206.21087089167435,181.0592225856981,158.75073938521916,139.020751374059,121.61403723505074,106.28932782142395,92.82196994513468,81.00524221064465,70.650708289292,61.58790403608134
R,0.0,1.0,2.2217723423005786,3.7143013677590844,5.537293053446914,7.763473568139183,10.481356849556906,13.798565105621268,17.845795116110885,22.78152972805526,28.797595519246332,36.12566047476697,45.04474411371427,55.88976885975974,69.06110458371133,85.03493361384864,104.37407289845858,127.73861242731536,155.895343565051,189.72444303744015,230.22125118549616,278.49027638627683,335.72787335417127,403.1895763332712,482.13813010858985,573.7692725959948,679.1147381173745,798.9260817897241,933.5486456969777,1082.8013951398148,1245.8835964582327,1421.3308654129119,1607.0387350616943,1800.3609862228507,1998.2747051797564,2197.589046965889,2395.165271304507,2588.1150460929152,2773.951875119686,2950.683193707432,3116.8434974086185,3271.478275353328,3414.0931558781645,3544.5830929814074,3663.1541371386306,3770.2469089756582,3866.467464570382,3952.5284130789405,4029.201113285641,4097.278483487565,4157.547252098545,4210.768179944036,4257.662748993876,4298.904923172211,4335.116767689351,4366.866915566395,4394.671065841207,4418.9938732882165,4440.251738852501,4458.816132841528,4475.017181283657,4489.147322941515
G,5.0,7.108861711502893,9.684417469593106,12.829259796198231,16.66819562690826,21.352889975227797,27.067398129878715,34.03471515806936,42.524468175832766,52.86185868401061,65.43792029684951,80.72107866950351,99.2698678439416,121.74644747951764,148.93024973439782,181.73063003689833,221.19677054274246,268.5222681159935,325.04084092699674,392.2084837777201,471.5663771893995,564.678261225749,673.036388249671,797.9323452098645,940.2938425456146,1100.4966002028928,1278.1714564791225,1472.038901325992,1679.812392911163,1898.2124017319043,2123.1199412316287,2349.870213656824,2573.649990867477,2789.92958100738,2994.8464141104196,3185.47016865898,3359.9141452465497,3517.29919122677,3657.6084680584186,3781.484712213366,3890.0173871321686,3984.5526779775105,4066.54284139438,4137.438313767525,4198.61799632377,4251.34968694928,4296.772207113175,4335.891914112444,4369.587964295259,4398.622326542467,4423.6518913260015,4445.241025193238,4463.873619885551,4479.96414575791,4493.86750707457,4505.887666940454,4516.285103076258,4525.283201109641,4533.073708797636,4539.821375052173,4545.667889572949,4550.7352269775965
