beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,eta,c1,metric1,metric2,metric3,r1,r2,r3
100.0,0.2,0.17908663884918322,0.2,0.2,0.04,0.20659805874887036,0.01781402363443762,0.12029215628072652,0.5071399982939676,0.05,0.9700000000000002,0.2937404381736433,1.9750070450475363,0.8044845877826292,0.6255364485018374,0.7450506626850366,0.964010076678241
