series,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
G_high,7.0,10.244761515585118,13.6887399765642,17.37799138525258,21.269927831250723,25.453378466925226,30.31472667122803,35.58625056033038,40.74683253745835,46.628634329136204,52.87616889969895,59.43322597050736,66.52270600824217,73.72629153628483,81.31883818696555,89.30369135132115,97.68182189845584,106.73531096463546,116.15283117667845,125.97927644397878,135.5330722240496,147.3010954637749,160.0343997319573,173.3007442637344,184.3249746474797,196.81508980201312,207.9568911916633,219.10661464740534,230.22230151198022,241.26326128279845,252.19062207777588,263.6889593603373,275.2552872776609,287.52850678971004,300.0113602086983,312.4284594048679,324.7462620033493,336.9327804284986,350.32867145367084,362.8591256193047,377.0787878406069,391.1985826498992,405.18512381372994,419.0068972349287,432.6344761861226,447.6644797670659,463.54955507506844,475.3087724287162,484.6957020464764,496.9934831740612,508.9709112673769,527.0544486530829,538.7957525066038,550.8967812306382,561.2294382587377,570.1216948255977,578.9132946478725,592.1798698314476,606.0397512019807,622.1774646501719,635.4018833211276,651.492574535645,667.3435732792458,682.9417335573,698.2754210971461,714.0838149627863,728.1100451880559,742.5947222522141,756.7822690208823,770.6676469260633,781.8523417201573,799.0869616002832,813.6498336437618,828.0757972043765,848.3935005983196,869.3865862537857,891.9464799264701,911.9449668516756,940.6682401483721,967.2731750707101,995.7171692053563,1024.4540717462148,1054.459050612,1085.5211796993485,1124.8957572048241,1176.169243058716,1225.3188253343765,1278.056734604492,1340.2539167298723,1429.2632536399844,1522.548839500681,1632.9037003621015,1756.7585008977564,1946.4243049192892,2103.6164229264077,2351.4165160618722,2652.807428735796,3067.067792372133,3463.520076678124,3964.768731288659,4440.217263604567,4928.142951876852,5421.688228771459,6050.738712376346,6851.381601792601,7778.216166652612,8471.980973014073,9174.483820377725,9878.139047908802,10537.791688941648,11137.405591351551,11781.866274847449,12394.959136383102,12990.490081513537,13323.630937194224,13941.240660806296,14269.20434465885,14672.340073329638,15236.107094100515,15659.072938669482,16170.991542390337,16504.575250340225,16880.254412400325,17253.64781454775,17733.86334759715,18117.959330281257,18553.03656899507,19056.133024580606,19502.746126154383,19985.198761884527,20423.796648608957,20808.243166709064,21192.321574485555,21693.161734454858,21985.50417004998,22354.50116378093,22747.310347815408,23168.531101171306,23505.410492415715,23952.01142374221,24463.039801720228,24897.013021175993,25313.66366853781,25790.714799545534,26278.672807969608,26741.574254034396,27214.443158082446,27603.366209908225,28091.18513561375,28580.222230766296,29079.5942035502,29562.804250552268,30056.774896749565,30532.751749940446,30790.544631542485,31300.837172323143,31813.132419538135,32459.958956500934,33005.24112233024,33416.78741533653
G_low,7.0,8.23959316524993,9.578933044374732,10.989406298084825,12.486059795964072,14.073146621631661,15.755001294840318,17.536024215164495,19.50838854505526,21.681752811094213,24.02406011815547,26.546797076676103,28.907743320750697,31.307332552333264,34.2665716860835,37.433200307641975,40.34060547616195,43.769121177588985,46.61292864403476,49.707449818691146,53.24236596186088,55.45021892154112,58.3672605039596,60.6249798984034,64.08362821608945,67.63237735894123,71.2687028626955,73.85173031381967,76.03170893103487,78.16039307560376,80.23646176652208,82.25884125797924,84.22669448642063,86.13940940773229,89.10915471401671,93.39205824501892,95.57321515301291,97.28375306343314,98.93342743906287,100.5229900188973,102.05333079501783,105.57888346906908,109.77583484405767,112.52808695293794,114.19413229197936,116.79852319516385,119.1654666143167,123.33169775961684,127.90647676717091,132.57411106004204,137.33312717759978,139.9143249749465,141.3940661914236,142.81579584655034,144.13792958653087,145.38055846744328,146.57098781517922,147.71086266311718,148.80183056589706,149.7575740063905,150.31819137374467,150.84508677164987,151.3401580868414,151.8052125565995,152.24196901786334,152.65206040548873,153.03703644314803,153.39836647763,153.7374424138694,154.055581713956,154.3540304286793,154.65626511534708,155.0222490278998,155.47186034614276,156.03232759448449,156.7413149063877,158.0448528895264,162.23905301124014,167.35556474757968,171.17648887503643,174.96264300656898,179.9728109452075,186.6975538454093,195.84530266788656,211.90681568240046,230.17812554149214,250.62688631203076,283.0160529197423,316.76806016746235,366.8816908326768,414.52759551080544,486.4967062767112,525.2033806740039,604.0170510586319,672.3612603437829,755.7263989278862,870.2561559192283,989.4810214865137,1195.2905205270558,1472.6681707700825,1823.2426353408816,2224.610663436569,2715.5814540006863,3288.6459457539127,3799.4394809892437,4268.978381753205,4706.855440524366,5140.647548476926,5644.877486854338,6134.440375286391,6633.740520951556,7140.102941058417,7629.379191205506,8120.942093690208,8618.058304696186,9129.257419400488,9650.203877411619,10144.14699553819,10643.111221094789,11137.565582985077,11542.068213015653,11961.547339851419,12404.707159497533,12794.20914689505,13203.275360001644,13611.437638806197,14016.919656989248,14419.857854022217,14820.399479486281,15218.700941123096,15563.51037610582,15782.707139945138,16059.31406081322,16394.87702888686,16648.3752804799,16855.68026632573,17117.54644330697,17304.191237324143,17560.423088531097,17809.216965832336,18012.057123855626,18218.875453907207,18430.55705586097,18648.01461570881,18872.193171255803,19152.1968928806,19452.80392080182,19646.948855000945,19856.34359899611,20129.651534814086,20261.319639991452,20717.10866669584,20945.946010022068,21037.679036290963,21119.009979853232,21142.15647389057,21162.88288473904,21261.284259222204,21336.850083918496,21461.14137174505
D_high,0.01,0.01,0.14259873048261876,0.32877995072430416,0.5383098133213422,0.7636867131289877,1.0022657240557273,1.253347341606288,1.5977460184364949,1.9340171311579146,2.2482007627974676,2.575652734347916,2.916278442228962,3.2699218441790543,3.636358309096957,4.015291330027106,4.406351290746826,4.86281221653267,5.375214636265197,5.796183565823803,6.288002769169938,6.6962161310592325,7.10653987897013,7.774243938069813,8.230167670674936,8.689558742354142,9.151678856099018,9.57228728287982,9.956463740668637,10.334748970237646,10.821310847731445,11.281385936125725,11.877867025975313,12.400849973076738,12.858483734773928,13.356578746065132,14.083099039613089,14.822433842456586,15.387011060283205,16.052951365180274,16.81378033540019,17.391317661556652,17.94051038154744,18.482066776835126,19.240699238830004,20.003483678256735,20.769415394893436,21.439753556050558,22.003942124593426,22.758775752120314,23.20326318000405,23.955272748562184,24.773744653123586,25.585479174540936,26.269724338776648,26.913746390523247,27.537216847499614,28.139895126370696,28.721651737812557,29.282458385073163,29.82237824389095,30.341556527192477,30.840211415567097,31.353686991334197,32.07859371219712,32.79591642616485,33.505106803986536,34.03981858084204,34.50344803503177,35.37498882996457,35.81101058022644,36.00908088023638,36.503136706274475,36.9624717334126,37.204927738017076,37.44599984947848,37.68441879499526,37.91936982481131,38.440374889217765,39.22369046986641,39.65286365455068,40.76915507309537,41.014979631624406,41.60328280485784,42.63613287030259,43.10694330894135,44.111500144673776,45.409577405670895,47.196934926912824,47.79471060780972,48.55631000958595,49.89085434541048,51.684002482517975,54.33039006350861,56.624765821090364,59.88137979659423,62.87199279042676,67.22697474804332,71.31339255197787,75.21384383376017,81.27872091119241,87.74120607322928,94.0623036505012,105.16169834320404,115.48585526376792,127.24937701292876,142.1028953139409,158.13141388002293,175.8354193141983,194.38821132731687,214.3262919244123,235.0906521492725,257.8285293611131,281.1902367443032,300.3956957435522,323.5040259294026,348.4884216713135,372.24396715434017,398.45823991463175,423.6526690623758,447.85657193944434,472.1786275396582,496.42442871779355,519.8396068417043,543.1162716683067,570.7030921767545,593.6892016121677,618.0318834198484,643.2322304458352,666.7536156960572,688.9555472908756,707.307879606097,726.6701095621842,747.6357826089417,768.031201886788,789.674656343829,812.5299483548532,833.987174812228,855.8546237339033,877.8911345690203,898.6496040955309,919.3849192595277,940.0528462676182,961.2880248543564,981.4576186372321,999.9896723515592,1018.8778424496362,1037.4806994983826,1056.6736195480357,1076.106792930484,1094.2820362974423,1115.487604624319,1133.871323652698,1153.72886419103,1174.9432244189004,1194.440905466433,1213.7990322255596,1234.6705577489297,1255.5086796438723,1278.5545797231034
D_low,0.01,0.01,0.013492480793337057,0.020195225537132846,0.029791645037734862,0.04295101175429592,0.057792153183378624,0.07741980886589284,0.09851508609837145,0.11934152465786298,0.14497959677775413,0.17396656671292862,0.2057603617452801,0.24193253438696782,0.2779647026839259,0.3184993733811332,0.3620866479142485,0.40880906581287646,0.4587552102873838,0.5120185186152458,0.5686960802776757,0.628887415588442,0.6926932297156739,0.7602141392359238,0.827077504622166,0.8896646470901293,0.9608806685329908,1.0493054965603057,1.143758641071888,1.2444867649402578,1.34470475743192,1.4451191191753796,1.549929759923832,1.6591629434002746,1.772830509311299,1.8976838460565624,2.0388236422187997,2.1867834395619776,2.3416013422594064,2.5032866933610665,2.671818855198109,2.847146311325359,3.0291861116802843,3.217823675259996,3.4129129568102328,3.6142769760795437,3.8217087004112944,4.016258947665643,4.213029181039914,4.41415178676545,4.616676656801499,4.822921399785853,5.03167736477311,5.242610134612577,5.425406704314964,5.5952541127719115,5.764283944335975,5.932257785277276,6.056288160476371,6.264131959316049,6.461152553575647,6.69616752298495,6.908776323243393,7.120518493045529,7.331095036936379,7.540219185506383,7.67585507808188,7.921020650433874,8.150167015421157,8.356938284147843,8.554990851668972,8.750185161607352,8.817666015906703,8.871665531670807,9.053511304527728,9.340108880191316,9.466255511691855,9.487825396306928,9.62710278544946,9.871190393620203,10.252505105812677,10.391530450505492,10.428898563084886,10.478324555062839,10.544895027762703,10.636111242695996,10.763110127605312,11.181123809546683,11.794516384900762,12.60013932227335,13.659149090139344,14.577763685371044,16.260152156631527,17.4534941756898,18.665567555166252,21.07543837821846,22.88764035582634,25.321299403472125,28.02385921203172,32.19363048480577,35.495023084384314,41.058400726932625,47.69458489207692,50.90827702611015,57.56075106332551,66.20434218040205,75.51982366668219,86.8480694614724,100.34089064328472,116.07436247310022,135.5032165514327,156.25112236519928,177.53488252372674,197.11133654658354,217.59801391668225,241.80670893895646,262.71145681103275,284.62344969873806,308.00056012842236,331.64783453367977,357.8570603186351,382.93263434587965,407.7867629447305,433.28753047186643,457.5682686921524,481.4511724987167,507.7973557143939,533.3283789201005,557.2593299528472,580.2225727959968,605.9673867375179,629.9776544203656,652.518872982281,674.5639936454955,697.1197145226411,719.9713457578898,742.0530958179413,765.2595655180418,787.7327301854575,810.2598645802243,831.1355207054254,851.8928861286053,872.53689833197,892.7552994415925,913.5081745061589,933.8486213403547,952.6426389980552,972.5555511116307,990.6539702200057,1007.9216608986635,1024.6156625530157,1040.9939007256091,1058.0524542563332,1074.1979263228304,1088.463141009962,1102.440210736421,1114.4849721190749,1126.3976568262985,1135.0684579000183,1144.9072749545371
G_high_100,7.0,10.861859157656905,15.292579218088964,20.363888501498675,26.15275901617387,32.740577995209165,40.21187360090352,48.65252291141303,58.147389196853105,68.77736926664195,80.61588215441773,93.72489698715114,108.15067627764057,123.91949230203154,141.03364551762945,159.4681591796629,179.16852784425535,200.04984840635333,221.99755878618913,244.86986099143107,268.50173281358553,292.7102637952107,317.30091487207653,342.07421936301864,366.83242625999094,391.3856323061207,415.5570431846598,439.18712578867377,462.1365414241514,484.287865779418,505.5461934928296,525.8387877337793,545.1139686197733,563.3394426636102,580.5002649098748,596.5966025149551,611.6414391199392,625.658328108332,638.6792730015511,650.7427868280936,661.8921602844994,672.1739511187872,681.6366941542068,690.3298222023333,698.3027821404854,705.604326986281,712.2819632786725,718.3815329389809,723.9469095997828,729.0197908083112,733.6395692713894,737.8432682183494,741.6655278817983,745.1386319434716,748.2925645080009,751.1550897207112,753.7518475239817,764.5049359762187,810.4998951084754,858.495130004722,908.5023893438139,960.5263482371048,1014.5643025255214,1070.6059328427568,1128.6331445596818,1188.6199882121252,1250.5326633270226,1314.3296067611848,1379.9616648194208,1447.3723465936723,1516.498154229812,1589.2595115276151,1663.457828592694,1739.2226839072202,1816.688335933549,1895.9940766806035,1977.2845748924879,2060.710207052003,2146.427373769196,2234.5987985041766,2325.3938049508715,2418.9885687844358,2515.5663388535154,2615.3176222867187,2718.440327391249,2825.1398576650017,2935.6291497393563,3050.128647639689,3168.8662054188126,3292.076910012436,3420.002816114971,3552.8925850094765,3691.001019638456,3834.5884888025485,3983.9202342489184,4139.2655555825,4300.896869416256,4469.088640977035,4786.243045960498,5618.8489392907595,6442.7772873082995,7235.053763877962,8160.722593143595,9073.76287523673,9918.12092100699,10689.437625611614,11388.567052676231,12019.455646565642,12587.655751867525,13099.359734631755,13560.811499456619,13977.972765790864,14356.353125427167,14700.941211117995,15016.19570841497,15306.069882108044,15574.053258357977,15903.527747639584,16295.516257185436,16653.570649414745,16982.517012341734,17286.636647343377,17569.71310385022,18051.60445857437,18573.942412885746,19068.87369541106,19536.227296464538,19976.20182415488,20389.290019647768,20807.61230869989,21280.39180517497,21728.88196854846,22152.938236734324,22552.70616718903,23092.101529876687,23674.86051254231,24227.884346184775,24751.31995931927,25245.58543322889,25711.317750796774,26149.32631587119,26560.552291165175,26946.033547024977,27362.609428515152,27905.998462363397,28473.793139988025,29042.73166732584,29612.938792119796,30184.541202974535,30757.667285213505,31332.446894208777,31909.011144175547,32487.492210616816,33068.02314477803,33650.737698628975,34235.77015903282,34823.25518989218,35413.32768118023,35994.446266769264,36565.861922515636
G_low_100,7.0,7.95224976491241,8.945429556168763,9.981073084273842,11.06075148709956,12.18607241604846,13.358678917584925,14.580248096283619,15.852489545571881,17.177143532502217,18.55597892319874,19.990790836093762,21.483398010723803,23.035639880704164,24.649373340562633,26.326469197400037,28.068808299870213,29.878277338744848,31.756764315356843,33.70615367650363,35.72832111693995,37.82512805339349,39.99841577708876,42.24999929504928,44.58166087394704,46.99514330395387,49.49214290389052,52.07430229292608,54.74320295810765,57.50035765104651,60.34720265109389,62.80548823286819,63.793449356684086,64.74288629106934,65.65502620930965,66.53108095219929,67.372244892872,68.17969306166115,68.9545795143281,69.69803592723297,70.41117040337133,71.095066473645,71.75078227825489,72.37934991368408,72.98177493136389,73.55903597477231,74.11208454239222,74.64184486464514,75.14921388360838,75.6350613250108,76.10022985267942,76.5455352962726,76.97176694377835,77.37968789087876,77.77003543987924,78.14352154147257,78.50083327315251,78.84263334860803,79.1695606529177,79.48223079882327,79.78123669979404,80.06714915599736,80.34051744966864,80.60186994672576,80.85171470179914,81.09054006415158,81.31881528224135,81.53699110493994,81.74550037765324,81.94475863181225,82.13516466639916,82.32655907964867,82.558083002084,82.8419948905959,83.19490357118929,83.63952719992658,84.20723612395098,84.94175796978654,85.90461771552975,87.18318433517382,88.90265581127782,91.24402276110254,94.47113716695334,98.97166233884546,105.31913928106601,114.36694701935924,125.34066232642698,136.82765185298342,153.1492894712605,176.56608278387026,210.41533306496447,259.56536755547336,330.9609365082572,434.14595429420945,474.1699357869518,519.2768821495096,581.5570418300344,668.2398965917299,789.4624423623424,930.8379872356982,1065.6509479825152,1259.5363025447498,1535.0924053654105,1918.2656816478366,2433.7162802628472,3097.0116292957823,3906.1587094023125,4837.385280944809,5411.736744703594,5841.044158484415,6287.578340418667,6749.812315313279,7226.149333683651,7714.960476138151,8214.618090312639,8718.995613776462,9214.049297075608,9587.84093006538,9944.534642552753,10311.196494011576,10687.731280405651,11074.017526376538,11469.908264847265,11875.232031163065,12289.79405374951,12713.37762043822,13145.745597414078,13537.954446971558,13880.285798231323,14084.362020072787,14284.422498159502,14483.713074011537,14682.835535244236,14882.382456340438,15082.94045132146,15285.093176417611,15489.424063949069,15696.518763729033,15906.967262252081,16121.365643021434,16340.317443914872,16564.43455985951,16794.337631729264,17030.655855845733,17274.026143419327,17525.091556500483,17760.06561238897,17794.391215205258,17825.235958875444,17852.94760901507,17877.84023217492,17900.19724807089,17920.274250375485,17938.301603419244,17954.486824686126,17969.016764601227,17982.059596029758,17993.7666263107,18004.273944674573,18013.703917649218
D_high_100,0.01,0.01,0.2151256954753204,0.49926623541026355,0.8176094253306543,1.1540416509562545,1.5025555539752713,1.8606794866296954,2.227157013828684,2.601129243486806,2.981848843978997,3.5089270379095843,4.0834992979145905,4.697475105250127,5.348974797803531,6.035419072163436,6.75357732627535,7.4996447272061335,8.269342703308116,9.058036201541574,9.860860305232352,10.672848777935032,11.489057726850229,12.304678708390544,13.115137029479309,13.916172531645092,14.703901612166783,15.474860515469517,16.226030947360655,16.95484979876542,17.659205224041457,18.337421535077436,19.397892672795546,20.905190266882293,22.440884315609434,23.998788377739142,25.572805028921195,27.157008782864814,28.745715604492187,30.333538905756136,31.915432483945594,33.48672128142729,35.043121127004454,36.58074878132123,38.0961236738947,39.58616270950996,41.048169457344656,42.47981893511817,43.879139077516086,45.24448984473132,46.57454079191658,47.86824778987597,49.124829465574685,50.34374382050069,51.52466538679353,52.66746319566264,53.772179759605656,54.83901120853885,55.868288669150715,56.86046093544447,57.816078445374025,58.735778552557235,59.62027206219707,60.470330985574805,61.28677745692338,62.07047374937285,62.822313322317854,63.54321283041945,64.23410502404005,64.89593247181911,65.52964203799728,65.87643468874663,66.20950229779957,66.52937077119732,66.8365999460901,67.13177778592845,67.41551953049337,67.6884715071962,67.9513199757658,68.20480610289147,68.4497490868466,69.97026127024985,74.0406178944021,78.19248724064587,82.43339468000318,86.77114887645646,91.21383109416239,95.76979828853574,100.44769170144072,105.25644706797269,110.20530453030544,115.3038172488648,120.56185809858394,125.98962401037578,131.5976375898426,137.3967456740082,143.3981144992459,149.61322116236528,156.05384106840756,162.73203107652358,169.66010808138083,176.8506228031191,184.31632860470077,192.07014521192335,200.12511727832157,208.49436781419416,217.19104658511122,226.2282736790791,235.61907854118184,245.37633487765427,271.50085419798194,310.1793335987011,348.55609177011644,385.92855664197185,421.7606020393945,455.6796535539126,487.4595808763589,516.9964458108441,544.2822835120774,569.3802260743735,592.402764600308,613.4938687566672,632.8149967069527,650.5346433904666,666.8208991659039,681.8364471374318,695.7354593036346,708.661920504828,720.7489907875954,736.9200777065332,753.0232736920573,768.1940040923205,782.5341072370882,796.1411836765543,809.108239920725,821.523634298805,833.4712503996328,845.0308389157503,868.9015129170639,892.1907987552541,914.5551400437248,935.9759152965573,956.8999374793163,977.1895015336112,996.51157057551,1015.5385459433016,1035.6917384743576,1055.2457929528214,1074.175835702103,1092.461824897997,1110.0885617483107,1127.0455678406208,1147.625568001682,1171.5061429639152,1195.4339022502834,1219.4033864488763,1243.420213717557,1267.4901639403067,1291.6191606546743,1315.8132543086308
D_low_100,0.01,0.01,0.012823703125949996,0.01839776782942337,0.02668088590858006,0.03728562924749632,0.04914729001695367,0.06270166321183929,0.07790812492530241,0.09476957729886812,0.11332282012157634,0.13363156944559118,0.15578139706925026,0.17987605730677073,0.20603480792842038,0.23439043458061126,0.26508776267625633,0.2982824952229456,0.33414025486107274,0.37283573757911337,0.41455190714918944,0.45947917548779726,0.507814526521952,0.5597605509309885,0.6155243672208034,0.6753164116100824,0.7393490856187401,0.8061372459939611,0.8774499230819564,0.9535593024911007,1.0346931289321588,1.1210776982517394,1.212936173769466,1.310486789244455,1.4138301785977683,1.5194213246000037,1.6309017533274892,1.74844639429759,1.8722187986019294,2.0023694053136243,2.139033838777287,2.282331263903074,2.420859710037598,2.538466664805665,2.658812270110649,2.7817899448566603,2.907282433520591,3.0351622866184647,3.1652924345401163,3.297526848496283,3.4317112809087735,3.5676840763299884,3.705277042932629,3.8443163737867714,3.984623606554798,4.126016609892199,4.268310584743342,4.411319068858026,4.5548549332122645,4.698731359575038,4.842762789196691,4.986765833476185,5.129777093378393,5.1728311915330885,5.214377524896243,5.254457614461239,5.293112708287811,5.330383702272194,5.366311069118255,5.400934794965494,5.434294323155418,5.470247843890311,5.504008520774974,5.535845623486707,5.566033860286067,5.594858265992605,5.622621254869153,5.649652448980163,5.676322242467346,5.703060553787941,5.730382931244978,5.758927232366843,5.7895056783897285,5.8231794731080155,5.86136680385634,5.906000574008144,5.959760652884142,6.026418250597627,6.111349328896139,6.222302482446843,6.370547446926204,6.5725849544271995,6.85266304323542,7.246399649180948,7.805803212557524,8.60580160209856,9.75186352080194,11.387283117027389,13.697356830747319,16.90682028002015,21.2678165090357,27.03883456621979,34.458938948612946,42.25648028079043,49.225674028608914,57.61651180242816,63.059229981396875,70.48016219734986,80.33140087951901,92.9921614870368,108.7005951775271,127.5139027516693,149.30729142394833,173.8053968982658,200.63058681999624,222.19176472106855,243.6093056831595,266.2992884540203,290.1631948298288,315.095664654117,340.9878189397284,366.0072519239784,391.30244761707473,417.1785150791092,443.14665705320886,460.1117697252282,477.5698294264483,495.51953086981655,513.9584151486814,532.8828813981186,552.2882069178615,572.1685753788447,592.5171126282653,613.3259295154094,634.5861710836016,656.2880714132907,678.4210133576953,700.9735923853159,723.9336837322517,747.2885120705515,771.024722915409,795.1284550222938,819.5854130633843,844.380939919156,869.5000879739083,890.0050127043316,902.45165254975,915.7515806609313,930.0263734095385,945.4058214172052,962.027216843958,980.0339463639554,999.5732476169323,1020.7930082142641,1043.8375343253053,1068.4473917444914,1086.628860024499,1106.0365568627474,1113.9199627181717,1120.8770635634626
