series,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19
S,17423.913599796582,17422.091168479645,17420.060306248535,17417.797279439383,17415.275677182515,17412.466115537274,17409.33591041908,17405.848716392604,17401.964128223273,17397.637241912136,17392.818171796327,17387.451520190745,17381.4757959921,17374.822778683614,17367.416824291933,17359.174110087646,17350.0018152242,17339.797235122318,17328.44682828262,17315.825195412923,17301.793992365263,17286.20078048009,17268.87782063368,17249.640820694858,17228.287650345654,17204.59704244376,17178.327306442683,17149.215086974436,17116.974209659624,17081.29466662721,17041.841806130626,16998.25580397825,16950.151509066247,16897.118770741952,16838.723371431275,16774.50870302545,16703.998338661982,16626.699661041435,16542.10871211109,16449.71642415415,16349.016375960384,16239.514186453616,16120.738608532121,15992.254314960162,15853.676273932317,15704.685494129244,15545.045779961238,15374.620982922002,15193.392074306661,15001.473212136063,14799.125849180666,14586.769850528868,14364.990579803309,14134.540991814438,13896.337948455179,13651.452255691122,13401.09229058113,13146.581521387505,12889.330680451223,12630.805778935875,12372.493503042802,12115.86575758069,11862.345194172776,11613.273467770261,11369.883719030702,11133.27841443061,10904.413237913634,10684.087270452832,10472.939267155252,10271.449485231004,10079.946255392197,9898.616333345495,9727.518012245702,9566.596006146605,9415.69720753373,9274.586556140332,9142.962410213928,9020.470967714115,8906.719430755466,8801.287733832913,8703.738760954515,8613.627057927488,8530.506105086251,8453.934255436136,8383.479466851211,8318.722968047116,8259.261999752947,8204.711767613913,8154.706734158316,8108.901365455223,8066.970435219528,8028.608976052564,7993.531954890603,7961.473737979975,7932.187400034302,7905.443922754352,7881.031319612736,7858.7537166741895,7838.430413152759,7819.894940296983,7802.994132933277
I,5.0,5.5724313169372435,6.2101857188140634,6.920666098263759,7.712101830565402,8.593638018165631,9.575433631821447,10.668769250340063,11.886165107084356,13.241510141449492,14.750202721897043,16.42930364700646,18.297701933899106,20.376293758910315,22.688174710864153,25.258845237435725,28.116428791523372,31.291901695524075,34.81933311134121,38.73613270320365,43.083302575063826,47.905688816472626,53.252226458764596,59.17616978289554,65.73529768637698,72.99208116667657,81.01379687608426,89.8725671253089,99.64530265879452,110.41352002650684,122.26300051646373,135.28325253972383,149.5667343167948,165.20778906189162,182.30124110709718,200.9405992361475,221.2158137905778,243.2105379634821,266.9988524029551,292.6414272591557,320.18111863813385,349.6380284853672,381.0040992855204,414.2373680360985,449.25606705491884,485.9328300942623,524.089336738703,563.4917995932624,603.8477583102881,644.804680903314,685.9508736328834,726.8191538764604,766.8936361329048,805.6198150885504,842.4179046756719,876.6991212708111,907.8843060630996,935.4239987409492,958.818839991994,977.6390315093429,991.5415495250801,1000.2839076059226,1003.733494112355,1001.871846986782,994.7936339796454,982.700530084826,965.8905740805949,944.7438980212471,919.7059268135141,891.2692270343841,859.9551501145947,826.2962846326473,790.820534574279,754.0374070298074,716.4268538852288,678.43079180732,640.4472397818931,602.8268723362327,565.8716912108243,529.8354653306715,494.92557187640216,461.30588193432806,429.10036429198203,398.39712286910185,369.2526307367499,341.695971856658,315.73294718666097,291.34994252903016,268.5174903523699,247.19348646737072,227.32604508622333,208.8559929816317,191.7190158981849,175.84747883426573,161.17194707137236,147.62243758348035,135.1294313292255,123.62467643546589,113.04181084803051,103.31683099179877,94.38843060755502
R,0.0,1.25,2.643107829234311,4.195654258937827,5.925820783503767,7.853846241145117,10.002255745686526,12.396114153641888,15.063306466226903,18.034847742997993,21.345225278360367,25.032775958834627,29.140101870586243,33.71452735406102,38.8086007937886,44.48064447150464,50.795355780863574,57.824462978744414,65.64743840262543,74.35227168046073,84.03630485626164,94.8071305000276,106.78355270414575,120.0966093188369,134.89065176456077,151.324476186155,169.57249647782416,189.82594569684522,212.29408747817246,237.2054131428711,264.80879314949783,295.37454327861377,329.19535641354474,366.5870399927434,407.88898725821633,453.46429753499064,503.69944734402753,559.003400791672,619.8060352825426,686.5557483832813,759.7161051980702,839.7613848576036,927.1708919789454,1022.4219168003256,1125.9812588093503,1238.29527557308,1359.7784830966457,1490.8008172813215,1631.6737671796373,1782.6357067572094,1943.8368769830379,2115.3245953912588,2297.029383860374,2488.7527928936,2690.1577466657377,2900.762222834656,3119.9370031523586,3346.9080796681333,3580.7640793533706,3820.468789351369,4064.878547228705,4312.763934609975,4562.834911511456,4813.768285039545,5064.23624678624,5312.934655281152,5558.609787802358,5800.082431322508,6036.268405827819,6266.194887531197,6489.012194289793,6704.000981818442,6910.575052976604,7108.2801866201735,7296.789538377625,7475.8962518489325,7645.503949800763,7805.615759746236,7956.322477830295,8097.790400633001,8230.24926696567,8353.98065993477,8469.307130418352,8576.582221491348,8676.181502208623,8768.49465989281,8853.918652856975,8932.85188965364,9005.689375285898,9072.818747873991,9134.617119490833,9191.448630762388,9243.662629007797,9291.592382982342,9335.554252690908,9375.847239458752,9412.752848854621,9446.535206686927,9477.441375795794,9505.701828507801,9531.53103625575
G,5.0,6.8224313169372435,8.853293548048374,11.116320357201586,13.637922614069169,16.447484259310748,19.577689377507973,23.064883403981952,26.94947157331126,31.276357884447485,36.09542800025741,41.46207960584108,47.43780380448534,54.09082111297133,61.496775504652746,69.73948970894035,78.91178457238694,89.11636467426848,100.46677151396663,113.08840438366438,127.11960743132548,142.71281931650023,160.03577916291036,179.27277910173245,200.62594945093778,224.31655735283164,250.58629335390845,279.69851282215416,311.939390136967,347.61893316937795,387.07179366596154,430.6577958183376,478.76209073033954,531.7948290546351,590.1902283653136,654.4048967711382,724.9152611346053,802.213938755154,886.8048876854975,979.197175642437,1079.897223836204,1189.3994133429708,1308.1749912644657,1436.659284836424,1575.2373258642688,1724.2281056673419,1883.8678198353482,2054.2926168745835,2235.521525489925,2427.440387660523,2629.7877506159207,2842.1437492677187,3063.923019993278,3294.37260798215,3532.575651341409,3777.461344105466,4027.8213092154574,4282.332078409082,4539.582919345364,4798.107820860711,5056.4200967537845,5313.047842215897,5566.56840562381,5815.640132026326,6059.029880765885,6295.635185365976,6524.500361882951,6744.826329343752,6955.974332641331,7157.46411456558,7348.9673444043865,7530.297266451088,7701.395587550882,7862.31759364998,8013.216392262853,8154.327043656252,8285.951189582654,8408.442632082468,8522.194169041117,8627.62586596367,8725.174838842067,8815.286541869094,8898.40749471033,8974.979344360447,9045.434132945371,9110.190631749467,9169.651600043635,9224.201832182669,9274.206865638267,9320.01223434136,9361.943164577056,9400.304623744021,9435.381644905983,9467.43986181661,9496.726199762285,9523.469677042236,9547.88228018385,9570.159883122396,9590.483186643827,9609.018659499603,9625.919466863308
