beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
1.0579660255206953,0.29660867668657903,0.8759478490278118,0.047704982279378264,0.04100589465148132,0.1098412561333292,0.42366811433112084,0.02354019297300782,0.0494005572085382,0.4438236188952178,0.06335084567301395,0.7901313953540696,0.0776196028428956,0.8300000000000001,0.0014857567583958415,0.011023528934892682,0.009499419979242585,0.9993321191838578,0.9995309633961393,2021-03-18,2021-04-20
