series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11
S,4928831.110807773,4928492.674146203,4928180.001181885,4927877.104348403,4927573.152032977,4927260.612325824,4926934.05681344,4926589.3872305835,4926223.33425937,4925833.132037667,4925416.306388779,4924970.536816521,4924493.566471005,4923983.14342343,4923436.982491519,4922852.740679095,4922228.001770128,4921560.267223858,4920846.951559318,4920085.3810927,4919272.795327393,4918406.350576891,4917483.125578654,4916500.12896694,4915454.308536882,4914342.562265257,4913161.751064664,4911908.713243527,4910580.28062862,4909173.296282504,4907684.633717857,4906111.217475799,4904450.044897911,4902698.208883285,4900852.921384286,4898911.53735958,4896871.578871885,4894730.758992618,4892487.005157451,4890138.481607067,4887683.610547038,4885121.091670247,4882449.919704875,4879669.399680223,4876779.15964095,4873779.160586363,4870669.703463796,4867451.433101961,5191648.129910645,5515437.891090741,5838801.039896503,6161708.360789673,6484121.438524948,6805992.916964038,7127266.625872527,7447877.565625485,7767751.764870493,8086806.040528917,8404947.697218835,8722074.207005551,9038072.911967115,9352820.792227343,9666184.341120653,9978019.586924786,10288172.296867747,10596478.393599277,10902764.606832122,11206849.373423506,11508543.988065843,11807653.99455207,12103980.7950836,12397323.443263454,12687480.57625952,12974252.43401669,13257442.908982228,13536861.568890575,13812325.597666169,14083661.605036307,14023184.472446058,13960597.02861508,13895881.029771904,13829125.488805462,13760481.150656113,13690133.5368054,13618286.45862001,13545151.608356647,13470941.792053148,13395866.423485933,13320128.477536246,13243922.424221529,13167432.84762631,13090833.559645478,13014287.08095803,12937944.399746118,12861944.942765422,12786416.709272817,12711476.52930614,12637230.41575923,12563773.985686315,12491192.930942
E,0.0,338.43666156914327,583.4222935743624,769.6346683406529,919.660050098887,1048.2677472322123,1165.169710169771,1276.8053509929553,1387.4972520077276,1500.2000233103308,1616.9856675358117,1739.3581062864178,1868.4568305450841,2005.1885120114798,2150.3117415199754,2304.4912056404773,2468.33187347905,2642.400045052179,2827.23570058131,3023.359027082779,3231.272986973382,3451.4631400816425,3684.3955103016056,3930.513019955758,4190.230846022992,4463.93094844259,4751.955959347326,5054.602588614229,5372.114685799354,5704.676094755694,6052.403440451181,6415.338994419412,6793.443773423213,7186.591033364886,7594.560325690258,8017.032285258079,8453.584315901826,8903.68733198864,9366.703700757964,9841.886510989672,10328.380268821347,10825.22309184823,11331.350438850766,11845.600375732094,12366.720339858692,12893.375326473935,13424.15738374585,13957.596268830355,14492.171087467157,15326.76657096406,16421.055332096366,17752.314253593668,19311.56454868646,21100.564080946737,23129.53323735517,25415.477718013375,27980.97381048952,30853.29427105496,34063.76960801152,37647.29678077899,41641.92334414415,46088.44929617445,51030.00142471598,56511.54621672657,62579.317911506594,69280.14847876132,76660.69643125022,84766.58143470355,93641.44138651172,103325.93750406777,113856.74035281003,125265.53498347777,137578.0858718015,150813.4018213573,164983.0373726322,180090.56087084324,196131.21080216678,213091.75215267754,230950.5343123891,247347.87128088746,262594.29586788535,276830.97766074765,290109.12027794437,302434.9100730657,313795.0062438411,324170.85525843385,333546.5005102433,341912.56897540716,349268.0011300103,355620.45421872265,360985.9399701948,365388.0399569849,368856.9106530344,371428.20973433595,373142.0247681621,374041.8533071324,374173.6626123809,373585.04363681213,372324.46498236177,370440.6267302011
I,312.2203984694103,283.9168873524017,271.10774261037193,268.818449708693,273.8501678019126,284.1568541995685,298.4421457235022,315.8982028520345,336.03640997885117,358.5775722036453,383.38067307779704,410.3966320000512,439.63826880688197,471.1607707732445,505.0489579976399,541.408940294129,580.3626000018238,622.0438809073538,666.596217652156,714.170669924247,764.9244751115272,819.0198302835129,876.6227777899502,937.9021103867707,1003.0282394043837,1072.1719881228723,1145.5032855068168,1223.1897449192945,1305.3951197648585,1392.277634091731,1483.9881915687604,1580.6684712727354,1682.4489235508063,1789.4466839253778,1901.763427569899,2019.4831912307093,2142.6701934886687,2271.36668780374,2405.590885710715,2545.33498967759,2690.563376352403,2841.2109710838567,2997.1818536120563,3158.3481326356236,3324.5491235655136,3495.590859221313,3671.245957612471,3851.2538644248866,4035.3214805967796,4223.124177646433,4425.7844226322695,4651.875862211774,4908.32687822948,5201.094780692421,5535.6639874678785,5917.4121691167775,6351.8791308887685,6844.964916314809,7403.076560116852,8033.237138067317,8743.166163083673,9541.336807162565,10437.01272624144,11440.265286451184,12561.970621464287,13813.78510771716,15208.097467416688,16757.95575346687,18476.967894698733,20379.17523646096,22478.89953852684,24790.565108353294,27328.49905371986,30106.71392278427,33138.678146859886,36437.08060628772,40013.59621867338,43878.65964883297,48041.254045244306,52508.72114002101,57197.59497946994,62043.83862862786,66994.61305680616,72003.8252398899,77029.79691876995,82034.11843552008,86981.15329605006,91837.88598119628,96573.93584801813,101161.63585531218,105576.11955770073,109795.38637390254,113800.33096432107,117574.73193778055,121105.20056573693,124381.09322062475,127394.3927905437,130139.56492455593,132613.39499107897,134814.81131687484
A,1322.4026503898906,1229.7262717494236,1198.3035675623319,1208.721477096867,1248.5382743439923,1309.8386091555392,1387.651514223645,1478.9257814452235,1581.865927968223,1695.5016915441206,1819.4088609041805,1953.5282024268843,2098.0479668447438,2253.3275805470303,2419.8479793296224,2598.179133445181,2788.958614281759,2992.877194520888,3210.668863070643,3443.103537875002,3690.981345419105,3955.1277167352255,4236.388798291131,4535.626839318233,4853.715325487303,5191.533702266916,5549.961582763052,5929.872372767256,6332.126275597079,6757.562664597332,7206.991834073934,7681.186161250984,8180.870733250299,8706.713514319265,9259.315149477769,9839.198521075621,10446.798193927389,11082.449902079128,11746.380245148799,12438.696773838084,13159.37865194072,13908.268085356833,14685.062706780902,15489.309097551164,16320.397615523481,17177.558679881404,18059.860640867784,18966.209335099622,19895.34939618861,20845.867356787123,21864.808086959874,22989.394532105365,24250.564406216676,25675.634492546895,27290.29158531867,29120.07595094431,31191.489454483446,33532.829485075075,36174.82300673637,39151.112829950696,42498.630312416855,46257.87465516897,50473.108204469936,55192.46919624217,60467.99778833484,66355.56772793284,72914.71439889463,80208.35014242942,88302.35950928566,97265.0703135863,107166.60078036578,118078.08838644775,130070.8117776624,143215.22293178752,157579.91203130534,173230.53184837484,190228.71144471256,208630.99039687088,228487.80447195016,249842.55175781978,272353.7938660546,295754.2649579918,319818.2707816653,344344.21884718095,369145.6455787522,394046.9965767846,418882.0186680752,443493.52823913365,467733.8408427001,491465.4505956981,514561.7272122455,536907.505570006,558399.5070046055,578946.5700981722,598469.6915702155,616901.8909656848,634187.9198060777,650283.8389878266,665156.4889126288,678782.8760429666
IH,0.0,14.873080413652188,27.21317945185816,37.96015651114409,47.74203898149288,56.98444778491374,65.98163512450147,74.94266063315136,84.02144885751187,93.33638769670293,102.98313510686472,113.0430119690981,123.58852359625772,134.68701064795994,146.40307875195253,158.80022796397665,171.94195499819028,185.89250484089536,200.71738571248673,216.4837205565877,233.26048165110228,251.1186375850357,270.13123050590826,290.3733941279377,311.9223181498521,334.8571615904927,359.2589155482333,385.21021466630106,412.79509591059576,442.09870299411335,473.2069348209409,506.20603661509625,541.1821329076424,578.2207022532336,617.4059944134141,658.8203917584353,702.5437177800604,748.6524968490938,797.2191706628597,848.3112781742043,901.9906071348117,958.3123266778458,1017.3241115618224,1079.0652697520607,1143.5658858821848,1210.8459937735113,1280.9147915579517,1353.7699130211531,1429.3967685373489,1507.7679683969523,1588.8428404351084,1673.113787358444,1761.4424083192287,1854.9517162839788,1954.95905690949,2062.938102231764,2180.5013135638796,2309.3966098873516,2451.513738577357,2608.8971294654934,2783.7629197751185,2978.518452737727,3195.7829489161354,3438.40828517886,3709.498939142105,4012.430204777698,4350.863788799194,4728.75988308784,5150.384797319371,5620.313245945767,6143.42442892857,6724.891136176861,7370.161246916141,8084.9311874472905,8875.111148841343,9746.782139889527,10706.145245708867,11759.463761556655,12912.999156262204,14172.942072581936,15545.339777490219,17031.781824241647,18630.68065756511,20338.058112099756,22148.05719027874,24053.302022868924,26045.174557970655,28114.04560971487,30249.480253241476,32440.427521335314,34675.3987411545,36942.63580980005,39230.2691751978,41526.46463260098,43819.55789017886,46098.17597283065,48351.34478455971,50568.58245407729,52739.97839707881,54856.258314157974
IN,13.430430703356448,26.68621835057796,38.55213388781251,49.71275414546363,60.629770987428664,71.62127174402947,82.91319518889979,94.67277790898984,107.03033190837759,120.09345645136557,133.9563418213014,148.7058875504203,164.42575192542728,181.1990568360531,199.1102172221506,218.24619894102943,238.69740139205908,260.5582913373073,283.9278688450587,308.91001659815004,335.61376440070717,364.1534879864888,394.64905284790905,427.22590825783425,462.0151329718094,499.15343164927367,538.783079417302,581.051810965087,626.1126499427369,674.1236741466373,725.2477119476422,779.6519656243636,837.5075576831032,898.988996867515,964.273561376842,1033.540597812915,1106.9707355513992,1184.7450175656597,1267.0439501998399,1354.0464759627162,1445.9288750605608,1542.8636030647506,1645.0180737724,1752.5533979166876,1865.6230898669357,1984.371755776527,2108.9337777417113,2239.432009383493,2375.9764988223346,2518.6632552544183,2667.5730752419786,2823.2641472547543,2986.656204172459,3158.9550494398213,3341.6070656427296,3536.275744264568,3744.834270675599,3969.3697717354535,4212.196029759299,4475.872343860958,4763.226836906025,5077.382917699836,5421.787860524516,5800.242597094358,6216.93186211268,6676.453820249208,7183.848252907517,7744.622318134273,8364.772834752037,9050.803998586583,9809.739428559702,10649.127474622743,11577.038805576463,12602.055435952083,13733.250545655506,14980.158687424842,16352.736254293437,17861.31237769068,19516.53072997844,21329.28299607576,23310.6350414735,25467.9184760618,27805.614968706803,30325.87499409979,33028.83833183109,35912.85011746944,38974.62478098499,42209.38654172714,45611.00152993356,49172.10878816904,52884.25295572886,56738.01896980209,60723.167822614996,64828.77181695421,69043.34757710069,73354.98512404888,77751.4715057517,82220.40771868553,86749.31792528872,91325.75023781166
D,3018.0,3018.0,3018.049833497237,3018.1410135262095,3018.2682021987644,3018.4281658849345,3018.6190970331745,3018.8401740085033,3019.0912756476882,3019.372796524537,3019.6855278813937,3020.030581470568,3020.4093415167695,3020.8234351798087,3021.2747152499974,3021.7652509841946,3022.2973244014956,3022.873430272037,3023.4962786241426,3024.168798976897,3024.894145750409,3025.675704462161,3026.517098415816,3027.4221956488477,3028.3951159405115,3029.4402377005895,3030.5622045677633,3031.765931548149,3033.0566105221324,3034.4397149429656,3035.9210035450187,3037.5065228741087,3039.2026084478734,3041.0158843513805,3042.9532610727288,3045.0219313858743,3047.2293640937805,3049.5832954546822,3052.091718128105,3054.762867495528,3057.6052052333284,3060.6274000429016,3063.838305474429,3067.246934816349,3070.8624330617185,3074.69404600467,3078.751086564326,3083.042898478919,3087.578817558482,3092.3681307292886,3097.420033146105,3102.7435836882155,3108.3494910712675,3114.251350870778,3120.466521410935,3127.0167748924964,3133.9288211773687,3141.234772813665,3148.972598897928,3157.1866002829993,3165.927927854499,3175.2551578507755,3185.23493251459,3195.942670005801,3207.4633439357335,3219.8923297270653,3233.3363120066306,3247.914244255214,3263.7583489070166,3281.015143022876,3299.8464716262074,3320.430527907117,3342.9628369200223,3367.6571772933694,3394.7464140073494,3424.483214630603,3457.140621659249,3493.0124548426343,3532.413519623602,3575.679601018892,3623.167226310471,3675.253184653011,3732.319591132027,3794.743241596602,3862.8876027207566,3937.0965168193393,4017.6891127417393,4104.955643835192,4199.154100056025,4300.507508273918,4409.201868170582,4525.384685670524,4649.164070193152,4780.608361233015,4919.74624679397,5066.567332696594,5221.023118659195,5383.028334775542,5552.462590754835,5729.172290066419
R,0.0,92.85102169660183,180.51435486687643,267.07141960298696,355.3237499459085,447.2548655102968,544.330176432008,647.69210891179,758.2873815976393,876.950321939474,1004.4576922303834,1141.5650491120712,1289.0311330963073,1447.6344979113192,1618.1851057463616,1801.5326509732224,1998.5727486545152,2210.251716547187,2437.5704135316337,2681.587423621517,2943.421760636125,3224.255193311248,3525.3342405293083,3847.9718527007435,4193.548772477683,4563.514552306022,4959.388195521544,5382.758380328119,5835.283221179681,6318.689519304209,6834.771453071866,7385.388659481148,7972.4636601626335,8597.97858897027,9263.971183449412,9972.530009234608,10725.788894708532,11525.920562977943,12375.129459277712,13275.64378413156,14229.706755755855,15239.567139015826,16307.469092410116,17435.641398710064,18626.28615862861,19881.567039842834,21203.597185450883,22594.42689613631,24056.031208606986,25590.297498989847,27199.013243581634,28887.260855797795,30662.77623112608,32535.541139038713,34517.553128312386,36622.72925108336,38866.91054534705,41267.94274240783,43845.815218357566,46622.84503242043,49623.89627016776,52876.62710841315,56411.75828560159,60263.357208239344,64469.13193156774,69070.72887845513,74114.02754458714,79649.42470948871,85732.09995284077,92422.25367750404,99785.30846791362,107892.06455297567,116818.80046238488,126647.31070227639,137464.8734351439,149364.14269973326,162442.96158546308,176804.09489115133,192554.88203842327,209806.8132564439,228675.03418934156,249251.36718214295,271609.1207299949,295805.72340659396,321884.20023372327,349874.06343538384,379791.9377407123,411642.0962429786,445416.99947971996,481097.88201088493,518655.40278842003,558050.3597082803,599234.4600719282,642151.1343927289,686736.3793363133,732919.6155240884,780624.5467958108,829770.0089039605,880270.7972344159,932038.4648458433
G,267897.0,267897.0,267909.9285867351,267932.21584630886,267961.61658710876,267996.748433255,268036.79320981336,268081.3037471446,268130.07886697823,268183.0825175996,268240.39151607343,268302.16183184006,268368.6068855061,268439.9836272647,268516.5836429886,268598.7274974068,268686.76114687684,268781.0536581234,268881.99573104444,268989.99869327096,269105.49374404864,269228.93129624275,269360.7803115434,269501.527554175,269651.67670839577,269811.7473186,269982.2735203975,270163.8025382554,270356.8929312268,270562.11257363844,270780.0363628187,271011.24365127506,271256.3154063261,271515.8311060953,271790.3653869669,272080.484463991,272386.74235218024,272709.67692299123,273049.8058363307,273407.6223939568,273783.5913649433,274178.14483772416,274591.67815595504,275024.54599685373,275477.058650704,275949.4785587635,276442.01716390025,276954.83212394797,277488.0249321334,278041.63898214616,278627.1353348831,279254.4345085554,279932.58897773153,280670.30821920023,281476.3688617294,282359.9379621184,283330.8322102995,284399.73073082016,285578.35449219745,286879.6213167177,288317.7821220965,289908.5412770729,291669.1617472334,293618.5539804872,295777.34618523705,298167.93275966594,300814.49712557945,303743.0051021935,306981.16522123775,310558.3530216117,314505.4973375149,318854.92785193113,323640.1846454554,328895.7920249707,334657.0004508585,340959.5017774028,347839.12417290424,355331.51391152624,363471.8116779237,372294.33108385757,381743.24360051064,391774.5833334089,402349.77719406487,413432.20811855246,424985.49536725116,436972.74856982107,449356.3685942164,462098.14675157954,475159.51629505935,488501.8700030323,502086.8931675506,515876.8827431905,529835.0365219398,543925.7043003803,558114.5980305849,572368.9610459727,586657.6983258353,600951.4708404372,615222.7575775107,629445.8890692424
H,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9825683.726432605,9498160.935551519,9170638.144670432,8843115.353789346,8515592.56290826,8188069.772027173,7860546.981146086,7533024.190264999,7205501.399383912,6877978.608502825,6550455.817621738,6222933.026740651,5895410.235859564,5567887.4449784765,5240364.654097389,4912841.863216302,4585319.072335215,4257796.281454128,3930273.490573041,3602750.699691954,3275227.908810867,2947705.11792978,2620182.327048693,2292659.536167606,1965136.745286519,1637613.954405432,1310091.1635243453,982568.3726432584,655045.5817621716,327522.79088108474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
