series,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,2564.0067245091777,2559.410699069337,2553.631910909923,2546.374119622741,2537.2716289219975,2525.875761291004,2511.6403352366856,2493.9071637888064,2471.8934040111417,2444.6837483524255,2411.2319907544625,2370.3783414051973,2320.8906866918555,2261.5390756618913,2191.2117796708767,2109.0764784208777,2014.7795380480184,1908.6592143030323,1791.9275325577482,1666.7586196381512,1536.2214543523587,1404.0243898835993,1274.0970121359,1150.1004764945455,1034.9944219771594,930.7707563041607,838.399151192985,757.9535682398529,688.8425000806201,630.0613752225738,580.410545015057
I,10.0,12.596025439840737,15.855608511286473,19.942278096211176,25.056313177712404,31.440918173163205,39.38816059284889,49.24369992215819,61.408719715391086,76.33663143102929,94.52106274278623,116.4704995434943,142.66405434813734,173.48285450847425,209.11357959779403,249.426164928234,293.8378723154464,341.1906215973432,389.6841790231585,436.9162561381237,480.0701701962914,516.2532006257925,542.9299382483333,558.3404862400212,561.7784435094031,553.6464204805211,535.2887414955926,508.67657614960615,476.0523290789177,439.6229881211804,401.34922070446123
R,0.0,2.0,4.519205087968148,7.690326790225443,11.67878240946768,16.69004504501016,22.9782286796428,30.85586079821258,40.70460078264422,52.98634472572244,68.2536710119283,87.15788356048554,110.4519834691844,138.98479433881187,173.68136524050672,215.50408116006554,265.3893141457123,324.15688860880164,392.39501292827026,470.33184873290196,557.7150999605267,653.729133999785,756.9797741249434,865.5657617746101,977.2338590226143,1089.5895477244949,1200.3188318205991,1307.3765801197176,1409.1118953496389,1504.3223611654225,1592.2469587896587
G,10.0,14.596025439840737,20.374813599254622,27.632604886436617,36.73509558718008,48.13096321817336,62.36638927249169,80.09956072037076,102.11332049803529,129.3229761567517,162.7747337547145,203.62838310397981,253.1160378173217,312.4676488472861,382.79494483830075,464.9302460882995,559.2271864611587,665.3475102061448,782.0791919514287,907.2481048710256,1037.7852701568181,1169.9823346255776,1299.9097123732768,1423.9062480146313,1539.0123025320174,1643.235968205016,1735.6075733161917,1816.0531562693238,1885.1642244285567,1943.945349286603,1993.59617949412
