series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11
S,1799506.184975583,1799129.7860366956,1798843.4069108865,1798589.790123173,1798341.6924741569,1798085.7077382507,1797814.8081977814,1797524.8853241028,1797213.1400893882,1796877.3323189379,1796515.430011498,1796125.445321759,1795705.357991675,1795253.080090811,1794766.4406437557,1794243.180243734,1793680.9511248241,1793077.320671543,1792429.7775118398,1791735.7398791988,1790992.5661727998,1790197.567745474,1789348.023978987,1788441.1996980102,1787474.364943368,1786444.8170790502,1785349.9051498722,1784187.0563400371,1782953.804309473,1781647.819107078,1780266.9382808337,1778809.1987274121,1777272.8687521783,1775656.4797482688,1773958.856854741,1772179.1479223182,1770316.850104243,1768371.8334015906,1766344.360528431,1764235.1025226042,1762045.1496113348,1759776.016944929,1757429.6449325585,1755008.3940468316,1752515.0341029572,1749952.7281578982,1747325.0113091285,1744635.764795938,1741889.18591391,1739089.7543414503,1736242.1955434487,1733351.4419599164,1730422.592706623,1727460.8725112972,1724471.5905847952,1758643.945732412,1792710.9699723523,1826676.9949481413,1860541.4114671594,1894300.8458945705,1927950.338736976,1961483.9797872966,1994895.2492790062,2028177.2011796655,2061322.5625823005,2094323.7892425396,2127173.098901078,2159862.4940781714,2192383.780663075,2224728.5857363576,2256888.376510253,2288854.481431248,2320618.1140256296,2352170.399803266,2383502.406371656,2414605.1768004484,2445469.766189599,2476087.2813185286,2506448.923182548,2536546.032153745,2566370.1354359407,2595912.996417851,2625166.6654665754,2654123.5316465953,2682776.374799501,2673934.5717304605,2664960.8672896535,2655854.629810578,2646627.616977475,2637297.758409725,2627886.0010612262,2618414.6445390973,2608906.411824217,2599383.8914889856,2589869.175098703,2580383.6039233385,2570947.5827580797,2561580.439709302,2552300.320899843,2543124.113833959
E,0.0,376.39893888741835,582.5465883909901,711.990409673017,808.3234393409697,892.0096478859255,972.7724915299794,1055.3436300111823,1142.1366432992293,1234.491790569283,1333.2554740346388,1439.049524739782,1552.3956398039413,1673.7719861635906,1803.6378518546294,1942.443056539181,2090.6298975244217,2248.6312436075664,2416.8664518207975,2595.735885433787,2785.6144024178866,2986.8440040816695,3199.7257633646677,3424.5111349702015,3661.392758514079,3910.4948882664667,4171.863612201167,4445.457055001572,4731.135791577848,5028.653727083711,5337.649724042343,5657.640274698234,5988.0135249056575,6328.024952778115,6676.794989388498,7033.308839033654,7396.4187127015775,7764.8486310044555,8137.201883489484,8511.971152346274,8887.551223350489,9262.254119318408,9634.326405697437,10001.968338587472,10363.354456666793,10716.655163845931,11060.058811858504,11391.793773281132,11710.149996395985,12013.499553465417,12300.315731899227,12569.190271058578,12818.84841294333,13048.161509179206,13256.1570057899,13442.02570749489,13693.606394514576,13992.56055707634,14329.399474421694,14699.421440327913,15100.512801328861,15531.961154345709,15993.815508327745,16486.540691613976,17010.829326395775,17567.497736083427,18157.426255255632,18781.52279083826,19440.698355469973,20135.848583187726,20867.83806710925,21637.48587338472,22445.551399968943,23292.7201914406,24179.58956720113,25106.65406263058,26074.290769902174,27082.744722480787,28132.114507728653,29222.338321799813,30353.180702940983,31524.220194452646,32734.838197035893,33984.209271806576,35271.29314954771,36594.82868851928,37768.146817126326,38823.8988580256,39775.38697652881,40626.90597408948,41378.81785740786,42030.05481627173,42579.35327624956,43025.853409134914,43369.37567087058,43610.52908351813,43750.729327565634,43792.16701233433,43737.747790419955,43591.01657737986
I,710.6665807883026,535.6067382201867,470.8582029923267,458.8573504572063,472.918851096514,500.7123277368984,536.5976563650338,578.0597252455777,624.0475921601727,674.2000276727367,728.4840254789283,787.0257954412942,850.0314568556615,917.7494799645698,990.4524832834475,1068.4279151632038,1151.9727105920292,1241.3896115682633,1336.9840536276456,1439.061090443338,1547.922097439921,1663.861125081195,1787.1608382160402,1918.088014865983,2056.8886026342147,2203.7823512096197,2358.957058732747,2522.5624895325045,2694.7040413216555,2875.436261144376,3064.756330604817,3262.5976613052526,3468.82375992205,3683.2225377529257,3905.5012506284784,4135.282260571801,4372.099809413116,4615.397985847467,4864.530050610753,5118.759259398672,5377.26129019053,5639.128341592292,5903.374922999912,6168.945307567309,6434.722567257306,6699.539057999897,6962.188174598457,7221.4371518449425,7476.04065242097,7724.754855281508,7966.351741556979,8199.633269220103,8423.445132908126,8636.689820860678,8838.338705907358,9027.44294037511,9203.142963934224,9380.470473123849,9567.480892152504,9768.551568562034,9986.142299113912,10221.729659880504,10476.299332796152,10750.602943164015,11045.289940437875,11360.973429366413,11698.261203939644,12057.76848180848,12440.120997357659,12845.952965479066,13275.902247419883,13730.603911659793,14210.682795140783,14716.74537264622,15249.37109690836,15809.103306508356,16396.439774647475,17011.82296934313,17655.630103932708,18328.163070257004,19029.638362373043,19760.17711422706,20519.79538916308,21308.394871541394,22125.75412036344,22971.520551032278,23845.203313709775,24713.111409066056,25555.681377011308,26360.54334312785,27119.141164156557,27825.090967207194,28473.39082312998,29060.045385124904,29581.890005476802,30036.507540903607,30422.184980098773,30737.88398483136,30983.213023872773,31158.39568145101
A,137.95842790305616,111.99029631355626,103.95317791061451,104.57233547133166,109.56044047038714,116.94776260203207,125.84445530862479,135.86510683921415,146.86081376339325,158.79433644637282,171.68188764250948,185.56595791706755,200.50258748352962,216.5553458872717,233.79240633797144,252.28502496223223,272.1066324028233,293.33216384114365,316.03744907845055,340.2985759299395,366.19118348576217,393.78966276463547,423.1662530899038,454.39002885506886,487.5257758904124,522.632760643238,559.763399408285,598.9618391210973,640.2624658050609,683.6883615846125,729.2497361112571,776.9423631075629,826.746057284981,878.6232308693636,932.5175720903387,988.3528899731139,1046.0321703487339,1105.4368869472037,1166.4266085960633,1228.8389388369244,1292.4898177151945,1357.1742072235702,1422.6671721284938,1488.7253570249595,1555.0888488809683,1621.4834025445505,1687.6229952230847,1753.212665335776,1817.9515818796376,1881.5362829638452,1943.664016789311,2004.0361152983128,2062.361330087166,2118.3590619318325,2171.762419272666,2222.3210469884966,2269.8036744288543,2317.0663562835934,2365.792080812674,2417.0182412234813,2471.424036859582,2529.4875779013205,2591.5722928789833,2657.9748998597856,2728.9523724531387,2804.7373144939966,2885.546833703336,2971.587676663582,3063.059134550064,3160.154554093286,3263.061923611198,3371.9638060004386,3487.036782369625,3608.450510376031,3736.366468267583,3870.9364373235835,4012.300765454354,4160.586449675568,4315.905073064511,4478.350631493754,4647.997286215796,4824.897079764054,5009.077654289835,5200.540013091398,5399.256367473582,5605.168112000725,5818.18397149669,6031.76138756884,6241.7207527979635,6445.130140995647,6639.758330676018,6823.8066309488595,6995.777919533702,7154.4130943971995,7298.660261458369,7427.659304743602,7540.73311311675,7637.381085350958,7717.272758255886,7780.240559035814
IH,0.0,142.10309312465793,224.78519406675417,280.31371964469344,323.9015506885748,362.81172607331104,400.5937821771932,439.05958122608786,479.206751875429,521.6513642634022,566.8314034660011,615.102999135071,666.7863265410717,722.1877628229042,781.6107262017241,845.3610130163563,913.7493544462615,987.0924655202858,1065.7131781134622,1149.939928529864,1240.1057181809044,1336.5465937051822,1439.5996590501513,1549.600617164189,1666.8808340295245,1791.7639186515821,1924.5618174112128,2065.5704290118697,2215.064756682286,2373.2936270468585,2540.474019876696,2716.785069438184,2902.361815903149,3097.288803681672,3301.5936418550164,3515.2406592667444,3738.124802322319,3970.065936142446,4210.803718402882,4459.993219026358,4717.201457057543,4981.905017941361,5253.48889970015,5531.246715149646,5814.3823496464,6102.013140623312,6393.174607396057,6686.826718765017,6981.861643382592,7277.112885437562,7571.3656677035,7863.368387121652,8151.84493639072,8435.507659813038,8713.070693870817,8983.263433278315,9244.843861785195,9496.611493616558,9740.57781316932,9980.019429393815,10218.525240374578,10459.559346511827,10706.285891212632,10961.522442215617,11227.752739618487,11507.16362405896,11801.688783242982,12113.05118731693,12442.800779242425,12792.346307610404,13162.98128271175,13555.904506153538,13972.235785480363,14413.0274612369,14879.27232764662,15371.908460731702,15891.82139882134,16439.844058556468,17016.754717780157,17623.273355536152,18260.056608001778,18927.69157627472,19626.688706077894,20357.473949203893,21120.38041051698,21915.63968128267,22743.373058316934,23603.582847854952,24489.53419280504,25391.737574126648,26299.860534162293,27203.6350962623,28093.281047207103,28959.698458590276,29794.55207243574,30590.306018318042,31340.23592991776,32038.43030703652,32679.785753060416,33259.99745870342
IN,32.956749443457966,61.824604098169885,78.99256864222923,91.02785373932561,101.01340639231702,110.41216032451977,119.93373118086724,129.93813617926895,140.6240888937024,152.1169119668889,164.5096276429833,177.88218638676594,192.31047223698695,207.87051307528608,224.64042678034724,242.70128178719327,262.1374187410552,283.036484456416,305.4892910222374,329.5895480023031,355.4334852411809,383.11936960010235,412.7469125365443,444.4165628740542,478.2286785759599,514.2825720197242,552.675424808182,593.501070397099,636.8486456988894,682.8011162997253,731.4336839565997,782.8120895551183,836.9908296089574,894.0113095320414,953.8999621400525,1016.666364927993,1082.3013943837443,1150.7754596714474,1222.0368611826348,1296.0103214449105,1372.5957364609862,1451.667194532955,1533.0723068778475,1616.6318898081802,1702.1400319709421,1789.3645722395759,1878.0480045577306,1967.9088156473383,2058.643250393517,2149.927488331811,2241.4202034425057,2332.7654688554767,2423.5959585145724,2513.5363897200214,2602.207144067635,2689.227999855998,2774.2219066644534,2856.8187325456565,2937.3913534576945,3016.6399488078014,3095.380824734517,3174.443081134777,3254.6214280736467,3336.6576875493042,3421.2365009965115,3508.9876852483,3600.4913490780386,3696.283814120974,3796.8633917471566,3902.695586645816,4014.217560379946,4131.841816973344,4255.959132621785,4386.9407769506515,4525.140081631623,4670.893412785951,4824.520601102264,4986.324880295048,5156.592381520758,5335.591229118858,5523.570281700167,5720.757562144535,5927.358420389246,6143.5534738391325,6369.496371636156,6605.311430704673,6851.091193247836,7106.893957019746,7371.208386355858,7641.80341066937,7916.151119243026,8191.64044930658,8465.688240363314,8735.799859233923,8999.604896275345,9254.880276338758,9499.56664428188,9731.780706182666,9949.824673257664,10152.193241814555
D,5615.0,5615.0,5615.746479626267,5616.927295356365,5618.399807150983,5620.101289526832,5622.007170361156,5624.111523547487,5626.417940845631,5628.935254643514,5631.67553359786,5634.653147138223,5637.884335473492,5641.387020720459,5645.180734421072,5649.2866019989815,5653.727355251997,5658.527358275226,5663.712638894741,5669.310920799891,5675.351652983851,5681.866033724507,5688.887026581306,5696.449365949379,5704.58954969998,5713.345816398032,5722.758104554068,5732.867991359475,5743.718608386677,5755.354531823435,5767.821644964914,5781.166970919462,5795.438473802952,5810.684827108758,5826.955148449226,5844.2987004695515,5862.764558431316,5882.401245740636,5903.2563395398,5925.376049370738,5948.804772828366,5973.584633021842,5999.755003519176,6027.35202723072,6056.408136354905,6086.9515810322755,6119.005974701889,6152.589864303791,6187.716333405739,6224.392646043259,6262.619938550238,6302.392965932538,6343.699908418775,6386.522242737448,6430.834681452234,6476.605182376455,6523.795028725873,6572.3589792993225,6622.245486641827,6673.41356979691,6725.839460113413,6779.518241726851,6834.463195986573,6890.704225756184,6948.2860348221,7007.2663742685745,7067.714482839603,7129.709757105054,7193.340644543421,7258.703734615309,7325.903017057412,7395.049276525922,7466.259595083766,7539.656937238079,7615.369795530325,7693.531877734404,7774.281819417292,7857.762907954078,7944.122806101756,8033.513264976982,8126.089817807522,8222.011447186793,8321.440219800179,8424.540883747834,8531.480424690877,8642.427578118597,8757.552296088883,8877.025167842106,9001.016794733488,9129.662399341518,9263.0473549946,9401.202757742856,9544.105765082337,9691.68215821778,9843.809915656553,10000.323230087419,10161.016707631281,10325.64963074123,10493.950228257367,10665.61992044361
R,0.0,30.057026378245947,82.47761120205104,149.28764620276348,226.9567644212567,314.06408131759883,410.2092490135351,515.5037065661505,630.332813492016,755.2447292177226,890.8987703568683,1038.0418012006066,1197.4979236480972,1370.1645342725424,1557.0114610827256,1759.0815965164315,1977.4922399348666,2213.4367349056192,2468.186159320424,2743.090905379511,3039.582021168241,3359.172199286339,3703.4563018919143,4074.1113110283877,4472.895591005481,4901.647347478647,5362.282166729764,5856.7895192568685,6387.228114772364,6955.720001656966,7564.443313327518,8215.623577281754,8911.52352011162,9654.431323725988,10446.647314425005,11290.469097156587,12188.175181873736,13142.007186773384,14154.150743465012,15226.715270689452,16361.71282477954,17561.036275157887,18826.437090235842,20159.503051517346,21561.63623998267,23034.031657533604,24577.656856253172,26193.23294860135,27881.217361928928,29641.78868074356,31474.8338903268,33379.93829631418,35356.37834783157,37403.11753817786,39518.805498561516,41701.78033891322,43950.07422726593,46261.42213756175,48633.85075781016,51066.08488091984,53557.67722207822,56109.007420758535,58721.22498925126,61396.1734956857,64136.313716462646,66944.65345540484,69824.68670030395,72780.34237139358,75815.94183940983,78936.1639853833,82146.01649280707,85450.81212738118,88856.14888100963,92367.89299212734,95992.16398441722,99735.32098307289,103603.94967026917,107604.84933035662,111745.0195124909,116031.64590621684,120472.08508614199,125073.84783719823,129844.58082374472,134792.04641522805,139924.1005293,145248.66840091097,150773.71823338987,156507.23273507442,162455.97071532212,168624.59492095417,175015.3587511631,181628.0609161929,188460.12727724676,195506.75231934502,202761.0682521536,210214.32679578167,217856.08671233786,225674.4037372505,233656.02104606293,241786.5589002423
G,173276.0,173276.0,173343.18848531874,173447.17502422153,173574.26772360268,173718.55619502475,173877.78293808707,174051.42612225446,174239.80853427938,174443.6837931128,174664.0447585075,174902.0353758777,175158.91058958502,175436.01846869368,175734.7924366854,176056.7479015118,176403.4805654575,176776.66508237438,177178.05337466067,177609.47222136494,178072.81986773532,178570.06147243734,179103.2232425284,179674.3851276051,180285.67196278035,180939.2429699907,181637.27955098086,182381.9713343549,183175.50047383102,184020.02423527677,184917.65595579616,185870.44450823058,186880.35245764954,187949.2331510855,189078.80703589265,190270.63755339297,191526.10700043867,192846.39278965615,194232.44456702983,195684.96266099816,197204.37833866567,198790.83633096155,200444.18005917114,202163.93995057393,203949.3251720681,205799.21903952374,207712.17827971283,209686.43623405637,211719.9100024804,213810.21143488804,215954.66179056803,218150.30980544133,220393.95283613558,222682.16069065826,225011.30170945972,227377.57062881184,229777.01774088852,232221.3728576112,234719.09230480096,237276.93863948868,239900.83514822152,242596.32782324468,245368.83549044115,248223.7857239574,251166.6890713726,254203.17971567268,257339.037556337,260580.19963554846,263932.7650599511,267402.99555503024,270997.31271997985,274722.2924867936,278584.6569935468,282591.2639334216,286749.0933716289,291065.23199691594,295546.8547742699,300201.20398090815,305035.56563335116,310057.2433462976,315273.5297022502,320691.6752529915,326318.8553188556,332162.134798107,338228.43124537385,344524.476523706,351056.77737808164,357798.5194920186,364728.71692070714,371828.75820089533,379080.7985059355,386467.0576286022,393969.56475393055,401570.12351464055,409250.3840612054,416991.9644948759,424776.5916294036,432586.2449823014,440403.29510226485,448210.63120681833
H,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1115515.3694393116,1078331.5237913346,1041147.6781433575,1003963.8324953804,966779.9868474033,929596.1411994263,892412.2955514492,855228.4499034721,818044.604255495,780860.7586075179,743676.9129595408,706493.0673115638,669309.2216635867,632125.3760156096,594941.5303676325,557757.6847196554,520573.83907167835,483389.99342370126,446206.1477757242,409022.3021277471,371838.45647977,334654.61083179293,297470.76518381585,260286.9195358388,223103.07388786174,185919.2282398847,148735.38259190763,111551.53694393058,74367.69129595353,37183.84564797647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
