beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
5.10611980307864,0.2089543150642385,0.8555942087524253,0.04316781667566094,0.19536972392757154,0.04033170814857009,0.11710675316520719,0.008307685415081702,0.10748540986077174,0.11117401208239709,0.03337773039642854,0.776019198762487,0.8900000000000001,0.0005308466752761546,0.003087765582021747,0.00846612058932558,0.999913023648462,0.9986540030658824,2021-03-18
