series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11
S,1706913.9569512957,1706399.5876862912,1705921.9948835413,1705462.382643928,1705007.9208800944,1704549.7411203543,1704081.6068964717,1703599.029272533,1703098.6774467453,1702577.9855618982,1702034.8902728413,1701467.6555957338,1700874.7560968138,1700254.7991246067,1699606.4732080942,1698928.5140215657,1698219.682171636,1697478.7489682718,1696704.487615223,1695895.6681062435,1695051.0546820282,1694169.4050825129,1693249.4710825186,1692289.999967507,1691289.73671833,1690247.426748009,1689161.81908228,1688031.669907238,1686855.746427547,1685632.8309911066,1684361.7254433408,1683041.2556780847,1681670.2763535979,1680247.675742314,1678772.3806820894,1677243.3615953748,1675659.6375411458,1674020.2812628371,1672324.424194066,1670571.2613827467,1668760.0562933688,1666890.1454468237,1664960.9428572615,1662971.9442260899,1660922.730854404,1856205.2261640122,2051120.9928046053,2245649.641955874,2439761.975865496,2633418.927095799,2826570.704799206,3019155.9402121985,3211100.699772443,3402317.289125026,3592702.8095646403,3782137.455458034,3970482.5617004735,4157578.4282096107,4343241.9668302545,4527264.236850754,4709407.959696701,4889405.131326142,5066954.881310489,5241721.75817519,5413334.64758184,5581386.548426231,5745435.436169791,5905006.426975,6059595.415902982,6208674.295530556,6351697.769674257,6488111.66689065,6617362.540882951,6738908.233752686,6844352.206211619,6751719.493228125,6654026.770312519,6551297.672273179,6443796.176806269,6331930.931565067,6216197.364471554,6097140.208392807,5975327.703619565,5851332.986727799,5725720.285760584,5599034.595976318,5471794.038640981,5344484.372960821,5217555.271237892,5091418.045838424,4966444.566003456,4842967.138382224,4721279.154533574,4601636.334571703,4484258.419800013,4369331.1889332095,4257008.692395665,4147415.617166099,4040649.710691635,3936784.206539587
E,0.0,514.3692650045396,884.4823902952852,1159.2782178578655,1371.5037957101733,1543.1019192095735,1688.7983384893455,1818.4942623273766,1938.8638650821854,2054.4217789983422,2168.2367723716475,2282.4090198111244,2398.3893052999156,2517.1924829607383,2639.540168311148,2765.9560468856516,2896.829445540471,3032.457636254001,3173.0738809578725,3318.8659104937033,3469.987981591567,3626.5686191322634,3788.7154572824315,3956.518128944136,4130.049842448396,4309.368076759507,4494.514687649462,4685.515624587233,4882.380396219965,5085.101381085152,5293.653052733924,5507.991170168436,5728.051972312735,5953.751407069625,6184.9844199671925,6421.624323524644,6663.522265631671,6910.506813009923,7162.383663921677,7418.935502518873,7679.922005462152,7945.0800096091525,8214.123847632925,8486.745856369691,8762.617060513605,9041.388031992945,9628.637275082265,10480.29574413426,11570.31174276386,12887.946874309535,14435.429986334275,16226.102115027175,18283.08142831237,20638.416245750304,23332.662602632277,26414.809103618103,29942.467444516577,33982.246086314866,38610.2234374984,43912.43355127657,49985.27115695641,56935.714356750956,64881.25410343362,73949.41215417844,84276.72690858581,96007.0932442925,109289.36201770054,124274.14035541353,141109.78647640708,159937.66099393147,180886.7753714036,204068.05883023815,229568.53630571402,257445.76009905635,287722.8566015833,320234.637155567,351012.95080448687,380396.37812979834,408412.40895167826,434938.1190166471,459789.48935570795,482771.64761239686,503706.9334263569,522449.91305091,538894.4502812012,552975.8193150393,564669.6930783164,573989.1898037625,580980.7735169689,585719.5593207069,588304.4098180889,588853.0924365106,587497.6816816308,584380.3259658888,579649.44998836,573456.427055483,565952.728658464,557287.5391124635,547605.8095578476,537046.7168485376
I,584.1905774156317,444.8391938353246,354.2490344404399,296.43590122164244,260.7051185031651,239.90120865109756,229.2376506535126,225.51402637278662,226.5920987273628,231.04506841038307,237.9227067884554,246.59404809823127,256.64200671416904,267.7927638552814,279.8684392238359,292.7553578313191,306.3827622403744,320.7085209502964,335.7095223529948,351.3752063217892,367.7031963470857,384.69633738150486,402.36067388682125,420.70405627005516,439.73516692374034,459.46282616763733,479.8954847266469,501.04084047552345,522.905538061719,545.49492405077,568.812839679985,592.8614396668615,617.6410298105832,643.1499190254488,669.3842834072803,696.3380412605648,724.0027389074239,752.3674476941978,781.4186729971018,811.1402762646609,841.5134112610463,872.5164757174944,904.1250795765394,936.3120309382107,969.0473406975829,1002.2982467060476,1036.0292581002159,1079.4339408577248,1138.1831015595862,1215.8087570907587,1314.6763830447865,1436.6544540063323,1583.568298498252,1757.5054081945354,1961.022362466395,2197.2896469849616,2470.199660168303,2784.454704881026,3145.645266130088,3560.3238944957748,4036.076121122396,4581.5866783245365,5206.696643793723,5922.444825810287,6741.084731164971,7676.066884054618,8741.975268430735,9954.406498057137,11329.78126035647,12885.079884888128,14637.497700442274,16604.021123772174,18800.931875532347,21243.25378372654,23944.163524783442,26914.39246380533,30157.12769467893,33555.060236775986,37029.08010784867,40519.777509946616,43978.204969578146,47361.53819559341,50631.28797790051,53752.785466331756,56695.24328409508,59432.01542306631,61940.858898211176,64204.10246112044,66208.68595187103,67946.06656438217,69412.00581165115,70606.2593462047,71532.19464607732,72196.36116366732,72608.03527760884,72778.75920050518,72721.88946437363,72452.16710000264,71985.31836828243,71337.69201312077
A,3461.288294093569,3321.688624798125,3279.678238214943,3305.5310645228783,3379.4692282284545,3488.367049920742,3623.551166449208,3779.330697323407,3952.014424097819,4139.253211043646,4339.599793501265,4552.213912175432,4776.6646662941,5012.79790535769,5260.647131743016,5520.373507114543,5792.2253177647235,6076.51044007074,6373.577479544159,6683.802684432699,7007.580690788543,7345.317796351709,7697.4268898716255,8064.3234504364555,8446.4222247324,8844.13432019623,9257.864539694652,9688.008842682477,10134.95185814205,10599.064402268763,11080.700973041588,11580.19720730935,12097.867295703334,12634.001357798334,13188.862785308622,13762.685565261534,14355.671598387187,14967.988030618932,15599.764617750152,16251.091145016979,16922.014924714153,17612.538395919655,18322.616851005896,19052.15631384646,19801.011594480868,20568.984544469076,21355.82253624983,22215.91448728423,23193.577048618,24326.68198012735,25649.653797273084,27195.92708959965,28999.97308435275,31099.005793717657,33534.46792703669,36353.381350514625,39609.62964590305,43365.22300290555,47691.57890179255,52670.83573948208,58397.20030783633,64978.31333740704,72536.59978022717,81210.55202539898,91155.87518014395,102546.40484773059,115574.691085492,130452.12964931485,147408.515900591,166690.90065876342,188561.64322656367,213295.58619046665,241176.31920346682,272491.55259023386,307527.68203286704,346563.6869249958,389837.762499711,436869.0707372665,487256.6981074366,540620.8152403409,596574.9355228328,654715.2610770285,714619.4405834673,775850.3947355192,837962.6717215419,900509.8105208392,963051.7849627922,1025161.9666870864,1086433.2792629069,1146483.3711904688,1204958.7409448118,1261537.8189875649,1315933.0597017943,1367892.126970043,1417198.2751291536,1463670.0356216182,1507160.321361972,1547555.0576267813,1584771.4417081254,1618755.9248523733
IH,0.0,25.2182317495265,41.25823814230411,51.37601674512999,57.72921308856819,61.74320700133464,64.35572875443576,66.18028004184288,67.61526552355947,68.91682113648116,70.24736786186615,71.70793744934825,73.35965339400133,75.23796874625906,77.362070073199,79.74105896527769,82.37798844102957,85.27247418229942,88.42236134507893,91.82476765625019,95.47671646374764,99.37550184192285,103.51888003766665,107.9051496231241,112.5331614389906,117.40228524705977,122.51235060404247,127.8635732420423,133.4564741376884,139.2917957645415,145.37041827881848,151.6932772702664,158.26128400661935,165.0752486701632,172.13580683414986,179.44334929217405,186.99795529315423,194.79932922023343,202.84674076505905,211.13896867704491,219.67424820203,228.45022236065228,237.4638972500155,246.7116015803448,256.1889506796584,265.8908152129657,275.81129486751934,285.943697251898,296.6790354679116,308.60408026762127,322.3844823360282,338.70452256795653,358.2433211223086,381.67362213157696,409.67391035846424,442.9479407296867,482.24807008715254,528.4003252031698,582.330125314158,645.0881577544578,717.8761977984585,802.0727515670367,899.2583415422732,1011.2400877041739,1140.074992347168,1288.0910371125474,1457.9048708937569,1652.4345357779275,1874.905381005797,2128.8470956781994,2418.0796986725363,2746.686408144227,3118.9716142605075,3539.402720844739,4012.535400630897,4542.922787567138,5135.010236465143,5792.823170343228,6514.818193481649,7296.230469057471,8130.328148316175,9009.110697972974,9923.732335983708,10864.795173927858,11822.583375716604,12787.270587552262,13749.112572288135,14698.62697970839,15626.757854014173,16525.021208429644,17385.62829633058,18201.584226147963,18966.76081876491,19675.943823882448,20324.855659035926,20910.155653376267,21429.420356531107,21881.106826121504,22264.501965135416,22579.66097756932
IN,114.13315183078056,215.99865505832798,279.690061581779,318.83699673891454,342.4812716495479,356.60341882512614,365.1431870990107,370.6817184977869,374.8974551314035,378.87068428337824,383.2868247291117,388.5719768202304,394.9831697304314,402.6683198438144,411.7059487916614,422.1313858508729,433.9539542654185,447.1681513055661,461.7608344850829,477.7157586347633,495.0163615750377,513.6473970209726,533.5958132584273,554.8511423469333,577.405575228746,601.2538384825253,626.3929487262219,652.8218942636197,680.5412760727506,709.5529286982147,739.8595340548667,771.4642362523164,804.3702624208263,838.5805525651419,874.0974002954472,910.9221056171916,949.054640625033,988.493328820333,1029.234538775548,1071.2723929476888,1114.5984925595376,1159.201659595997,1205.067697086219,1252.1791689477925,1300.5152007487804,1350.051302790968,1400.7592169294617,1452.6067885174707,1507.3614635105553,1567.7086171275141,1636.735035094845,1717.657861023749,1813.7134858895681,1928.1470497867765,2064.2627202687872,2225.5089932912388,2415.5831187188596,2638.5454028036643,2898.9384157284912,3201.908679170686,3553.3297088136383,3959.925686225694,4429.394775318032,4970.530348330405,5593.3372672095375,6309.13898145406,7130.669660151223,8072.144003923069,9149.295946594473,10379.376358832886,11781.099336699826,13374.526930610049,15180.883444818435,17222.292835807355,19521.436258658363,22101.131298839107,24983.839568128613,28190.231044410488,31715.835361364134,35541.20695643348,39637.38350549961,43968.95285733903,48495.94258037721,53175.157069880705,57961.27037470888,62807.81350085245,67668.10636991805,72496.1407250253,77247.40109871839,81879.60522696754,86353.34656655649,90632.62613068217,94685.26656029423,98483.20699622201,102002.6822769508,105224.29397262448,108132.9837004605,110717.9210960944,112972.31985242991,114893.19552661896
D,2766.0,2766.0,2766.2095051361,2766.5522655993664,2766.9790813843647,2767.458677525965,2767.97162066625,2768.5062678154004,2769.05607276267,2769.617799117897,2770.190338387706,2770.77393142114,2771.3696584072336,2771.97910732979,2772.604160705404,2773.2468604466317,2773.909324079181,2774.593694492276,2775.3021113823484,2776.036696544062,2776.799547827063,2777.592738351909,2778.4183187591775,2779.278321049052,2780.174763086788,2781.109653190788,2782.0849944436322,2783.102788511913,2784.165038854456,2785.2737532581978,2786.430945678311,2787.6386373820305,2788.8988574091745,2790.2136423700886,2791.585035605857,2793.015085737706,2794.505844633454,2796.0593648192935,2797.6776963655243,2799.362883275275,2801.116959405909,2802.941943953766,2804.8398365341436,2806.812611889936,2808.862214264116,2810.9905514731827,2813.1994887207316,2815.4908421924174,2817.8663724756116,2820.3310885715287,2822.8948741882027,2825.5731430501546,2828.3869936723145,2831.363166486253,2834.5339908701567,2837.9374328401814,2841.6173049870217,2845.623670245336,2850.013453920351,2854.851269409186,2860.2104588888046,2866.1743485070892,2872.8377166071173,2880.3084720155384,2888.7095365433042,2898.180920929326,2908.8819760516435,2920.993791084144,2934.7216973764034,2950.2978214648433,2967.9836134325483,2988.0722588777153,3010.890865490458,3036.802300480304,3066.2065448423664,3099.5414266676867,3137.2826000518003,3179.942649699577,3228.067602263985,3282.1906623518817,3342.805449804745,3410.3496583823394,3485.194515930746,3567.6377623215726,3657.899062725863,3756.1173662048914,3862.3499875638026,3976.5732895509173,4098.684858531967,4228.507046840774,4365.791724517961,4510.226055147418,4661.439090954369,4819.008973179765,4982.470524713401,5151.323031635614,5325.0380267842565,5503.066909733865,5684.84826177908,5869.814740028893
R,0.0,151.86731789867702,312.00662328353474,479.17586802170047,652.7803859769126,832.6523731473706,1018.9043860519671,1211.8324497238257,1411.8523465650994,1619.4580497471786,1835.1948981542132,2059.6425531262485,2293.4044179817683,2537.1013019352076,2791.367847692838,3056.8507359753107,3334.2080106680087,3624.109089108385,3927.2351693446726,4244.27984430855,4575.949798013899,4922.965502041963,5286.061859020507,5665.9887584583485,6063.511522446069,6479.411226582464,6914.484886510486,7369.545503634059,7845.421965599383,8342.95879840277,8863.015767826546,9406.467328501023,9974.201919373729,10567.121104822058,11186.138561126856,11832.178908566273,12506.176390011136,13209.073397614768,13941.818849993615,14705.366423187397,15500.672639660965,16328.694820654191,17190.388908287394,18086.70716497243,19018.59575884616,19986.992245114758,20992.82295435433,22037.00029993516,23122.62605329346,24254.825117029293,25440.60717998276,26688.780067124113,28009.926007444657,29416.444907779765,30922.66516773748,32545.021247135282,34302.29715543072,36215.93562545859,38310.41352392202,40613.68473935516,43157.692160718594,45978.95025104889,49119.198991699996,52626.12850162072,56554.17131955061,60965.35610271783,65930.21232314923,71528.71049022768,77851.21666062312,84999.43380895838,93087.29645873833,102241.77937458879,112603.57674225219,124327.6057787882,137583.28871578947,152554.57000520648,169439.63157473248,188449.197049301,209777.29016043083,233601.10387092913,260079.86386747973,289353.30679925287,321540.14025119203,356736.7053040828,395015.9714301994,436426.9326009004,480994.43078070227,528719.4023836976,579579.521509869,633530.1988945522,690505.8861253591,750421.6297262898,813174.8182576816,878647.0668261854,946706.186634936,1017208.1918223193,1089999.3013265214,1164917.8994534756,1241796.424885537,1320463.163792936
G,317491.0,317491.0,317506.5206878665,317533.20924808417,317568.1895561896,317609.5736041279,317656.1354904297,317707.09365154954,317761.9652851266,317820.46897676017,317882.45953752537,317947.88437616616,318016.75427254284,318089.123782781,318165.07808543096,318244.72413322335,318328.1846806879,318415.59422998584,318507.0962532265,318602.84126101446,318702.9854285847,318807.68958574766,318917.11844045104,319031.4399484187,319150.82476997684,319275.4457744555,319405.4775655671,319541.09600998927,319682.47775740427,319829.7997444104,319983.2386776342,320142.9704934619,320309.16979334224,320482.00925478374,320661.6590190891,320848.2860576248,321042.0535190624,321243.12006057816,321451.63916648395,321667.75845818967,321891.61899977044,322123.35460373375,322363.09114184626,322610.9458660878,322867.0267449444,323131.43182033097,323404.2485904453,323694.785144423,324011.0198226207,324360.1448759541,324749.0285326684,325184.60627473064,325674.2161393779,326225.8937363752,326848.64170831465,327552.6864442439,328349.73252581194,329253.2229222602,330278.61046073266,331443.6435744912,332768.66670666175,334276.93293548387,335994.9233192611,337952.66411335533,340184.02944181714,342727.0133674769,345623.9518678813,348921.6723780534,352671.54678456415,356929.4235665138,361755.41664828535,367213.5327736642,373371.1258884131,380298.17584724573,388066.39910028304,396748.2099183084,406411.0381343283,417002.5777483717,428480.73916311824,440804.26226494246,453928.17779758683,467801.96387719014,482369.21849986014,497568.1789001138,513332.6939635891,529593.4099994503,546279.0202667068,563317.4839740472,580637.1561625114,598167.7938885537,615841.4207477539,633593.043436956,651361.2221924663,669088.5024948833,686721.7190413087,704212.1851273587,721515.7816190704,738592.9599155512,755408.6729352401,771932.2473831893
H,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5913890.80631614,5716498.553389003,5519106.300461865,5321714.0475347275,5124321.79460759,4926929.541680452,4729537.288753315,4532145.035826177,4334752.78289904,4137360.5299719023,3939968.2770447647,3742576.024117627,3545183.7711904896,3347791.518263352,3150399.2653362146,2953007.012409077,2755614.7594819395,2558222.506554802,2360830.2536276644,2163438.000700527,1966045.7477733893,1768653.4948462518,1571261.2419191143,1373868.9889919767,1176476.7360648392,979084.4831377016,781692.2302105641,584299.9772834266,386907.724356289,189515.4714291515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
