beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
13.130655317522983,0.2,0.6273615778619037,0.04,0.1867037180734942,0.18601473491333073,0.20004231425993502,0.021720133933795224,0.039277263613326986,0.024962177425107764,0.8900000000000001,0.004117759846441698,0.0022738883444695214,0.03333333333333333,5.6564794420803794,2021-03-19,0.03638029683468778,0.0,2021-06-10,0.007391530930976441,0.008817240946790718,0.9994930311348301,0.9992246228427044
