series,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,12950.081059456448,12933.207818680195,12918.878919715482,12902.075416070404,12880.970319540194,12854.599273692917,12822.39356617093,12784.053632702431,12739.492542441098,12688.790667227664,12632.153835303749,12569.876942923182,12502.314450392942,12429.85757615338,12352.917174905535,12271.911114194427,12187.255091410434,12099.356042675325,12008.607494632151,11915.386372463008,11820.050901171713,11722.939328922115,11624.369268660279,11524.637503843891,11424.020140785893,11322.773017481279,11221.132299389594,11119.315208311466,11017.520842520318,10915.93105561696,10814.711368833976,10714.011897216451,10613.968274605144,10514.70256591562,10416.324158044054,10318.930622991156,10222.608548598359,10127.434333726838,10033.474945852413,9940.788639954617,9849.425638291737,9759.428771211675,9670.834079580365,9583.671379738955,9497.964792147252,9413.7332350499,9330.990884626188,9249.747603164922,9170.009336851186,9091.778484769033,9015.054240719328,8939.832909429708,8866.10819869808,8793.87148896541,8723.112081760482,8653.817428401026,8585.973340273762,8519.564181952172
E,0.0,16.873240776252246,28.369008430554032,40.40916358225492,54.729288091346326,71.91091610571931,92.04229418020049,114.92770359003987,140.1916546833587,167.35440237477243,195.89129762436215,225.2767155041905,255.01372301556728,284.652067439736,313.7974602756706,342.11480388590354,369.3274359485989,395.2139088865912,419.6033671482094,442.37024444607465,463.42875810046394,482.72750576405446,500.2443511092691,515.9817041361139,529.9622473340271,542.2251229669215,552.822573583166,561.8170135126417,569.2785008240792,575.2825750349874,579.908424434923,583.2373472512434,585.3514723931004,586.3327076952133,586.26188613196,585.2180831697685,583.2780811284199,580.51595903686,577.0027889391255,572.8064218983889,567.9913490464023,562.6186249278607,556.7458420982039,550.4271474578642,543.7132921576081,536.6517081017091,529.286605122093,521.6590838112072,513.8072597976196,505.76639593895436,497.5690395035992,489.2451619265542,480.82229916579286,472.32569106254726,463.7784184300801,455.20153686797534,446.61420652916564,438.0338172604887
I,9.0,8.64,11.127531310412481,15.44577855137356,21.612919430437053,29.93782048612374,40.81463711418461,54.6365756882754,71.7482518287583,92.41744927762848,116.82068798084893,145.0393349623528,177.06324658272223,212.7992465348062,252.0822850853241,294.68771078278706,340.3435930727726,388.74242514697795,439.5518179226532,492.4239900770243,547.0039881108489,602.9366531724231,659.872401962147,717.4719176732044,775.4098608263616,833.3777140650272,891.0858729778666,948.2650892074041,1004.6673641188183,1060.0663822465153,1114.2575643397038,1167.0578105673205,1218.3049956140776,1267.8572691769255,1315.5922078446697,1361.4058575459724,1405.2116996782795,1446.9395686542293,1486.5345438802199,1523.9558350635439,1559.1756761758684,1592.1782403274374,1622.9585851753059,1651.5216362500435,1677.8812136920012,1702.0591062975711,1724.0841954489968,1743.9916304031879,1761.8220555143844,1777.6208892346278,1791.4376541503034,1803.3253568509556,1813.3399160693057,1821.5396372624502,1827.9847316093471,1832.7368772665347,1835.8588206419463,1837.4140154065358
R,0.0,0.36,0.7056,1.1507012524164992,1.7685323944714417,2.6330491716889237,3.830561991133873,5.463147475701257,7.648610503232273,10.518540576382605,14.215238547487745,18.888066066721702,24.689639465215812,31.7721693285247,40.28413918991695,50.367430593329914,62.15493902464139,75.7686827475523,91.31837975343143,108.90045247033756,128.59741207341852,150.4775715978525,174.5950377247494,200.9899338032353,229.68881051016348,260.70520494321795,294.04031350581903,329.6837484249337,367.6143519932299,407.8010465579826,450.2037018478432,494.77400442143136,541.4563168441242,590.1885166686873,640.9028074357643,693.5264957495511,747.98273005139,804.1911980385212,862.0687807846904,921.5301625398992,982.4883959424409,1044.8554229894755,1108.542552602573,1173.4608960095852,1239.521761459587,1306.637010007267,1374.7193742591699,1443.6827420771297,1513.4424072932572,1583.9152895138327,1655.0201250832179,1726.67763124923,1798.8106455232682,1871.3442421660404,1944.2058276565385,2017.3252169209125,2090.634692011574,2164.0690448372516
G,9.0,9.0,11.833131310412481,16.59647980379006,23.381451824908495,32.570869657812665,44.64519910531849,60.09972316397666,79.39686233199058,102.9359898540111,131.0359265283367,163.9274010290745,201.75288604793803,244.5714158633309,292.36642427524106,345.055141376117,402.498532097414,464.51110789453026,530.8701976760847,601.324442547362,675.6014001842676,753.4142247702757,834.4674396868966,918.4618514764398,1005.0986713365253,1094.0829190082454,1185.1261864836858,1277.948837632338,1372.2817161120483,1467.867428804498,1564.4612661875472,1661.831814988752,1759.761312458202,1858.0457858456127,1956.495015280434,2054.9323532955236,2153.1944297296695,2251.1307666927505,2348.6033246649104,2445.485997603443,2541.6640721183094,2637.033663316913,2731.501137777879,2824.982532259629,2917.402975151588,3008.696116304838,3098.803569708167,3187.6743724803177,3275.264462807642,3361.5361787484608,3446.4577792335213,3530.0029881001856,3612.150561592574,3692.8838794284907,3772.190559265886,3850.062094187447,3926.49351265352,4001.4830602437873
