series,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,3809.3268148332363,3806.891523627007,3803.956727525398,3800.421199339605,3796.1637536641488,3791.03956380798,3784.8759140880593,3777.467355305158,3768.570259044132,3757.8968127509997,3745.1085698867955,3729.8097772890983,3711.5408562601083,3689.7726265246274,3663.902142994951,3633.2513679401454,3597.070315559513,3554.5467466276677,3504.824881481881,3447.0358056006335,3380.342057588809,3303.9980416740036,3217.426097441375,3120.305067466666,3012.6640629959165,2894.9693574212365,2768.1881245789928,2633.8109016365456,2493.8171775304413,2350.576586521894,2206.6911078661724,2064.7982187890266,1927.3661219024657,1796.515341002507,1673.8944167057257,1560.6234953542453,1457.3036083140057,1364.0768776202588,1280.7168863367892,1206.728974768355,1141.4450152754207
I,6.0,7.235291206229636,8.723029066592416,10.51395143906668,12.668606826709903,15.2590753175366,18.370909973950102,22.105286762061272,26.581325670675255,31.938506829672427,38.33904832794231,45.97003126005096,55.044946037030584,65.80418656510543,78.51383278176057,93.46184128021443,110.95052540480388,131.28398925568825,154.7490565503372,181.58832112151728,211.96440490903808,245.91553984203574,283.304376106257,323.76453085971474,366.6526291585212,411.01680890149703,455.59467996344125,498.8529669132,539.0760976366644,574.5014691178789,603.4866539500247,624.6822122371656,637.1778666762933,640.5930742409932,635.0953836895759,621.347228303141,600.3976696827524,573.5448664399489,542.1958844354288,507.7446191167771,471.47965478635604
R,0.0,1.2000000000000002,2.6470582412459276,4.39166405456441,6.494454342377747,9.028175707719727,12.079990771227047,15.754172766017067,20.175230118429322,25.491495252564373,31.87919661849886,39.547006284087324,48.741012536097514,59.75000174350363,72.91083905652472,88.61360561287684,107.30597386891972,129.49607894988048,155.75287680101815,186.7026881110856,223.02035233538905,265.41323331719667,314.59634128560384,371.25721650685523,436.0101226787982,509.34064851050243,591.5440102908019,682.6629462834901,782.4335396661302,890.248759193463,1005.1490530170388,1125.8463838070438,1250.782826254477,1378.2183995897356,1506.3370144379342,1633.3560911758493,1757.6255368364775,1877.705070773028,1992.4140440610176,2100.8532209481036,2202.402144771459
G,6.0,8.435291206229637,11.370087307838345,14.905615493631093,19.16306116908765,24.28725102525633,30.450900745177155,37.85945952807835,46.75655578910458,57.430002082236804,70.21824494644117,85.51703754413829,103.78595857312811,125.55418830860907,151.4246718382853,182.07544689309128,218.25649927372362,260.7800682055688,310.5019333513554,368.2910092326029,434.98475724442716,511.32877315923247,597.9007173918609,695.02174736657,802.6627518373194,920.3574574119995,1047.138690254243,1181.5159131966902,1321.5096373027945,1464.750228311342,1608.6357069670637,1750.5285960442095,1887.9606929307704,2018.811473830729,2141.43239812751,2254.7033194789906,2358.0232065192304,2451.2499372129773,2534.609928496447,2608.597840064881,2673.8817995578156
