series,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,6387.649442650575,6385.951575084429,6384.322055470144,6382.552312058337,6380.553491640731,6378.2707137257785,6375.655787020365,6372.658124603348,6369.221271317717,6365.2811010299065,6360.764441929988,6355.587731511291,6349.655566118476,6342.859092122539,6335.074211751208,6326.159585582794,6315.954418185818,6304.276017553325,6290.917124527337,6275.643016334073,6258.188399547286,6238.254123247255,6215.503763982226,6189.560161669536,6160.00202123673,6126.360740106101,6088.117678000746,6044.70215411321,5995.490537858085,5939.806892418574,5876.925732279289,5806.077561080887,5726.4579543381415,5637.241027068531,5537.598156408663,5426.722783166393,5303.861955567274,5168.354959309941,5019.678856479823,4857.499997682646,4681.729567539614,4492.580008590271,4290.617844159873,4076.8071723058006,3852.5372035495798,3619.6270024254795,3380.3014092729186,3137.134211747025,2892.9580343559746,2650.744819077513,2413.4655093907077,2183.941659616596,1964.7041331812768,1757.8740318291775,1565.0782652973924,1387.407184974682,1225.4155422483389,1079.1620681983477,948.2784492673331
E,0.0,1.6978675661456653,2.4784533973585225,3.0089701104865583,3.503305472848627,4.034430651377592,4.632142031101923,5.313733432567448,6.093720001914798,6.987030288768077,8.010174244302558,9.181797540847377,10.523064163239022,12.058006077556481,13.81388341010867,15.82156787346873,18.115951333709877,20.736376299348237,23.72708117566188,27.13764878109508,31.023441177333876,35.44599688869806,40.47335770937851,46.18028116737906,52.648281016495666,59.96542163887645,68.22577292479247,77.528410349933,87.97582143009109,99.67155615455678,112.71693821656287,127.20664030668331,143.22292689608742,160.8283907176534,180.05706601869443,200.9039062516175,223.31278072492756,247.1633866197971,272.2577961400169,298.30775686718493,324.9243085766238,351.6117132376555,377.76802104922615,402.6946823786857,425.61730994556365,445.7188560968819,462.1850212010017,474.2597081263947,481.30603145424783,482.86623100558546,478.712425189598,468.88006236891056,453.6775576197746,433.6688801619865,409.63020661277847,382.4861836290996,353.234734540893,322.8708413204376,292.31903959123326
I,7.0,6.72,7.300133783072832,8.247355130429181,9.421945980455293,10.796720877661395,12.382067368243735,14.202855689064947,16.291608177786074,18.68680385163203,21.432846841950784,24.58062009042403,28.188294057230756,32.32229437656104,37.05840564027684,42.4830111197201,48.69447461166566,55.804671294053975,63.940672591965935,73.24658627611824,83.88554721562105,96.04184591566315,109.92317052338565,125.76292255713948,143.82254623854342,164.39378489724953,187.80074432079778,214.4016010103621,244.5897421449141,278.7940631741631,317.478078724475,361.1374246837774,410.295247849768,465.49490138382095,527.2893006872948,596.2262616691503,672.829164328193,757.572388117529,850.8511859027265,952.9460365366258,1063.9820735087533,1183.884944856715,1312.335403681274,1448.7259980586362,1592.1242993256335,1741.24798232539,1894.4574910808153,2049.7717020380837,2204.910688019758,2357.3672762260912,2504.50570067984,2643.681685247446,2772.3744490220033,2888.3182498710103,2989.6199599571632,3074.850264865266,3143.099346085205,3193.992739512243,3227.668450591972
R,0.0,0.28,0.5488,0.8408053513229132,1.1706995565400804,1.5475773957582921,1.979446230864748,2.4747289255944973,3.0428431531570954,3.6945074802685385,4.441979634333819,5.299293508011851,6.282518311628812,7.410050073918042,8.702941848980483,10.185278074591556,11.884598519380361,13.832377503846988,16.064564355609146,18.622191259287785,21.552054710332513,24.907476598957356,28.749150435583882,33.146077256519305,38.17659415880488,43.92949600834662,50.5052474042366,58.01727717706851,66.59334121748299,76.37693090327956,87.52869343024608,100.22781657922508,114.67331356657617,131.0851234805669,149.70491953591974,170.79649156341154,194.64554203017755,221.55870860330526,251.86160412800643,285.8956515641155,324.01349302558054,366.57277596593065,413.92817376019923,466.4215899074502,524.3706298297957,588.055601802821,657.7055210958366,733.4838207390692,815.4746888205925,903.6711163413828,997.9658073904264,1098.1460354176202,1203.893302827518,1314.7882807883982,1430.3210107832385,1549.905809181525,1672.8998197761357,1798.623793619544,1926.3835032000336
G,7.0,7.0,7.848933783072833,9.088160481752094,10.592645536995374,12.344298273419687,14.361513599108484,16.677584614659445,19.334451330943168,22.381311331900566,25.874826476284603,29.879913598435884,34.47081236885957,39.73234445047908,45.761347489257325,52.66828919431166,60.57907313104603,69.63704879790097,80.0052369475751,91.86877753540604,105.43760192595357,120.9493225146205,138.67232095896952,158.90899981365877,181.9991403973483,208.32328090559614,238.30599172503435,272.41887818743055,311.18308336239704,355.1709940774426,405.006772154721,461.3652412630024,524.9685614163441,596.5800248643877,676.9942202232144,767.0227532325616,867.4747063583704,979.1310967208342,1102.7127900307328,1238.8416881007413,1387.9955665343336,1550.4577208226456,1726.2635774414734,1915.1475879660866,2116.4949291554294,2329.3035841282112,2552.163012176652,2783.2555227771527,3020.38537684035,3261.038392567474,3502.4715080702667,3741.8277206650655,3976.2677518495207,4203.106530659408,4419.940970740401,4624.756074046791,4815.999165861341,4992.616533131787,5154.051953792005
