series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11
S,63292.15,63290.800534805945,63289.28385360879,63287.57935386256,63285.66392552516,63283.5116539953,63281.093489990766,63278.37688325572,63275.325376847824,63271.89815866189,63268.04956681484,63263.728545570215,63258.878048648905,63253.43438709314,63247.326519366325,63240.47528213612,63232.79256126453,63224.18040398913,63214.53007520739,63203.72106326193,63191.620043767005,63178.07981391451,63162.938214446236,63146.01706215587,63127.12112243822,63106.037159031046,63082.533106620234,63056.35742121766,63027.23867285015,62994.88545461642,62958.98669086693,62919.21243419364,62875.21524489889,62826.632246247646,62773.087942556245,62714.1978734792,62649.57315534673,62578.82592813532,62501.57568440762,62417.45640516623,62326.12436916088,62227.2664403486,62120.60857789942,62005.924260402746,61883.0424772672,61751.854921844475,61612.32202730822,61464.477520238994,61308.43122766618,61144.36995719382,60972.55637001141,60793.32587412225,60607.0816701331,60414.28817500466,60215.46312255234,60011.16868814932,59802.00200704163,59588.58545195237,59371.55700970585,59151.56105358099,58929.23975391101,58705.225309936824,58480.13312626505,58254.55600157188,58029.05934828529,57804.17742151511,57580.41050407872,57358.22297186493,57138.04214919535,56920.25785614587,56705.22254769898,56493.25194682295,56284.62607892608,56079.59062257156,55878.35849999933,55681.11164020059,55488.00285651337,55299.15778958383,55114.67687482038,54934.63730100858,54759.09493347937,54588.086181115395,54421.629791560226,54259.72856331163,54102.37096699577,53949.53267110498,53801.17796991236,53657.261113222514,53517.72753914945,53382.515012291246
I,6.0,6.744914587667492,7.581988750816903,8.522539180888232,9.579249813319032,10.766331129271725,12.099696465005094,13.597156727536744,15.278634911290993,17.166401763814015,19.28533384487809,21.663195044442503,24.33094234900369,27.323056246235826,30.67789560269688,34.43807610132993,38.65087034125233,43.36862643292147,48.64920031325865,54.55639500040474,61.16039754865459,68.53820149694249,76.77399908588578,85.95952342583186,96.19431614144004,107.58589085615097,120.24975734091502,134.30926545699822,149.89522251182598,167.14523280142697,186.20270457664768,207.2154682559931,230.33395138608188,255.70886170681447,283.48834083077315,313.8145685154401,346.81982203280563,382.62202695776926,421.31987428276636,462.9876226103794,507.6697506155458,555.3756701642513,606.0747495845803,659.6919241845499,716.1041818538281,775.1382010466282,836.5693840028375,900.122469674086,965.473831435488,1032.2554701995352,1100.0606123051948,1168.4507231548514,1236.9636616069397,1305.1226347838374,1372.4455738570816,1438.4545409408959,1502.6847945497418,1564.6931823454977,1624.0655892246282,1680.4232392184813,1733.4277241776833,1782.7847045204976,1828.246292494916,1869.6121830611476,1906.7296398498404,1939.4924732872362,1967.8391655872274,1991.7503043280801,2011.2454846205144,2026.3798314482626,2037.2402805814163,2043.9417402921777,2046.6232384351438,2045.444141481026,2040.5805147077149,2032.221676580102,2020.566985784096,2005.8228866284203,1988.200227654189,1967.9118592564996,1945.170508812477,1920.1869260700662,1893.1682872016472,1864.316842778614,1833.82879279306,1801.8933705668383,1768.6921167878236,1734.398324856882,1699.176639093713,1663.1827880300611
IH,181.0,54.540000000000006,16.6317965835067,5.2928185250846855,1.9287471247609353,0.9617941299610421,0.7191914841591817,0.6997453038479583,0.7538098602558573,0.837288354528397,0.9378425769110798,1.0527661268684474,1.1823576398382345,1.3279449859116181,1.4913057456229186,1.6745075477947509,1.8798753083916226,2.1099974061675804,2.367744279167133,2.6562912962804863,2.979143188900336,3.340158858616285,3.7435757174625857,4.194032678674207,4.6965907406355365,5.256749867848263,5.880460594600518,6.574128472016757,7.344609159884956,8.199191648438527,9.145566806588636,10.191778225042498,11.346152197752474,12.617203714769019,14.013515582703286,15.543588308041913,17.21565923303018,19.03749065122128,21.016128273677154,23.1576334534138,25.466794940439318,27.94682850675363,30.599075358596146,33.422712590962064,36.414490744670616,39.568514497554304,42.87608239113142,46.32560007745293,49.90257881019932,53.58972690047932,57.36713687812521,61.21256555564536,65.10179859288766,69.00908604214389,72.90763120399667,76.77011231548227,80.56921533228052,84.27815638167384,87.87117420832206,91.32397583148175,94.61412231818377,97.72134566256247,100.62779187958866,103.31818926367323,105.77994410154787,108.00316882445797,109.98064957882684,111.70776149713716,113.18234062226436,114.40452157149988,115.37654972938049,116.10257614207082,116.58844245430835,116.84146227369827,116.87020434135053,116.68428189071376,116.29415163041821,115.7109249204893,114.94619294128361,114.01186698855265,112.92003446682578,111.68283069254683,110.3123262505667,108.8204293632359,107.21880252011533,105.51879246775701,103.73137256300065,101.86709644041314,99.93606192639923,97.9478841416683
IN,0.36455060639194586,0.696927972411418,1.0452313761920253,1.4136547443673368,1.8067094550251404,2.229279392785074,2.6866808239401183,3.184727699627336,3.7298030263171436,4.328936971229673,4.989892393274664,5.7212585047660856,6.53255337165725,7.43433594555115,8.438328283247696,9.557548541676763,10.806455228696782,12.201103032544498,13.759310331817685,15.500838188734102,17.447580233856765,19.62376234133084,22.05615034918604,24.77426327787609,27.81058852091221,31.20079430561536,34.9839333363063,39.20262993230165,43.903241168344366,49.13598054480229,54.95499061504505,61.41834886794827,68.58798913601564,76.5295190530444,85.31191284864471,95.00705831704913,105.6891374488707,117.43382229837745,130.31727149198704,144.41491862295632,159.800051765082,176.54219344271988,194.70530235314843,214.3458314168105,235.51069051534301,258.2351754978554,282.5409364493123,308.4340665284538,335.90339671484344,364.91908065757326,395.43154703282147,427.370884479573,460.646706955146,495.14852642183143,530.7466367223592,567.2934891073858,604.6255179145813,642.5653559262855,680.9243641420052,719.5053908211598,758.1056699214178,796.519769271726,834.5425034074083,871.9717341376605,908.6109926609433,944.2718694136711,978.7761309164266,1011.9575358763722,1043.663335078546,1073.7554506855486,1102.1113401615526,1128.624557985228,1153.2050345808186,1175.779096534919,1196.2892553034383,1214.6937934170364,1230.9661778553177,1245.0943299786206,1257.0797803748703,1266.9367353779362,1274.6910800052162,1280.379339786598,1284.0476215334363,1285.750550622259,1285.5502199210446,1283.5151631255903,1279.7193630433403,1274.2413032922316,1267.1630699915584,1258.5695083202975
D,0.01,36.21,47.118,50.444359316701345,51.50292302171828,51.88867244667047,52.08103127266268,52.224869569494516,52.364818630264104,52.515580602315275,52.68303827322095,52.87060678860317,53.081160013976856,53.3176315419445,53.58322053912683,53.88148168825141,54.216383197810366,54.59235825948869,55.014357740722204,55.48790659655563,56.01916485581173,56.6149934935918,57.283025265315054,58.03174040880757,58.87054694454241,59.80986509266952,60.86121506623917,62.03730718515927,63.352132879562625,64.82105471153962,66.46089304122732,68.29000640254505,70.32836204755354,72.59759248710404,75.12103323005785,77.9237363465985,81.03245400820688,84.47558585481292,88.28308398505717,92.48630963979261,97.11783633047537,102.21119531856323,107.80056101991396,113.92037609163319,120.6049186098256,127.88781675875973,135.8015196582706,144.37673613649687,153.64185615198747,163.62237191402733,174.3403172941232,185.81374466974825,198.05625778087733,211.07661749945487,224.87843470788366,239.45996094868298,254.81398341177942,270.92782647823554,287.7834577545703,305.3576925962347,323.622487762531,342.54531222616777,362.0895813586803,382.215139734598,402.87877758733265,424.0347664076422,445.6354001725338,467.6315300882992,489.97308238772666,512.6095505121796,535.4904548264795,558.5657647723557,581.7862800007698,605.1039684916315,628.4722609463711,651.8463018146412,675.1831581927839,698.4419885188676,721.5841735029654,744.5734120912222,767.3757854889327,789.9597923822979,812.2963585208073,834.3588237709206,856.1229096435678,877.5666701475909,898.6704286411423,919.4167031537424,939.7901224418251,959.7773348271049
R,0.0,90.53217324037247,117.86368028709121,126.27182497679712,129.04299566641365,130.16681951240508,130.84446056986263,131.44116805016768,132.07210733044016,132.77818425261427,133.57887670326116,134.48817857149552,135.51948858301168,136.68719479360635,138.00728106937336,139.49765459122108,141.17840526571706,143.07206148614515,145.20386273404029,147.6020562624877,150.29822101216465,153.3276205013965,156.72958574230339,160.54792865932703,164.83138582063629,169.6340914530543,175.01607764809208,181.0437983422495,187.79067203661606,195.33763628375758,203.77370469994793,213.1965146612119,223.71285094008465,235.43912739700698,248.5018055579601,263.03772564005817,279.194322536746,297.1296967088887,317.01250816528477,339.0216611136142,363.3457477939586,390.1822228254979,419.7362843907313,452.2194459196849,487.8477916155246,526.8399209611177,569.4146007966231,615.7881579509091,666.1716598276965,720.7679437409602,779.7685670847256,843.350758624329,911.6744555374469,984.8795108544739,1063.083151562735,1146.3777591446305,1234.8290323563847,1328.4745775223316,1427.3229555710147,1531.353198558043,1640.5147925155618,1754.7281089886096,1873.8852552007475,1997.851302837431,2126.4658481214365,2259.5448511582754,2396.8827002726616,2538.25444695157,2683.418158701989,2832.1173402430304,2984.0833776085888,3139.0379645916128,3296.6954762092782,3456.765259253562,3618.9538153081853,3782.96685670331,3948.511220630408,4115.2966309761705,4283.037301312705,4451.453375883603,4620.2722083535755,4789.229480559493,4958.070165539716,5126.549340759737,5294.432858732846,5461.497883193645,5627.533299658735,5792.340009640619,5955.731118003458,6117.532022996025
G,6.0,7.349465194059438,8.866146391214894,10.570646137446769,12.486074474845086,14.638346004701438,17.05651000923776,19.773116744282294,22.824623152176322,26.2518413381097,30.10043318515403,34.42145442978381,39.27195135109578,44.71561290685752,50.82348063367576,57.674717863882016,65.35743873547624,73.96959601087546,83.61992479261406,94.42893673807077,106.52995623299617,120.07018608548601,135.21178555376096,152.13293784412485,171.02887756177458,192.11284096894653,215.61689337976122,241.79257878233352,270.9113271498421,303.26454538357314,339.1633091330648,378.93756580634897,422.93475510109636,471.51775375234706,525.0620574437472,583.9521265207959,648.5768446532675,719.3240718646776,796.5743155923806,880.6935948337643,972.0256308391091,1070.883559651394,1177.5414221005783,1292.2257395972485,1415.1075227328001,1546.2950781555237,1685.8279726917833,1833.6724797610073,1989.7187723338234,2153.7800428061837,2325.593629988599,2504.8241258777557,2691.068329866906,2883.8618249953497,3082.6868774476643,3286.9813118506854,3496.1479929583757,3709.564548047632,3926.592990294148,4146.588946419008,4368.910246088985,4592.9246900631715,4818.016873734949,5043.5939984281185,5269.09065171471,5493.9725784848915,5717.739495921285,5939.927028135067,6160.1078508046485,6377.892143854129,6592.927452301025,6804.898053177052,7013.5239210739255,7218.559377428443,7419.791500000667,7617.0383597994105,7810.147143486631,7998.992210416175,8183.473125179619,8363.51269899142,8539.055066520634,8710.063818884608,8876.520208439779,9038.421436688372,9195.779033004239,9348.617328895027,9496.972030087647,9640.888886777495,9780.42246085056,9915.634987708763
H,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307,31640.48591001307
beta,4.498217313531465,4.49821731353146,4.4973543122273965,4.496384769166686,4.49529566129246,4.494072407804744,4.492698692782631,4.491156269969693,4.489424748567399,4.487481358995114,4.4853006977621535,4.482854450877096,4.480111095618175,4.4770355810347136,4.473588988278308,4.469728172812952,4.4654053917700995,4.460567921245111,4.455157670225148,4.449110800143773,4.442357361814818,4.4348209647366215,4.426418497480826,4.417059922056498,4.406648169684504,4.395079170171856,4.382242051786604,4.368019552830063,4.352288689472041,4.334921726192626,4.315787494543809,4.294753101962807,4.271686064024885,4.246456879841094,4.218942050500529,4.189027514139292,4.156612438640703,4.121613275277437,4.083967936041265,4.043639917410748,4.000622158429942,3.9549403965160135,3.906655775807282,3.8558664747697025,3.802708155078945,3.747353092636313,3.6900079307449465,3.6309100883196046,3.570322953067682,3.508530079886788,3.4458286875436146,3.38252279338315,3.3189163413108,3.2553066619320643,3.191978559193634,3.1291992522553405,3.0672143237361724,3.006244745374304,2.9464849778698694,2.8881020794627665,2.8312357112744837,2.7759988977234364,2.7224793864353587,2.6707414516037735,2.620827994541301,2.572762811863153,2.5265529222859877,2.482190864861384,2.4396569026797437,2.3989210853936154,2.3599451405847582,2.322684177740457,2.287088199431104,2.253103422419646,2.220673417225802,2.1897400785034584,2.160244440857671,2.13212735578792,2.1053300456109807,2.079794549752848,2.0554640779161892,2.032283283492734,2.0101984693227517,1.9891577365966535,1.969111086409392,1.9500104822583244,1.9318098806447523,1.9144652359117262,1.897934484530775,1.8821775132368876
