series,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,67588.38246830505,67586.41622775233,67584.07008318252,67581.27067462773,67577.93049425786,67573.94516553718,67569.19020236404,67563.51715018284,67556.74899316995,67548.67469069667,67539.0426819651,67527.55316960218,67513.84896071919,67497.50460721918,67478.01354583932,67454.77289270423,67427.0654976349,67394.03881139209,67354.68006675341,67307.78722567062,67251.93510576202,67185.43607919021,67106.2947489786,67012.15607128563,66900.24653408847,66767.30826014398,66609.52632447303,66422.45022817391,66200.91143141783,65938.94021447848,65629.68701176331,65265.35585143506,64837.1607035115,64335.31938746895,63749.104063596606,63066.971827371264,62276.80275912767,61366.27465117943,60323.40163118596,59137.25555507814,57798.87166591028,56302.311491420565,54645.816095992646,52832.93513891484,50873.47060361225,48784.0431528854,46588.09176733412,44315.16884167666,41999.49692858071,39677.894279658176,37387.31856751557,35162.375953238676,33033.159184752956,31023.70428300228,29151.214974558017,27426.044627808882,25852.295315473275,24428.822328317587,23150.42357482996,22009.03033216643,20994.774577112832,20096.867573505388,19304.27186125809,18606.180001104076,17992.32973969045,17453.19057134235,16980.05519881904,16565.06454171977,16201.18900298282,15882.18299539084,15602.524861889484,15357.35047276217
I,5.0,5.966240552720911,7.1191370119746065,8.494718164378959,10.135954901366606,12.094092641778825,14.430237286562653,17.217242010444902,20.54195062124382,24.507862970280872,29.238299107787284,34.88015164915605,41.60833020231778,49.63101766187186,59.19587550935516,70.59735354256384,84.18527790338787,100.37490856552378,119.65867149110623,142.61977827568236,169.94794252914076,202.45738059511592,241.10723468770396,287.02446544313983,341.52910955166806,406.161561585817,482.7111849396067,573.2450442507986,680.1348321567256,806.079082664721,954.1164688469592,1127.6243354058133,1330.2946162482094,1566.0770090411127,1839.0769311052395,2153.3937811095357,2512.8840931312207,2920.835382453215,3379.5413259560473,3889.7791368726557,4450.207198665984,5056.725933422504,5701.876142165925,6374.381870810544,7058.970031951029,7736.6034762876725,8385.23416658142,8981.110258922588,9500.560120234026,9922.050745109755,10228.216308230409,10407.515660861218,10455.229297174692,10373.638339490431,10171.399980036607,9862.290330778422,9463.581576958344,8994.338248722363,8473.869352465515,7920.488724635946,7350.646734762355,6778.4243914173285,6215.335225381159,5670.360040458943,5150.138293780781,4659.249803372724,4200.535215221491,3775.4188292764616,3384.2106021581194,3026.374489318475,2700.757724956136,2405.780569092224
R,0.0,1.0,2.1932481105441823,3.6170755129391035,5.316019145814895,7.343210126088216,9.76202865444398,12.648076111756511,16.091524513845492,20.199914638094256,25.101487232150433,30.94914705370789,37.9251773835391,46.246843424002655,56.17304695637703,68.01222205824806,82.13169276676082,98.96874834743839,119.04373006054315,142.9754643587644,171.49942001390087,205.48900851972903,245.98048463875222,294.201931576293,351.60682466492096,419.9126465752546,501.144958892418,597.6871958803393,712.336204730499,848.3631711618442,1009.5789876947885,1200.4022814641803,1425.927148545343,1691.986071794985,2005.2014736032077,2373.0168598242553,2803.6956160461623,3306.2724346724062,3890.4395111630492,4566.347776354259,5344.30360372879,6234.345043461987,7245.690230146488,8386.065458579673,9660.94183274178,11072.735839131987,12620.056534389521,14297.103367705806,16093.325419490324,17993.43744353713,19977.84759255908,22023.49085420516,24104.993986377405,26196.039845812345,28270.76751371043,30305.04750971775,32277.505575873434,34170.2218912651,35969.089541009576,37663.86341150268,39247.96115642987,40718.09050338234,42073.7753816658,43316.842426742034,44450.91443483382,45480.942093589976,46412.79205426452,47252.89909730882,48007.982863164114,48684.82498359574,49290.099881459435,49830.25142645066
G,5.0,6.966240552720911,9.312385122518789,12.111793677318063,15.451974047181501,19.437302767867042,24.192265941006635,29.865318122201415,36.63347513508931,44.707777608375125,54.33978633993771,65.82929870286394,79.53350758585688,95.87786108587451,115.3689224657322,138.60957560081192,166.31697067014872,199.34365691296222,238.70240155164942,285.5952426344468,341.44736254304166,407.946389114845,487.0877193264562,581.2263970194329,693.135934216589,826.0742081610716,983.8561438320247,1170.932240131138,1392.4710368872247,1654.4422538265653,1963.6954565417477,2328.0266168699936,2756.221764793552,3258.0630808360975,3844.278404708447,4526.410640933791,5316.579709177383,6227.107817125621,7269.980837119097,8456.126913226914,9794.510802394772,11291.070976884488,12947.566372312409,14760.447329390212,16719.911864692807,18809.339315419656,21005.290700970938,23278.213626628392,25593.885539724346,27915.48818864688,30206.063900789486,32431.00651506638,34560.2232835521,36569.67818530278,38442.16749374704,40167.33784049617,41741.08715283177,43164.56013998746,44442.95889347509,45584.35213613862,46598.60789119222,47496.51489479967,48289.11060704697,48987.20246720099,49601.05272861461,50140.19189696271,50613.32726948602,51028.31792658529,51392.19346532224,51711.199472914224,51990.85760641558,52236.03199554289
