beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
2.008512121714799,0.27566876323022804,0.8822695083134166,0.08072630773690025,0.07589400705986643,0.0451744166008476,0.49931615470871177,0.01637335381162915,0.14160190516223867,0.5914232201716686,0.04984884412949519,0.8033703388892091,0.9400000000000002,0.00014596679283873746,0.0030521652218641533,0.008117930123738024,0.9998734203354254,0.9983647321050417,2021-03-26
