series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11
S,1952292.2782130938,1951953.7680351331,1951635.910028962,1951315.2806818862,1950977.4298396427,1950612.7221553945,1950214.038461285,1949775.4973462112,1949291.7394250298,1948757.5233464828,1948167.4955018556,1947516.057536035,1946797.2901045233,1946004.9103558972,1945132.2511943656,1944172.2562572234,1943117.4878011348,1941960.146470192,1940692.1028429372,1939304.9410658914,1937790.0149627638,1936138.5168630448,1934341.5590801984,1932390.2675283684,1930275.88643212,1927989.892492952,1925524.116270975,1922870.8679673492,1920023.064302751,1916974.3528279432,1913719.2298164836,1910253.1479067118,1906572.6098938296,1902675.245517208,1898559.8687173957,1894226.5136087746,1889676.4482718676,1884912.1663521596,1879937.3572987865,1874756.85683247,1869376.5798555512,1863803.4384808068,1858045.2481486024,1852110.6249271606,1846008.877063573,1839749.893697508,1833344.0333940107,1826802.0148265406,1820134.811575234,1813353.552623926,1806469.4297637693,1799493.6127575177,1792437.1727979945,2182929.6142548155,2570820.15028347,2955948.1748473747,3338092.725632864,3716926.0494881715,4091991.9093863023,4462698.107612436,4828315.636622249,5187980.760417121,5540699.277900209,5885353.859516387,6220715.897502116,6545463.103599032,6858203.428844041,7157505.020648213,7441931.085072543,7710077.855424211,7960613.489254165,8192315.656299441,8404105.800110761,8221573.722072387,8009087.277884269,7791541.464020361,7569863.75489247,7345464.925606072,7119863.045671186,6894520.361178413,6670771.457466114,6449793.682844155,6232598.6136877835,6020034.644625979,5812795.662503774,5611433.012097919,5416369.086253038,5227911.488746736,5046267.087050179,4871555.510897073,4703821.815975222,4543048.147661506,4389164.32263634,4242057.305548264,4101579.5996764544,3967556.599046077,3839792.967900035,3718078.1242996505,3602190.9098571045,3491903.528719807
E,0.0,338.51017796052554,563.0515020325004,728.4651379079637,865.5008965280794,991.6170190558207,1116.9428759243074,1247.5777297932023,1387.4174411689355,1539.1658696248196,1704.8937625662934,1886.345773421355,2085.1065985494693,2302.687589950251,2540.5677114546493,2800.207489677334,3083.046210298653,3390.488005466866,3723.8799975074726,4084.4843812226204,4473.445726545375,4891.754575450059,5340.208424456371,5819.371324524761,6329.533524963749,6870.672785480854,7442.419138124885,8044.024962502666,8674.34221429464,9331.808499052144,10014.443402876635,10719.856085338386,11445.264629169282,12187.527060624987,12943.183348799754,13708.507111395164,14479.5652471712,15252.283323080148,16022.514296342688,16786.108062747815,17538.979390559973,18277.17200838832,18996.91693769417,19694.683561734568,20367.222365647922,21011.598731739843,21625.217599368472,22205.839176636066,22751.586205630065,23260.943526105977,23732.750852852965,24166.189783447488,24560.766093380724,24916.288364622407,27775.70967921657,32609.389321211976,39094.04825286301,47102.31620703778,56670.418795845675,67960.55604953425,81227.0243461187,96788.74694989252,115007.19504153663,136267.3219466924,160959.239592235,189459.19872746122,222109.49022767512,259197.84969175555,300937.63435197715,347450.3582700797,398752.1136329246,454745.044328033,515214.49630274,579831.8845857029,632476.790268628,675668.5095873587,711085.5163236912,739460.2807742096,761216.0596501918,776715.2544282095,786348.0245702319,790554.2117903832,789818.1791160516,784653.9475641843,775588.3463976536,763145.5165762894,747834.0617018916,730137.1683173944,710505.5598354752,689352.9470405348,667053.5676226087,643941.4039414888,620310.6985493684,596417.4325498617,572481.4824217028,548689.2208206819,525196.3730653289,502130.98204979254,479596.3696910924,457674.0127459392
I,170.6234933626971,143.90038812050744,132.34888289979872,129.89398119411666,133.19200350235712,140.420931859036,150.61071389200168,163.2719719954973,178.18992428446447,195.30986674885557,214.6734158702807,236.38287546206635,260.5811485444494,287.4401873382887,317.1540632068617,349.9344512031402,386.0072746015386,425.6097839705547,468.9876421939129,516.391756699026,568.0747017644959,624.2866399870396,685.2707010811439,751.2578181546065,822.4610615582244,899.0695504281128,981.2420622015347,1069.1004993746342,1162.7234083011895,1262.1397740392945,1367.3233350815015,1478.1876694273124,1594.5822967018257,1716.2900187486966,1843.0256834943011,1974.4365054876466,2110.104014328246,2249.5476332790895,2392.2298195106414,2537.5626296270107,2684.915514060917,2833.6240954771442,2982.9996522470633,3132.3390097776924,3280.9345400807997,3428.0839823195383,3573.0998220711053,3715.318001933513,3854.105777791351,3988.8685804213633,4119.055788270692,4244.165361692928,4363.74732971025,4477.406156072877,4584.802041143735,4768.178978320428,5079.710593201418,5552.907163706932,6211.896823983901,7078.204440654128,8175.247789142741,9531.030037587101,11179.519022160503,13161.093935303932,15522.303281158025,18315.0660564604,21595.38076306678,25421.584319802187,29852.215248146196,34943.56817560893,40747.064540000014,47306.59440314608,54655.99786872302,62816.848477212094,71796.67681432668,81078.65196867786,90308.65204849263,99242.49207131693,107698.00342794934,115535.28544942738,122648.11035546259,128959.55027085761,134419.00068371394,138999.50259424665,142695.00168598606,145517.48991443834,147494.0918464366,148664.1903267555,149076.68168179848,148787.43213658518,147856.98495628568,146348.54684247993,144326.26431350154,141853.7867697257,138993.10259160292,135803.6275272764,132341.52026525408,128659.19790845855,124805.02356000207,120823.138952018
A,1278.6484065366333,1220.8862107337375,1248.0638516609417,1328.6253844846888,1445.7785329498736,1590.9683910367528,1760.2726067976587,1952.4096244069624,2167.639208523775,2407.1569174692427,2672.7619178069817,2966.6757348587826,3291.4438622264624,3649.8822228922872,4045.047114343766,4480.2164725348875,4958.875375305921,5484.701518773887,6061.5479660780575,6693.421359681779,7384.454327941199,8138.871185734185,8960.94633079703,9854.95502987551,10825.116602205964,11875.530354476961,13010.10500043524,14232.482698525742,15545.959242956385,16953.40232173783,18457.17008031914,20059.03247163298,21760.09800581185,23560.748515062143,25460.584410087777,27458.382624350386,29552.069033747295,31738.70662567001,34014.5001055944,36374.8170097518,38814.224779177726,41326.542681449166,43904.90697396397,46541.84731079797,49229.37211861634,51959.06051077123,54722.15826872535,57509.67548520344,60312.48361767716,63121.40992452464,65927.32752897324,68721.23965780936,71494.35691475552,74238.16675699246,76944.49463528409,80224.0174384581,84531.00896969819,90220.59544365147,97600.88220488268,106974.86670001128,118671.30798431879,133065.9620905124,150595.17714052563,171763.50438830844,197146.32837291827,227387.92171097372,263194.9618834977,305325.452610885,354573.1366051154,411747.7912108785,477652.16649227473,553056.662595038,638673.0772971187,735128.8464253946,842943.14524671,958690.9816993107,1079714.8142176624,1203885.3826904362,1329347.7622259534,1454433.7651011627,1577638.7041651611,1697620.7579308953,1813205.6966402535,1923390.1396185865,2027341.0505095846,2124391.1572166467,2214030.8097658316,2295897.0809131856,2369760.9562427946,2435513.3892404586,2493150.87981901,2542761.1059051836,2584509.0138603374,2618623.662640702,2645386.0218228367,2665117.8454162017,2678171.680846569,2684922.0240155035,2685757.5950336163,2681074.6831589267
IH,0.0,13.773804632342044,18.28734510590985,19.540789745705464,19.94967098469069,20.41393362227862,21.222345583593736,22.43645145806142,24.046552288832316,26.030612220798332,28.373543005392357,31.071396790436662,34.13052019882002,37.565522999781095,41.39736192573737,45.65185320666062,50.35858765904305,55.5501343775386,61.26141927878946,67.52918880820106,74.39149448500665,81.88715444812844,90.05516343227305,98.93403396072299,108.56106042968405,118.97150528922015,130.19771340343345,142.26816724561635,155.20650191482525,169.030504894627,183.75113070664955,199.3715647461146,215.88637320434003,233.2807767057198,251.53008383838136,270.59931701845824,290.4430571682353,311.0055257815333,332.2209135570476,354.01395451184044,376.30073404121504,398.98970948331663,421.98291303737506,445.1772999155122,468.4661997572807,491.74082679324465,514.8918040095158,537.8106584698725,560.3912486910731,582.5310901430234,604.1325511144967,625.1038978985223,645.3601750913998,664.823913404181,683.4256634664398,701.104359449381,724.4696804519748,760.9345475629773,816.7942772459212,897.0455324935427,1005.8458726225192,1147.099277774349,1324.9570788587532,1544.171906984995,1810.305174376582,2129.8080201907514,2509.9960277113805,2958.9327629677555,3485.2328196480885,4097.793934554839,4805.46983239618,5616.699527749846,6539.11320655119,7579.138034523835,8741.628307726072,10029.54292904742,11402.593074999819,12812.679492866982,14216.795057887772,15579.405169125592,16872.006382081046,18072.218803057993,19162.99351141446,20131.988420614754,20971.049828149953,21675.740067736137,22244.877997324853,22680.081243559525,22985.312471641686,23166.438061795106,23230.809037582207,23186.873011092895,23043.82369313304,22811.2920058808,22499.080487071653,22116.940701650365,21674.39184879706,21180.57766011574,20644.157979934716,20073.231036461722
IN,12.949300609847606,24.06495558282225,31.57848909658528,37.151401931526586,41.748867364354794,45.945623061322195,50.096742495835585,54.433398899414286,59.1168901061057,64.26937321145664,69.99155592703065,76.37304400211846,83.49851908752859,91.45151723380954,100.31679577066622,110.18183908185556,121.13780846368721,133.2801028218197,146.70861829144047,161.52774986530778,177.84615237638337,195.77626380035986,215.43358652324056,236.93571966138768,260.4011365111547,285.9477050871281,313.6909560775229,343.7421110609427,376.2058940974686,411.1781613182861,448.7433952359869,488.9721223873953,531.9183237054408,577.6169157614723,626.0813868354035,677.3016739075255,731.242364599384,787.8413015972513,847.0086562871718,908.6265236787641,972.5490729726747,1038.603268355259,1106.5901539555764,1176.2866765889096,1247.4480010889251,1319.8102566917587,1393.0936398475164,1467.0057894975826,1541.2453454890817,1615.5055993545639,1689.4781488890717,1762.8564733514063,1835.3393541208256,1906.634075606587,1976.4593524723348,2044.5479411651802,2116.9122665440154,2202.673048162577,2312.202723578397,2456.236154212975,2645.62173303823,2891.4489687267496,3205.3623470360862,3599.935427554232,4089.025868593036,4688.06181014818,5414.227078903789,6286.522189642725,7325.684570584684,8553.957913567736,9994.708586145525,11671.896812673527,13609.420996752502,15830.363743570284,18356.176419877596,21205.844364350225,24356.4401866996,27761.407329428148,31362.24955549545,35094.92830075803,38893.85536140105,42694.66789631887,46436.27860062471,50062.40966900173,53522.706314064286,56773.48459591768,59778.15642133715,62507.37323287155,64938.93120661793,67057.48156058115,68854.08884121456,70325.67774321145,71474.40544021143,72306.99198227224,72834.03645560212,73069.34164219277,73029.26512301835,72732.11032232537,72197.56700859527,71446.20731126939
D,10853.0,10853.0,10853.225523376577,10853.524948548271,10853.844896812536,10854.171539833993,10854.505784391878,10854.85326536483,10855.22062532283,10855.614348031406,10856.040556455231,10856.505126513748,10857.01386948682,10857.57270056981,10858.187774169004,10858.865587822682,10859.613061767392,10860.437600740586,10861.347142745033,10862.350197637887,10863.455876938855,10864.673915198633,10866.01468255104,10867.48918760448,10869.109069546532,10870.886578199114,10872.834540748716,10874.966313975736,10877.29572101418,10879.836971983896,10882.604568245493,10885.61319052184,10888.877571691408,10892.412355662991,10896.231944357445,10900.3503354144,10904.780953773128,10909.536480710274,10914.628684221267,10920.068254782558,10925.864650514035,10932.025955572068,10938.558755252638,10945.46803079026,10952.757076230682,10960.427439068098,10968.478885608807,10976.909391290563,10985.715155485355,10994.890639673114,11004.4286273183,11014.32030332682,11024.555350616141,11035.122061098848,11046.007458255446,11057.197428447329,11068.67685818347,11080.538856587307,11092.997907162047,11106.371568854709,11121.059212743367,11137.528283095782,11156.310145427846,11178.004136465222,11203.287409444265,11232.928176571355,11267.800276836784,11308.897329864287,11357.344982897179,11414.409932969178,11481.504562906792,11560.186220703725,11652.150429325184,11759.217643470343,11883.313552096777,12026.443325268929,12190.660580215146,12377.359271002151,12587.145805613867,12819.922421164085,13075.009534172903,13351.260864178781,13647.163696802427,13960.92616965477,14290.554338997115,14633.92075763472,14988.82531889267,15353.048576839394,15724.397571516687,16100.74422508573,16480.05651202669,16860.42276772942,17240.069643325358,17617.374321825828,17990.8716767385,18359.257081989646,18721.38557732859,19076.268063720836,19423.0651556846,19761.079258433238
R,0.0,59.595841439768776,125.0337904685872,195.01708790431258,270.05470581823454,351.23981973921235,439.8098832327912,537.0196254738605,644.1293468782861,762.4290798136237,893.2691601161192,1038.087926519464,1198.4347909861692,1375.9893167215928,1572.5773983667139,1790.1854628528772,2030.9732943718946,2297.2857972597603,2591.663784570887,2916.8537137965886,3275.8161707876716,3671.732815939577,4108.011444563322,4588.288771452875,5116.430526267218,5696.528441689264,6332.893731636445,7030.046693568088,7792.702128272902,8625.750352633377,9534.23368465357,10523.318402836818,11598.262319488864,12764.378253828478,14026.993838793618,15391.40823725422,16862.84647094744,18446.412171324646,20147.03963930281,21969.4461460328,23918.085416724854,25997.103214070597,28210.29587884948,30561.072596837275,33052.42204860767,35686.883968711016,38466.525999961144,41392.92608403093,44467.16048760449,47689.797429453756,51060.89615241447,54580.01117855836,58246.20139793319,62058.04357200157,66013.64978231765,70110.68832221077,74374.34612384364,78854.48336378105,83621.99574067259,88766.30954248874,94394.55378146343,100632.32105799888,107625.6981479668,115544.2053070368,124584.30910490344,134973.2079459186,146972.6106860358,160882.23597564988,177042.76161888114,195837.96014893355,217695.777851002,243088.1543060418,272529.4380218664,306573.32649022696,345808.338978854,390851.9095781131,442170.91614825715,500088.82023715647,564802.2860782106,636394.4254242284,714846.179637864,800046.9970726429,891805.421535845,989859.7888102224,1093888.9758942798,1203523.026245907,1318353.438167737,1437942.916115147,1561834.4214124663,1689559.4043103764,1820645.1447085403,1954621.169599798,2091024.7493362734,2229405.501653959,2369329.152340482,2510380.5152364215,2652165.76284616,2794314.063152924,2936478.659186461,3078337.4662896357
G,635096.0,635096.0,635106.9862188661,635125.2598408632,635148.9018993962,635176.9914012698,635209.1739538546,635245.4239093796,635285.91356932,635330.9416738194,635380.894715754,635436.2263933178,635497.4470267677,635565.1183670766,635639.8512155714,635722.3043727862,635813.1840400903,635913.2431303213,636023.2801268906,636144.1372335519,636276.6976181101,636421.881594951,636580.6416261233,636753.9560561212,636942.8215354977,637148.244134737,637371.2292025227,637612.7700803695,637873.8358460575,638155.3583180254,638458.2186077951,638783.2335533103,639131.1423986992,639502.5941020248,639898.1356497894,640318.2017345101,640763.1061103864,641233.0348843153,641728.0419290214,642248.0465265356,642792.8332688382,643362.0541632693,643955.2328178886,644571.7705199928,645210.9539720574,645871.9644147912,646553.8878470034,647255.7260457989,647976.4080966896,648714.8021594974,649469.7272200952,650239.9646077419,651024.2690907571,651821.3793975925,652630.0280443005,653531.478120442,654589.8034279149,655858.585870604,657387.273598898,659226.4904516255,661432.1244078053,664068.3165385268,667209.5584479246,670942.0731495952,675364.5771706664,680588.4479722347,686737.2740901274,693945.7529801304,702357.9204472743,712124.7367242826,723401.1057364598,736342.4536749049,751101.0308478655,767822.1210480854,786640.3439682417,807167.1372466144,829095.701321061,852173.7108565919,876172.6125626497,900877.5897839963,926085.5874672552,951606.2130357514,977263.3488080789,1002896.5969203616,1028362.2418650059,1053533.6661774425,1078301.2631882755,1102571.9327642466,1126268.2564072725,1149327.44367592,1171700.130954655,1193349.1003696034,1214247.9733171435,1234379.9207235896,1253736.4212844546,1272316.0897026043,1290123.589334447,1307168.6375422783,1323465.1072717442,1339030.2247419455
H,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7976485.848058888,7578867.248317876,7181248.648576864,6783630.048835852,6386011.44909484,5988392.8493538285,5590774.249612817,5193155.649871805,4795537.050130793,4397918.450389781,4000299.850648769,3602681.2509077573,3205062.6511667455,2807444.0514257336,2409825.4516847217,2012206.85194371,1614588.252202698,1216969.6524616862,819351.0527206744,421732.4529796627,24113.853238650947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
