series,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,40941.668628248386,40938.26017271318,40933.37940546346,40926.41410565159,40916.52157970121,40902.565423425716,40883.05705080514,40856.12498397215,40819.54869269882,40770.90112690237,40707.82882701891,40628.44634113797,40531.74418329678,40417.85954413699,40288.09503700211,40144.68529586242,39990.420130407765,39828.26219795021,39661.05202445154,39491.328320790424,39321.247780931764,39152.573027861996,38986.69942581767,38824.6997220172,38667.3736347409,38515.29548525149,38368.85673725547,38228.302441178486,38093.761675585345,37965.272570314395,37842.80266272213,37726.26534259621
I,6.0,8.62751844921668,12.385360846087917,17.738629389945388,25.322363082776764,35.98265728555917,50.80766465166923,71.12679988814688,98.4454985213862,134.27977419380466,179.8747314828534,235.84540925584912,301.85082932226055,376.4477173062285,457.2152272109229,541.1155804824627,624.951208502723,705.7678783511524,781.1180001322012,849.1743679869115,908.7296151065655,959.1275919138077,1000.1648095043236,1031.986881330602,1054.9934972923356,1069.7577221959027,1076.9608904772247,1077.3420699649237,1071.6601061023862,1060.6660246345782,1045.0836931455215,1025.596910947794
IH,0.3891358872555336,0.7110685245188311,1.1478141108204654,1.7528528713270912,2.6005937269735915,3.7937813546288948,5.4722909069989845,7.822414492058549,11.084492313851719,15.554994641163152,21.577514274111213,29.51705847245527,39.71548717705008,52.433507096684096,67.79319626260208,85.73854364999403,106.02619315470486,128.24743449777458,151.87254144685653,176.30452994086738,200.93100904294465,225.16704195719032,248.48615446945294,270.43959628934806,290.6655596079266,308.8906426240916,324.92582634435456,338.6589237172902,350.0450552151973,359.0963076109146,365.8713888192959,370.46581511883653
IN,0.3918011987355945,0.7141812445706663,1.151017978917368,1.7558418146579073,2.603069664475666,3.795401081149299,5.472589030662608,7.820680986216189,11.079570713109245,15.54495172772879,21.559121192037164,29.4850320475134,39.6614897116199,52.345002543183476,67.65238345566955,85.52166618170378,105.70349637797554,127.78389959020049,151.22933927727883,175.44098526691755,199.8067939854618,223.74432528342737,246.73149175889088,268.32542401024983,288.1712308772933,306.0030022912627,321.6393646085701,334.9755720834903,345.9736995840256,354.65209448796014,361.07489543081147,365.3421453651477
D,0.01,0.024598268979604578,0.0512737053087139,0.09433346843289883,0.16009100592905331,0.25765118471591225,0.39997329500823064,0.6052639844854435,0.8987185708264871,1.3145486332789598,1.8980877084064451,2.707559072012356,3.814879093577627,5.3047888743373015,7.271809817946031,9.815043034004326,13.031488402098251,17.009016400022276,21.82016491152752,27.517599363779595,34.131589578229885,41.66943178815717,50.11647856920739,59.43833203853441,69.58375963507751,80.48795573014857,92.07585814159668,104.26531371930946,116.96996066317236,130.10175353648393,143.57310033273708,157.29861144813376
R,0.0,0.12202613391315423,0.3446932297800375,0.7038021384241062,1.2518681530071154,2.0646510026034885,3.2499966448947752,4.959422011319252,7.402592516379237,10.864169236034993,15.72128365806049,22.458165348576983,31.67269673308505,44.069005376949704,60.431911585126606,81.58343612378708,108.32704848910596,141.38913854501234,181.3674951149618,228.69376198546996,283.61277668940755,346.1781465297958,416.2612052148289,493.56960964844416,577.6718831808445,668.0247572414833,764.0008885071607,864.9152446708745,970.0490681842455,1078.670814750039,1190.0538248838734,1303.4907398582513
G,6.0,9.408455535207807,14.289222784923373,21.254522596796264,31.14704854717106,45.10320482266564,64.6115774432427,91.54364427623517,128.11993554956175,176.76750134601943,239.8398012294776,319.222287110416,415.92444495160214,529.809084111392,659.5735912462761,802.983332385961,957.2484978406167,1119.406430298171,1286.6166037968349,1456.3403074579549,1626.4208473166182,1795.095600386387,1960.9692024307124,2122.9689062311872,2280.294993507486,2432.3731429968975,2578.8118909929153,2719.3661870698966,2853.9069526630356,2982.396057933984,3104.8659655262477,3221.4032856521717
H,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286,20466.72876474286
beta,13.383817217753348,13.383817217753348,13.329442107979725,13.252344071458742,13.143850086977986,12.992778643445854,12.785461687796237,12.506513051637857,12.140829988572296,11.677132445025087,11.112631370864069,10.457208080744639,9.734590263782719,8.978765663623083,8.226537779793501,7.5096619320136355,6.849974046648591,6.258572287055504,5.737842261178129,5.284461983030409,4.892098136981714,4.55331046834861,4.260688028539666,4.007424361987421,3.7875433577055944,3.5959323679664683,3.4282816665448643,3.2809868261226813,3.1510436221569025,3.0359494354475944,2.933616661503929,2.842299350634111
