beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
13.383817217753348,0.0648559812092556,0.06530019978926575,0.13518409053361743,0.03751457898823488,0.17718463630166487,0.05199643145277562,0.49989972198205673,1.6730721134486275,0.20874212881165555,0.04244498511090647,0.9800000000000001,0.3393484580154612,0.5843935805134477,0.999399741358157,0.9838061820436105
