series,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,40195.350000000006,40192.37211336945,40188.65020957084,40184.000362467785,40178.194275912465,40170.94918983899,40161.915827706,40150.66419465437,40136.66713369636,40119.28173040772,40097.72896271331,40071.07246488492,40038.19795468383,39997.79578023417,39948.35014775681,39888.13976466451,39815.255597371855,39727.64173934632,39623.16440272962,39499.71118868136,39355.317795128496,39188.312674338435,38997.46337231941,38782.103712748074,38542.22094498488,38278.48749460982,37992.23191469855,37685.35499642046,37360.20617745238,37019.43993354205,36665.87133239495,36302.34571394494,35931.631635246544,35556.34063378746,35178.873108389525,34801.387005126504,34425.784826197894,34053.71433560833,33686.57879258059,33325.55327031494,32971.60439715077
I,9.0,11.257886630560357,14.079159498721015,17.60267384188123,22.000546489850766,27.48558884413555,34.320103869598256,42.8261286116576,53.397099280733585,66.51073462692275,82.74264355117734,102.77972989547212,127.43186170492552,157.63948721818596,194.47396071809013,239.12642695294366,292.88048008936244,357.06389970775115,432.97612434782917,521.7912484482688,624.4413421252699,741.4911555453122,873.0211651207107,1018.5391314823925,1176.938768726995,1346.5171176038937,1525.05132810686,1709.9241401364025,1898.2790278935638,2087.1829495724096,2273.7769147537197,2455.4003800234323,2629.6824283199526,2794.598835513438,2948.4984540703012,3090.1046810076964,3218.4984854556883,3333.0890972087977,3433.577512459836,3519.9168337287083,3592.2723601945822
IH,0.36,0.7070790517800425,1.1320163730706052,1.654552961517809,2.299275489795978,3.096772850648145,4.085048510935248,5.311234053814155,6.833650919965439,8.724264753166622,11.07156699065224,13.98389733325487,17.593183158639903,22.059011491789665,27.572859465881383,34.362185979508276,42.69393187494332,52.87680084778856,65.26152793112284,80.23823728516561,98.23001469747891,119.68204356706809,145.04611898946732,174.76103950271607,209.23016492234365,248.7981264297158,293.7290674982583,344.18873708964,400.2322447789078,461.79846114257924,528.7111291130332,600.6859581404466,677.3424395591944,758.2188850566481,842.7892080516001,930.480158110041,1020.6879955096888,1112.7938884314917,1206.1775850645427,1300.2291352276798,1394.3586048813925
IN,0.36,0.6723720627893559,1.0337328213764296,1.4601365293555524,1.9710676748665963,2.5903176248593036,3.3470426086457716,4.277033610079894,5.424227953910922,6.842487512903906,8.597656993455253,10.76989421482751,13.456228284454498,16.7732460975846,20.859728053105265,25.878948098649964,32.02022485698989,39.49917389678823,48.555996067796784,59.45109123082856,72.45737216807551,87.84892815289362,105.88617650223836,126.7983004239452,150.76447265266302,177.8959099653626,208.22099680879427,241.67544837210488,278.0987943097253,317.2375334428584,358.7543810822103,402.24231562728414,447.24174262777603,493.2590352165333,539.7849043096378,586.3113937788029,632.3466858836052,677.4272690501017,721.1273233965195,763.0654047848874,802.9086581709545
D,0.01,0.013600000000000001,0.020670790517800425,0.03199095424850648,0.048536483863684574,0.07152923876164435,0.10249696726812581,0.14334745237747828,0.19645979291561982,0.2647963021152742,0.35203894964694044,0.46275461955346286,0.6025935928860116,0.7785254244724106,0.9991155393903073,1.274844134049121,1.6184659938442039,2.045405312593637,2.5741733210715223,3.2267886003827506,4.0291709732344065,5.011471120209196,6.208291555879876,7.6587527457745495,9.40636314080171,11.498664790025147,13.986646054322305,16.923936729304888,20.365824100201287,24.368146547990364,28.986131159416157,34.27324245054649,40.28010203195096,47.053526427542906,54.63571527810939,63.06360735862539,72.3684089397258,82.57528889482268,93.70322777913759,105.76500362978302,118.76729498205982
R,0.0,0.05694888543060141,0.16421094547999304,0.3302832452206418,0.566297949166749,0.8866016026119764,1.3094803375627673,1.8580616177082465,2.5614283561204005,3.4559863971852662,4.587130801770456,6.011259051983235,7.7981785752764345,10.033949533804211,12.82418846672881,16.297830170345613,20.611299813011055,25.952980888767033,32.54777560256641,40.66144575400698,50.60430490745658,62.73372727609608,77.45487551230642,95.21906309711304,116.51928557233188,141.88268660119633,171.8600468332365,207.0127412521104,247.89793146523795,295.0529757521294,348.9801114966906,410.1323898133705,478.90165221460086,555.6090839983942,640.4986099008463,733.7331546183485,835.3935980134137,945.4801208064723,1063.9155587193925,1190.5503523140287,1325.168684620269
G,9.0,11.977886630560358,15.699790429165844,20.34963753222374,26.155724087543774,33.400810161016615,42.43417229401016,53.68580534563736,67.68286630364595,85.0682695922938,106.6210372867022,133.27753511509115,166.15204531618235,206.55421976583685,255.9998522431959,316.21023533549663,389.09440262815093,476.7082606536887,581.1855972703868,704.6388113186528,849.0322048715154,1016.0373256615793,1206.886627680603,1422.2462872519416,1662.1290550151357,1925.862505390194,2212.1180853014716,2518.9950035795628,2844.1438225476363,3184.9100664579673,3538.4786676050703,3902.0042860550802,4272.718364753475,4648.009366212556,5025.476891610494,5402.962994873514,5778.5651738021215,6150.635664391686,6517.771207419428,6878.7967296850875,7232.745602849258
H,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368,20098.447870992368
beta,6.617525845689682,6.617525845689683,6.612572465389664,6.606391912262718,6.598686640982577,6.58909055988721,6.577155226909391,6.562334370836955,6.543967192162499,6.521261382278724,6.493277512984619,6.45891743291696,6.416920564397988,6.365873429031597,6.304239076847054,6.23041382676004,6.1428180122589895,6.0400242062123,5.920919731155624,5.784890014110189,5.631997102176292,5.463117306783956,5.279999076485825,5.085211668088665,4.881977561845778,4.673910816662137,4.464708647410166,4.257854004756364,4.056379104573938,3.8627185356159477,3.6786556648823105,3.5053466235573314,3.3433964953208015,3.192961768049807,3.0538582338904843,2.925660650355572,2.8077870607905164,2.6995655551981295,2.600284277600541,2.509227005314372,2.425697126063118
