beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
9.001365938999042,0.04,0.04,0.5,0.08993578085654953,0.1378428261048197,0.008979248182450899,0.5001141462910689,0.8693599104338801,1.514019984546597,0.040502356983164685,0.9900000000000001,0.11442287620125602,2.532409313043777,0.9957504771686674,0.9871679404863882
