beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
7.842574236956929,0.06980951684154485,0.19828643044580185,0.49999865597464827,0.14370995852819132,0.1546768822100356,0.037942309882819616,0.4984688655337187,1.0899117232161444,0.9811300134462574,0.05,0.9,0.23363679827381803,9.159030052034113,0.990500422233044,0.9652072972493042
