beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
7.98237937385938,0.20000032604481227,0.5674947501318964,0.1525407049682356,0.16527753269366657,0.11763292242080838,0.49345257611612625,0.004699872357105453,0.15143697089485397,0.06544297435949241,0.8500000000000001,1.988471766268723e-06,0.0,0.05071179638544341,3.595147746328523,0.016532674000906918,0.13208574278138602,0.9985173743819773,0.9591482250143877,2021-06-01
