series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22
S,1547693.7860567279,1547229.768147216,1546853.1056277286,1546516.5524269983,1546195.2657484196,1545876.0553216494,1545551.8019924876,1545218.5512814973,1544873.9973667855,1544516.691568366,1544145.6288761843,1543760.0319179767,1543359.2381161812,1542942.6408150096,1542509.6586639362,1542059.7198198054,1541592.2539436035,1541106.6883200302,1540602.4461803471,1540078.9462252485,1539535.6028236535,1538971.826613896,1538387.0253647785,1537780.605022347,1537151.9709038544,1536500.5290187725,1535825.6875060853,1535126.8581816708,1534403.458191635,1533654.9117681389,1532880.6520841953,1532080.1232034215,1531252.782119988,1530398.1008831123,1529515.5687994452,1528604.6947056355,1527665.0093022566,1526696.0675391469,1525697.4510410924,1524668.770561662,1523609.6684519227,1522519.8211297356,1521398.9415343732,1520246.7815503313,1519063.1343834517,1517847.836871848,1516600.7717136508,1515321.8695932762,1514011.1111877975,1575679.5932676268,1637253.117642554,1698728.6538884605,1760099.1770480245,1821354.7505967459,1882483.0830435653,1943469.759245925,2004298.2689354422,2064949.9053149,2125403.575963541,2185635.5498206834,2245619.1531834584,2305324.4215696724,2364717.711182494,2423761.2725110496,2482412.7887095474,2540624.8825011114,2598344.597305776,2655512.8610450462,2712063.9446200747,2767924.93138956,2823015.219043304,2877246.0809619203,2930520.3202474373,2982732.0557346386,3033766.684908074,3083501.0730287894,3131804.0200197427,3145192.8877349976,3127424.292208937,3108284.923687601,3087722.4957445287,3065724.1878550895,3042305.3225960005,3017504.426199874,2991380.6804908086,2964018.3801200218,2935505.999647624,2905953.1662491225,2875481.804422721,2844223.4459008044,2812316.401675087,2779902.9130105707,2747126.3925411226,2714128.8509164606,2681048.5836317507,2648018.1699565127,2615162.813711516,2582599.0356773324,2550433.710653306,2518763.429072279,2487674.1536446097,2457241.1354886172,2427529.051153993,2398592.3213207247,2370475.573201001,2343214.2112585776,2316835.0643233913,2291357.081129026,2266792.0504271747,2243145.325902885,2220416.5399616105
E,0.0,464.0179095119831,724.8803117773111,880.5326822702755,982.0739895292373,1056.1984384158957,1116.8673229450228,1171.3930876189538,1223.6146287763936,1275.5556674693994,1328.291215831326,1382.4003686219803,1438.2029072513437,1495.8828868395678,1555.553124524331,1617.2887754756384,1681.1447350279961,1747.1645751460615,1815.3850474307474,1885.8382623361597,1958.5526486200106,2033.5532709560553,2110.8618084201935,2190.496352622943,2272.471109034086,2356.796045792516,2443.4765138807193,2532.5128519979125,2623.899984089995,2717.627014825841,2813.6768270564385,2912.0256847773426,3012.642844978014,3115.49018181402,3220.521826677709,3327.683827913736,3436.9138340954537,3548.140804927129,3661.28475395199,3776.2565273178166,3892.9576228725537,4011.2800538260494,4131.106261115332,4252.309078445561,4374.751753743729,4498.288030455252,4622.762291733919,4748.009770123831,4873.8568248099855,5000.1212879256445,5189.832948848598,5430.1883753033635,5715.573887471107,6044.688320320397,6418.91019358545,6841.397655685139,7316.615834652093,7850.112071852411,8448.434939979741,9119.137392563225,9870.83011336761,10713.265686808789,11657.442161015391,12715.718629825107,13901.937191655858,15231.545947665238,16721.71708037613,18391.452788086426,20261.67010871309,22355.253575311817,24697.06233524842,27313.876006561684,30234.26137549415,33488.34038019569,37107.439090647,41123.59807928899,45568.92722466945,50474.793131053404,55640.597691633324,60887.999201912164,66248.92078739531,71707.85294978491,77225.01363340377,82747.34512000994,88214.37516205384,93561.93262091345,98725.03595782627,103640.09029152493,108247.07413026429,112491.33768672487,116325.09029253776,119708.53762544025,122610.64504887915,125009.5249014889,126892.46695215645,128255.64915542498,129103.57874266792,129448.32116266337,129308.576797019,128708.66353435924,127677.45822358418,126247.34281118773,124453.1925871417,122331.43524820765,119919.20107803807,117253.57689051476,114370.96976343416,111306.58113569682,108093.98757158892,104764.82134857113,101348.54188564287
I,242.64409568125623,217.64955705125712,211.0643696930041,214.059488647532,222.05774598542934,232.69722422182434,244.7702488891723,257.6699783790006,271.10161963427134,284.9317489208832,299.1097461711536,313.6268906085776,328.49512147953834,343.73606077317777,359.37538412925875,375.43997226757926,391.95650163297535,408.95077406727177,426.44742048945136,444.46978876527396,463.0399174934758,482.17854523363144,501.90512962203866,522.237863784329,543.1936841686681,564.7882673797204,587.0360153543214,609.9500291025829,633.5420716701316,657.8225211812169,682.8003149143649,708.482885401974,734.8760895632583,761.9841318914345,789.8094827281386,818.3527926736706,847.6128042014939,877.5862615689975,908.2678201427556,939.649956283975,971.7228789668989,1004.4744443279207,1037.8900743643492,1071.9526810173868,1106.642596882265,1141.937513787974,1177.812430478097,1214.2396106014962,1251.1885521857707,1288.625969716446,1326.515789879964,1366.976557173216,1411.4716675968018,1461.12220636701,1516.889374302349,1579.6824020475365,1650.4246335935686,1730.0966733696318,1819.7674186076185,1920.6191315678725,2033.9700365761678,2161.296409918353,2304.2552666051365,2464.708244301216,2644.7469712481206,2846.719982927875,3073.2610633990425,3327.3186966710923,3612.1860993497353,3931.53105427552,4289.424467905829,4690.366228970878,5139.3065557935115,5641.660595673102,6203.313602806436,6830.613604218018,7530.3481124831105,8309.701219819435,9176.187382436381,10129.701556123317,11164.063577166493,12274.819276576756,13457.444040915461,14706.521763696492,16015.383643072062,17375.984198763712,18778.916857138,20213.52650110658,21668.085401320877,23130.02564745116,24586.20900473144,26023.219731102567,27427.666039602267,28786.47655648936,30087.1794578143,31318.15389167994,32468.8456312137,33529.941440475595,34493.499166569345,35353.032923850216,36103.55478356499,36741.57604599988,37265.07241834829,37673.4182532978,37967.295452018756,38148.58275072591,38220.23095242025,38186.129298198335,38050.96765700662,37820.09860461091,37499.40280968633
A,1531.8282274367195,1225.462878479204,1080.3359697241774,1020.433155246061,1006.0437703980185,1016.4077524814243,1040.6678978898356,1073.1461849302855,1110.8755473974588,1152.3093621631433,1196.6463095986976,1243.4769284627178,1292.5984066271596,1343.9173862732669,1397.3988329362226,1453.0390237321378,1510.8511713637238,1570.8576723403175,1633.0858307747062,1697.5654075222726,1764.3271289701756,1833.4017007670507,1904.8190872312307,1978.6079302423489,2054.795040865295,2133.40492830433,2214.4593474078392,2297.9768548445563,2383.9723689205302,2472.4567307267107,2563.436265908603,2656.912347360748,2752.880959846666,2851.3322680737183,2952.2501901866653,3055.611979021266,3161.387813798088,3269.5404052443073,3380.024617409461,3492.787109688429,3607.76600277825,3724.890572470469,3844.0809753130093,3965.2480102600757,4088.2929204606535,4213.10723931113,4339.572684811448,4467.561106113489,4596.934485932472,4727.545002205396,4859.235152024328,5005.457719219252,5174.216633437934,5370.70566008596,5598.799496757891,5861.8948828803605,6163.389584528587,6506.963757493339,6896.756615395495,7337.490317900329,7834.569759825332,8394.17389574293,9023.346932885066,9730.093596532759,10523.48024268664,11413.742022361785,12412.395111081576,13532.351930694898,14788.036148770412,16195.492952109986,17772.48860939218,19538.59165502088,21515.22617181677,23725.68569924058,26195.094375677843,28950.300230452187,32019.684334395333,35432.86912276325,39220.30999572679,43363.15554230382,47807.90368819266,52518.6301036581,57463.2540381704,62607.540460960525,67912.67088197159,73334.56269800002,78824.12514584899,84328.08634527242,89790.12825533023,95152.26573704054,100356.33722269858,105345.51769190756,110065.77405057003,114467.19388398842,118505.1318950871,122141.13361628127,125343.61206590864,128088.26866530656,130358.26385981406,132144.1547083286,133443.62576639847,134261.0457452401,134606.8858005694,134497.036196892,133952.0569286523,132996.39513654992,131657.5983141561,129965.54779938955,127951.7322699812,125648.57622190095,123088.83393958428
IH,0.0,9.722265139810732,14.971881767360166,18.08335793915041,20.20394362224068,21.88788496529847,23.39690675880034,24.850900360113258,26.30263705070592,27.7742352655847,29.274570410788755,30.807320836431316,32.374502176995136,33.97788880121359,35.619487920045,37.301618876068176,39.02684998742197,40.79790147048281,42.617556163618374,44.488590252541286,46.41372423614041,48.39559034878211,50.43671198365931,52.539491228614494,54.706201509702865,56.93898317510515,59.23984052887147,61.61063932973468,64.05310413078763,66.5688150849536,69.15920400953938,71.82554961509479,74.56897187736388,77.3904255791323,80.29069308011037,83.27037639362375,86.3298886627741,89.46944513845902,92.68905376883822,95.9885055155125,99.36736451643375,102.82495821970394,106.36036761608447,109.97241770124134,113.65966830143755,117.4204053984472,121.25263309077168,125.15406632864035,129.12212455962464,133.15392641983829,137.246285602502,141.395708030996,145.68483298264982,150.22543016538472,155.1342834889593,160.52499458158707,166.50703662746025,173.18779385017126,180.67560165168132,189.08294472704952,198.52951794152216,209.14509979243746,221.0722850491242,234.4691507642611,249.51192741325644,266.39773279144623,285.3474083174705,306.6084782642486,330.45823250539604,357.20691196839203,387.2009521510197,420.8262128335308,458.5110907825436,500.7293764622112,548.0026757741146,600.9021746256376,660.0494796280694,726.1162255631828,799.8221038429019,881.9309417443544,972.9296462696097,1072.8836558303694,1181.656575510569,1298.9794156083503,1424.4622119697647,1557.5870248260476,1697.6984695209849,1843.9982525417545,1995.5461680158737,2151.2677876382922,2309.968718100511,2470.35458076412,2631.0555905354086,2790.6544382734005,2947.716096750683,3100.81816935555,3248.5804773018867,3389.6927240204054,3522.9392689501374,3647.22026880623,3761.568683883863,3865.1628829752526,3957.3347988907403,4037.5737769382495,4105.526414440777,4160.992807475784,4203.919701584839,4234.391088688988,4252.616806978189,4258.9196892319305,4253.721773389736
IN,15.272273490188375,28.52788444849227,38.45994528741188,46.66602568624235,53.977031220161706,60.82605688082958,67.44034707411456,73.94112689914756,80.39541876125962,86.84284035415651,93.30938013236955,99.81440876501689,106.37419018178763,113.00359217298265,119.71688018792553,126.52805201347957,133.45094896715335,140.4992637011771,147.68650478492233,155.02594731343697,162.53058298038675,170.213075093806,178.0857201127083,186.16041546585808,194.44863265301342,202.961394391107,211.70925457893873,220.70227997441793,229.95003263851396,239.46155236624028,249.2453384820639,259.3093305192447,269.6608874284579,280.30676507141476,291.25309185171136,302.5053424196641,314.0683094622419,325.9460736549862,338.14197191138726,350.65856411768226,363.4975985883289,376.6599765201604,390.1457157619052,403.95391425065924,418.0827134981763,432.52926253751883,447.2896827646002,462.35903412928303,477.73128314674227,493.39927321146837,509.35469770327194,525.5880763766274,542.2245242361382,559.464742864242,577.5534940181831,596.7637183113051,617.3895432139249,639.7443736947959,664.1619507113675,690.9992231387816,720.6404185405345,753.5019986860215,790.0383510664562,830.7481567901937,876.1814208941586,926.9471710052383,983.7218335771977,1047.2582879014667,1118.395578260565,1198.0692339040027,1287.3221040596513,1387.3155596426072,1499.340843379496,1624.8302648021318,1765.367835872964,1922.6988281086267,2098.737606097066,2295.5729608942565,2515.4700386174613,2760.8678466905467,3033.876716591346,3335.9393302403714,3668.027517240013,4030.699995806044,4424.100811506229,4847.935247707357,5301.441113358597,5783.364803086605,6291.947602499108,6824.92487512985,7379.539986213389,7952.573372916514,8540.386206141635,9138.977261265307,9744.050938633884,10351.093871284222,10955.457241601833,11552.441801710209,12137.382641919854,12705.730953865916,13253.13035862722,13775.485779912615,14269.02330279909,14730.339936543482,15156.44266725686,15544.776620037293,15893.242533949146,16200.204076433663,16464.48578114163,16685.362584148465,16862.54206098982
D,1936.0,1936.0,1936.1497946760564,1936.3804722133427,1936.659089459998,1936.9703793853841,1937.3076144423167,1937.6680995780598,1938.050986952105,1938.456241791361,1938.884170109967,1939.3352146688546,1939.8098749027092,1940.3086813018715,1940.8321916950633,1941.3809948368773,1941.9557152169089,1942.557016895818,1943.1856058456838,1943.8422309148461,1944.5276837254053,1945.2427978152332,1945.988447278049,1946.7655450864604,1947.5750412229656,1948.4179206976125,1949.2952014976156,1950.2079324912722,1951.1571912933423,1952.1440820894375,1953.1697334111932,1954.2352958508045,1955.3419397020514,1956.4908525146107,1957.6832365488642,1958.9203061193111,1960.203284815901,1961.5334025940379,1962.9118927255793,1964.3399886048433,1965.8189204054124,1967.3499115853758,1968.9341752405564,1970.5729103072488,1972.267297618004,1974.018495816063,1975.827637136129,1977.6958230612834,1979.624119867968,1981.6135540730606,1983.665107799159,1985.7797140762068,1987.9582520995668,1990.202874319712,1992.5174552659678,1994.9076688022465,1997.3809390964125,1999.9463770117584,2002.6147479215863,2005.398486364378,2008.311759973549,2011.3705805673121,2014.5929595110729,2017.9991051826587,2021.611661513809,2025.4559876869375,2029.560479954099,2033.9569371559721,2038.680971834852,2043.7724688447013,2049.2760930407026,2055.2418469429163,2061.7256781613537,2068.7901347796765,2076.505064753344,2084.9483526204353,2094.206683399858,2104.376319442513,2115.5638712345462,2127.8870378243237,2141.4752868406695,2156.4655878757467,2172.9959187564796,2191.2021558208944,2211.2160309792857,2233.1632678143337,2257.1616098116156,2283.3187026933933,2311.7298925669284,2342.476039426208,2375.621449135335,2411.2120250816065,2449.273727663104,2489.8114124724525,2532.808098075555,2578.2246930222263,2626.000190450943,2676.0523185551115,2728.2786172852416,2782.5578967504525,2838.752021351616,2896.7079559371596,2956.260006167675,3017.23218453577,3079.440635680927,3142.696059231741,3206.8060748202347,3271.5774815665195,3336.8183726865195,3402.3400744538085,3467.9588871506844
R,0.0,308.3820114894002,560.5627526822088,786.8230443353583,1003.2493347016383,1218.4875953362575,1437.2783228494125,1662.3099940733164,1895.1924479785016,2136.9689890056898,2388.3863848977035,2650.037603396042,2922.43753453556,3206.063342164715,3501.376088007292,3808.832396329213,4128.89078753664,4462.015129685027,4808.676507500113,5169.354200983277,5544.536143657214,5934.719059225679,6340.408383909951,6762.118032558584,7200.370040028066,7655.694094823322,8128.626974002687,8619.71188392497,9129.497708957904,9658.53816892301,10207.3908853588,10776.616356389666,11366.776839952576,11978.43514527971,12612.153332817974,13268.491323159444,13948.005416043588,14651.246721061325,15378.759502333594,16131.0794401457,16908.731813285507,17712.229606650933,18542.07154955171,19398.740091022613,20282.69931938025,21194.39283418188,22134.24157967042,23102.641649701854,24099.962075036063,25126.542604715083,26182.691494039478,27268.68331236866,28387.480737717753,29543.69198525541,30743.028707697496,31992.04971300612,33298.06800664238,34669.15238418199,36114.18574110341,37642.95989452418,39266.296654343736,40996.190435396005,42845.97077051518,44830.48474725319,46966.30024929717,49271.93126126418,51768.08655689022,54477.94290810909,57427.443544978414,60645.621951070374,64164.950164500435,68021.70953026704,72256.38027185237,76914.0442814831,82044.79314622688,87704.13063428663,93953.35570453209,100859.90866778072,108497.6595828797,116947.11455410245,126285.59241431108,136580.1565952341,147890.8985272866,160271.57522850158,173769.07860091046,188422.42265522495,204261.58903214335,221306.41668792345,239565.6519605537,259036.22415905655,279702.79948476807,301537.63979548885,324500.77462875796,348540.47846283374,373594.03076300345,399588.7244797113,426443.07977261103,454068.2140432082,482369.3168284082,511247.17847503204,540599.7243512515,570323.5111234018,600315.147765362,630472.610916132,660696.4314561829,690890.7363101584,720964.1361695152,750830.4558242712,780409.3089467135,809626.5234074692,838414.4265152169
G,124506.0,124506.0,124521.83468750516,124546.57134740631,124576.6196700594,124610.1331065289,124646.17605201206,124684.2893331614,124724.26331500115,124766.01936552471,124809.54791253932,124854.87606881815,124902.05070883833,124951.12961967022,125002.17686929542,125055.26037559893,125110.45062114827,125167.8199618233,125227.44224040436,125289.39255382618,125353.74709479805,125420.58302616526,125489.97836610925,125562.01187261348,125636.7629210406,125714.31137151724,125794.73742433441,125878.12146238629,125964.54388012522,126054.08489878236,126146.8243677839,126242.84155243052,126342.21490802782,126445.02184077112,126551.33845580502,126661.23929300034,126774.79705111879,126892.08230116937,127013.16318989934,127138.1051345049,127266.97050979245,127399.81832916617,127536.70392096331,127677.67860179873,127822.78934871659,127972.078472074,128125.58329119915,128283.33581496969,128445.36242954676,128611.68359557012,128782.31355717112,128959.41746041362,129144.72353212864,129339.76843139976,129546.04441483978,129765.09078127424,129998.55460186307,130248.23532099495,130516.12168699535,130804.42591931034,131115.6179831678,131452.4616847958,131818.05363897013,132215.86577066846,132649.79176097902,133124.19765487598,133643.97666632713,134214.60801285412,134842.21936512185,135533.65219115556,136296.5288974361,137139.32021293815,138071.41072550797,139103.15986927226,140245.95499445297,141512.2524585641,142915.60200892563,144470.64914774604,146193.10976776484,148091.8543183232,150169.6673087544,152430.42263030182,154877.4649100277,157512.78120579905,160336.5479721186,163346.8780380921,166539.69438216204,169908.70247706946,173445.43760976914,177139.38682393494,180978.17223025716,184947.78507500517,189032.85861665392,193216.96705159996,197482.9376561947,201813.16396806162,206189.90909689415,210595.5899623979,215013.03521970313,219425.71167753916,223817.9159965855,228174.93026474147,232483.14160915808,236730.12728199453,240904.70763655537,244996.97010318364,248998.26770584792,252901.1958660364,256699.5512601314,260388.27637029567,263963.3931353647
H,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1793976.6947289796,1730965.630496422,1667954.5662638645,1604943.502031307,1541932.4377987494,1478921.3735661919,1415910.3093336343,1352899.2451010768,1289888.1808685192,1226877.1166359617,1163866.0524034041,1100854.9881708466,1037843.9239382889,974832.8597057313,911821.7954731736,848810.731240616,785799.6670080583,722788.6027755006,659777.538542943,596766.4743103853,533755.4100778276,470744.34584527,407733.2816127124,344722.2173801548,281711.1531475972,218700.0889150396,155689.024682482,92677.9604499244,29666.89621736679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
