beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
2.0726213738693144,0.2495595856285888,0.8632584501205973,0.040068006239814546,0.06294104724580005,0.1999998064209662,0.3416253783098835,0.015407384380312198,0.13204730344700025,0.2724106760939164,0.03512368049021777,0.5368502684642839,1.3244139210666802e-05,0.8400000000000001,0.0005310135554421136,0.006700917979322722,0.011430612583769146,0.9993204527750958,0.9959371066305991,2021-03-22,2021-04-20
