series,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,7120.202973120003,7113.151022950311,7106.943024577059,7100.768227673839,7094.070406013308,7086.4199621062435,7077.43731639148,7066.744811809113,7053.934146276641,7038.541856045522,7020.028511125136,6997.759099532744,6970.9831648617455,6938.813968397757,6900.206484380949,6853.934544473076,6798.568027827202,6732.451731530567,6653.688527620039,6560.130679210586,6449.384782665401,6318.837697247413,6165.712874739182,5987.168369029035,5780.448849529045,5543.103118106894,5273.274440698413,4970.061624622605,4633.932503694525,4267.14776083623,3874.12396242931,3461.6370169831857,3038.753344120724,2616.3921170302538,2206.481767843174,1820.7776143723086,1469.5305730425152,1160.2901572674575,897.1332454736528,680.5074077580708,507.6945056560073,373.71656018088163,272.4042388974825,197.36273919885954,142.6703027373519,103.26693692107675,75.08139890849658,54.98367647535115,40.64797114390794,30.38844360053514,23.004060067602722,17.64864072743339,13.729666402157111,10.833131607542676,8.669474939764493,7.035475443468238,5.787749296731449,4.8244513237336974,4.072681508664096,3.47981798197674,3.0075381433946395,2.6276770547168162,2.319342818804214,2.0668945159386554,1.8585146858215777,1.6851938992383115,1.5400027693895202,1.4175658410421033,1.3136782960277746,1.2250244509633401,1.148969360719537
E,0.0,7.051950169691913,12.554753525974618,17.474075076597874,22.424489229469586,27.8324842135869,34.031881506992036,41.321197938659566,49.99974367726623,60.39205954065818,72.86619850697858,87.84899024867289,105.84002589480339,127.42521976931147,153.29018180918814,184.23310353614227,221.17630982840168,265.17497514219735,317.4206815385052,379.2364617941081,452.05871215988213,537.3999263618813,636.7847562339247,751.6507863206795,883.2052271886007,1032.2304358918923,1198.8360697111837,1382.165278815873,1580.0778718623662,1788.8548275344244,2002.9931431879024,2215.1807743152362,2416.5463697461746,2597.252959862027,2747.4380130629042,2858.398365227479,2923.805570034525,2940.66542880613,2909.755797719322,2835.4060556629715,2724.6783521987377,2586.18846245399,2428.88193749199,2261.035243441414,2089.6241555587803,1920.0651058191775,1756.24413324984,1600.7174423580013,1454.9814034536444,1319.7427906516527,1195.1528951194198,1080.9930249476472,976.8126967781587,882.0279618949573,795.9888223732398,718.0239396322121,647.4692718157277,583.6856426071527,526.068848161507,474.0548268720437,427.1216240234214,384.7893227097571,346.61872467469396,312.20930051009015,281.19675028919823,253.25039604686168,228.0705475720243,205.3859297431693,184.9512243138667,166.54475572754447,149.96633524503383
I,7.0,6.168374657164592,6.14074443284782,6.666677114840755,7.622059245185912,8.958979934862938,10.677869104823639,12.812487747658476,15.422437610707156,18.590170554810634,22.42079694301744,27.043744944518163,32.6157491606657,39.32488266763571,47.395466211647616,57.093731415837084,68.73409977481586,82.6858708591254,99.37998755893594,119.31535339497523,143.06390362115403,171.27326513766883,204.66537379690647,244.0288620416719,290.20242837986274,344.0458519568555,406.39500274822757,477.9974120783329,559.4261168607658,650.9720560148003,752.5197017311601,863.4169510581539,982.3579687848719,1107.3049225340874,1235.478384830898,1363.4428810870838,1487.3007671211828,1602.9846083594184,1706.6107763133482,1794.8348172369676,1865.142548486462,1916.0246963746272,1947.012871905218,1958.588887496827,1952.00496112123,1929.062120247271,1891.889066957555,1842.7502097232339,1783.8965575417335,1717.4613284230197,1645.3949837658495,1569.4313922100864,1491.076563332942,1411.6125389856722,1332.1106549344936,1253.4499685854464,1176.33796828411,1101.3316860136,1028.8580587090926,959.2328812676831,892.6780248487113,829.33680604299,769.2875232208909,712.5552527972781,659.122039077329,608.9356295750978,561.9169117926289,517.9662030620373,476.9685358651226,438.79806941643284,403.321745715765
R,0.0,0.8316253428354079,1.5644505841213716,2.2939932547258985,3.0860186320405285,3.99154686531046,5.05590611670845,6.324475624572817,7.8466455553900945,9.67888697901324,11.887466544872254,14.551138394069389,17.764033202789136,21.638902285299462,26.31084071821871,31.941593694948057,38.72453568958352,46.890395588114146,56.71377640252335,68.5204787203346,82.69557467356661,99.69208437304003,120.03996834999054,144.35495572861757,173.3464680224947,207.823567164362,248.69745996217912,296.9786576031922,353.76648070234666,420.2283287345488,497.56616577163146,586.9682307634279,689.5452904682336,806.2529736936356,937.8048073830278,1084.5841124331323,1246.5660629217812,1423.2627786869982,1613.7031536136815,1816.4546924619942,2029.687566778797,2251.2732541105056,2478.903924825314,2710.2161029829035,2942.903553702642,3174.8088101324793,3403.9883740041128,3628.751644563418,3847.6770409807186,4059.610410444797,4263.651034167132,4459.1299152348365,4645.584046606746,4822.729340631831,4990.434020872505,5148.693589458876,5297.607983723434,5437.361193175517,5568.203384740739,5690.435446998299,5804.3957861044755,5910.449167312539,6008.977382405615,6100.371525296697,6185.025669067655,6263.331753598806,6335.675510985961,6402.433274473756,6463.969534644987,6520.635123525063,6572.765922798485
G,7.0,7.0,7.705195016969191,8.960670369566653,10.70807787722644,12.9505268001734,15.73377522153209,19.136963372231293,23.26908316609725,28.269057533823872,34.30826348788969,41.59488333858755,50.37978236345484,60.96378495293518,73.70630692986633,89.03532511078515,107.45863546439938,129.57626644723956,156.0937639614593,187.8358321153098,225.75947829472062,270.96534951070885,324.705342146897,388.3838177702895,463.54889640235746,551.8694191212176,655.0924627104068,774.9760696815252,913.1925975631126,1071.2003847493493,1250.0858675027916,1450.385181821582,1671.9032592531055,1913.557896227723,2173.2831922139258,2448.0269935202164,2733.8668300429645,3026.247387046417,3320.3139299270297,3611.289509698962,3894.830115265259,4167.297950485133,4425.916796730532,4668.804990479731,4894.908514823872,5103.87093037975,5295.877440961667,5471.501854286651,5631.573598522451,5777.071738867816,5909.046017932981,6028.561307444923,6136.660609939688,6234.341879617504,6322.544675806999,6402.143558044323,6473.945952007544,6538.692879189117,6597.061443449832,6649.668328265982,6697.073810953187,6739.785973355529,6778.2649056265045,6812.926778093974,6844.147708144983,6872.267383173903,6897.592422778589,6920.399477535791,6940.938070510108,6959.433192941495,6976.087668514249
