beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
33.352262539024956,0.04,0.04,0.050224332794177866,0.031680774891306274,0.12042665810798885,0.03127975638747117,0.4999999260034518,0.41810115773057566,1.6735437041063408,0.009832880109200868,0.9,0.20045183930873006,29.242864585435655,0.9988269163888323,0.9864503121923325
