series,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,82968.10500825621,82965.0848158569,82961.4549948418,82957.09804873016,82951.87628251515,82945.62939705272,82938.17227439003,82929.29321695838,82918.75300210793,82906.28522171697,82891.5984800344,82874.38109619761,82854.30896342096,82831.05710690464,82804.31520764557,82773.80688563036,82739.31186995006,82700.68939839267,82657.90043815014,82611.0258186881,82560.27733979857,82505.99950282402,82448.66068672169,82388.83413389251,82327.17066261613,82264.36620350761,82201.12780330984,82138.14158682029,82076.0454486375,82015.40821197547,81956.7159116549,81900.36494085263,81846.66115787179,81795.82370042853,81747.99215847452,81703.23584084467,81661.56406153085,81622.93660607855
I,5.0,6.020192399314714,7.241936454695158,8.702107984463511,10.443031005690138,12.51270406584731,14.96474510219733,17.857904492968895,21.25495754623412,25.220754918701815,29.819194633784733,35.10890061706124,41.137473146887,47.934340404450595,55.50250350173917,63.8098241162657,72.78091015004753,82.29101764742539,92.16357083098669,102.17276196063207,112.05213606590706,121.50911861409823,130.2442872707851,137.973125191649,144.44734639136675,149.47286694333474,152.92212036377202,154.73948870781012,154.93983140748162,153.60113550651442,150.85298162447816,146.8627597769687,141.82143884701742,135.93032075146112,129.38973440488834,122.39015827278038,115.10587427748821,107.69098001879408
IH,1.0,1.4570703841948025,1.8700222001657296,2.3031190564215915,2.7931091088576903,3.365253654621614,4.040698594000326,4.839832679214593,5.783725080720954,6.894560953969066,8.195450607825487,9.709736684725268,11.459813200329993,13.465435851652899,15.741520018955576,18.295483303222035,21.12428840568643,24.211468647438412,27.524548806090166,31.01337026378556,34.609845453770546,38.22956257165905,41.77542457504709,45.14316681457478,48.22822963803755,50.93316472796633,53.17461455913568,54.88896557870908,56.036018326677876,56.60037070681797,56.59058028583641,56.03647459794969,54.985164928800884,53.49637822842508,51.637674300188934,49.479998512291104,47.09387358452722,44.54638974799896
IN,1.0,1.9515217486329384,3.0609538666173663,4.360951466587543,5.889961762083459,7.693032916376824,9.822628946051093,12.339394091358521,15.312782741474189,18.821437319850627,22.953157934109882,27.80426790086919,33.47814573590598,40.082678400995015,47.72640832289661,56.51321620372005,66.53551912628816,77.86617553525555,90.54956303415078,104.59259272240098,119.95667911339815,136.5518162833623,154.23384673176832,172.80571699475385,192.0230230469467,211.60355194568712,231.23995515296798,250.6142705537088,269.4128266911954,287.3401302388454,304.1306102785854,319.5574864299779,333.4384502319929,345.6382249956064,356.06835239249665,364.68472818233545,371.4834819143398,376.49578715488286
D,0.01,0.05292961580519766,0.11548108759981227,0.19576042220011747,0.29463243844592574,0.4145395393911844,0.5590085858711276,0.7324742240961639,0.9402463815762868,1.1885394772145232,1.4845203301139323,1.836347876058354,2.2531831415032433,2.7451485193927425,3.323214507153736,3.998991913757327,4.784409982935057,5.6912675683493665,6.730656615463486,7.912274920920349,9.243666991169004,10.729454359576641,12.370634793178729,14.164037720284513,16.10201652786416,18.172435897189956,20.358977090704396,22.64174286431756,24.99810506855626,27.403709806573556,29.833541975449016,32.26295384531316,34.66857817088086,37.029070176259715,39.32564914057554,41.54243465935658,43.666591985530985,45.68831388529328
R,0.0,0.5484782513670615,1.3716198053429776,2.455020596394698,3.81799142600228,5.500081027275787,7.555652638081787,10.052185810213988,13.070294398299396,16.70449386953026,21.064204715995903,26.274658979906285,32.47742961064437,39.83029817509774,48.506154259912705,58.69060708891489,70.57801064121094,84.36568046509628,100.24623081940533,118.39818970039755,138.97534083341958,162.0955536035221,187.83012816376527,216.19482764246033,247.1437300358847,280.5667852344364,316.29153777980565,354.0889537313871,393.6827781248171,434.76145002200235,476.9913824369743,520.0303927533955,563.5402182057492,607.1973136759395,650.701439543554,693.7818477847874,736.2011249634846,777.7569313707029
G,5.0,8.020192399314714,11.650013414421043,16.006959526067458,21.22872574107949,27.475611203512717,34.93273386620166,43.81179129785215,54.35200614830494,66.81978653926627,81.50652822182992,98.72391205862033,118.79604483527058,142.047901351589,168.7898006106578,199.29812262588,233.79313830616812,272.415609863565,315.20457010609647,362.07918956813654,412.82766845766434,467.10550543221837,524.4443215345445,584.2708743637224,645.9343456400998,708.7388047486145,771.9772049463857,834.9634214359326,897.0595596187281,957.6967962807536,1016.3890966013231,1072.7400674036048,1126.443850384441,1177.2813078276918,1225.1128497817035,1269.869167411551,1311.540946725371,1350.168402177672
H,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205,41484.054577030205
beta,15.307086552870608,15.307086552870608,15.279832060319604,15.247204366043947,15.208224235576921,15.161768625545385,15.106564505867007,15.041189528537638,14.964082933323331,14.873570720198517,14.76790946171379,14.645352866047114,14.504243945913702,14.343133012494338,14.160917468009501,13.956993678468475,13.731404871604786,13.48496358443702,13.219324799780896,12.936988594542477,12.641219831301429,12.335886134139951,12.02523089699959,11.71361090595045,11.405234346913764,11.103932788434767,10.81299138317948,10.535048447749782,10.272062771685437,10.02533750345085,9.795584534741678,9.583012603330474,9.387424564052719,9.208312936405799,9.044946710687839,8.89644573761295,8.761841526627633,8.640124921324695
