series,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,2379.026272101356,2375.48760787084,2371.097947512262,2365.6574876484824,2358.922134274848,2350.5951000382383,2340.31768452973,2327.659627801183,2312.109768890354,2293.068238160331,2269.8420954123585,2241.6472001018865,2207.6201094724474,2166.844772015664,2118.3993551649796,2061.4281009054985,1995.2407731894318,1919.4371103008145,1834.0452168117795,1739.651808849095,1637.4917027105143,1529.459461109768,1418.0141079501213,1305.9715090734885,1196.2136088994573,1091.375293623591,993.5814551041631,904.2905918753083,824.2644718635106
I,8.0,9.938664230515922,12.340591742990508,15.312933258172343,18.9856999801723,23.515594220747303,29.0898908851063,35.92996943663172,44.293834460134065,54.47659829813023,66.80742138647668,81.64083241965342,99.33975656516182,120.24714270891263,144.64313101781457,172.68575907373264,204.33593497505285,239.27241086865945,276.8098221839625,315.8412657098544,354.83311870646423,391.89873656591783,424.9643424123808,452.0140728065375,471.3691584192611,481.9336420112751,483.34075212844806,475.9634649316132,460.79689195708823
R,0.0,1.6,3.5877328461031848,6.055851194701287,9.118437846335755,12.915577842370215,17.618696686519677,23.436674863540937,30.62266875086728,39.48143564289409,50.37675530252014,63.73823957981547,80.06640606374616,99.93435737677852,123.98378591856105,152.91241212212395,187.44956393687048,228.31675093188105,276.17123310561294,331.53319754240545,394.7014506843763,465.66807442566915,544.0478217388527,629.0406902213289,719.4435047826364,813.7173364664886,910.1040648687436,1006.7722152944333,1101.964908280756
G,8.0,11.538664230515923,15.928324589093695,21.368784452873633,28.104137826508058,36.43117206311752,46.708587571625976,59.36664430017266,74.91650321100136,93.95803394102433,117.18417668899683,145.37907199946892,179.40616262890802,220.1815000856912,268.62691693637566,325.59817119585665,391.78549891192336,467.5891618005405,552.9810552895755,647.3744632522598,749.5345693908405,857.566810991587,969.0121641512335,1081.0547630278663,1190.8126632018975,1295.6509784777638,1393.4448169971918,1482.7356802260465,1562.7618002378442
