beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
7.321465867980558,0.20076201244624886,0.6758010638127846,0.05511268584570912,0.04,0.05491875726496551,0.38227729521416887,0.004346751576524514,0.17252989091901316,0.052572359751817316,0.05407403369920067,0.8999801942903121,0.0,0.8800000000000001,0.007360117315076063,0.007379222494647845,0.045210938921381054,0.9992090681276106,0.9858364950321259,2021-03-19,2021-04-20
