series,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,14964.754905232283,14962.681555341509,14960.163468401419,14957.105483180667,14953.392188584057,14948.883667777849,14943.410373176677,14936.766966902365,14928.704935744312,14918.923763137662,14907.060415062033,14892.676875136984,14875.245451488665,14854.131581794963,14828.573894659245,14797.661361656657,14760.307518435187,14715.221977218851,14660.87983935051,14595.49019848451,14516.96576523816,14422.8968076193,14310.534140655005,14176.7878235185,14018.250451583317,13831.256216464753,13611.988737553842,13356.651166338259,13061.709931374846,12724.217096211232,12342.204057830166,11915.120482431616,11444.268318978364,10933.156255601842,10387.68390765052,9816.068642427519,9228.460435759069,8636.251809404901,8051.166861376702,7484.279242496172,6945.1355603793045,6441.133974588249,5977.237225077713,5556.0138211041885,5177.9325879941725,4841.803197312576,4545.258867213963,4285.204091772521,4058.1839635360807
I,5.0,6.073349890774342,7.37676685270878,8.959398702919495,10.880813558944805,13.21317165336371,16.04383192386358,19.478471813402987,23.644808608775975,28.697019493671892,34.820963670566854,42.24031086150338,51.223672337522196,62.092807563718694,75.23193318669439,91.09807955194358,110.23230686302436,133.2713867067551,160.9592472337457,194.15703865299744,233.85006416874816,281.1490089538591,337.2818741273815,403.57181643840966,481.3948250859105,572.1100951872911,676.9555550607436,796.9020152641779,932.4628471747559,1083.4631129034187,1248.7835287038015,1426.110398361591,1611.7404821425246,1800.5044490905416,1985.8759072237542,2160.3159910020054,2315.8609994700537,2444.8974259302113,2541.002888772368,2599.6899298984254,2618.895626035608,2599.118086619542,2543.1912188061688,2455.77637901846,2342.7023363247836,2210.2912597414233,2064.777337891752,1911.8766457548436,1756.5214448403149
R,0.0,1.0,2.2146699781548684,3.6900233486966245,5.481903089280523,7.658065801069485,10.300700131742227,13.509466516514943,17.40516087919554,22.134122600950736,27.873526499685113,34.83771923379848,43.28578140609916,53.530515873603605,65.94907738634734,80.99546402368622,99.21507993407494,121.26154130667982,147.91581864803084,180.10766809477997,218.93907582537946,265.70908865912907,321.9388904499009,389.3952652753772,470.1096285630591,566.3885935802413,680.8106126176995,816.2017236298482,975.5821266826838,1162.074696117635,1378.7673186983188,1628.524024439079,1913.7461041113972,2236.094200539902,2596.1950903580105,2993.370271802761,3425.4334700031623,3888.605669897173,4377.585155083215,4885.785732837689,5405.723718817374,5929.502844024496,6449.326461348404,6957.964705109638,7449.11998091333,7917.660448178287,8359.718700126572,8772.674167704923,9155.049496855892
G,5.0,7.073349890774342,9.59143683086365,12.64942205161612,16.36271664822533,20.871237454433196,26.344532055605804,32.987938329917924,41.04996948797151,50.83114209462262,62.69449017025196,77.07803009530186,94.50945374362135,115.62332343732228,141.18101057304173,172.0935435756298,209.4473867970993,254.5329280134349,308.87506588177655,374.26470674777744,452.78913999412765,546.8580976129882,659.2207645772825,792.9670817137869,951.5044536489697,1138.4986887675325,1357.766167678443,1613.103738894026,1908.0449738574396,2245.5378090210534,2627.55084740212,3054.6344228006697,3525.4865862539214,4036.5986496304436,4582.0709975817645,5153.686262804767,5741.294469473216,6333.503095827385,6918.588043855583,7485.475662736115,8024.619344852982,8528.620930644038,8992.517680154573,9413.741084128098,9791.822317238113,10127.95170791971,10424.496038018324,10684.550813459766,10911.570941696205
