beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
2.085915955861536,0.2047540884168856,0.3444746404247088,0.15435775020944295,0.1726942338622659,0.04712260677321516,0.4941641723909471,0.016703353476802105,0.061568913560021296,0.28224196317734435,0.0547699344003208,0.5,0.8500000000000001,0.01638490903619753,0.014741299226552743,0.019658103344571493,0.9898999894805479,0.9844011108788091,2021-04-27
