beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,eta,c1,metric1,metric2,metric3,r1,r2,r3
99.23645298240366,0.2,0.22344110636868583,0.2,0.2,0.04,0.5,0.0347359140599378,0.06020890907133057,0.8909150983053432,0.05,0.9900000000000002,0.09122351237465902,2.8506753309413146,0.4269898696301573,0.9938835672343699,0.8844714630037473,0.9811179813901805
