series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11
S,483880.3315512581,483704.87660276727,483541.440180319,483382.8108732589,483224.0153285338,483061.5480367311,482892.8637402331,482716.04194618075,482529.56472417474,482332.1693038425,482122.75017761125,481900.29403437965,481663.8365124616,481412.4334929389,481145.1421209729,480861.0083749317,480559.05908463575,480238.2970169874,479897.6981226722,479536.2103527673,479152.75366271444,478746.2209587967,478315.4798325594,477859.37498713227,477376.7312964735,476866.35746101104,476327.05023554055,475757.599210585,475156.79212876677,474523.4207144848,473856.28698932583,473154.21003790025,472416.033179777,471640.63149339356,470826.91962769977,469973.85982729,469080.470087313,468145.83234592836,467169.1006149021,466149.50894345273,465086.37910700083,463979.1279112917,462827.2740036414,461630.44408689963,460388.37843814126,459100.93564299186,457768.0964676846,456389.9668041465,454966.7796382707,453498.8960076199,451986.804931657,450431.1223147211,448832.58883886907,447192.06687990454,445510.5364949991,454283.68982818944,462964.200061352,471550.77122584963,480041.17764017166,488432.5003329165,496721.29938973236,504903.74021530687,512975.6869616915,520932.7728005256,528770.454056461,536484.0532565166,544068.7947113389,551519.8351940799,558832.2915178626,566001.2662565273,573021.8724485122,579889.2578285732,586598.6289162544,593145.2751317204,599524.5929931069,605732.1103638172,611763.5106553407,617614.6568456838,623281.6151415074,628760.6780908684,633746.0544461207,628348.2298304663,622881.7604863447,617347.4258320777,611748.8404700819,606091.4664562054,600381.9462282032,594627.6463951654,588836.3414359719,583015.9911965393,577174.5820638784,571320.0120326414,565460.0065868794,559602.0566831469,553753.3729667434,547920.8522134993,542111.0532099524,536330.1800888501,530584.0716701413,524878.1957146787
E,0.0,175.4549484908468,303.67824950685394,401.36052048621764,479.6045796730455,545.817109505556,604.9580484514661,660.3671299827425,714.3112536752316,768.3472012059567,823.5620514626894,880.7325143839209,940.4304678482682,1003.0927733145193,1069.0673517769058,1138.6434646413736,1212.0714682292803,1289.575536246354,1371.3616678298101,1457.6225185047165,1548.540074221786,1644.28684622224,1745.0260381541316,1850.910987747889,1962.0840876230518,2078.6753262879715,2200.8005496984924,2328.5595182531124,2462.0338187295833,2601.284681981965,2746.3507528838827,2897.2458574103402,3053.9568117587683,3216.4413191956214,3384.6260012639177,3558.4046106311343,3737.636472834354,3922.1452032137026,4111.717743213869,4306.103756845202,4505.015423369267,4708.1276562185085,4915.078770856521,5125.4716158838655,5338.875172407519,5554.8266167884385,5772.8338316729605,5992.378340040315,6212.918627212258,6433.893806717453,6654.727577903995,6874.8324165287095,7093.613934447016,7310.47534114146,7524.821938247851,7736.065578477322,7997.556546947232,8300.506370184594,8638.820099818098,9008.319309649773,9406.185110215525,9830.55903309402,10280.25684983835,10754.562982427884,11253.08231353746,11775.632821975676,12322.167233863871,12892.715300500755,13487.340762244594,14106.10880629583,14749.06107244106,15416.196147207169,16107.454116011344,16822.704188272306,17561.734724595506,18324.2452155172,19109.83991456026,19918.022933500055,20748.194678282944,21599.649549638863,22471.574860016925,23359.442354910192,24137.763047155,24827.743132955373,25443.497623843505,25994.461250351356,26486.99484761382,26925.45848471581,27312.929312151806,27651.68154131962,27943.506417196364,28189.92408126213,28392.322099152567,28552.044085007805,28670.444306123998,28748.91910312077,28788.922565812944,28791.971607671778,28759.64401636985,28693.571982865975
I,161.3174403080647,126.42064030173846,104.3144919690725,90.82104723416164,83.16477283943213,79.50224147943274,78.61007458821874,79.6777155872603,82.16972371795434,85.73420947820202,90.14191364197967,95.24564723772187,100.95326565652225,107.2096419743656,113.98462558683315,121.2649821775906,129.04898189202822,137.34274837527389,146.15777767861022,155.5092331225367,165.41475334432923,175.89359807903588,186.96601442445606,198.65274519061148,210.97462692521177,223.95224265532437,237.605606162255,251.95386262007054,267.01499594666933,282.80553708175074,299.3402701758064,316.63193571540415,334.6909311620331,353.52501089828985,373.1389882520093,393.53444316280826,414.7094396968838,436.65825811786533,459.3711465860343,482.83409778081887,507.02865581468296,531.9317587227014,557.5156215655213,583.7476647719818,610.5904917742461,638.001919261483,665.935062512685,694.3384772859858,723.1563586673935,752.3287961474689,781.7920830350245,811.4790771693091,841.3196087936792,871.2409304404139,901.1682027810525,931.0250096478462,960.7338948522606,991.8279754133515,1025.24616667497,1061.5421902066694,1101.02515568394,1143.8530918548968,1190.0943211184422,1239.7670077806433,1292.8640091801285,1349.3679238172529,1409.2596767432879,1472.5229070872244,1539.1456820313529,1609.1205543270178,1682.443635183131,1759.113121017945,1839.1275561804296,1922.4840099882442,2009.1762784211096,2099.1931768969853,2192.516962729688,2289.1219086366455,2388.9730383039637,2492.0250290034,2598.2212829061473,2707.4931669374373,2819.6516152682234,2930.7995301775163,3038.516375188193,3141.3269135488117,3238.3568959653076,3329.111221369509,3413.3321460840452,3490.909611112484,3561.8253069577454,3626.1183976016537,3683.8649885198993,3735.1661747098533,3780.1413218298762,3818.924432079307,3851.6622348894984,3878.5131589539633,3899.6466782302678,3915.2427411781164
A,922.4057179685731,885.5094892498302,880.0605874585866,896.7329385691742,929.4246278517442,974.1744172510029,1028.4447388504468,1090.6467915875387,1159.8258247291417,1235.4525127611525,1317.284634973893,1405.2753559341272,1499.5123923840138,1600.1776414340286,1707.520349640646,1821.8392260847822,1943.47044355186,2072.7794941586544,2210.1555440263196,2356.0073817131283,2510.7603539411216,2674.8538806768447,2848.739273717463,3032.877671080497,3227.737958644141,3433.794590572561,3651.525247695554,3881.4082925898656,4123.919994550252,4379.531508875572,4648.705604199171,4931.893139784403,5229.529302297902,5542.0296188626835,5869.785770325302,6213.161235680237,6572.486805433297,6948.0560082470565,7340.12050134511,7748.885480679746,8174.505171595485,8617.07846445231,9076.64476222016,9553.180108254532,10046.593662178253,10556.724589934684,11083.339430600408,11626.129997463595,12184.71186425761,12758.62347941596,13347.325941965511,13950.20346242927,14566.564521135833,15195.643724925214,15836.604351711441,16488.541561024365,17150.48623780955,17830.621407433646,18535.301514012488,19269.58567566382,20037.61688074287,20842.890871139323,21688.446092700717,22576.997161759053,23511.027873880994,24492.855178275717,25524.672253050776,26608.576473794477,27746.586403233123,28940.650749807675,30192.65140899693,31504.40211343141,32877.64380498481,34314.03755315687,35815.15564282385,37382.47131490775,39017.347547215846,40721.02519643559,42494.610776615766,44339.06411768653,46255.186124853964,48243.60684260805,50304.15759042431,52415.240217767365,54559.742974403816,56723.64972757578,58895.11664467311,61063.86021379977,63220.7530570841,65357.558535237644,67466.75795874963,69541.43936884658,71575.22695795634,73562.23697685522,75497.05054447356,77374.69687295773,79190.64253096972,80940.78381423079,82621.44028807043,84229.34825526453
IH,0.0,15.959782702236982,21.51983224717922,22.47255638458066,21.675601430550877,20.46809292796233,19.423860832900285,18.745914634828942,18.468702693117972,18.558704778465422,18.962178088743308,19.62609238915139,20.50593937359947,21.567468851014027,22.785885722517243,24.144205211718102,25.63152664772923,27.24152325227798,28.971228114272694,30.820103161967417,32.78934471310555,34.881373392659796,37.09946157675262,39.44746031133016,41.92959646147439,44.55031839214318,47.31417446802638,50.22571320614786,53.289397274749874,56.509525975307724,59.890162606691746,63.435064379619405,67.14761346815786,71.03074845732849,75.0868959458636,79.31790244215755,83.72496698401184,88.30857514143622,93.06843524055371,98.00341778368212,103.11149914006444,108.38971064509487,113.83409427338188,119.43966604211943,125.20038825552419,131.10915161855183,137.15776812958504,143.33697550923483,149.63645373897646,156.04485407346385,162.54984065961898,169.13814465057908,175.79563045068747,182.50737347679137,189.25774857915906,196.03052804012492,202.8089878673178,209.57602092733157,216.47364420633335,223.67494572905605,231.33245064720958,239.56287176760486,248.44775153071333,258.0398965712875,268.37092399919106,279.4579814252474,291.3090305489657,303.92668020113615,317.310784948473,331.460082102813,346.3731218346725,362.04870068789273,378.4859606321039,395.68427312194905,413.64299327207107,432.36114312539485,451.83706389140036,472.06806349157534,493.05007639881785,514.777346452245,537.2421391733884,560.434487431753,584.3419726172664,608.9388768666536,633.8251216966528,658.5353083600181,682.6606738899318,705.8838957945396,727.9767989104694,748.7850325199602,768.2105457980317,786.196157760244,802.7134528081697,817.7539140010845,831.32273353511,843.4346527810217,854.1112536048324,863.379239873972,871.2693653182296,877.8157633874174
IN,18.937017304089263,37.563138603516805,51.78694064697021,63.182189600223396,72.80636616285334,81.37377077109727,89.37057741879023,97.13136627265747,104.89007352252503,112.81393947362335,121.02615055743483,129.6209581203753,138.6737876701086,148.24800959139475,158.3994825570292,169.1796088148182,180.63739314953017,192.8208327490534,205.77785566701868,219.55695262332745,234.20759826654393,249.7805255972435,266.32789560947856,283.9033897531693,302.5622431637623,322.3612301586474,343.3586092071095,365.61403174082943,389.1884173195017,414.14379649191335,440.54312199164855,468.4500485420561,497.928681426185,529.0432940426033,561.8580148749586,596.4364846213562,632.8414846358136,671.1345383088554,711.3754875402493,753.6220470169736,797.9293395865343,844.349416591895,892.9307675911334,943.7178244036946,996.7504648870558,1052.0635222346675,1109.686305881403,1169.6421402916808,1231.9479279758264,1296.6137430233634,1363.6424612528122,1433.0294327554568,1504.7622021590046,1578.8202813639764,1655.174978823042,1733.7892886570005,1814.6178420494336,1897.6069224563328,1982.8836674731233,2070.6833464871715,2161.3023676294497,2255.0685591030915,2352.3229179930668,2453.408863460036,2558.6663089292297,2668.4287488662994,2783.0221598770777,2902.7649276852526,3027.968290359644,3158.9369754680542,3295.9698335224875,3439.3603521914624,3589.3969891260404,3746.3632953829856,3910.5378228245486,4082.1938219356975,4261.598744191786,4449.013567408692,4644.69196471334,4848.879338725808,5061.811742776091,5283.714710813373,5514.802017291831,5755.261732657208,6004.821360326012,6262.9287311701,6528.867563522005,6801.8307072508105,7080.966143706505,7365.405585672675,7654.282081124372,7946.7407617604595,8241.945391419162,8539.08239674084,8837.363428618617,9136.027092871213,9434.340225894159,9731.598925234852,10027.129442575113,10320.288985280646
D,334.0,334.0,334.1398197533692,334.32834974111927,334.5252263120532,334.7151209555262,334.8944369122982,335.0646046070471,335.2288329809431,335.39063276880853,335.5532210429341,335.7193440480637,335.89128344402224,336.0709309642493,336.25987828463633,336.4594998572768,336.6710213347919,336.89557287169083,337.1342291951256,337.38803903986565,337.6580464267654,337.94530585732645,338.25089303955394,338.57591234993987,338.92150190304807,339.2888368439737,339.6791312888495,340.09363920091886,340.5336543918707,341.0005097697389,341.4955759076863,342.0202589764435,342.5759980627452,343.16426188372634,343.7865449007463,344.44436283400273,345.13924758050166,345.87274154172616,346.6463913731194,347.461741174841,348.32032515179765,349.22365978036174,350.17323552916116,351.1705081915312,352.2168898973526,353.31373988172976,354.46235509697186,355.6639607623082,356.91970095240333,358.2306293307633,359.5977001373114,361.02175954057884,362.5035374639743,364.04363999240957,365.64254246017333,367.30058331343844,369.01795883131166,370.79471877809243,372.6307630466679,374.5272357060113,376.48679720695304,378.5134442358781,380.61219597153064,382.78878596603477,385.0494103975282,387.40054243391637,389.84880546912973,392.4008926476011,395.06351996909194,397.8434021592583,400.74724288165385,403.78173309823086,406.95355322775646,410.2693761720035,413.73586932621265,417.3596944359417,421.14750467910574,425.1059387013616,429.2416115637247,433.5611027101217,438.07094115616144,442.7775881575783,447.6874176505138,452.8066947747035,458.141459361972,463.6942462543893,469.4635130494117,475.444136272104,481.6282124627797,488.0058391749449,494.5657617332134,501.29586646289874,508.1835387406935,515.2159150011812,522.3800570641104,529.6630722367901,537.0521969720738,544.5348567962657,552.0987111817217,559.7316890267041
R,0.0,37.20712472340464,80.05162493777283,125.28325156439669,171.7752240353108,219.39293721710774,268.42624955149654,319.3162579859117,372.5325913450837,428.52522253005725,487.7113994598255,550.4777803457196,617.1880780005946,688.1917677702802,763.8320322972335,844.4523651194658,930.4018073977705,1022.0390021980307,1119.735301655354,1223.8771459058387,1334.867893210629,1453.1292382167214,1579.1023177575148,1713.2485732730397,1856.0504156445627,2008.0117209170892,2169.658172777942,2341.5374586428106,2524.2193198593823,2718.295452177734,2924.379249748097,3143.1053841303165,3375.1292088860514,3621.125980105025,3881.7898835762944,4157.832860177138,4449.983222361012,4758.984056339875,5085.5914066378255,5430.572242104861,5794.702205180204,6178.763149136251,6583.5404711615665,7009.8202523914815,7458.38621929765,7930.016544127434,8425.48050526022,8945.535031339245,9490.921155763714,10062.36041051048,10660.551190227621,11286.165119043842,11939.843453519614,12622.193555594058,13333.785469237057,14075.148633795834,14846.768765742805,15649.084938715416,16482.855368661552,17349.15511201238,18249.33928081961,19184.998630482733,20157.918910446617,21170.04778710692,22223.46967351841,23320.387400899803,24463.10926762493,25654.040046827107,26895.674746481167,28190.594164748658,29541.461512370934,30951.019563842234,32422.08794793924,33957.5603008479,35560.40108859891,37233.6419666395,38980.37758897333,40803.760812030945,42706.99726280933,44693.33925941637,46766.0790868088,48928.54164248752,51184.07647706038,53536.02460653568,55986.855238910226,58538.17799034643,61190.83425689535,63945.005569444234,66800.31351744058,69755.90328223557,72810.51048837435,75962.51395747677,79209.97760833595,82550.68447834931,85982.1652654235,89501.72318426607,93106.45640571645,96793.27893220045,100558.94045192521,104400.04549213
G,20925.0,20925.0,20930.241643653473,20939.313905125247,20951.3043838382,20965.632371295058,20981.938430557595,21000.011300787577,21019.739494295995,21041.079246076362,21064.03329932768,21088.636873278836,21114.948391045287,21143.043360356383,21173.010339995966,21204.94828274296,21238.96478294055,21275.174914222953,21313.70044732066,21354.669307102762,21398.215173942073,21444.477164966043,21493.59955100374,21545.731478525377,21601.026674902125,21659.643121425477,21721.74268273958,21787.49068433835,21857.055432016154,21930.607668938414,22008.319967516876,22090.36605466282,22176.920070332777,22268.15576062266,22364.24560803105,22465.35990290563,22571.665761499182,22683.326097473386,22800.49855507153,22923.334413501118,23051.977473286035,23186.562936425235,23327.216293091602,23474.05222828284,23627.173562263677,23786.670238788585,23952.618374948197,24125.079386031768,24304.099198043084,24489.707559460006,24681.917462510217,24880.724682678974,25086.107443408997,25298.026211044253,25516.42362306008,25741.224550565385,25972.336294013294,26211.259971448308,26459.234148923086,26717.31530844123,26986.435103260552,27267.44097348788,27561.12483825847,27868.243238374995,28189.5313370442,28525.71249350699,28877.50462919684,29245.62425325974,29630.78876364937,30033.717462536115,30455.131599530883,30895.753668215893,31356.30611994644,31837.509616154563,32340.080910958055,32864.73043583577,33412.15964467125,33983.058168586525,34578.10082424906,35197.94451570319,35843.22506750837,36514.55402552128,37212.40765587751,37933.51329338409,38675.23179914469,39435.345714365234,40211.919438904464,41003.20739992673,41807.59427984791,42623.556689675795,43449.63918153836,44284.43982026268,45126.60208427067,45974.81090493082,46827.79135352554,47684.30895950979,48543.170967434104,49403.228062177805,50263.37624577962,51122.55865602914
H,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,272557.24889697327,262062.64961266675,251568.05032836023,241073.4510440537,230578.8517597472,220084.25247544068,209589.65319113416,199095.05390682764,188600.45462252112,178105.8553382146,167611.2560539081,157116.65676960157,146622.05748529505,136127.45820098853,125632.85891668203,115138.25963237553,104643.66034806902,94149.06106376252,83654.46177945602,73159.86249514951,62665.26321084301,52170.66392653651,41676.064642230005,31181.4653579235,20686.86607361699,10192.266789310484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
