series,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15
S,261135.93167122777,260616.764547288,260213.61352020025,259776.8962095585,259260.78348269433,258644.84979481273,257916.87339421056,257068.9452563858,256096.7924765586,254999.70985884263,253780.40792866817,252444.64378205893,251000.67682707967,249458.63746873167,247829.89156847366,246126.45983459556,244360.52538821957,242544.04177611682,240688.43952660373,238804.42122427118,236901.83140932053,234989.5868111212,233075.65327625955,231167.05740837922,229269.92287551885,227389.52325960476,225530.34506778806,223696.15603152695,221890.0750733153,220114.64133675507,218371.8804800643,216663.36705724694,214990.28228587477,213353.84682899617,211754.9236989819,210194.07996912164,208671.63448232593,207187.69659888247,205742.19870565197,204334.9240272633,202965.53067035737,201633.5725122046,200338.5173727209,199079.7628118226,197856.64983544106,196668.4747546546,195514.4994138134,194393.95998047537,193306.07447010232,192250.04916066406,191225.0840360441,190230.37738220833,189265.12964638323,188328.54665694034,187419.8422902608,186538.2406605104,185682.9778989463,184853.30358103555,184048.4818522321,183267.79229666063,182510.53058712257,181776.00894970182,181063.5564717353,180372.51927796524,179702.26059624043,179052.16073112978,178421.61696120247,177810.0433734629,177216.87064646996,176641.54579197452,176083.53186344955,175542.30763862448,175017.36728205543,174508.2199928289,174014.38964169825,173535.41440126812,173070.84637225428,172620.25120834503,172183.20774176263,171759.30761125655,171348.15489394937,170949.36574219205,170562.56802635762,170187.40098431386,169823.51487815162,169470.57065860988,169128.239637522,168796.20316851145,168474.15233608277,168161.78765318615,167858.81876727627,167564.96417484008,167279.9509443275,167003.51444738952,166735.39809830036,166475.35310142022,166223.13820653965,165978.5194719321,165741.2700349328,165511.16988985467,165288.0056730471,165071.57045490007,164861.66353859522,164658.09026540507,164460.6618263419,164269.19507996083,164083.51237612267,163903.4413855262,163728.81493482325,163559.47084713232,163395.2517877732,163236.00511504686,163081.58273589204,162931.8409662516,162786.6403959905,162645.84575820778,162509.32580279297,162376.95317408038,162248.60429246046,162124.15923981078,162003.5016486162,161886.5185946484,161773.10049308406,161663.14099794082,161556.536904718,161453.18805613028,161352.9972508287,161255.87015500502,161161.71521678197,161070.44358329242,160981.96902035622,160896.20783466598,160813.07879839666,160732.50307615584,160654.40415419682,160578.70777181687,160505.3418548682,160434.23645130993,160365.32366873394,160298.53761379776,160233.81433350212,160171.09175825183,160110.30964664108,160051.40953190712,159994.33466999725,174179.305300325,188358.20643970088,202531.02595317044,216697.69116211496,230858.0696797804,245011.9713578848,259159.15013760683,273299.3050928415,287432.0802904729,301557.0633053919,315673.7823492167,329781.7020285756,343880.217763099,357968.64888109977,357805.95507250994,357642.696977086,357478.3637141674,357312.74147151044,357145.7822614529,356977.5275884902,356808.06445064564,356637.50033241906,356465.94930633256,356293.52458978473,356120.3348152757,355946.48240310623,355772.06309456704,355597.16609875986,355421.8745391196,355246.26602255995,355070.41323416313,354894.38450673124,354718.24434109416,354542.05386800756,354365.8712506071,354189.75203057996,354013.7494231529,353837.9145666763,353662.2967325797,353486.9435011247,353311.9009078764,353137.2135652582,352962.92476301035,352789.0765508615,352615.7098062628,352442.86428962596,352270.57868915005,352098.8906570125,351927.83683843294,351757.45289488893,351587.77352256945,351418.83246697945
E,8.478150558260731,525.4835272913383,794.6474849738329,1028.74666927633,1282.5509807135306,1571.4615777773083,1898.7488595888462,2262.53661618362,2657.7909113196624,3077.1936460233387,3511.8769588484797,3952.1875329100385,4388.431128787592,4811.514334001786,5213.426905463732,5587.546194054907,5928.775771817767,6233.548265359822,6499.728923720372,6726.4552555377195,6913.942730704704,7063.279689728171,7176.227852327679,7255.038980286475,7302.293619860262,7320.7644192704665,7313.304135471226,7282.7569090522575,7231.890494499043,7163.346706944594,7079.607240504868,6982.972114546438,6875.548229082958,6758.865824174313,6634.422612045514,6503.630359392507,6367.789092953814,6228.076843055045,6085.548240891547,5941.138171473914,5795.668262102376,5649.85487204506,5504.317761620453,5359.588925510182,5216.121265106341,5074.29689647788,4934.4349709905155,4796.798940024588,4661.6032325846245,4529.01934035358,4399.181322386518,4272.190753462027,4148.12114770035,4027.0218935469597,3908.9217384397416,3793.8318620495393,3681.74857637871,3572.655689580298,3466.526568395395,3363.3259318062173,3263.011406023732,3165.5348683871844,3070.843605232739,2978.8813063489893,2889.588916318629,2802.9053608734266,2718.7681643781298,2637.1139727140408,2557.878994154451,2480.9993693074675,2406.411479839572,2334.0522044760123,2263.8591296915074,2195.7707215456476,2129.726464270803,2065.666970475524,2003.5340671729625,1943.2708612720867,1884.821787670346,1828.1326426517066,1773.1506049160128,1719.8242462376431,1668.1035334672713,1617.939823344706,1569.2858513784054,1522.095715864023,1476.3248579564286,1431.9300385736874,1388.8693127945824,1347.1020023108072,1306.5886664087402,1267.2910718817627,1229.1721622107234,1192.1960262959012,1156.3278669774143,1121.5339695413668,1087.781670375148,1055.0393259064238,1023.2762819357328,992.4628434516475,962.5702449996533,933.5706216607741,905.4369806831648,878.1431737990506,851.6638702502543,825.9745305378452,801.0513809049964,776.8713885567211,753.4122376156748,730.6523058094778,708.5706418819493,687.146943718146,666.3615371710648,646.1953555762683,626.6299199394065,607.6473197806491,589.2301946193063,571.36171608141,554.0255706126861,537.2059427791665,520.8874991376267,505.05537265807783,489.69514768067603,474.79284538961116,460.3349097868011,446.3081941485229,432.69994794846275,419.49780423104033,406.6897674192626,394.26420154178015,382.2098188642467,370.5156689105169,359.17112785966196,348.16588830521926,337.4899493635361,327.13360711850464,317.08744539041254,307.3423268170643,297.8893842357422,288.7200123549845,279.8258597055594,271.1988208604011,262.8310289136519,254.7148482093248,246.84286731045572,239.20789219996104,239.5891635282735,245.95484472228026,256.8517177771903,271.256812358106,288.4657552316933,308.0096838254327,329.5941527864179,353.0548010450924,378.32566808522967,405.416975185403,434.3999424065629,465.3968172137546,498.5747678986213,534.1426656640203,561.2057964512884,582.4435747456822,599.5551531838017,613.6406122105063,625.4300431094779,635.421885961837,643.9670028034432,651.3202053271762,657.6721888132106,663.1696102191364,667.9279443117201,672.0399012703422,675.5810843487274,678.6139052533995,681.1903785609242,683.3541780737343,685.1421939881762,686.5857422610738,687.711524023887,688.5423998100167,689.0980226539272,689.3953609466774,689.4491333786834,689.2721726097521,688.8757304134593,688.2697342982192,687.4630036115642,686.4634316390842,685.278139058845,683.9136032056792,682.3757668718647,680.6701297772546,678.8018253523779,676.7756850706546,674.5962922246705,672.2680267543367,669.7951024923427
I,353.6309472044221,267.60746939598505,289.29642753978163,350.62583673694905,435.93122732838367,542.578785828286,671.1609789905837,822.6705773627536,997.5411762167732,1195.2574984546711,1414.2081136329157,1651.6973641005043,1904.082132026574,2166.9992722040206,2435.644106964828,2705.0607048980382,2970.4112823047767,3227.2021688115865,3471.454373050057,3699.8158500395366,3909.6191964549917,4098.892593707546,4266.33375463662,4411.256957947809,4533.522525830791,4633.456777601525,4711.7689232061975,4769.469781227634,4807.795760618112,4828.140308288971,4831.994022244779,4820.893857647581,4796.3812887885015,4759.968902688774,4713.051126149092,4656.928004229015,4592.814167834216,4521.841271171754,4445.058111656619,4363.430485639353,4277.841690568773,4189.093987840081,4097.911039779991,4004.9411934920245,3910.7614296208117,3815.881784710467,3720.7500691297832,3625.7567259977222,3531.239703299418,3437.489237768418,3344.75247327893,3253.237857633634,3163.119279523622,3074.539922173311,2987.6158220263596,2902.4391301144456,2819.081080836133,2737.5946781052035,2658.0171125285706,2580.371925730948,2504.670939408433,2430.9159673814556,2359.10032901075,2289.210181988758,2221.225691846638,2155.1220546234263,2090.8703881079587,2028.438505948198,1967.7915877739897,1908.8927573341148,1851.7035795328832,1796.184486183992,1742.2951392923162,1689.994739735217,1639.2422883477416,1589.9968056217401,1542.217515506482,1495.863998145273,1450.8963157953947,1407.2751156532404,1364.9617128383156,1323.9181563741406,1284.1072806363977,1245.492744414378,1208.03905944657,1171.7116100410515,1136.4766651723687,1102.3013842553678,1069.1538176297674,1037.0029026442585,1005.8184561029605,975.5711637278575,946.2325671962478,917.7750492304615,890.1718171464679,863.3968852070632,837.4250560728436,812.2319015989877,787.7937431870387,764.0876318675329,741.091328260706,718.7832825380088,697.1426144861772,676.1490937576717,655.7831203759956,636.0257055513373,616.8584528508792,598.2635397586645,580.2236996519006,562.7222042137995,545.7428462973176,529.269923249343,513.2882207008204,497.78299682491996,482.7399670625375,468.14528931207616,453.98554957854265,440.2477480754226,426.91928577153396,413.9879513740522,401.441908738106,389.269684692741,377.46015727260044,366.00254434435453,354.8863926167076,344.1015670227049,333.63824046302506,323.4868838989849,313.6382567840671,304.08339782291864,294.8136160469368,285.82048219575785,277.0958203941926,268.6317001143862,260.4204284132424,252.4545424354168,244.72680217245426,237.2301834689279,229.95787126671405,222.9032530788201,216.05991268446078,209.4216240373571,202.98234537950344,196.73621355292067,190.67753850217483,184.8007979607012,179.10063231422487,174.8736726741057,172.75622011587356,172.9842662842853,175.5644125131191,180.3838587779823,187.27930429176905,196.07859666979914,206.62467032933287,218.78826830706808,232.47380349137947,247.62123201594127,264.2057962420842,282.2368102916809,301.75620785105747,320.97399062991434,338.99075649240774,355.4135882720621,370.1306540758008,383.1798433148299,394.67301429947497,404.75302962456954,413.5700305298136,421.2689170665386,427.9832809925643,433.83298836369516,438.92376726655544,443.347843435085,447.1850733399451,450.5042643212524,453.36451211350504,455.81646799951443,457.9034948423598,459.662697680795,461.125828941653,462.32007567602693,463.26873955837203,463.99182146589186,464.5065223156977,464.8276710810567,464.9680898799325,464.93890492143174,464.74981101207845,464.4092963157285,463.92483315053914,463.30303979943193,462.5498176038169,461.6704669965674,460.669785600108,459.5521510593858,458.3215908881756
A,185.66311748473734,178.98081889849323,217.94940144266064,278.9868991759437,358.1325115445668,456.39166269495587,576.081499035885,719.7135621770984,889.534235242427,1087.2581587609438,1313.8889927789285,1569.6118153597654,1853.7569172825163,2164.8304012852864,2500.599891171947,2858.2191533745417,3234.374456547568,3625.437245703133,4027.6109581016067,4437.063501534103,4850.0403565583165,5262.956098814082,5672.464257249851,6075.506866334124,6469.345942539518,6851.579546308723,7220.145203324775,7573.313357978814,7909.673300263007,8228.113706647631,8527.799609456768,8808.147286945794,9068.7982657534,9309.593358629258,9530.514072822712,9731.67412695552,9913.306618125911,10075.749438050787,10219.430372233584,10344.852672032557,10452.581524507936,10543.231633044246,10617.455996094948,10675.935895763712,10719.372062245282,10748.476952961735,10763.968069820372,10766.562230288248,10756.97070533271,10735.895138015969,10704.024159502014,10662.030623634404,10610.56938650544,10550.275563155086,10481.763199421346,10405.62430280647,10322.42818188265,10232.721049140648,10137.025847224426,10035.842263160559,9929.646899468315,9818.893574924743,9704.013731268851,9585.416925277279,9463.491388451872,9338.604639051962,9211.10413340598,9081.317945374356,8949.555464533532,8816.108105133351,8681.250019170358,8545.238808038439,8408.316228185568,8270.708887039063,8132.628926177844,7994.274689343244,7855.831373403261,7717.471660829931,7579.356332626548,7441.634860959439,7304.445981016219,7167.918241835687,7032.170536040171,6897.31260855431,6763.445544519717,6630.662236716911,6499.047832887474,6368.680163414019,6239.630149865549,6111.962194953579,5985.734554471807,5860.999691810958,5737.8046156518485,5616.191201445374,5496.196497288519,5377.853014801999,5261.189005608211,5146.22872399859,5032.992676367662,4921.49785797772,4811.7579776032235,4703.783670588367,4597.582700834787,4493.160152219538,4390.518609926296,4289.658332155436,4190.577412661418,4093.2719345487253,3997.736115740733,3903.9624465191664,3811.94181951556,3721.663652520183,3633.1160044583826,3546.2856848692454,3461.1583572068794,3377.7186362704633,3295.9501800555945,3215.835776306266,3137.357424034141,3060.496410259576,2985.2333822170945,2911.5484152567715,2839.4210766621336,2768.8304855948463,2699.755369366477,2632.174116228144,2566.064824859714,2501.4053507315175,2438.1733495032063,2376.3463176164096,2315.9016302302325,2256.8165766413795,2199.0683933237337,2142.6342947156095,2087.491501876557,2033.6172691295953,1980.9889087989789,1929.5838141481238,1879.379480617105,1830.3535254541498,1782.4837058308042,1735.7479355259347,1690.1243002594276,1645.5910717523334,1602.1267205863176,1559.7099279315537,1518.3195962086616,1478.618346384049,1441.0639366022062,1405.9682487958848,1373.5408915884009,1343.9212582078326,1317.2020086191274,1293.4462494873508,1272.7001353237636,1255.0021843356965,1240.3902712429674,1228.9070075916372,1220.604031551098,1215.5455900737784,1213.8116952945152,1214.5228027987737,1217.0697533947007,1221.0169086938276,1226.0426227286555,1231.9022039937897,1238.4045025408075,1245.3968136704748,1252.7549086644171,1260.3762675008702,1268.1753447498404,1276.0801533650229,1284.029724035229,1291.9721628006826,1299.8631300630789,1307.664625733818,1315.3440034866353,1322.8731611309177,1330.2278695302896,1337.3872125834212,1344.3331175685619,1351.0499598487822,1357.524229286131,1363.744248179225,1369.6999324068893,1375.382588912138,1380.7847438134136,1385.899996361369,1390.722894722328,1395.2488302008887,1399.4739470406569,1403.3950653836523,1407.009615340743,1410.3155804394048,1413.311448980762,1415.996172062916,1418.3691272184335
IH,0.0,20.30516143316027,25.371933677812176,29.11414330783623,34.479741003382294,42.02200516092003,51.86235417002071,64.09464057245907,78.82211783585102,96.12056477449525,115.9977376225541,138.36493172362196,163.0236522313205,189.66689861291377,217.8928566195106,247.22763645875938,277.15314545186123,307.13629215499293,336.65635256597795,365.2282496138646,392.4204713249725,417.8672135072678,441.27499187347917,462.42440446598096,481.1679589269124,497.4249524708857,511.1743526040187,522.4465169223995,531.3144455828802,537.8851057182186,542.2912199881863,544.6837814193293,545.2254482594254,544.0848867334297,541.4320650512193,537.4308083761329,532.2364953334549,525.9954377856363,518.8447151487546,510.91209963040865,502.3160111037858,493.16552370381714,483.56045307307306,473.5915392850122,463.34072554190533,452.8815222485018,442.27944035125716,431.5924757820423,420.8716271816871,410.1614307808464,399.5004986695081,388.92204923410117,378.45442101056483,368.1215634459073,357.9435000128367,347.9367607640159,338.1147827548262,328.48827783184163,319.06556811110124,309.8528900902362,300.8546687851051,292.0737635857885,283.51168771621894,275.16880328042083,267.044493906804,259.1373169773862,251.4451373653978,243.96524451399233,236.69445457998907,229.62919924701683,222.76560268775035,216.0995480294359,209.6267345537654,203.34272674365002,197.2429961771269,191.3229571634866,185.57799691928545,180.00350099241444,174.59487456079617,169.3475601583551,164.25705231430555,159.31890953209637,154.52876398106534,149.88232922648578,145.37540628172005,141.00388822914178,136.7637636238603,132.65111886563042,128.662139699231,124.7931119816596,121.0404218353495,117.40055528995636,113.87009750077709,110.44573161929794,107.12423738047816,103.90248946195524,100.77745566221567,97.74619493774956,94.80585533315096,91.95367183291158,89.18696415917125,86.50313453583604,83.89966543616866,81.37411732812336,78.92412642927022,76.54740248107979,74.24172655056712,72.00494886578245,69.83498669034955,67.72982224115762,65.68750065238409,63.706127988239466,61.78386930615993,59.91894677161396,58.10963782521834,56.354273402465445,54.65123620603532,52.998959030394516,51.39592313815927,49.84065668751793,48.33173320985931,46.86777013663537,45.44742737439337,44.069405926841384,42.7324465627574,41.4353285285144,40.17686830396863,38.95591840044449,37.771366199544055,36.622132831512474,35.50717209189888,34.42546939526724,33.37604076472967,32.357931856096776,31.37021701546439,30.411998369082774,29.482404944382896,28.58059182106425,27.70573931117923,26.857052167180232,26.03375881692719,25.235110624684804,24.460381177170294,23.708865593743464,22.979879859862134,22.272760182955945,21.58686236990177,20.92156122531273,20.351000017157716,19.948251552379517,19.76287572975482,19.819674165841825,20.1243919521095,20.67048362663249,21.44483882715504,22.431978350795983,23.616852401187266,24.986556080472923,26.531282333461437,28.244776790328338,30.124492174530314,32.17158100957606,34.283831202579606,36.359230918614315,38.3249489054804,40.138673437863744,41.781729336890606,43.25133647998221,44.55432789111673,45.70269178041627,46.71065583296365,47.59290201078017,48.36354802147955,49.03562172520258,49.6208386246345,50.129557275472195,50.57083311399073,50.952521782119646,51.281402803711295,51.56330690913237,51.80323795525864,52.00548498276764,52.17372263911492,52.311099710792924,52.42031631706315,52.5036907077858,52.56321675695353,52.60061325791952,52.61736606980178,52.61476407447371,52.593929801280524,52.55584547394852,52.50137513722306,52.431283432427385,52.34625151235795,52.24689051667144,52.13375296860009
IN,67.13583746881064,131.83006839604752,177.84017498158116,226.29456638309858,284.6299762486637,357.0388225809339,447.06103081660063,558.2202639769072,694.1005106473424,858.23773319997,1053.941473676247,1284.0949866571123,1550.9649050754952,1856.0437929663208,2199.9416017585127,2582.333945575224,3001.9673662614746,3456.7155520385054,3943.676410523467,4459.297992795472,4999.521151481512,5559.927963914801,6135.886834929654,6722.687376388455,7315.660326026571,7910.279716594881,8502.246132723945,9087.551162355861,9662.52407303933,10223.862358840479,10768.648161837205,11294.352727041593,11798.831052219637,12280.308789455521,12737.363280971253,13168.88833642078,13574.064805446138,13952.333922926602,14303.372086355901,14627.066573283673,14923.492114479,15192.888414418998,15435.6387670333,15652.249911809246,15843.33324592209,16009.587469307153,16151.782700470938,16270.746065665651,16367.348734612176,16442.494352667356,16497.108801898536,16532.131211317686,16548.506128774476,16547.176762933323,16529.07920263091,16495.137522071414,16446.259683198496,16383.334150704697,16307.227140104385,16218.78042478365,16118.809633694646,16008.10297718502,15887.420344195058,15757.492719605762,15619.021875803683,15472.680297490506,15319.111303378077,15158.92933265733,14992.72036801137,14821.042470465254,14644.42640454195,14463.376335043533,14278.370579319911,14089.862401146933,13898.28083433488,13704.031525950171,13507.497590579851,13309.040468422116,13109.000781166285,12907.699180651527,12705.437186182513,12502.498007147706,12299.147348246846,12095.634195201066,11892.191579303904,11689.037319584388,11486.374741703905,11284.393373004677,11083.269613376753,10883.167381818785,10684.23873874118,10486.624484203212,10290.454732392807,10095.849462752678,9902.919048232334,9711.764761205297,9522.479257636824,9335.147040121888,9149.844900437622,8966.642342270809,8785.60198479028,8606.779947737738,8430.226218709284,8255.9850032948,8084.095058734036,7914.590011737202,7747.498661104939,7582.845265767784,7420.649818849365,7260.928308340671,7103.692964955226,6948.952497716928,6796.712317814165,6646.97475123535,6499.739240682764,6355.002537243338,6212.758882277054,6073.0001799659,5935.716160949044,5800.894537452841,5668.521150307819,5538.580108228667,5411.053919717671,5285.92361793688,5163.168878879652,5042.768133158115,4924.698671709376,4808.936745710183,4695.457660977061,4584.235867116749,4475.245041680008,4368.45816956065,4263.847617870759,4161.385206512734,4061.0422746587965,3962.7897433390553,3866.598174330074,3772.4378255271117,3680.2787029748156,3590.090609723096,3501.843191667225,3415.5059805238493,3331.04843408755,3248.4399739058576,3167.6500205042034,3088.648026286123,3011.4035062281437,2935.8860664832105,2862.3125803301286,2791.0128337303986,2722.349421286409,2656.673003948447,2594.3000750086776,2535.5046152885297,2480.5179587879957,2429.533207858622,2382.7119030059566,2340.191562861986,2302.093305601183,2268.529144385641,2239.6087869251683,2215.4459120546044,2195.810238194819,2180.3091097252377,2168.4895569704063,2159.8938529568873,2154.088110594554,2150.6754584507967,2149.3005806352767,2149.6495873317185,2151.4475131832037,2154.4547548337887,2158.4631790919716,2163.2922943653257,2168.785682002976,2174.8077725374087,2181.240989791876,2187.983252776688,2194.9458090025273,2202.0513660615557,2209.2324868151113,2216.4302147974777,2223.592899065755,2230.6751908836836,2237.6371878749724,2244.443704384712,2251.063649634074,2257.469497801408,2263.636836407815,2269.543981342874,2275.171648561208,2280.502673941109,2285.5217740506455,2290.21534164112,2294.571270606591,2298.5788059329307,2302.2284148295753
D,1011.0,1011.0,1011.7623723604398,1012.7149804463469,1013.8080925710075,1015.1026600445354,1016.6804074251903,1018.627618014809,1021.0340988785842,1023.9935338098056,1027.6024517736032,1031.9576729486769,1037.1526870315477,1043.2735310823684,1050.394715598375,1058.5756646625232,1067.8580098137033,1078.2639304165505,1089.7955905216777,1102.4356032104536,1116.1483689855,1130.8820869120345,1146.5712216653144,1163.13921883515,1180.5012864019698,1198.5670946361295,1217.2432837619936,1236.4357043233294,1256.0513466623872,1275.9999419665005,1296.1952375834144,1316.5559640316674,1337.006520975076,1357.4774152021264,1377.905486199937,1398.23395503825,1418.4121937241878,1438.3954080707103,1458.144297278276,1477.6247072957863,1496.8072813745327,1515.6671089278623,1534.183374638492,1552.3390108415426,1570.120356775558,1587.516828297445,1604.5206012668305,1621.1263112004608,1637.3307711154005,1653.1327088105454,1668.5325242306344,1683.53206703999,1698.1344341119145,1712.3437863110817,1726.1651837019313,1739.6044381450517,1752.6679821341313,1765.362752667078,1777.6960889260301,1789.6756425531532,1801.3092993445455,1812.6051112368102,1823.571237524474,1834.2158943171812,1844.5473113200376,1854.5736950960224,1864.3031980439507,1873.7438923977186,1882.9037486213517,1891.7906176391218,1900.4122164002113,1908.7761163329894,1916.8897342947816,1924.7603256692516,1932.3949793052802,1939.800614028785,1946.983976492521,1953.9516401588637,1960.7100052371588,1967.265299420747,1973.6235792895204,1979.7907322621256,1985.772478997925,1991.574376162835,1997.2018194853988,2002.6600470400886,2007.9541427041047,2013.0890397419723,2018.069524479189,2022.9002400322088,2027.585690067229,2032.130242564731,2036.5381335705706,2040.8134709177248,2044.9602379056296,2048.98229692648,2052.8833930299234,2056.6671574193488,2060.337110874484,2063.896667096274,2067.3491359711034,2070.6977267523343,2073.9455511578976,2077.0956263833145,2080.1508780300624,2083.1141429496547,2085.9881720041462,2088.7756327441057,2091.47911200532,2094.10111842569,2096.644084883954,2099.1103708619603,2101.5022647323317,2103.821985973411,2106.0716873134234,2108.2534568058227,2110.369319837798,2112.4212410739083,2114.4111263368186,2116.3408244270704,2118.212128883812,2120.026779688369,2121.786464912505,2123.492822313178,2125.1474408755676,2126.7518623060823,2128.3075824770285,2129.8160528245703,2131.278681701559,2132.6968356867596,2134.071840851974,2135.4049839884788,2136.697513794189,2137.950642022876,2139.1655445967504,2140.34336268366,2141.4852037401147,2142.5921425213146,2143.665222059299,2144.7054546103145,2145.713822572448,2146.6912793745387,2147.6387503373394,2148.557133507879,2149.4473004679176,2150.310097117383,2151.1463444336173,2151.9568392072542,2152.7423547555018,2153.5064481596087,2154.2554200736067,2154.9974319147223,2155.741576295288,2156.4971615313593,2157.273250184766,2158.0784125790533,2158.9206378596027,2159.8073501160166,2160.74548891393,2161.741625605807,2162.8020967191546,2163.9331431420924,2165.141049035089,2166.4282609297034,2167.793395247421,2169.2323339062928,2170.739370199231,2172.3080962456934,2173.931999783371,2175.6048251009133,2177.320766593217,2179.0745528441803,2180.8614636828643,2182.677308998143,2184.518387819571,2186.38143904395,2188.2635904877448,2190.162309960497,2192.075360217658,2194.0007585569333,2195.936741195131,2197.881732222579,2199.834316764822,2201.7932179147706,2203.757276988863,2205.72543668152,2207.696726727574,2209.6702517233357,2211.6451807984886,2213.620738870401,2215.596199248467,2217.5708773882784,2219.5441256237473,2221.5153287299845,2223.48390019113,2225.449279065709,2227.41092735794
