series,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,1940.5914382358424,1938.974368833817,1936.9007288957198,1934.2427950307915,1930.8378795220897,1926.4792524359848,1920.905026486452,1913.7847596747015,1904.7036575838938,1893.1445259678349,1878.4681217044772,1859.8933962997476,1836.4804702781187,1807.1211706055913,1770.5446849747186,1725.349179224589,1670.073408235417,1603.3238181466534,1523.9694752306405,1431.4052643782015,1325.8593935815445,1208.6847064473084,1082.5350388418578,951.3119027345482,819.8035519495515,693.0404267055886,575.5235143559897
I,5.0,6.417069402025363,8.234026564041447,10.562599366407966,13.545010900453551,17.361837550540333,22.241589998051445,28.47219320987995,36.41440757229255,46.51696288545984,59.332688633399016,75.53410649279266,95.92566825470982,121.44794119704892,153.16650918003972,192.2353545629677,239.82171136962114,296.97843300359995,364.4536385994689,442.43970390792896,530.2879865482689,626.2511542205742,727.3507756572019,829.4798807382234,927.8090362936911,1017.4598000859063,1094.278320432069
R,0.0,0.2,0.45668277608101454,0.7860438386426725,1.208547813298991,1.7503482493171332,2.4448217513387465,3.3344853512608044,4.473373079656002,5.929949382547704,7.790627897966098,10.163935443302059,13.185299703013765,17.022326433202156,21.880244081084115,28.006904448285702,35.69631863080441,45.28918708558926,57.16832440573326,71.74646994971201,89.44405810602916,110.65557756795991,135.70562373678288,164.79965476307095,197.9788499925999,235.09121144434755,275.7896034477838
G,5.0,6.617069402025363,8.690709340122462,11.348643205050639,14.753558713752543,19.112185799857468,24.686411749390192,31.806678561140757,40.88778065194856,52.44691226800755,67.12331653136512,85.69804193609473,109.11096795772359,138.47026763025107,175.04675326112383,220.2422590112534,275.51803000042554,342.2676200891892,421.62196300520213,514.1861738576409,619.7320446542981,736.9067317885342,863.0563993939849,994.2795355012945,1125.787886286291,1252.5510115302538,1370.0679238798527
